datetime,datetime_nano,KQ.m@GFEX.si.open,KQ.m@GFEX.si.high,KQ.m@GFEX.si.low,KQ.m@GFEX.si.close,KQ.m@GFEX.si.volume,KQ.m@GFEX.si.open_oi,KQ.m@GFEX.si.close_oi
2023-03-08 14:10:00.000000000,1678255800000000000,17055.0,17055.0,17045.0,17050.0,64,50704,50714
2023-03-08 14:15:00.000000000,1678256100000000000,17050.0,17060.0,17050.0,17055.0,41,50714,50707
2023-03-08 14:20:00.000000000,1678256400000000000,17055.0,17110.0,17055.0,17110.0,1281,50707,50476
2023-03-08 14:25:00.000000000,1678256700000000000,17110.0,17115.0,17085.0,17100.0,187,50476,50475
2023-03-08 14:30:00.000000000,1678257000000000000,17100.0,17105.0,17095.0,17100.0,491,50475,50776
2023-03-08 14:35:00.000000000,1678257300000000000,17100.0,17120.0,17100.0,17115.0,446,50776,50977
2023-03-08 14:40:00.000000000,1678257600000000000,17115.0,17125.0,17110.0,17115.0,551,50977,50907
2023-03-08 14:45:00.000000000,1678257900000000000,17115.0,17115.0,17090.0,17105.0,315,50907,50931
2023-03-08 14:50:00.000000000,1678258200000000000,17105.0,17160.0,17105.0,17145.0,762,50931,50618
2023-03-08 14:55:00.000000000,1678258500000000000,17145.0,17195.0,17145.0,17175.0,795,50618,50393
2023-03-09 09:00:00.000000000,1678323600000000000,17190.0,17220.0,17145.0,17150.0,6067,50393,47288
2023-03-09 09:05:00.000000000,1678323900000000000,17150.0,17160.0,17130.0,17140.0,259,47288,47373
2023-03-09 09:10:00.000000000,1678324200000000000,17140.0,17140.0,17105.0,17115.0,406,47373,47577
2023-03-09 09:15:00.000000000,1678324500000000000,17115.0,17125.0,17105.0,17105.0,1682,47577,47961
2023-03-09 09:20:00.000000000,1678324800000000000,17105.0,17120.0,17065.0,17075.0,2924,47961,48803
2023-03-09 09:25:00.000000000,1678325100000000000,17075.0,17080.0,17065.0,17080.0,1672,48803,48332
2023-03-09 09:30:00.000000000,1678325400000000000,17080.0,17090.0,17070.0,17075.0,1750,48332,48338
2023-03-09 09:35:00.000000000,1678325700000000000,17075.0,17100.0,17075.0,17085.0,1731,48338,48286
2023-03-09 09:40:00.000000000,1678326000000000000,17085.0,17085.0,17065.0,17070.0,617,48286,48294
2023-03-09 09:45:00.000000000,1678326300000000000,17070.0,17110.0,17070.0,17085.0,367,48294,48290
2023-03-09 09:50:00.000000000,1678326600000000000,17085.0,17085.0,17075.0,17075.0,766,48290,48419
2023-03-09 09:55:00.000000000,1678326900000000000,17075.0,17085.0,17075.0,17085.0,803,48419,48764
2023-03-09 10:00:00.000000000,1678327200000000000,17085.0,17085.0,17065.0,17075.0,212,48764,48785
2023-03-09 10:05:00.000000000,1678327500000000000,17075.0,17085.0,17070.0,17080.0,571,48785,48787
2023-03-09 10:10:00.000000000,1678327800000000000,17080.0,17090.0,17070.0,17070.0,248,48787,48933
2023-03-09 10:30:00.000000000,1678329000000000000,17070.0,17075.0,17065.0,17065.0,107,48933,48966
2023-03-09 10:35:00.000000000,1678329300000000000,17065.0,17070.0,17050.0,17050.0,613,48966,48991
2023-03-09 10:40:00.000000000,1678329600000000000,17050.0,17075.0,17050.0,17075.0,799,48991,48807
2023-03-09 10:45:00.000000000,1678329900000000000,17075.0,17075.0,17045.0,17050.0,1024,48807,49091
2023-03-09 10:50:00.000000000,1678330200000000000,17050.0,17050.0,17010.0,17025.0,2255,49091,49754
2023-03-09 10:55:00.000000000,1678330500000000000,17025.0,17045.0,17020.0,17035.0,444,49754,49912
2023-03-09 11:00:00.000000000,1678330800000000000,17035.0,17060.0,17030.0,17060.0,171,49912,49834
2023-03-09 11:05:00.000000000,1678331100000000000,17060.0,17085.0,17060.0,17080.0,315,49834,49744
2023-03-09 11:10:00.000000000,1678331400000000000,17080.0,17095.0,17065.0,17085.0,156,49744,49732
2023-03-09 11:15:00.000000000,1678331700000000000,17085.0,17085.0,17065.0,17065.0,712,49732,49683
2023-03-09 11:20:00.000000000,1678332000000000000,17065.0,17075.0,17060.0,17070.0,71,49683,49709
2023-03-09 11:25:00.000000000,1678332300000000000,17070.0,17070.0,17050.0,17055.0,79,49709,49698
2023-03-09 13:30:00.000000000,1678339800000000000,17050.0,17070.0,17050.0,17060.0,77,49698,49706
2023-03-09 13:35:00.000000000,1678340100000000000,17060.0,17070.0,17055.0,17065.0,254,49706,49787
2023-03-09 13:40:00.000000000,1678340400000000000,17065.0,17070.0,17060.0,17065.0,481,49787,49979
2023-03-09 13:45:00.000000000,1678340700000000000,17065.0,17085.0,17065.0,17085.0,335,49979,50110
2023-03-09 13:50:00.000000000,1678341000000000000,17085.0,17085.0,17055.0,17060.0,80,50110,50104
2023-03-09 13:55:00.000000000,1678341300000000000,17060.0,17065.0,17050.0,17050.0,587,50104,50108
2023-03-09 14:00:00.000000000,1678341600000000000,17050.0,17060.0,17045.0,17055.0,630,50108,50300
2023-03-09 14:05:00.000000000,1678341900000000000,17055.0,17060.0,17050.0,17055.0,791,50300,50745
2023-03-09 14:10:00.000000000,1678342200000000000,17055.0,17085.0,17055.0,17080.0,1354,50745,51101
2023-03-09 14:15:00.000000000,1678342500000000000,17080.0,17090.0,17075.0,17075.0,1518,51101,51101
2023-03-09 14:20:00.000000000,1678342800000000000,17075.0,17075.0,17060.0,17070.0,1915,51101,51702
2023-03-09 14:25:00.000000000,1678343100000000000,17070.0,17095.0,17070.0,17080.0,149,51702,51689
2023-03-09 14:30:00.000000000,1678343400000000000,17080.0,17080.0,17065.0,17070.0,184,51689,51718
2023-03-09 14:35:00.000000000,1678343700000000000,17070.0,17090.0,17070.0,17085.0,887,51718,51727
2023-03-09 14:40:00.000000000,1678344000000000000,17085.0,17085.0,17070.0,17085.0,457,51727,51744
2023-03-09 14:45:00.000000000,1678344300000000000,17085.0,17090.0,17075.0,17090.0,1302,51744,51749
2023-03-09 14:50:00.000000000,1678344600000000000,17090.0,17090.0,17070.0,17075.0,597,51749,51733
2023-03-09 14:55:00.000000000,1678344900000000000,17075.0,17075.0,17050.0,17075.0,478,51733,51650
2023-03-10 09:00:00.000000000,1678410000000000000,17075.0,17115.0,17065.0,17090.0,3211,51650,51079
2023-03-10 09:05:00.000000000,1678410300000000000,17090.0,17090.0,17060.0,17070.0,1706,51079,51261
2023-03-10 09:10:00.000000000,1678410600000000000,17070.0,17075.0,17035.0,17035.0,721,51261,51552
2023-03-10 09:15:00.000000000,1678410900000000000,17035.0,17045.0,17030.0,17045.0,218,51552,51599
2023-03-10 09:20:00.000000000,1678411200000000000,17045.0,17045.0,17020.0,17020.0,488,51599,51773
2023-03-10 09:25:00.000000000,1678411500000000000,17020.0,17035.0,17020.0,17030.0,852,51773,51394
2023-03-10 09:30:00.000000000,1678411800000000000,17030.0,17040.0,17020.0,17040.0,636,51394,51389
2023-03-10 09:35:00.000000000,1678412100000000000,17040.0,17045.0,17030.0,17030.0,1407,51389,51824
2023-03-10 09:40:00.000000000,1678412400000000000,17030.0,17030.0,17010.0,17015.0,933,51824,51813
2023-03-10 09:45:00.000000000,1678412700000000000,17015.0,17015.0,16925.0,16945.0,1242,51813,52034
2023-03-10 09:50:00.000000000,1678413000000000000,16945.0,16945.0,16880.0,16920.0,1386,52034,52165
2023-03-10 09:55:00.000000000,1678413300000000000,16920.0,16920.0,16880.0,16890.0,978,52165,52400
2023-03-10 10:00:00.000000000,1678413600000000000,16890.0,16910.0,16865.0,16900.0,901,52400,52444
2023-03-10 10:05:00.000000000,1678413900000000000,16900.0,16940.0,16900.0,16930.0,2041,52444,52292
2023-03-10 10:10:00.000000000,1678414200000000000,16930.0,16930.0,16905.0,16920.0,168,52292,52337
2023-03-10 10:30:00.000000000,1678415400000000000,16920.0,16925.0,16910.0,16910.0,298,52337,52156
2023-03-10 10:35:00.000000000,1678415700000000000,16910.0,16980.0,16910.0,16955.0,697,52156,52028
2023-03-10 10:40:00.000000000,1678416000000000000,16955.0,16980.0,16950.0,16950.0,195,52028,52028
2023-03-10 10:45:00.000000000,1678416300000000000,16950.0,16990.0,16950.0,16975.0,599,52028,51783
2023-03-10 10:50:00.000000000,1678416600000000000,16975.0,16975.0,16960.0,16970.0,289,51783,51793
2023-03-10 10:55:00.000000000,1678416900000000000,16970.0,16995.0,16965.0,16990.0,607,51793,51727
2023-03-10 11:00:00.000000000,1678417200000000000,16990.0,16995.0,16965.0,16965.0,128,51727,51717
2023-03-10 11:05:00.000000000,1678417500000000000,16965.0,16965.0,16950.0,16955.0,197,51717,51731
2023-03-10 11:10:00.000000000,1678417800000000000,16955.0,16955.0,16940.0,16950.0,90,51731,51762
2023-03-10 11:15:00.000000000,1678418100000000000,16950.0,16955.0,16930.0,16935.0,511,51762,51797
2023-03-10 11:20:00.000000000,1678418400000000000,16935.0,16960.0,16935.0,16955.0,141,51797,51758
2023-03-10 11:25:00.000000000,1678418700000000000,16955.0,16980.0,16945.0,16950.0,139,51758,51734
2023-03-10 13:30:00.000000000,1678426200000000000,16950.0,16970.0,16950.0,16970.0,79,51734,51730
2023-03-10 13:35:00.000000000,1678426500000000000,16970.0,17050.0,16970.0,17015.0,759,51730,51491
2023-03-10 13:40:00.000000000,1678426800000000000,17015.0,17020.0,17010.0,17020.0,516,51491,51425
2023-03-10 13:45:00.000000000,1678427100000000000,17020.0,17020.0,17005.0,17010.0,2635,51425,50286
2023-03-10 13:50:00.000000000,1678427400000000000,17010.0,17010.0,16980.0,16990.0,5313,50286,50131
2023-03-10 13:55:00.000000000,1678427700000000000,16990.0,17000.0,16985.0,16990.0,5097,50131,49931
2023-03-10 14:00:00.000000000,1678428000000000000,16990.0,17000.0,16985.0,16990.0,1231,49931,49830
2023-03-10 14:05:00.000000000,1678428300000000000,16990.0,16990.0,16945.0,16975.0,1082,49830,49835
2023-03-10 14:10:00.000000000,1678428600000000000,16975.0,16975.0,16970.0,16975.0,500,49835,49826
2023-03-10 14:15:00.000000000,1678428900000000000,16975.0,16975.0,16965.0,16965.0,1049,49826,50838
2023-03-10 14:20:00.000000000,1678429200000000000,16965.0,16975.0,16945.0,16945.0,1528,50838,51460
2023-03-10 14:25:00.000000000,1678429500000000000,16945.0,16975.0,16945.0,16975.0,284,51460,51457
2023-03-10 14:30:00.000000000,1678429800000000000,16975.0,16985.0,16935.0,16945.0,197,51457,51506
2023-03-10 14:35:00.000000000,1678430100000000000,16945.0,16965.0,16935.0,16960.0,826,51506,51784
2023-03-10 14:40:00.000000000,1678430400000000000,16960.0,16960.0,16940.0,16945.0,318,51784,51871
2023-03-10 14:45:00.000000000,1678430700000000000,16945.0,16955.0,16940.0,16945.0,164,51871,51920
2023-03-10 14:50:00.000000000,1678431000000000000,16945.0,16955.0,16940.0,16945.0,121,51920,51903
2023-03-10 14:55:00.000000000,1678431300000000000,16945.0,16960.0,16935.0,16960.0,491,51903,51827
2023-03-13 09:00:00.000000000,1678669200000000000,16955.0,16970.0,16880.0,16900.0,4463,51827,52028
2023-03-13 09:05:00.000000000,1678669500000000000,16900.0,16950.0,16820.0,16945.0,1558,52028,51936
2023-03-13 09:10:00.000000000,1678669800000000000,16945.0,16950.0,16930.0,16940.0,348,51936,51998
2023-03-13 09:15:00.000000000,1678670100000000000,16940.0,16945.0,16930.0,16935.0,2871,51998,52378
2023-03-13 09:20:00.000000000,1678670400000000000,16935.0,16935.0,16915.0,16925.0,3714,52378,51762
2023-03-13 09:25:00.000000000,1678670700000000000,16925.0,16925.0,16910.0,16915.0,4884,51762,51222
2023-03-13 09:30:00.000000000,1678671000000000000,16915.0,16935.0,16915.0,16930.0,2317,51222,51365
2023-03-13 09:35:00.000000000,1678671300000000000,16930.0,16930.0,16910.0,16910.0,552,51365,51381
2023-03-13 09:40:00.000000000,1678671600000000000,16910.0,16915.0,16905.0,16905.0,74,51381,51382
2023-03-13 09:45:00.000000000,1678671900000000000,16905.0,16910.0,16860.0,16900.0,444,51382,51390
2023-03-13 09:50:00.000000000,1678672200000000000,16900.0,16915.0,16890.0,16915.0,779,51390,51344
2023-03-13 09:55:00.000000000,1678672500000000000,16915.0,16915.0,16895.0,16895.0,73,51344,51356
2023-03-13 10:00:00.000000000,1678672800000000000,16895.0,16895.0,16890.0,16890.0,58,51356,51350
2023-03-13 10:05:00.000000000,1678673100000000000,16890.0,16905.0,16890.0,16895.0,241,51350,51521
2023-03-13 10:10:00.000000000,1678673400000000000,16895.0,16920.0,16890.0,16915.0,714,51521,51790
2023-03-13 10:30:00.000000000,1678674600000000000,16915.0,16920.0,16910.0,16915.0,400,51790,51960
2023-03-13 10:35:00.000000000,1678674900000000000,16915.0,16930.0,16910.0,16925.0,288,51960,52053
2023-03-13 10:40:00.000000000,1678675200000000000,16925.0,16975.0,16925.0,16975.0,532,52053,52036
2023-03-13 10:45:00.000000000,1678675500000000000,16975.0,17010.0,16970.0,16980.0,1131,52036,51906
2023-03-13 10:50:00.000000000,1678675800000000000,16980.0,16985.0,16970.0,16970.0,208,51906,51957
2023-03-13 10:55:00.000000000,1678676100000000000,16970.0,16990.0,16965.0,16980.0,276,51957,51883
2023-03-13 11:00:00.000000000,1678676400000000000,16980.0,16980.0,16965.0,16970.0,139,51883,51926
2023-03-13 11:05:00.000000000,1678676700000000000,16970.0,16975.0,16960.0,16965.0,101,51926,51959
2023-03-13 11:10:00.000000000,1678677000000000000,16965.0,16970.0,16960.0,16970.0,55,51959,51947
2023-03-13 11:15:00.000000000,1678677300000000000,16970.0,16985.0,16970.0,16985.0,564,51947,51942
2023-03-13 11:20:00.000000000,1678677600000000000,16985.0,16990.0,16965.0,16975.0,83,51942,51928
2023-03-13 11:25:00.000000000,1678677900000000000,16975.0,16985.0,16960.0,16985.0,58,51928,51884
2023-03-13 13:30:00.000000000,1678685400000000000,16990.0,16990.0,16960.0,16960.0,234,51884,51833
2023-03-13 13:35:00.000000000,1678685700000000000,16960.0,16965.0,16940.0,16940.0,148,51833,51845
2023-03-13 13:40:00.000000000,1678686000000000000,16940.0,16945.0,16930.0,16940.0,146,51845,51820
2023-03-13 13:45:00.000000000,1678686300000000000,16940.0,16940.0,16910.0,16910.0,184,51820,51810
2023-03-13 13:50:00.000000000,1678686600000000000,16910.0,16920.0,16900.0,16905.0,245,51810,51892
2023-03-13 13:55:00.000000000,1678686900000000000,16905.0,16905.0,16885.0,16885.0,727,51892,52259
2023-03-13 14:00:00.000000000,1678687200000000000,16885.0,16910.0,16885.0,16910.0,2307,52259,52589
2023-03-13 14:05:00.000000000,1678687500000000000,16910.0,16910.0,16900.0,16905.0,246,52589,52615
2023-03-13 14:10:00.000000000,1678687800000000000,16905.0,16930.0,16905.0,16930.0,890,52615,52517
2023-03-13 14:15:00.000000000,1678688100000000000,16930.0,17005.0,16925.0,17000.0,874,52517,52292
2023-03-13 14:20:00.000000000,1678688400000000000,17000.0,17040.0,16995.0,17010.0,624,52292,52189
2023-03-13 14:25:00.000000000,1678688700000000000,17010.0,17010.0,16995.0,17005.0,539,52189,52253
2023-03-13 14:30:00.000000000,1678689000000000000,17005.0,17010.0,16980.0,16985.0,262,52253,52382
2023-03-13 14:35:00.000000000,1678689300000000000,16985.0,16985.0,16940.0,16955.0,292,52382,52420
2023-03-13 14:40:00.000000000,1678689600000000000,16955.0,16975.0,16950.0,16965.0,174,52420,52435
2023-03-13 14:45:00.000000000,1678689900000000000,16965.0,16970.0,16965.0,16965.0,909,52435,52711
2023-03-13 14:50:00.000000000,1678690200000000000,16965.0,16990.0,16960.0,16990.0,807,52711,52595
2023-03-13 14:55:00.000000000,1678690500000000000,16990.0,16990.0,16950.0,16970.0,646,52595,52516
2023-03-14 09:00:00.000000000,1678755600000000000,16940.0,17060.0,16940.0,17040.0,6321,52516,50523
2023-03-14 09:05:00.000000000,1678755900000000000,17040.0,17060.0,16990.0,17015.0,2060,50523,50384
2023-03-14 09:10:00.000000000,1678756200000000000,17015.0,17025.0,17000.0,17015.0,970,50384,50439
2023-03-14 09:15:00.000000000,1678756500000000000,17015.0,17020.0,16990.0,17000.0,181,50439,50411
2023-03-14 09:20:00.000000000,1678756800000000000,17000.0,17000.0,16970.0,16985.0,212,50411,50428
2023-03-14 09:25:00.000000000,1678757100000000000,16985.0,17000.0,16985.0,16995.0,1643,50428,50414
2023-03-14 09:30:00.000000000,1678757400000000000,16995.0,17000.0,16975.0,16975.0,719,50414,50318
2023-03-14 09:35:00.000000000,1678757700000000000,16975.0,16980.0,16945.0,16960.0,402,50318,50291
2023-03-14 09:40:00.000000000,1678758000000000000,16960.0,16965.0,16940.0,16955.0,119,50291,50294
2023-03-14 09:45:00.000000000,1678758300000000000,16955.0,16960.0,16950.0,16960.0,98,50294,50296
2023-03-14 09:50:00.000000000,1678758600000000000,16960.0,16965.0,16950.0,16955.0,80,50296,50323
2023-03-14 09:55:00.000000000,1678758900000000000,16955.0,16960.0,16935.0,16935.0,258,50323,50304
2023-03-14 10:00:00.000000000,1678759200000000000,16935.0,16950.0,16935.0,16945.0,77,50304,50308
2023-03-14 10:05:00.000000000,1678759500000000000,16945.0,16960.0,16945.0,16950.0,588,50308,50307
2023-03-14 10:10:00.000000000,1678759800000000000,16950.0,16960.0,16950.0,16950.0,46,50307,50294
2023-03-14 10:30:00.000000000,1678761000000000000,16950.0,16955.0,16940.0,16940.0,66,50294,50286
2023-03-14 10:35:00.000000000,1678761300000000000,16940.0,16940.0,16900.0,16910.0,620,50286,50321
2023-03-14 10:40:00.000000000,1678761600000000000,16910.0,16930.0,16910.0,16930.0,1390,50321,50808
2023-03-14 10:45:00.000000000,1678761900000000000,16930.0,16930.0,16885.0,16900.0,1356,50808,51420
2023-03-14 10:50:00.000000000,1678762200000000000,16900.0,16910.0,16880.0,16885.0,849,51420,51368
2023-03-14 10:55:00.000000000,1678762500000000000,16885.0,16900.0,16880.0,16900.0,94,51368,51358
2023-03-14 11:00:00.000000000,1678762800000000000,16900.0,16900.0,16885.0,16890.0,61,51358,51368
2023-03-14 11:05:00.000000000,1678763100000000000,16890.0,16890.0,16870.0,16870.0,218,51368,51332
2023-03-14 11:10:00.000000000,1678763400000000000,16870.0,16900.0,16860.0,16900.0,181,51332,51316
2023-03-14 11:15:00.000000000,1678763700000000000,16900.0,16920.0,16890.0,16920.0,161,51316,51239
2023-03-14 11:20:00.000000000,1678764000000000000,16920.0,16920.0,16890.0,16905.0,367,51239,51232
2023-03-14 11:25:00.000000000,1678764300000000000,16905.0,16910.0,16895.0,16905.0,43,51232,51237
2023-03-14 13:30:00.000000000,1678771800000000000,16895.0,16920.0,16895.0,16910.0,202,51237,51252
2023-03-14 13:35:00.000000000,1678772100000000000,16910.0,16915.0,16900.0,16910.0,469,51252,51206
2023-03-14 13:40:00.000000000,1678772400000000000,16910.0,16910.0,16895.0,16895.0,22,51206,51213
2023-03-14 13:45:00.000000000,1678772700000000000,16895.0,16905.0,16890.0,16900.0,509,51213,50825
2023-03-14 13:50:00.000000000,1678773000000000000,16900.0,16900.0,16880.0,16885.0,75,50825,50867
2023-03-14 13:55:00.000000000,1678773300000000000,16885.0,16885.0,16865.0,16875.0,256,50867,51043
2023-03-14 14:00:00.000000000,1678773600000000000,16875.0,16940.0,16870.0,16925.0,1243,51043,51081
2023-03-14 14:05:00.000000000,1678773900000000000,16925.0,16950.0,16920.0,16945.0,661,51081,50964
2023-03-14 14:10:00.000000000,1678774200000000000,16945.0,16955.0,16930.0,16955.0,1318,50964,51188
2023-03-14 14:15:00.000000000,1678774500000000000,16955.0,16970.0,16945.0,16945.0,1183,51188,51195
2023-03-14 14:20:00.000000000,1678774800000000000,16945.0,16955.0,16940.0,16945.0,88,51195,51158
2023-03-14 14:25:00.000000000,1678775100000000000,16945.0,16955.0,16940.0,16950.0,56,51158,51144
2023-03-14 14:30:00.000000000,1678775400000000000,16950.0,16950.0,16935.0,16935.0,1046,51144,51357
2023-03-14 14:35:00.000000000,1678775700000000000,16935.0,16935.0,16930.0,16935.0,68,51357,51356
2023-03-14 14:40:00.000000000,1678776000000000000,16935.0,16945.0,16935.0,16945.0,455,51356,51358
2023-03-14 14:45:00.000000000,1678776300000000000,16945.0,16945.0,16935.0,16940.0,48,51358,51339
2023-03-14 14:50:00.000000000,1678776600000000000,16940.0,16940.0,16890.0,16910.0,398,51339,51295
2023-03-14 14:55:00.000000000,1678776900000000000,16910.0,16920.0,16885.0,16905.0,335,51295,51114
2023-03-15 09:00:00.000000000,1678842000000000000,16885.0,16930.0,16875.0,16890.0,3981,51114,49583
2023-03-15 09:05:00.000000000,1678842300000000000,16890.0,16905.0,16880.0,16905.0,298,49583,49656
2023-03-15 09:10:00.000000000,1678842600000000000,16905.0,16910.0,16900.0,16900.0,3019,49656,49848
2023-03-15 09:15:00.000000000,1678842900000000000,16900.0,16920.0,16900.0,16920.0,458,49848,49966
2023-03-15 09:20:00.000000000,1678843200000000000,16920.0,16925.0,16910.0,16925.0,261,49966,49931
2023-03-15 09:25:00.000000000,1678843500000000000,16925.0,16950.0,16915.0,16935.0,1511,49931,50430
2023-03-15 09:30:00.000000000,1678843800000000000,16935.0,16940.0,16915.0,16925.0,122,50430,50431
2023-03-15 09:35:00.000000000,1678844100000000000,16925.0,16960.0,16910.0,16955.0,2251,50431,50812
2023-03-15 09:40:00.000000000,1678844400000000000,16955.0,16960.0,16940.0,16955.0,612,50812,50727
2023-03-15 09:45:00.000000000,1678844700000000000,16955.0,16955.0,16930.0,16935.0,1285,50727,49949
2023-03-15 09:50:00.000000000,1678845000000000000,16935.0,16945.0,16930.0,16945.0,34,49949,49954
2023-03-15 09:55:00.000000000,1678845300000000000,16945.0,16950.0,16930.0,16940.0,728,49954,49810
2023-03-15 10:00:00.000000000,1678845600000000000,16940.0,16955.0,16940.0,16950.0,255,49810,49736
2023-03-15 10:05:00.000000000,1678845900000000000,16950.0,16950.0,16935.0,16940.0,49,49736,49727
2023-03-15 10:10:00.000000000,1678846200000000000,16940.0,16945.0,16920.0,16925.0,68,49727,49736
2023-03-15 10:30:00.000000000,1678847400000000000,16925.0,16925.0,16885.0,16890.0,324,49736,49666
2023-03-15 10:35:00.000000000,1678847700000000000,16890.0,16895.0,16885.0,16890.0,67,49666,49679
2023-03-15 10:40:00.000000000,1678848000000000000,16890.0,16905.0,16890.0,16895.0,47,49679,49689
2023-03-15 10:45:00.000000000,1678848300000000000,16895.0,16900.0,16890.0,16900.0,67,49689,49716
2023-03-15 10:50:00.000000000,1678848600000000000,16900.0,16900.0,16890.0,16895.0,839,49716,49595
2023-03-15 10:55:00.000000000,1678848900000000000,16895.0,16905.0,16890.0,16900.0,76,49595,49556
2023-03-15 11:00:00.000000000,1678849200000000000,16900.0,16900.0,16895.0,16895.0,25,49556,49556
2023-03-15 11:05:00.000000000,1678849500000000000,16895.0,16895.0,16755.0,16800.0,1730,49556,49627
2023-03-15 11:10:00.000000000,1678849800000000000,16800.0,16870.0,16800.0,16850.0,708,49627,49561
2023-03-15 11:15:00.000000000,1678850100000000000,16850.0,16870.0,16835.0,16835.0,308,49561,49592
2023-03-15 11:20:00.000000000,1678850400000000000,16835.0,16845.0,16805.0,16825.0,292,49592,49632
2023-03-15 11:25:00.000000000,1678850700000000000,16825.0,16845.0,16825.0,16840.0,124,49632,49633
2023-03-15 13:30:00.000000000,1678858200000000000,16840.0,16895.0,16810.0,16870.0,682,49633,49466
2023-03-15 13:35:00.000000000,1678858500000000000,16870.0,16875.0,16860.0,16875.0,358,49466,49386
2023-03-15 13:40:00.000000000,1678858800000000000,16875.0,16885.0,16870.0,16880.0,135,49386,49345
2023-03-15 13:45:00.000000000,1678859100000000000,16880.0,16900.0,16875.0,16900.0,1413,49345,49085
2023-03-15 13:50:00.000000000,1678859400000000000,16900.0,16900.0,16880.0,16885.0,72,49085,49062
2023-03-15 13:55:00.000000000,1678859700000000000,16885.0,16905.0,16875.0,16905.0,230,49062,49094
2023-03-15 14:00:00.000000000,1678860000000000000,16905.0,16905.0,16895.0,16900.0,95,49094,49073
2023-03-15 14:05:00.000000000,1678860300000000000,16900.0,16905.0,16860.0,16860.0,398,49073,49262
2023-03-15 14:10:00.000000000,1678860600000000000,16860.0,16875.0,16860.0,16875.0,328,49262,49490
2023-03-15 14:15:00.000000000,1678860900000000000,16875.0,16900.0,16835.0,16845.0,1450,49490,50253
2023-03-15 14:20:00.000000000,1678861200000000000,16845.0,16845.0,16820.0,16825.0,485,50253,50353
2023-03-15 14:25:00.000000000,1678861500000000000,16825.0,16875.0,16825.0,16835.0,453,50353,50129
2023-03-15 14:30:00.000000000,1678861800000000000,16835.0,16835.0,16815.0,16825.0,180,50129,50216
2023-03-15 14:35:00.000000000,1678862100000000000,16825.0,16825.0,16810.0,16815.0,156,50216,50242
2023-03-15 14:40:00.000000000,1678862400000000000,16815.0,16835.0,16815.0,16825.0,828,50242,50392
2023-03-15 14:45:00.000000000,1678862700000000000,16825.0,16835.0,16815.0,16815.0,125,50392,50432
2023-03-15 14:50:00.000000000,1678863000000000000,16815.0,16815.0,16770.0,16780.0,790,50432,50813
2023-03-15 14:55:00.000000000,1678863300000000000,16780.0,16790.0,16710.0,16740.0,997,50813,51155
2023-03-16 09:00:00.000000000,1678928400000000000,16685.0,16710.0,16490.0,16535.0,6512,51155,50303
2023-03-16 09:05:00.000000000,1678928700000000000,16535.0,16540.0,16490.0,16500.0,972,50303,50482
2023-03-16 09:10:00.000000000,1678929000000000000,16500.0,16505.0,16425.0,16460.0,968,50482,50651
2023-03-16 09:15:00.000000000,1678929300000000000,16460.0,16555.0,16455.0,16480.0,909,50651,50620
2023-03-16 09:20:00.000000000,1678929600000000000,16480.0,16515.0,16475.0,16495.0,374,50620,50634
2023-03-16 09:25:00.000000000,1678929900000000000,16495.0,16510.0,16480.0,16505.0,301,50634,50625
2023-03-16 09:30:00.000000000,1678930200000000000,16505.0,16510.0,16480.0,16485.0,507,50625,50779
2023-03-16 09:35:00.000000000,1678930500000000000,16485.0,16490.0,16410.0,16425.0,538,50779,50962
2023-03-16 09:40:00.000000000,1678930800000000000,16425.0,16465.0,16425.0,16465.0,289,50962,50926
2023-03-16 09:45:00.000000000,1678931100000000000,16465.0,16505.0,16465.0,16505.0,372,50926,51004
2023-03-16 09:50:00.000000000,1678931400000000000,16505.0,16505.0,16475.0,16480.0,1099,51004,51027
2023-03-16 09:55:00.000000000,1678931700000000000,16480.0,16485.0,16450.0,16450.0,2131,51027,51033
2023-03-16 10:00:00.000000000,1678932000000000000,16450.0,16480.0,16410.0,16430.0,1304,51033,51014
2023-03-16 10:05:00.000000000,1678932300000000000,16430.0,16430.0,16400.0,16415.0,441,51014,51005
2023-03-16 10:10:00.000000000,1678932600000000000,16415.0,16420.0,16385.0,16405.0,590,51005,51074
2023-03-16 10:30:00.000000000,1678933800000000000,16405.0,16405.0,16310.0,16315.0,3165,51074,52560
2023-03-16 10:35:00.000000000,1678934100000000000,16315.0,16360.0,16315.0,16360.0,1788,52560,52759
2023-03-16 10:40:00.000000000,1678934400000000000,16360.0,16365.0,16335.0,16345.0,2084,52759,53010
2023-03-16 10:45:00.000000000,1678934700000000000,16345.0,16350.0,16320.0,16320.0,90,53010,53000
2023-03-16 10:50:00.000000000,1678935000000000000,16320.0,16320.0,16270.0,16320.0,719,53000,53124
2023-03-16 10:55:00.000000000,1678935300000000000,16320.0,16365.0,16315.0,16325.0,194,53124,53141
2023-03-16 11:00:00.000000000,1678935600000000000,16325.0,16410.0,16325.0,16375.0,734,53141,53008
2023-03-16 11:05:00.000000000,1678935900000000000,16375.0,16375.0,16325.0,16350.0,247,53008,52984
2023-03-16 11:10:00.000000000,1678936200000000000,16350.0,16360.0,16320.0,16330.0,95,52984,52981
2023-03-16 11:15:00.000000000,1678936500000000000,16330.0,16355.0,16330.0,16335.0,161,52981,52938
