datetime,datetime_nano,KQ.m@DCE.eb.open,KQ.m@DCE.eb.high,KQ.m@DCE.eb.low,KQ.m@DCE.eb.close,KQ.m@DCE.eb.volume,KQ.m@DCE.eb.open_oi,KQ.m@DCE.eb.close_oi
2022-11-25 00:00:00.000000000,1669305600000000000,7950.0,7957.0,7716.0,7773.0,345451,147961,158343
2022-11-28 00:00:00.000000000,1669564800000000000,7803.0,7841.0,7571.0,7610.0,321809,158343,157738
2022-11-29 00:00:00.000000000,1669651200000000000,7600.0,7744.0,7550.0,7674.0,246620,157738,152411
2022-11-30 00:00:00.000000000,1669737600000000000,7664.0,7719.0,7573.0,7691.0,263590,152411,155144
2022-12-01 00:00:00.000000000,1669824000000000000,7750.0,7964.0,7735.0,7917.0,332010,155144,147238
2022-12-02 00:00:00.000000000,1669910400000000000,7945.0,8155.0,7901.0,8110.0,356638,147238,156135
2022-12-05 00:00:00.000000000,1670169600000000000,8116.0,8192.0,8034.0,8110.0,251204,156135,149310
2022-12-06 00:00:00.000000000,1670256000000000000,8140.0,8170.0,8008.0,8077.0,222799,149310,154457
2022-12-07 00:00:00.000000000,1670342400000000000,8041.0,8092.0,7830.0,7873.0,303325,154457,130929
2022-12-08 00:00:00.000000000,1670428800000000000,7912.0,7986.0,7823.0,7979.0,229742,130929,119485
2022-12-09 00:00:00.000000000,1670515200000000000,8022.0,8254.0,7991.0,8201.0,361982,119485,146050
2022-12-12 00:00:00.000000000,1670774400000000000,8188.0,8316.0,8135.0,8153.0,258076,146050,145464
2022-12-13 00:00:00.000000000,1670860800000000000,8132.0,8232.0,8090.0,8191.0,198825,145464,144546
2022-12-14 00:00:00.000000000,1670947200000000000,8176.0,8266.0,8130.0,8245.0,195469,144546,143367
2022-12-15 00:00:00.000000000,1671033600000000000,8257.0,8349.0,8174.0,8246.0,213330,143367,136382
2022-12-16 00:00:00.000000000,1671120000000000000,8271.0,8365.0,8146.0,8221.0,248042,136382,121109
2022-12-19 00:00:00.000000000,1671379200000000000,8160.0,8205.0,8015.0,8050.0,215098,121109,99544
2022-12-20 00:00:00.000000000,1671465600000000000,8074.0,8123.0,7999.0,8061.0,185943,99544,67236
2022-12-21 00:00:00.000000000,1671552000000000000,8036.0,8217.0,8026.0,8207.0,126164,67236,55195
2022-12-22 00:00:00.000000000,1671638400000000000,8249.0,8348.0,8181.0,8257.0,82506,55195,40129
2022-12-23 00:00:00.000000000,1671724800000000000,8341.0,8351.0,8195.0,8268.0,242944,40129,195006
2022-12-26 00:00:00.000000000,1671984000000000000,8280.0,8422.0,8270.0,8338.0,246613,195006,209565
2022-12-27 00:00:00.000000000,1672070400000000000,8339.0,8430.0,8314.0,8412.0,177378,209565,216242
2022-12-28 00:00:00.000000000,1672156800000000000,8411.0,8417.0,8284.0,8351.0,212855,216242,202891
2022-12-29 00:00:00.000000000,1672243200000000000,8331.0,8345.0,8216.0,8311.0,218089,202891,191037
2022-12-30 00:00:00.000000000,1672329600000000000,8287.0,8479.0,8266.0,8455.0,229616,191037,206174
2023-01-03 00:00:00.000000000,1672675200000000000,8471.0,8544.0,8391.0,8531.0,144051,206174,216037
2023-01-04 00:00:00.000000000,1672761600000000000,8526.0,8577.0,8355.0,8375.0,227886,216037,188614
2023-01-05 00:00:00.000000000,1672848000000000000,8341.0,8368.0,8216.0,8238.0,208441,188614,163842
2023-01-06 00:00:00.000000000,1672934400000000000,8279.0,8420.0,8158.0,8406.0,259974,163842,155491
2023-01-09 00:00:00.000000000,1673193600000000000,8353.0,8409.0,8210.0,8294.0,186921,155491,138137
2023-01-10 00:00:00.000000000,1673280000000000000,8335.0,8354.0,8178.0,8194.0,183432,138137,133496
2023-01-11 00:00:00.000000000,1673366400000000000,8223.0,8490.0,8151.0,8468.0,282066,133496,139644
2023-01-12 00:00:00.000000000,1673452800000000000,8500.0,8689.0,8441.0,8660.0,226603,139644,145371
2023-01-13 00:00:00.000000000,1673539200000000000,8706.0,8784.0,8655.0,8719.0,201512,145371,147605
2023-01-16 00:00:00.000000000,1673798400000000000,8719.0,8762.0,8661.0,8706.0,160686,147605,126414
2023-01-17 00:00:00.000000000,1673884800000000000,8710.0,8795.0,8621.0,8707.0,177019,126414,81675
2023-01-18 00:00:00.000000000,1673971200000000000,8723.0,8877.0,8675.0,8846.0,128858,81675,61200
2023-01-19 00:00:00.000000000,1674057600000000000,8869.0,8909.0,8764.0,8812.0,175111,61200,213759
2023-01-20 00:00:00.000000000,1674144000000000000,8831.0,8992.0,8825.0,8978.0,155306,213759,221232
2023-01-30 00:00:00.000000000,1675008000000000000,8969.0,9068.0,8785.0,8810.0,179839,221232,221881
2023-01-31 00:00:00.000000000,1675094400000000000,8825.0,8830.0,8632.0,8699.0,216548,221881,210615
2023-02-01 00:00:00.000000000,1675180800000000000,8698.0,8817.0,8689.0,8717.0,183468,210615,205518
2023-02-02 00:00:00.000000000,1675267200000000000,8717.0,8735.0,8561.0,8595.0,223564,205518,195881
2023-02-03 00:00:00.000000000,1675353600000000000,8568.0,8583.0,8428.0,8521.0,205937,195881,179909
2023-02-06 00:00:00.000000000,1675612800000000000,8521.0,8533.0,8304.0,8357.0,219761,179909,178759
2023-02-07 00:00:00.000000000,1675699200000000000,8376.0,8468.0,8343.0,8404.0,158069,178759,173385
2023-02-08 00:00:00.000000000,1675785600000000000,8402.0,8476.0,8350.0,8384.0,155249,173385,170594
2023-02-09 00:00:00.000000000,1675872000000000000,8395.0,8434.0,8336.0,8367.0,158554,170594,173019
2023-02-10 00:00:00.000000000,1675958400000000000,8367.0,8439.0,8250.0,8435.0,257110,173019,171344
2023-02-13 00:00:00.000000000,1676217600000000000,8487.0,8510.0,8340.0,8342.0,200094,171344,160589
2023-02-14 00:00:00.000000000,1676304000000000000,8351.0,8405.0,8310.0,8349.0,147366,160589,146354
2023-02-15 00:00:00.000000000,1676390400000000000,8356.0,8368.0,8275.0,8323.0,161476,146354,151635
2023-02-16 00:00:00.000000000,1676476800000000000,8341.0,8486.0,8331.0,8439.0,190912,151635,131324
2023-02-17 00:00:00.000000000,1676563200000000000,8414.0,8450.0,8345.0,8348.0,129131,131324,129435
2023-02-20 00:00:00.000000000,1676822400000000000,8316.0,8480.0,8260.0,8472.0,176172,129435,103337
2023-02-21 00:00:00.000000000,1676908800000000000,8500.0,8614.0,8487.0,8579.0,131546,103337,78991
2023-02-22 00:00:00.000000000,1676995200000000000,8582.0,8629.0,8529.0,8563.0,79172,78991,58510
2023-02-23 00:00:00.000000000,1677081600000000000,8615.0,8624.0,8521.0,8559.0,135033,58510,151714
2023-02-24 00:00:00.000000000,1677168000000000000,8580.0,8682.0,8535.0,8569.0,207680,151714,159688
2023-02-27 00:00:00.000000000,1677427200000000000,8588.0,8645.0,8500.0,8502.0,192302,159688,159619
2023-02-28 00:00:00.000000000,1677513600000000000,8532.0,8554.0,8421.0,8511.0,194323,159619,162444
2023-03-01 00:00:00.000000000,1677600000000000000,8537.0,8584.0,8455.0,8557.0,177261,162444,155851
2023-03-02 00:00:00.000000000,1677686400000000000,8538.0,8595.0,8514.0,8569.0,143742,155851,157324
2023-03-03 00:00:00.000000000,1677772800000000000,8535.0,8649.0,8440.0,8620.0,274920,157324,160105
2023-03-06 00:00:00.000000000,1678032000000000000,8615.0,8615.0,8462.0,8527.0,241062,160105,144366
2023-03-07 00:00:00.000000000,1678118400000000000,8511.0,8647.0,8491.0,8566.0,182612,144366,149458
2023-03-08 00:00:00.000000000,1678204800000000000,8557.0,8636.0,8512.0,8544.0,205061,149458,140681
2023-03-09 00:00:00.000000000,1678291200000000000,8559.0,8583.0,8449.0,8507.0,190753,140681,141101
2023-03-10 00:00:00.000000000,1678377600000000000,8517.0,8538.0,8352.0,8364.0,215868,141101,150408
2023-03-13 00:00:00.000000000,1678636800000000000,8381.0,8564.0,8379.0,8526.0,225216,150408,128436
2023-03-14 00:00:00.000000000,1678723200000000000,8434.0,8459.0,8327.0,8335.0,220197,128436,135408
2023-03-15 00:00:00.000000000,1678809600000000000,8365.0,8388.0,8295.0,8365.0,176666,135408,127388
2023-03-16 00:00:00.000000000,1678896000000000000,8300.0,8319.0,8083.0,8103.0,179566,127388,120177
2023-03-17 00:00:00.000000000,1678982400000000000,8120.0,8299.0,8049.0,8247.0,177919,120177,92971
2023-03-20 00:00:00.000000000,1679241600000000000,8218.0,8357.0,8212.0,8295.0,144601,92971,62451
2023-03-21 00:00:00.000000000,1679328000000000000,8234.0,8318.0,8210.0,8270.0,186988,62451,174266
2023-03-22 00:00:00.000000000,1679414400000000000,8320.0,8345.0,8268.0,8291.0,157904,174266,179792
2023-03-23 00:00:00.000000000,1679500800000000000,8302.0,8349.0,8271.0,8298.0,164215,179792,176666
2023-03-24 00:00:00.000000000,1679587200000000000,8290.0,8335.0,8209.0,8316.0,216050,176666,176541
2023-03-27 00:00:00.000000000,1679846400000000000,8278.0,8400.0,8243.0,8394.0,198180,176541,169758
2023-03-28 00:00:00.000000000,1679932800000000000,8409.0,8498.0,8405.0,8465.0,186681,169758,172932
2023-03-29 00:00:00.000000000,1680019200000000000,8450.0,8490.0,8426.0,8482.0,143843,172932,177295
