datetime,datetime_nano,KQ.m@SHFE.ss.open,KQ.m@SHFE.ss.high,KQ.m@SHFE.ss.low,KQ.m@SHFE.ss.close,KQ.m@SHFE.ss.volume,KQ.m@SHFE.ss.open_oi,KQ.m@SHFE.ss.close_oi
2022-11-24 00:00:00.000000000,1669219200000000000,16810.0,16990.0,16710.0,16790.0,70385,29204,21221
2022-11-25 00:00:00.000000000,1669305600000000000,16695.0,16785.0,16550.0,16760.0,99192,21221,67100
2022-11-28 00:00:00.000000000,1669564800000000000,16730.0,16815.0,16400.0,16655.0,139552,67100,62987
2022-11-29 00:00:00.000000000,1669651200000000000,16750.0,16900.0,16515.0,16840.0,131746,62987,71446
2022-11-30 00:00:00.000000000,1669737600000000000,16840.0,16905.0,16685.0,16765.0,84894,71446,70742
2022-12-01 00:00:00.000000000,1669824000000000000,16795.0,16935.0,16735.0,16855.0,92811,70742,71205
2022-12-02 00:00:00.000000000,1669910400000000000,16875.0,16925.0,16770.0,16895.0,87799,71205,75610
2022-12-05 00:00:00.000000000,1670169600000000000,16890.0,17330.0,16660.0,17215.0,160236,75610,80695
2022-12-06 00:00:00.000000000,1670256000000000000,17120.0,17305.0,17060.0,17230.0,85939,80695,80875
2022-12-07 00:00:00.000000000,1670342400000000000,17245.0,17420.0,17110.0,17220.0,106638,80875,78607
2022-12-08 00:00:00.000000000,1670428800000000000,17205.0,17335.0,17145.0,17265.0,79399,78607,81196
2022-12-09 00:00:00.000000000,1670515200000000000,17315.0,17550.0,17200.0,17465.0,122325,81196,84193
2022-12-12 00:00:00.000000000,1670774400000000000,17400.0,17765.0,17350.0,17550.0,124329,84193,81168
2022-12-13 00:00:00.000000000,1670860800000000000,17580.0,17645.0,17400.0,17495.0,94883,81168,79372
2022-12-14 00:00:00.000000000,1670947200000000000,17500.0,17690.0,17430.0,17615.0,100695,79372,77271
2022-12-15 00:00:00.000000000,1671033600000000000,17555.0,17760.0,17465.0,17585.0,96734,77271,72533
2022-12-16 00:00:00.000000000,1671120000000000000,17605.0,17835.0,17105.0,17225.0,177061,72533,56896
2022-12-19 00:00:00.000000000,1671379200000000000,17245.0,17250.0,16620.0,16640.0,154214,56896,46538
2022-12-20 00:00:00.000000000,1671465600000000000,16710.0,16745.0,16325.0,16375.0,119786,46538,40458
2022-12-21 00:00:00.000000000,1671552000000000000,16460.0,16515.0,16210.0,16390.0,90650,40458,37979
2022-12-22 00:00:00.000000000,1671638400000000000,16435.0,16475.0,16235.0,16275.0,59748,37979,33491
2022-12-23 00:00:00.000000000,1671724800000000000,16395.0,16445.0,16210.0,16310.0,118245,33491,73509
2022-12-26 00:00:00.000000000,1671984000000000000,16390.0,16580.0,16305.0,16540.0,92431,73509,73408
2022-12-27 00:00:00.000000000,1672070400000000000,16470.0,16825.0,16445.0,16735.0,89209,73408,69620
2022-12-28 00:00:00.000000000,1672156800000000000,16705.0,16775.0,16615.0,16715.0,85050,69620,70652
2022-12-29 00:00:00.000000000,1672243200000000000,16750.0,16895.0,16720.0,16800.0,87423,70652,68301
2022-12-30 00:00:00.000000000,1672329600000000000,16765.0,16835.0,16665.0,16820.0,86209,68301,65660
2023-01-03 00:00:00.000000000,1672675200000000000,16900.0,16970.0,16420.0,16860.0,97202,65660,65947
2023-01-04 00:00:00.000000000,1672761600000000000,16950.0,17150.0,16880.0,16940.0,93915,65947,60433
2023-01-05 00:00:00.000000000,1672848000000000000,16835.0,16860.0,16545.0,16600.0,98914,60433,61365
2023-01-06 00:00:00.000000000,1672934400000000000,16665.0,16750.0,16495.0,16705.0,89456,61365,59936
2023-01-09 00:00:00.000000000,1673193600000000000,16685.0,17085.0,16655.0,17030.0,103145,59936,57067
2023-01-10 00:00:00.000000000,1673280000000000000,16995.0,17080.0,16875.0,16995.0,84510,57067,53887
2023-01-11 00:00:00.000000000,1673366400000000000,17085.0,17110.0,16625.0,16770.0,107173,53887,52022
2023-01-12 00:00:00.000000000,1673452800000000000,16785.0,16930.0,16600.0,16865.0,85322,52022,47186
2023-01-13 00:00:00.000000000,1673539200000000000,16860.0,17090.0,16760.0,16895.0,91921,47186,43546
2023-01-16 00:00:00.000000000,1673798400000000000,16925.0,17110.0,16770.0,17040.0,90898,43546,39864
2023-01-17 00:00:00.000000000,1673884800000000000,17005.0,17230.0,16965.0,17135.0,70186,39864,32493
2023-01-18 00:00:00.000000000,1673971200000000000,17000.0,17220.0,16965.0,17170.0,59564,32493,26016
2023-01-19 00:00:00.000000000,1674057600000000000,17300.0,17310.0,17125.0,17200.0,74062,26016,66041
2023-01-20 00:00:00.000000000,1674144000000000000,17195.0,17345.0,17140.0,17220.0,77666,66041,67687
2023-01-30 00:00:00.000000000,1675008000000000000,17275.0,17470.0,17085.0,17210.0,82790,67687,68372
2023-01-31 00:00:00.000000000,1675094400000000000,17240.0,17455.0,17235.0,17355.0,83169,68372,71426
2023-02-01 00:00:00.000000000,1675180800000000000,17320.0,17395.0,17220.0,17370.0,67019,71426,70308
2023-02-02 00:00:00.000000000,1675267200000000000,17380.0,17425.0,16700.0,16750.0,144703,70308,70317
2023-02-03 00:00:00.000000000,1675353600000000000,16790.0,16960.0,16665.0,16910.0,100081,70317,67811
2023-02-06 00:00:00.000000000,1675612800000000000,16880.0,16985.0,16765.0,16925.0,81690,67811,64226
2023-02-07 00:00:00.000000000,1675699200000000000,16920.0,16965.0,16800.0,16815.0,62964,64226,64485
2023-02-08 00:00:00.000000000,1675785600000000000,16815.0,16880.0,16740.0,16800.0,73711,64485,64885
2023-02-09 00:00:00.000000000,1675872000000000000,16815.0,16860.0,16705.0,16740.0,70060,64885,69097
2023-02-10 00:00:00.000000000,1675958400000000000,16700.0,16735.0,16305.0,16620.0,109769,69097,73685
2023-02-13 00:00:00.000000000,1676217600000000000,16565.0,16635.0,16490.0,16515.0,66547,73685,71288
2023-02-14 00:00:00.000000000,1676304000000000000,16555.0,16555.0,16435.0,16500.0,52286,71288,70988
2023-02-15 00:00:00.000000000,1676390400000000000,16520.0,16640.0,16455.0,16475.0,72766,70988,65912
2023-02-16 00:00:00.000000000,1676476800000000000,16515.0,16575.0,16420.0,16490.0,52770,65912,62796
2023-02-17 00:00:00.000000000,1676563200000000000,16530.0,16720.0,16510.0,16540.0,76151,62796,56232
2023-02-20 00:00:00.000000000,1676822400000000000,16540.0,16650.0,16440.0,16605.0,62718,56232,54506
2023-02-21 00:00:00.000000000,1676908800000000000,16650.0,16835.0,16620.0,16785.0,71556,54506,42734
2023-02-22 00:00:00.000000000,1676995200000000000,16760.0,17045.0,16745.0,16950.0,79631,42734,27285
2023-02-23 00:00:00.000000000,1677081600000000000,16900.0,16920.0,16730.0,16770.0,50625,27285,17939
2023-02-24 00:00:00.000000000,1677168000000000000,16780.0,16830.0,16635.0,16730.0,97890,17939,60709
2023-02-27 00:00:00.000000000,1677427200000000000,16670.0,16750.0,16450.0,16505.0,84472,60709,65944
2023-02-28 00:00:00.000000000,1677513600000000000,16540.0,16580.0,16460.0,16480.0,57318,65944,67690
2023-03-01 00:00:00.000000000,1677600000000000000,16495.0,16510.0,16130.0,16290.0,131051,67690,76105
2023-03-02 00:00:00.000000000,1677686400000000000,16320.0,16350.0,16155.0,16180.0,69142,76105,77808
2023-03-03 00:00:00.000000000,1677772800000000000,16155.0,16395.0,16110.0,16370.0,82988,77808,71055
2023-03-06 00:00:00.000000000,1678032000000000000,16350.0,16445.0,16240.0,16330.0,66216,71055,66819
2023-03-07 00:00:00.000000000,1678118400000000000,16330.0,16340.0,16155.0,16190.0,60178,66819,70305
2023-03-08 00:00:00.000000000,1678204800000000000,16160.0,16160.0,15850.0,15915.0,107082,70305,81254
2023-03-09 00:00:00.000000000,1678291200000000000,15900.0,15940.0,15765.0,15890.0,98584,81254,77318
2023-03-10 00:00:00.000000000,1678377600000000000,15845.0,15950.0,15670.0,15775.0,99422,77318,75184
2023-03-13 00:00:00.000000000,1678636800000000000,15810.0,15930.0,15620.0,15730.0,103195,75184,76374
2023-03-14 00:00:00.000000000,1678723200000000000,15710.0,15910.0,15670.0,15890.0,106457,76374,71578
2023-03-15 00:00:00.000000000,1678809600000000000,15965.0,16165.0,15850.0,15870.0,118157,71578,61790
2023-03-16 00:00:00.000000000,1678896000000000000,15860.0,15945.0,15580.0,15830.0,95046,61790,57922
2023-03-17 00:00:00.000000000,1678982400000000000,15800.0,15885.0,15630.0,15780.0,85194,57922,55704
2023-03-20 00:00:00.000000000,1679241600000000000,15805.0,16000.0,15740.0,15780.0,88170,55704,50314
2023-03-21 00:00:00.000000000,1679328000000000000,15810.0,15945.0,15710.0,15870.0,81158,50314,41115
2023-03-22 00:00:00.000000000,1679414400000000000,15900.0,15950.0,15670.0,15795.0,63920,41115,35562
2023-03-23 00:00:00.000000000,1679500800000000000,15340.0,15395.0,15160.0,15190.0,67983,35562,84956
2023-03-24 00:00:00.000000000,1679587200000000000,15110.0,15455.0,15080.0,15370.0,117340,84956,85705
2023-03-27 00:00:00.000000000,1679846400000000000,15330.0,15475.0,15185.0,15205.0,103599,85705,88799
2023-03-28 00:00:00.000000000,1679932800000000000,15285.0,15400.0,15220.0,15375.0,85597,88799,85439
2023-03-29 00:00:00.000000000,1680019200000000000,15390.0,15440.0,15000.0,15080.0,131869,85439,90180
