datetime,datetime_nano,KQ.m@SHFE.ni.open,KQ.m@SHFE.ni.high,KQ.m@SHFE.ni.low,KQ.m@SHFE.ni.close,KQ.m@SHFE.ni.volume,KQ.m@SHFE.ni.open_oi,KQ.m@SHFE.ni.close_oi
2021-06-09 00:00:00.000000000,1623168000000000000,130000.0,133390.0,129840.0,132800.0,481960,111659,129421
2021-06-10 00:00:00.000000000,1623254400000000000,132980.0,133520.0,130540.0,131110.0,502026,129421,114647
2021-06-11 00:00:00.000000000,1623340800000000000,131290.0,135360.0,131110.0,135350.0,518317,114647,139821
2021-06-15 00:00:00.000000000,1623686400000000000,135690.0,136260.0,131370.0,132500.0,281241,139821,116767
2021-06-16 00:00:00.000000000,1623772800000000000,131720.0,132970.0,127800.0,128260.0,499557,116767,108186
2021-06-17 00:00:00.000000000,1623859200000000000,128300.0,129730.0,126530.0,127720.0,498108,108186,99089
2021-06-18 00:00:00.000000000,1623945600000000000,127230.0,129360.0,126300.0,128300.0,569027,99089,96338
2021-06-21 00:00:00.000000000,1624204800000000000,128000.0,129870.0,126840.0,128900.0,464024,96338,88519
2021-06-22 00:00:00.000000000,1624291200000000000,128830.0,132780.0,127760.0,132750.0,478067,88519,96073
2021-06-23 00:00:00.000000000,1624377600000000000,132680.0,134280.0,132080.0,133700.0,409854,96073,91254
2021-06-24 00:00:00.000000000,1624464000000000000,134170.0,136190.0,133610.0,134820.0,457816,91254,89545
2021-06-25 00:00:00.000000000,1624550400000000000,135490.0,139070.0,135280.0,137570.0,485413,89545,74662
2021-06-28 00:00:00.000000000,1624809600000000000,138180.0,138750.0,136530.0,137580.0,390362,74662,48482
2021-06-29 00:00:00.000000000,1624896000000000000,136810.0,137420.0,134520.0,135560.0,239195,48482,23142
2021-06-30 00:00:00.000000000,1624982400000000000,136050.0,138120.0,135200.0,138060.0,424105,23142,139793
2021-07-01 00:00:00.000000000,1625068800000000000,137410.0,137590.0,133840.0,134090.0,459832,139793,133835
2021-07-02 00:00:00.000000000,1625155200000000000,134560.0,136100.0,133550.0,134000.0,447388,133835,122792
2021-07-05 00:00:00.000000000,1625414400000000000,135380.0,137680.0,135160.0,136900.0,491688,122792,134444
2021-07-06 00:00:00.000000000,1625500800000000000,136780.0,138790.0,135960.0,138020.0,432700,134444,135473
2021-07-07 00:00:00.000000000,1625587200000000000,138010.0,138010.0,133160.0,135480.0,551253,135473,121668
2021-07-08 00:00:00.000000000,1625673600000000000,135560.0,137490.0,135340.0,137050.0,496732,121668,115184
2021-07-09 00:00:00.000000000,1625760000000000000,136490.0,140300.0,135840.0,139910.0,589026,115184,156710
2021-07-12 00:00:00.000000000,1626019200000000000,140480.0,141110.0,137880.0,139090.0,447376,156710,133766
2021-07-13 00:00:00.000000000,1626105600000000000,139000.0,141100.0,138830.0,140500.0,420984,133766,143446
2021-07-14 00:00:00.000000000,1626192000000000000,139920.0,140460.0,138010.0,139960.0,492177,143446,126537
2021-07-15 00:00:00.000000000,1626278400000000000,140100.0,140280.0,137120.0,139080.0,489731,126537,115981
2021-07-16 00:00:00.000000000,1626364800000000000,139090.0,143710.0,138620.0,141370.0,566169,115981,123309
2021-07-19 00:00:00.000000000,1626624000000000000,141460.0,143780.0,141170.0,142390.0,433425,123309,125073
2021-07-20 00:00:00.000000000,1626710400000000000,141100.0,141170.0,137380.0,138830.0,486295,125073,97232
2021-07-21 00:00:00.000000000,1626796800000000000,138750.0,139840.0,136340.0,136830.0,358546,97232,85462
2021-07-22 00:00:00.000000000,1626883200000000000,136970.0,139480.0,136940.0,139020.0,327380,85462,74129
2021-07-23 00:00:00.000000000,1626969600000000000,139940.0,143940.0,139730.0,143260.0,370541,74129,67258
2021-07-26 00:00:00.000000000,1627228800000000000,143500.0,146870.0,143210.0,145720.0,308735,67258,57504
2021-07-27 00:00:00.000000000,1627315200000000000,145720.0,148050.0,144080.0,144760.0,353744,57504,140854
2021-07-28 00:00:00.000000000,1627401600000000000,145410.0,148560.0,143970.0,146580.0,533057,140854,156461
2021-07-29 00:00:00.000000000,1627488000000000000,146570.0,147760.0,145200.0,147500.0,471703,156461,161623
2021-07-30 00:00:00.000000000,1627574400000000000,147800.0,148780.0,145330.0,146900.0,656828,161623,153409
2021-08-02 00:00:00.000000000,1627833600000000000,147170.0,147820.0,143690.0,146270.0,647536,153409,142220
2021-08-03 00:00:00.000000000,1627920000000000000,146260.0,146410.0,141810.0,142270.0,581529,142220,127990
2021-08-04 00:00:00.000000000,1628006400000000000,142110.0,144200.0,141890.0,143510.0,551873,127990,124464
2021-08-05 00:00:00.000000000,1628092800000000000,143080.0,144260.0,141800.0,142580.0,587539,124464,121885
2021-08-06 00:00:00.000000000,1628179200000000000,143080.0,145540.0,143000.0,145190.0,530602,121885,125710
2021-08-09 00:00:00.000000000,1628438400000000000,144750.0,145030.0,139600.0,140220.0,627848,125710,120800
2021-08-10 00:00:00.000000000,1628524800000000000,139120.0,140380.0,138020.0,140120.0,470131,120800,115831
2021-08-11 00:00:00.000000000,1628611200000000000,139500.0,141600.0,139180.0,140370.0,469706,115831,110530
2021-08-12 00:00:00.000000000,1628697600000000000,140960.0,147480.0,140920.0,146720.0,700733,110530,125502
2021-08-13 00:00:00.000000000,1628784000000000000,146380.0,147550.0,145500.0,146810.0,613821,125502,126174
2021-08-16 00:00:00.000000000,1629043200000000000,147330.0,147910.0,145650.0,146220.0,627429,126174,123048
2021-08-17 00:00:00.000000000,1629129600000000000,146220.0,147650.0,145400.0,145840.0,537455,123048,111813
2021-08-18 00:00:00.000000000,1629216000000000000,144640.0,145390.0,142280.0,142310.0,629133,111813,105152
2021-08-19 00:00:00.000000000,1629302400000000000,142080.0,142750.0,140530.0,141220.0,549578,105152,94344
2021-08-20 00:00:00.000000000,1629388800000000000,139310.0,141350.0,138290.0,140010.0,628646,94344,94029
2021-08-23 00:00:00.000000000,1629648000000000000,139830.0,142970.0,138630.0,141590.0,591105,94029,85462
2021-08-24 00:00:00.000000000,1629734400000000000,142300.0,143680.0,141050.0,142310.0,441321,85462,72909
2021-08-25 00:00:00.000000000,1629820800000000000,142850.0,144640.0,142660.0,144430.0,385208,72909,68353
2021-08-26 00:00:00.000000000,1629907200000000000,144800.0,145190.0,142120.0,142200.0,330284,68353,58424
2021-08-27 00:00:00.000000000,1629993600000000000,142200.0,143800.0,140420.0,143480.0,264761,58424,39513
2021-08-30 00:00:00.000000000,1630252800000000000,141680.0,147860.0,141640.0,147280.0,598611,39513,150155
2021-08-31 00:00:00.000000000,1630339200000000000,148010.0,149870.0,147030.0,148850.0,640073,150155,169154
2021-09-01 00:00:00.000000000,1630425600000000000,148430.0,149320.0,146900.0,148250.0,650623,169154,180974
2021-09-02 00:00:00.000000000,1630512000000000000,148440.0,148520.0,145990.0,146890.0,662221,180974,152213
2021-09-03 00:00:00.000000000,1630598400000000000,145670.0,147500.0,145020.0,145540.0,661172,152213,142914
2021-09-06 00:00:00.000000000,1630857600000000000,146500.0,149380.0,145500.0,146100.0,752847,142914,139130
2021-09-07 00:00:00.000000000,1630944000000000000,146020.0,147340.0,144700.0,145120.0,600108,139130,127536
2021-09-08 00:00:00.000000000,1631030400000000000,145890.0,148690.0,144700.0,148170.0,687737,127536,140914
2021-09-09 00:00:00.000000000,1631116800000000000,148110.0,152500.0,146700.0,150750.0,759916,140914,151341
2021-09-10 00:00:00.000000000,1631203200000000000,150980.0,155140.0,150320.0,153000.0,654466,151341,151085
2021-09-13 00:00:00.000000000,1631462400000000000,152880.0,154970.0,148750.0,149010.0,718847,151085,133722
2021-09-14 00:00:00.000000000,1631548800000000000,149410.0,149500.0,146230.0,146540.0,638554,133722,110324
2021-09-15 00:00:00.000000000,1631635200000000000,147150.0,147980.0,145510.0,146870.0,589794,110324,101758
2021-09-16 00:00:00.000000000,1631721600000000000,147700.0,149960.0,142830.0,145040.0,781219,101758,96544
2021-09-17 00:00:00.000000000,1631808000000000000,145190.0,146200.0,143090.0,143490.0,526550,96544,86941
2021-09-22 00:00:00.000000000,1632240000000000000,141650.0,145420.0,140930.0,144030.0,272688,86941,83103
2021-09-23 00:00:00.000000000,1632326400000000000,144270.0,146100.0,143180.0,145590.0,550856,83103,76039
2021-09-24 00:00:00.000000000,1632412800000000000,145410.0,148400.0,143300.0,145800.0,604364,76039,54993
2021-09-27 00:00:00.000000000,1632672000000000000,145590.0,147460.0,142100.0,142470.0,507709,54993,43076
2021-09-28 00:00:00.000000000,1632758400000000000,142660.0,144050.0,139730.0,141060.0,371176,43076,32329
2021-09-29 00:00:00.000000000,1632844800000000000,141020.0,142720.0,140730.0,141960.0,244176,32329,19088
2021-09-30 00:00:00.000000000,1632931200000000000,139580.0,140000.0,135700.0,138070.0,527883,19088,92554
2021-10-08 00:00:00.000000000,1633622400000000000,138860.0,143760.0,138710.0,142230.0,266300,92554,94511
2021-10-11 00:00:00.000000000,1633881600000000000,142860.0,146860.0,142350.0,145950.0,467758,94511,100629
2021-10-12 00:00:00.000000000,1633968000000000000,146360.0,146700.0,143580.0,144730.0,498036,100629,96762
2021-10-13 00:00:00.000000000,1634054400000000000,145700.0,146120.0,142160.0,143880.0,576786,96762,93506
2021-10-14 00:00:00.000000000,1634140800000000000,144580.0,147110.0,141800.0,144920.0,618417,93506,93863
2021-10-15 00:00:00.000000000,1634227200000000000,145130.0,147860.0,143960.0,147390.0,641502,93863,93097
2021-10-18 00:00:00.000000000,1634486400000000000,149210.0,151920.0,147180.0,150990.0,633099,93097,90566
2021-10-19 00:00:00.000000000,1634572800000000000,151170.0,151600.0,149280.0,151040.0,566340,90566,88553
2021-10-20 00:00:00.000000000,1634659200000000000,152200.0,153440.0,147110.0,149580.0,647006,88553,82943
2021-10-21 00:00:00.000000000,1634745600000000000,149760.0,161600.0,149750.0,155880.0,939881,82943,85098
2021-10-22 00:00:00.000000000,1634832000000000000,154330.0,156200.0,148880.0,151330.0,778347,85098,65326
2021-10-25 00:00:00.000000000,1635091200000000000,150510.0,151630.0,147200.0,149880.0,566961,65326,48547
2021-10-26 00:00:00.000000000,1635177600000000000,150470.0,153540.0,150170.0,152560.0,430952,48547,47183
2021-10-27 00:00:00.000000000,1635264000000000000,152360.0,153120.0,148000.0,148340.0,393058,47183,32246
2021-10-28 00:00:00.000000000,1635350400000000000,147340.0,147480.0,143500.0,146180.0,323603,32246,19673
2021-10-29 00:00:00.000000000,1635436800000000000,145300.0,146680.0,143100.0,144210.0,495987,19673,102069
2021-11-01 00:00:00.000000000,1635696000000000000,142880.0,147480.0,142710.0,143220.0,546075,102069,104391
2021-11-02 00:00:00.000000000,1635782400000000000,144900.0,146360.0,141500.0,143640.0,401281,104391,111664
2021-11-03 00:00:00.000000000,1635868800000000000,144320.0,146960.0,143090.0,146040.0,402965,111664,109593
2021-11-04 00:00:00.000000000,1635955200000000000,145530.0,145730.0,141180.0,142820.0,397944,109593,105554
2021-11-05 00:00:00.000000000,1636041600000000000,142830.0,143800.0,139630.0,142250.0,330407,105554,96098
2021-11-08 00:00:00.000000000,1636300800000000000,142570.0,145070.0,141430.0,142740.0,269949,96098,110216
2021-11-09 00:00:00.000000000,1636387200000000000,143740.0,145690.0,143220.0,144810.0,200480,110216,105025
2021-11-10 00:00:00.000000000,1636473600000000000,144980.0,145100.0,141750.0,143050.0,230492,105025,111322
2021-11-11 00:00:00.000000000,1636560000000000000,142750.0,146600.0,141900.0,146170.0,240874,111322,113155
2021-11-12 00:00:00.000000000,1636646400000000000,145940.0,147680.0,145380.0,145810.0,196644,113155,114279
2021-11-15 00:00:00.000000000,1636905600000000000,146240.0,148450.0,144800.0,145000.0,229447,114279,113644
2021-11-16 00:00:00.000000000,1636992000000000000,145590.0,145860.0,142820.0,143500.0,186712,113644,100194
2021-11-17 00:00:00.000000000,1637078400000000000,143310.0,143810.0,142020.0,143020.0,156911,100194,95645
2021-11-18 00:00:00.000000000,1637164800000000000,143020.0,143150.0,140850.0,141020.0,195758,95645,99824
2021-11-19 00:00:00.000000000,1637251200000000000,141010.0,147840.0,140500.0,147440.0,228189,99824,94237
2021-11-22 00:00:00.000000000,1637510400000000000,146740.0,148970.0,146280.0,148530.0,153380,94237,89106
2021-11-23 00:00:00.000000000,1637596800000000000,149000.0,153510.0,148570.0,152750.0,180290,89106,97159
2021-11-24 00:00:00.000000000,1637683200000000000,150650.0,152730.0,149630.0,152640.0,216781,97159,89774
2021-11-25 00:00:00.000000000,1637769600000000000,154000.0,156480.0,152880.0,154540.0,432443,89774,135719
2021-11-26 00:00:00.000000000,1637856000000000000,154390.0,154540.0,149580.0,149780.0,413507,135719,131694
2021-11-29 00:00:00.000000000,1638115200000000000,147950.0,150890.0,146610.0,149200.0,429690,131694,136743
2021-11-30 00:00:00.000000000,1638201600000000000,149190.0,149660.0,147000.0,147790.0,373643,136743,133988
2021-12-01 00:00:00.000000000,1638288000000000000,148300.0,150380.0,147370.0,149090.0,332820,133988,163529
2021-12-02 00:00:00.000000000,1638374400000000000,149300.0,149700.0,146940.0,147390.0,363150,163529,155444
2021-12-03 00:00:00.000000000,1638460800000000000,147980.0,151770.0,147230.0,148890.0,391917,155444,178848
2021-12-06 00:00:00.000000000,1638720000000000000,148920.0,149880.0,144500.0,145660.0,393616,178848,171046
2021-12-07 00:00:00.000000000,1638806400000000000,146150.0,147480.0,145800.0,146800.0,210610,171046,158105
2021-12-08 00:00:00.000000000,1638892800000000000,147800.0,149680.0,147410.0,148200.0,298769,158105,165994
2021-12-09 00:00:00.000000000,1638979200000000000,148870.0,149280.0,145920.0,146120.0,294187,165994,165265
2021-12-10 00:00:00.000000000,1639065600000000000,146410.0,146600.0,144810.0,145230.0,210992,165265,164435
2021-12-13 00:00:00.000000000,1639324800000000000,145340.0,145790.0,143520.0,145170.0,260975,164435,160944
2021-12-14 00:00:00.000000000,1639411200000000000,144940.0,145080.0,142080.0,142690.0,293484,160944,170052
2021-12-15 00:00:00.000000000,1639497600000000000,143020.0,143520.0,141190.0,141210.0,254588,170052,170425
2021-12-16 00:00:00.000000000,1639584000000000000,140530.0,143480.0,139930.0,142950.0,317520,170425,164568
2021-12-17 00:00:00.000000000,1639670400000000000,143360.0,146000.0,143130.0,145430.0,286340,164568,152568
2021-12-20 00:00:00.000000000,1639929600000000000,145890.0,146820.0,141960.0,142120.0,319591,152568,150611
2021-12-21 00:00:00.000000000,1640016000000000000,142120.0,144840.0,141890.0,144080.0,226891,150611,141514
2021-12-22 00:00:00.000000000,1640102400000000000,144100.0,146080.0,144050.0,145820.0,221084,141514,150340
2021-12-23 00:00:00.000000000,1640188800000000000,146550.0,149080.0,146280.0,149020.0,249895,150340,156201
2021-12-24 00:00:00.000000000,1640275200000000000,148390.0,148880.0,147670.0,148710.0,198198,156201,153092
2021-12-27 00:00:00.000000000,1640534400000000000,148850.0,149580.0,147200.0,147900.0,290399,153092,155334
2021-12-28 00:00:00.000000000,1640620800000000000,148130.0,149920.0,147570.0,149200.0,239379,155334,148670
2021-12-29 00:00:00.000000000,1640707200000000000,149300.0,149760.0,146550.0,149350.0,262857,148670,152116
2021-12-30 00:00:00.000000000,1640793600000000000,149330.0,151380.0,149080.0,150450.0,287692,152116,152198
2021-12-31 00:00:00.000000000,1640880000000000000,150570.0,152220.0,150420.0,152080.0,243192,152198,154950
2022-01-04 00:00:00.000000000,1641225600000000000,152690.0,153700.0,150440.0,152570.0,149508,154950,151777
2022-01-05 00:00:00.000000000,1641312000000000000,152510.0,155000.0,151200.0,152160.0,307661,151777,156861
2022-01-06 00:00:00.000000000,1641398400000000000,152080.0,152650.0,149900.0,149930.0,224722,156861,142924
2022-01-07 00:00:00.000000000,1641484800000000000,150120.0,153550.0,149200.0,152490.0,254252,142924,148690
2022-01-10 00:00:00.000000000,1641744000000000000,152580.0,155160.0,152050.0,154840.0,247193,148690,151882
2022-01-11 00:00:00.000000000,1641830400000000000,154840.0,160060.0,153280.0,158960.0,367596,151882,181438
2022-01-12 00:00:00.000000000,1641916800000000000,158960.0,163200.0,158500.0,162340.0,325545,181438,170248
2022-01-13 00:00:00.000000000,1642003200000000000,163360.0,165680.0,160900.0,162120.0,396706,170248,170335
2022-01-14 00:00:00.000000000,1642089600000000000,162860.0,167300.0,162060.0,167260.0,388196,170335,166347
2022-01-17 00:00:00.000000000,1642348800000000000,166900.0,167000.0,160880.0,162580.0,406313,166347,144211
2022-01-18 00:00:00.000000000,1642435200000000000,161380.0,165200.0,161250.0,164170.0,313918,144211,132146
2022-01-19 00:00:00.000000000,1642521600000000000,163320.0,165250.0,161120.0,163760.0,324879,132146,125036
2022-01-20 00:00:00.000000000,1642608000000000000,164140.0,176280.0,164080.0,176280.0,450183,125036,135295
2022-01-21 00:00:00.000000000,1642694400000000000,175550.0,179780.0,174480.0,178040.0,405214,135295,105882
2022-01-24 00:00:00.000000000,1642953600000000000,176970.0,182180.0,174230.0,174610.0,386686,105882,85449
2022-01-25 00:00:00.000000000,1643040000000000000,170700.0,171440.0,163460.0,163460.0,495447,85449,152113
2022-01-26 00:00:00.000000000,1643126400000000000,164220.0,166860.0,162240.0,165240.0,443333,152113,153379
2022-01-27 00:00:00.000000000,1643212800000000000,166240.0,168120.0,163830.0,163880.0,250419,153379,142091
2022-01-28 00:00:00.000000000,1643299200000000000,165940.0,166830.0,163500.0,163750.0,224504,142091,130522
2022-02-07 00:00:00.000000000,1644163200000000000,168150.0,174350.0,166640.0,170470.0,164707,130522,132314
2022-02-08 00:00:00.000000000,1644249600000000000,171100.0,175600.0,170020.0,172280.0,193043,132314,132744
2022-02-09 00:00:00.000000000,1644336000000000000,171810.0,173470.0,166000.0,170050.0,230203,132744,137253
2022-02-10 00:00:00.000000000,1644422400000000000,170940.0,174920.0,170810.0,173890.0,190194,137253,134228
2022-02-11 00:00:00.000000000,1644508800000000000,175100.0,176520.0,170600.0,172070.0,247141,134228,141784
2022-02-14 00:00:00.000000000,1644768000000000000,172780.0,177790.0,169800.0,176520.0,266742,141784,136582
2022-02-15 00:00:00.000000000,1644854400000000000,176200.0,176310.0,168580.0,172860.0,274813,136582,135518
2022-02-16 00:00:00.000000000,1644940800000000000,172950.0,174250.0,171530.0,173420.0,175936,135518,121285
2022-02-17 00:00:00.000000000,1645027200000000000,173950.0,174800.0,171810.0,173010.0,180979,121285,118555
2022-02-18 00:00:00.000000000,1645113600000000000,174040.0,178520.0,174000.0,177890.0,216003,118555,122441
2022-02-21 00:00:00.000000000,1645372800000000000,177610.0,180770.0,175880.0,179530.0,189107,122441,114001
2022-02-22 00:00:00.000000000,1645459200000000000,179250.0,181350.0,177740.0,179620.0,163134,114001,95272
2022-02-23 00:00:00.000000000,1645545600000000000,180130.0,180180.0,174630.0,175300.0,294678,95272,137525
2022-02-24 00:00:00.000000000,1645632000000000000,175950.0,182170.0,174400.0,179540.0,332068,137525,153099
2022-02-25 00:00:00.000000000,1645718400000000000,182020.0,184650.0,172800.0,174450.0,440732,153099,157981
2022-02-28 00:00:00.000000000,1645977600000000000,174490.0,179950.0,172120.0,177780.0,322013,157981,143225
2022-03-01 00:00:00.000000000,1646064000000000000,177250.0,177450.0,174120.0,176000.0,232081,143225,135529
2022-03-02 00:00:00.000000000,1646150400000000000,177170.0,180900.0,177000.0,180260.0,256019,135529,147921
2022-03-03 00:00:00.000000000,1646236800000000000,182200.0,199800.0,177630.0,188180.0,319941,147921,152039
2022-03-04 00:00:00.000000000,1646323200000000000,190390.0,191970.0,185200.0,187190.0,358568,152039,153359
2022-03-07 00:00:00.000000000,1646582400000000000,189850.0,210950.0,188780.0,210950.0,502429,153359,157942
2022-03-08 00:00:00.000000000,1646668800000000000,228810.0,228810.0,228810.0,228810.0,15881,157942,145656
2022-03-09 00:00:00.000000000,1646755200000000000,267700.0,267700.0,267700.0,267700.0,43718,145656,114596
2022-03-10 00:00:00.000000000,1646841600000000000,267700.0,267700.0,267700.0,267700.0,0,114596,114596
2022-03-11 00:00:00.000000000,1646928000000000000,222190.0,222190.0,222190.0,222190.0,5187,114596,110521
2022-03-14 00:00:00.000000000,1647187200000000000,190110.0,222100.0,187000.0,214050.0,308449,110521,75412
2022-03-15 00:00:00.000000000,1647273600000000000,214050.0,230760.0,210810.0,216490.0,216524,75412,66218
2022-03-16 00:00:00.000000000,1647360000000000000,216420.0,237000.0,213000.0,235200.0,193780,66218,63378
2022-03-17 00:00:00.000000000,1647446400000000000,227100.0,230470.0,217000.0,219440.0,154961,63378,56826
2022-03-18 00:00:00.000000000,1647532800000000000,218600.0,224610.0,215660.0,219620.0,108744,56826,53010
2022-03-21 00:00:00.000000000,1647792000000000000,215280.0,220930.0,204990.0,205670.0,119381,53010,53799
2022-03-22 00:00:00.000000000,1647878400000000000,201850.0,211000.0,200220.0,206780.0,91118,53799,51054
2022-03-23 00:00:00.000000000,1647964800000000000,206200.0,214660.0,205300.0,212000.0,99431,51054,46853
2022-03-24 00:00:00.000000000,1648051200000000000,228450.0,245740.0,226490.0,245740.0,65264,46853,43636
2022-03-25 00:00:00.000000000,1648137600000000000,280190.0,281250.0,246010.0,264200.0,189404,43636,39636
2022-03-28 00:00:00.000000000,1648396800000000000,239880.0,251800.0,218530.0,224480.0,146987,39636,29186
2022-03-29 00:00:00.000000000,1648483200000000000,226000.0,227990.0,215640.0,223130.0,140274,29186,52794
2022-03-30 00:00:00.000000000,1648569600000000000,217550.0,230660.0,213170.0,230050.0,188097,52794,60010
2022-03-31 00:00:00.000000000,1648656000000000000,227690.0,229000.0,213840.0,217780.0,184118,60010,58758
2022-04-01 00:00:00.000000000,1648742400000000000,220000.0,223380.0,216200.0,217910.0,123012,58758,51415
2022-04-06 00:00:00.000000000,1649174400000000000,221440.0,224880.0,215180.0,223300.0,70274,51415,49306
2022-04-07 00:00:00.000000000,1649260800000000000,223290.0,223300.0,212160.0,213330.0,118826,49306,55736
2022-04-08 00:00:00.000000000,1649347200000000000,214260.0,221070.0,213900.0,218170.0,92663,55736,49409
2022-04-11 00:00:00.000000000,1649606400000000000,217670.0,218000.0,206580.0,210900.0,108685,49409,56912
2022-04-12 00:00:00.000000000,1649692800000000000,207680.0,213500.0,205500.0,212620.0,89736,56912,49127
2022-04-13 00:00:00.000000000,1649779200000000000,212500.0,226880.0,211580.0,221050.0,123426,49127,56196
2022-04-14 00:00:00.000000000,1649865600000000000,221000.0,225200.0,217800.0,223880.0,94695,56196,51210
2022-04-15 00:00:00.000000000,1649952000000000000,223530.0,231000.0,223480.0,229400.0,99573,51210,54747
2022-04-18 00:00:00.000000000,1650211200000000000,230150.0,236500.0,227800.0,232140.0,96332,54747,51968
2022-04-19 00:00:00.000000000,1650297600000000000,234460.0,246000.0,232580.0,239830.0,121313,51968,53781
2022-04-20 00:00:00.000000000,1650384000000000000,239360.0,244200.0,232210.0,233780.0,110789,53781,50807
2022-04-21 00:00:00.000000000,1650470400000000000,234930.0,238280.0,232620.0,235930.0,74161,50807,46917
2022-04-22 00:00:00.000000000,1650556800000000000,235960.0,241800.0,235790.0,238580.0,67395,46917,45477
2022-04-25 00:00:00.000000000,1650816000000000000,239770.0,240190.0,218900.0,221030.0,120963,45477,41563
2022-04-26 00:00:00.000000000,1650902400000000000,219840.0,223780.0,212520.0,222450.0,78372,41563,30283
2022-04-27 00:00:00.000000000,1650988800000000000,221200.0,231500.0,219200.0,229540.0,56098,30283,21515
2022-04-28 00:00:00.000000000,1651075200000000000,227500.0,230440.0,224650.0,227280.0,68948,21515,52068
2022-04-29 00:00:00.000000000,1651161600000000000,227850.0,233490.0,222890.0,232230.0,90463,52068,54145
2022-05-05 00:00:00.000000000,1651680000000000000,227400.0,227470.0,217900.0,223310.0,52240,54145,49349
2022-05-06 00:00:00.000000000,1651766400000000000,221450.0,222800.0,211220.0,214090.0,97549,49349,57030
2022-05-09 00:00:00.000000000,1652025600000000000,212580.0,214560.0,205300.0,209210.0,113316,57030,59399
2022-05-10 00:00:00.000000000,1652112000000000000,201610.0,204000.0,196000.0,202400.0,119105,59399,60757
2022-05-11 00:00:00.000000000,1652198400000000000,199510.0,208240.0,197630.0,206030.0,100466,60757,59777
2022-05-12 00:00:00.000000000,1652284800000000000,202980.0,208830.0,198930.0,200680.0,105981,59777,61543
2022-05-13 00:00:00.000000000,1652371200000000000,199510.0,207240.0,194360.0,203600.0,134105,61543,63220
2022-05-16 00:00:00.000000000,1652630400000000000,199920.0,205220.0,196500.0,202070.0,113885,63220,61984
2022-05-17 00:00:00.000000000,1652716800000000000,197020.0,204660.0,196560.0,204450.0,99263,61984,60783
2022-05-18 00:00:00.000000000,1652803200000000000,203510.0,205980.0,196850.0,198860.0,107605,60783,58303
2022-05-19 00:00:00.000000000,1652889600000000000,198870.0,208800.0,198660.0,205770.0,105213,58303,56547
2022-05-20 00:00:00.000000000,1652976000000000000,204490.0,216000.0,203060.0,212800.0,114018,56547,55667
2022-05-23 00:00:00.000000000,1653235200000000000,211580.0,214180.0,206240.0,207750.0,86413,55667,49487
2022-05-24 00:00:00.000000000,1653321600000000000,207750.0,211160.0,205160.0,206020.0,69001,49487,45333
2022-05-25 00:00:00.000000000,1653408000000000000,205600.0,206500.0,200710.0,202930.0,73024,45333,43358
2022-05-26 00:00:00.000000000,1653494400000000000,203700.0,206700.0,200330.0,203970.0,66118,43358,35965
2022-05-27 00:00:00.000000000,1653580800000000000,206500.0,213600.0,206300.0,211080.0,61183,35965,32157
2022-05-30 00:00:00.000000000,1653840000000000000,213600.0,222010.0,212220.0,221090.0,51708,32157,19219
2022-05-31 00:00:00.000000000,1653926400000000000,219950.0,220420.0,214830.0,216750.0,79885,19219,60034
2022-06-01 00:00:00.000000000,1654012800000000000,215180.0,215200.0,208400.0,212440.0,93364,60034,62430
2022-06-02 00:00:00.000000000,1654099200000000000,211520.0,218680.0,211500.0,215380.0,89800,62430,59297
2022-06-06 00:00:00.000000000,1654444800000000000,219000.0,224300.0,216080.0,218240.0,52675,59297,58539
2022-06-07 00:00:00.000000000,1654531200000000000,220650.0,224970.0,219450.0,219500.0,75004,58539,63323
2022-06-08 00:00:00.000000000,1654617600000000000,218300.0,226500.0,215190.0,226270.0,91356,63323,64202
2022-06-09 00:00:00.000000000,1654704000000000000,224370.0,224770.0,217110.0,218060.0,81983,64202,60491
2022-06-10 00:00:00.000000000,1654790400000000000,216600.0,219420.0,213000.0,216780.0,84026,60491,62043
2022-06-13 00:00:00.000000000,1655049600000000000,215850.0,216190.0,205010.0,205650.0,96093,62043,62772
2022-06-14 00:00:00.000000000,1655136000000000000,202160.0,204980.0,199590.0,204100.0,87388,62772,56944
2022-06-15 00:00:00.000000000,1655222400000000000,202120.0,202800.0,196590.0,199160.0,89859,56944,57717
2022-06-16 00:00:00.000000000,1655308800000000000,200340.0,206000.0,200010.0,200650.0,92818,57717,58027
2022-06-17 00:00:00.000000000,1655395200000000000,198820.0,200290.0,194800.0,197000.0,95020,58027,59081
2022-06-20 00:00:00.000000000,1655654400000000000,197210.0,200010.0,193800.0,195290.0,101445,59081,54616
2022-06-21 00:00:00.000000000,1655740800000000000,195540.0,204400.0,195290.0,198690.0,105341,54616,58302
2022-06-22 00:00:00.000000000,1655827200000000000,198100.0,201750.0,190010.0,191900.0,98768,58302,54844
2022-06-23 00:00:00.000000000,1655913600000000000,191890.0,193500.0,183740.0,187140.0,114117,54844,57632
2022-06-24 00:00:00.000000000,1656000000000000000,186100.0,189300.0,168000.0,172310.0,117325,57632,51442
2022-06-27 00:00:00.000000000,1656259200000000000,172580.0,182130.0,163800.0,179480.0,128946,51442,45851
2022-06-28 00:00:00.000000000,1656345600000000000,182000.0,182600.0,172600.0,181620.0,84949,45851,25179
2022-06-29 00:00:00.000000000,1656432000000000000,177250.0,178000.0,168000.0,170970.0,128531,25179,71731
