datetime,datetime_nano,KQ.m@DCE.i.open,KQ.m@DCE.i.high,KQ.m@DCE.i.low,KQ.m@DCE.i.close,KQ.m@DCE.i.volume,KQ.m@DCE.i.open_oi,KQ.m@DCE.i.close_oi
2019-05-21 00:00:00.000000000,1558368000000000000,704.0,719.5,694.0,717.0,1381980,817941,808122
2019-05-22 00:00:00.000000000,1558454400000000000,717.0,733.0,709.0,728.0,1599526,808122,854187
2019-05-23 00:00:00.000000000,1558540800000000000,728.5,735.0,723.5,728.5,1124980,854187,851107
2019-05-24 00:00:00.000000000,1558627200000000000,728.5,732.5,721.0,732.0,1128869,851107,857168
2019-05-27 00:00:00.000000000,1558886400000000000,739.0,771.0,732.5,761.0,1979393,857168,878983
2019-05-28 00:00:00.000000000,1558972800000000000,761.0,774.5,745.5,756.5,1671970,878983,860791
2019-05-29 00:00:00.000000000,1559059200000000000,751.0,753.0,731.5,748.0,1540320,860791,814427
2019-05-30 00:00:00.000000000,1559145600000000000,748.0,750.0,730.0,737.0,1052459,814427,815596
2019-05-31 00:00:00.000000000,1559232000000000000,735.5,744.5,727.0,727.0,920456,815596,827496
2019-06-03 00:00:00.000000000,1559491200000000000,724.5,726.5,705.0,709.0,1208018,827496,790432
2019-06-04 00:00:00.000000000,1559577600000000000,712.5,723.0,707.0,720.5,874390,790432,758328
2019-06-05 00:00:00.000000000,1559664000000000000,722.0,724.5,712.0,719.5,713852,758328,759263
2019-06-06 00:00:00.000000000,1559750400000000000,719.5,721.5,692.5,712.5,1277369,759263,726145
2019-06-10 00:00:00.000000000,1560096000000000000,716.0,729.5,708.5,729.5,700563,726145,760016
2019-06-11 00:00:00.000000000,1560182400000000000,729.0,760.5,724.5,760.5,1238500,760016,840495
2019-06-12 00:00:00.000000000,1560268800000000000,769.5,778.5,761.0,764.0,1237487,840495,862191
2019-06-13 00:00:00.000000000,1560355200000000000,763.5,782.0,758.0,781.5,1017515,862191,911233
2019-06-14 00:00:00.000000000,1560441600000000000,784.0,797.5,773.0,783.5,1525322,911233,945303
2019-06-17 00:00:00.000000000,1560700800000000000,775.5,777.0,760.5,768.5,1091385,945303,927136
2019-06-18 00:00:00.000000000,1560787200000000000,765.5,787.5,755.5,786.0,1162683,927136,903084
2019-06-19 00:00:00.000000000,1560873600000000000,790.5,813.0,782.5,806.5,1765780,903084,934276
2019-06-20 00:00:00.000000000,1560960000000000000,789.5,837.0,786.0,831.0,1553266,934276,972842
2019-06-21 00:00:00.000000000,1561046400000000000,829.5,835.0,805.5,820.0,1358797,972842,941999
2019-06-24 00:00:00.000000000,1561305600000000000,813.0,821.0,793.5,813.5,1476785,941999,878568
2019-06-25 00:00:00.000000000,1561392000000000000,813.5,819.5,794.5,798.5,914725,878568,829766
2019-06-26 00:00:00.000000000,1561478400000000000,799.0,808.0,779.0,804.0,1323138,829766,804746
2019-06-27 00:00:00.000000000,1561564800000000000,807.5,838.5,806.0,821.5,1508298,804746,857353
2019-06-28 00:00:00.000000000,1561651200000000000,825.0,844.0,823.5,838.5,1175604,857353,887063
2019-07-01 00:00:00.000000000,1561910400000000000,838.5,874.5,834.5,873.0,1071129,887063,889486
2019-07-02 00:00:00.000000000,1561996800000000000,870.5,904.5,869.5,900.0,1383310,889486,859978
2019-07-03 00:00:00.000000000,1562083200000000000,902.5,911.5,888.5,908.5,1218666,859978,814770
2019-07-04 00:00:00.000000000,1562169600000000000,904.0,905.0,856.0,868.0,1750855,814770,743713
2019-07-05 00:00:00.000000000,1562256000000000000,869.5,875.5,816.0,829.5,1900985,743713,712565
2019-07-08 00:00:00.000000000,1562515200000000000,829.5,866.5,827.0,861.0,1411535,712565,740920
2019-07-09 00:00:00.000000000,1562601600000000000,867.5,899.5,865.0,880.5,1475841,740920,712943
2019-07-10 00:00:00.000000000,1562688000000000000,882.0,886.5,868.0,881.0,964942,712943,705085
2019-07-11 00:00:00.000000000,1562774400000000000,879.0,884.0,862.0,866.5,1076229,705085,690938
2019-07-12 00:00:00.000000000,1562860800000000000,873.0,882.0,866.0,873.0,777953,690938,701326
2019-07-15 00:00:00.000000000,1563120000000000000,872.5,898.5,865.0,895.0,924928,701326,698832
2019-07-16 00:00:00.000000000,1563206400000000000,902.5,924.5,897.0,905.0,1037287,698832,671830
2019-07-17 00:00:00.000000000,1563292800000000000,898.0,907.5,880.0,899.5,901885,671830,659630
2019-07-18 00:00:00.000000000,1563379200000000000,898.0,905.5,886.0,889.0,399360,659630,661834
2019-07-19 00:00:00.000000000,1563465600000000000,883.0,918.0,882.0,916.0,488060,661834,670667
2019-07-22 00:00:00.000000000,1563724800000000000,789.5,791.5,756.5,757.0,513245,670667,404999
2019-07-23 00:00:00.000000000,1563811200000000000,761.5,773.5,755.0,758.5,435252,404999,404997
2019-07-24 00:00:00.000000000,1563897600000000000,751.5,757.0,718.5,735.5,823603,404997,408416
2019-07-25 00:00:00.000000000,1563984000000000000,735.5,740.5,724.0,739.0,493840,408416,419505
2019-07-26 00:00:00.000000000,1564070400000000000,744.5,764.5,728.5,764.0,855304,419505,458064
2019-07-29 00:00:00.000000000,1564329600000000000,761.5,764.5,746.5,750.5,529062,458064,457672
2019-07-30 00:00:00.000000000,1564416000000000000,747.0,780.0,745.0,771.5,670655,457672,497029
2019-07-31 00:00:00.000000000,1564502400000000000,768.0,789.5,760.0,763.0,894373,497029,567610
2019-08-01 00:00:00.000000000,1564588800000000000,764.0,767.5,747.0,747.5,881613,567610,569284
2019-08-02 00:00:00.000000000,1564675200000000000,741.0,743.0,720.5,724.5,1026959,569284,578635
2019-08-05 00:00:00.000000000,1564934400000000000,719.0,729.0,689.5,689.5,1301593,578635,619879
2019-08-06 00:00:00.000000000,1565020800000000000,691.5,707.0,689.0,693.5,1113224,619879,580544
2019-08-07 00:00:00.000000000,1565107200000000000,690.5,701.0,658.0,660.5,1442025,580544,627968
2019-08-08 00:00:00.000000000,1565193600000000000,663.0,673.5,653.5,660.5,1014083,627968,610316
2019-08-09 00:00:00.000000000,1565280000000000000,661.5,666.0,628.0,639.0,1332896,610316,653282
2019-08-12 00:00:00.000000000,1565539200000000000,635.5,643.5,609.5,638.5,1528100,653282,682330
2019-08-13 00:00:00.000000000,1565625600000000000,637.5,643.0,616.0,627.5,1452314,682330,702624
2019-08-14 00:00:00.000000000,1565712000000000000,630.5,646.0,624.0,631.5,1391899,702624,674705
2019-08-15 00:00:00.000000000,1565798400000000000,629.0,639.5,613.5,618.0,1444648,674705,706825
2019-08-16 00:00:00.000000000,1565884800000000000,619.5,633.5,612.0,626.5,1094566,706825,686873
2019-08-19 00:00:00.000000000,1566144000000000000,627.5,636.5,607.5,617.0,1008545,686873,719921
2019-08-20 00:00:00.000000000,1566230400000000000,619.5,622.0,609.0,609.0,749922,719921,684059
2019-08-21 00:00:00.000000000,1566316800000000000,607.5,609.5,583.0,589.5,1267664,684059,801262
2019-08-22 00:00:00.000000000,1566403200000000000,587.5,605.0,580.0,600.0,1383933,801262,836880
2019-08-23 00:00:00.000000000,1566489600000000000,605.0,615.5,593.5,613.0,1382519,836880,810539
2019-08-26 00:00:00.000000000,1566748800000000000,610.5,618.5,590.5,593.5,1399576,810539,786641
2019-08-27 00:00:00.000000000,1566835200000000000,596.0,603.5,586.0,586.0,1161653,786641,821400
2019-08-28 00:00:00.000000000,1566921600000000000,583.5,591.0,571.0,588.0,1308313,821400,880300
2019-08-29 00:00:00.000000000,1567008000000000000,586.5,592.5,577.0,580.0,951359,880300,842689
2019-08-30 00:00:00.000000000,1567094400000000000,583.0,608.5,581.0,607.5,1400994,842689,868521
2019-09-02 00:00:00.000000000,1567353600000000000,608.5,630.0,605.5,630.0,1336099,868521,793943
2019-09-03 00:00:00.000000000,1567440000000000000,636.0,644.0,630.5,637.5,1121068,793943,774517
2019-09-04 00:00:00.000000000,1567526400000000000,636.0,649.0,631.0,644.5,1273366,774517,800918
2019-09-05 00:00:00.000000000,1567612800000000000,650.0,663.5,642.5,647.0,1534571,800918,825949
2019-09-06 00:00:00.000000000,1567699200000000000,646.5,658.0,629.0,629.0,1319073,825949,788949
2019-09-09 00:00:00.000000000,1567958400000000000,633.5,656.0,621.0,655.5,1705313,788949,782657
2019-09-10 00:00:00.000000000,1568044800000000000,655.0,660.0,643.0,655.5,1192068,782657,732774
2019-09-11 00:00:00.000000000,1568131200000000000,657.5,665.0,646.0,661.0,1426893,732774,803479
2019-09-12 00:00:00.000000000,1568217600000000000,663.0,681.0,659.0,680.0,1189870,803479,780945
2019-09-16 00:00:00.000000000,1568563200000000000,687.5,690.0,669.5,670.5,752759,780945,732871
2019-09-17 00:00:00.000000000,1568649600000000000,671.5,676.0,655.5,665.5,909292,732871,776598
2019-09-18 00:00:00.000000000,1568736000000000000,664.5,680.0,658.0,661.0,1252867,776598,817310
2019-09-19 00:00:00.000000000,1568822400000000000,661.0,663.0,633.5,637.5,1490218,817310,820799
2019-09-20 00:00:00.000000000,1568908800000000000,633.5,639.0,624.5,635.0,1100100,820799,823125
2019-09-23 00:00:00.000000000,1569168000000000000,637.5,649.0,628.0,647.5,1247132,823125,827727
2019-09-24 00:00:00.000000000,1569254400000000000,646.5,648.5,621.0,622.5,1370441,827727,828273
2019-09-25 00:00:00.000000000,1569340800000000000,623.0,628.5,619.0,624.5,703306,828273,792400
2019-09-26 00:00:00.000000000,1569427200000000000,624.0,642.0,623.5,637.0,1416118,792400,820247
2019-09-27 00:00:00.000000000,1569513600000000000,635.5,646.5,633.0,642.5,919158,820247,752388
2019-09-30 00:00:00.000000000,1569772800000000000,640.5,663.5,633.0,655.5,1026432,752388,698528
2019-10-08 00:00:00.000000000,1570464000000000000,653.0,667.5,647.5,657.0,591683,698528,719714
2019-10-09 00:00:00.000000000,1570550400000000000,657.0,660.0,638.0,638.5,778904,719714,783293
2019-10-10 00:00:00.000000000,1570636800000000000,638.0,659.0,633.5,657.5,1069033,783293,862730
2019-10-11 00:00:00.000000000,1570723200000000000,657.0,661.5,645.0,658.0,986883,862730,846580
2019-10-14 00:00:00.000000000,1570982400000000000,655.0,662.5,637.5,638.5,968342,846580,826155
2019-10-15 00:00:00.000000000,1571068800000000000,639.0,646.0,630.0,644.0,1036056,826155,825311
2019-10-16 00:00:00.000000000,1571155200000000000,642.5,644.0,615.0,617.0,1157552,825311,883827
2019-10-17 00:00:00.000000000,1571241600000000000,616.0,617.5,604.0,615.0,1044460,883827,863108
2019-10-18 00:00:00.000000000,1571328000000000000,615.5,619.5,598.5,616.0,1159207,863108,885105
2019-10-21 00:00:00.000000000,1571587200000000000,617.5,619.5,604.0,611.5,1051561,885105,846047
2019-10-22 00:00:00.000000000,1571673600000000000,611.5,619.0,607.5,616.0,972949,846047,848589
2019-10-23 00:00:00.000000000,1571760000000000000,617.5,628.0,615.5,620.5,1050570,848589,839279
2019-10-24 00:00:00.000000000,1571846400000000000,621.5,629.0,616.5,628.0,916892,839279,848939
2019-10-25 00:00:00.000000000,1571932800000000000,628.5,635.0,623.0,634.5,814248,848939,825127
2019-10-28 00:00:00.000000000,1572192000000000000,636.0,642.0,626.0,627.0,847693,825127,826764
2019-10-29 00:00:00.000000000,1572278400000000000,625.5,627.5,619.0,622.0,742648,826764,792203
2019-10-30 00:00:00.000000000,1572364800000000000,619.0,623.5,610.5,622.5,853406,792203,810296
2019-10-31 00:00:00.000000000,1572451200000000000,622.5,626.5,617.5,620.5,680005,810296,781183
2019-11-01 00:00:00.000000000,1572537600000000000,619.0,630.0,614.0,625.5,883339,781183,785855
2019-11-04 00:00:00.000000000,1572796800000000000,624.0,626.0,612.5,615.0,781270,785855,766981
2019-11-05 00:00:00.000000000,1572883200000000000,614.0,624.5,610.5,622.0,835835,766981,786653
2019-11-06 00:00:00.000000000,1572969600000000000,623.5,629.5,621.0,621.5,752777,786653,772375
2019-11-07 00:00:00.000000000,1573056000000000000,622.5,624.5,610.5,611.0,808983,772375,765198
2019-11-08 00:00:00.000000000,1573142400000000000,613.0,613.5,599.5,600.0,759056,765198,761996
2019-11-11 00:00:00.000000000,1573401600000000000,596.0,598.0,587.0,591.5,872363,761996,802941
2019-11-12 00:00:00.000000000,1573488000000000000,592.5,611.5,588.0,607.0,1082583,802941,748791
2019-11-13 00:00:00.000000000,1573574400000000000,607.5,613.0,603.5,607.5,668352,748791,724804
2019-11-14 00:00:00.000000000,1573660800000000000,609.5,618.5,601.5,618.5,1039572,724804,755702
2019-11-15 00:00:00.000000000,1573747200000000000,622.0,633.0,620.5,628.5,982957,755702,728157
2019-11-18 00:00:00.000000000,1574006400000000000,629.5,638.0,627.0,632.0,843865,728157,775201
2019-11-19 00:00:00.000000000,1574092800000000000,632.5,638.0,627.0,636.5,825628,775201,735815
2019-11-20 00:00:00.000000000,1574179200000000000,638.0,645.0,631.5,632.5,900831,735815,737537
2019-11-21 00:00:00.000000000,1574265600000000000,635.0,643.0,631.5,641.5,824601,737537,743139
2019-11-22 00:00:00.000000000,1574352000000000000,640.5,653.0,637.5,650.5,900999,743139,753788
2019-11-25 00:00:00.000000000,1574611200000000000,653.0,670.0,648.0,665.5,848408,753788,714719
2019-11-26 00:00:00.000000000,1574697600000000000,664.5,666.0,645.5,654.5,1000493,714719,695759
2019-11-27 00:00:00.000000000,1574784000000000000,652.0,653.0,638.5,641.5,794897,695759,609945
2019-11-28 00:00:00.000000000,1574870400000000000,641.0,650.0,639.0,649.5,614145,609945,606173
2019-11-29 00:00:00.000000000,1574956800000000000,648.0,651.0,642.0,646.0,504683,606173,563853
2019-12-02 00:00:00.000000000,1575216000000000000,644.5,655.0,630.5,653.0,951742,563853,562925
2019-12-03 00:00:00.000000000,1575302400000000000,654.0,654.5,646.0,651.5,427571,562925,516226
2019-12-04 00:00:00.000000000,1575388800000000000,650.0,667.0,646.5,662.0,495058,516226,487585
2019-12-05 00:00:00.000000000,1575475200000000000,620.0,626.5,617.5,620.5,550373,487585,521159
2019-12-06 00:00:00.000000000,1575561600000000000,618.5,624.0,614.5,620.5,563011,521159,553901
2019-12-09 00:00:00.000000000,1575820800000000000,621.5,655.5,620.0,653.0,1074903,553901,642439
2019-12-10 00:00:00.000000000,1575907200000000000,651.5,662.0,646.0,649.5,826132,642439,652001
2019-12-11 00:00:00.000000000,1575993600000000000,649.0,659.0,645.0,658.5,795018,652001,663453
2019-12-12 00:00:00.000000000,1576080000000000000,658.0,661.0,646.0,651.0,853799,663453,661092
2019-12-13 00:00:00.000000000,1576166400000000000,649.5,658.5,643.0,653.5,951282,661092,683545
2019-12-16 00:00:00.000000000,1576425600000000000,654.5,669.0,640.5,645.5,1401402,683545,684484
2019-12-17 00:00:00.000000000,1576512000000000000,645.0,647.5,633.5,634.5,846150,684484,665445
2019-12-18 00:00:00.000000000,1576598400000000000,634.5,640.5,632.0,635.0,565841,665445,659400
2019-12-19 00:00:00.000000000,1576684800000000000,634.5,651.0,631.0,648.0,804479,659400,668235
2019-12-20 00:00:00.000000000,1576771200000000000,646.0,647.0,633.0,635.0,883029,668235,627869
2019-12-23 00:00:00.000000000,1577030400000000000,634.5,648.0,633.5,638.5,1001142,627869,624721
2019-12-24 00:00:00.000000000,1577116800000000000,638.5,645.5,636.0,642.5,887186,624721,624201
2019-12-25 00:00:00.000000000,1577203200000000000,641.5,646.5,637.5,638.5,524970,624201,630448
2019-12-26 00:00:00.000000000,1577289600000000000,637.0,641.0,628.5,639.5,904078,630448,606654
2019-12-27 00:00:00.000000000,1577376000000000000,638.0,649.0,634.0,642.5,801118,606654,603858
2019-12-30 00:00:00.000000000,1577635200000000000,643.5,651.5,640.5,641.5,626056,603858,610345
2019-12-31 00:00:00.000000000,1577721600000000000,642.5,650.5,641.5,648.5,551090,610345,599424
2020-01-02 00:00:00.000000000,1577894400000000000,656.0,662.0,649.0,655.5,563785,599424,631791
2020-01-03 00:00:00.000000000,1577980800000000000,656.0,670.5,654.5,666.0,613616,631791,684480
2020-01-06 00:00:00.000000000,1578240000000000000,665.5,669.5,661.0,668.0,491286,684480,671580
2020-01-07 00:00:00.000000000,1578326400000000000,667.5,669.0,663.0,666.5,374071,671580,671249
2020-01-08 00:00:00.000000000,1578412800000000000,667.0,684.5,666.0,679.5,735163,671249,702539
2020-01-09 00:00:00.000000000,1578499200000000000,677.5,679.0,656.0,657.0,700050,702539,623645
2020-01-10 00:00:00.000000000,1578585600000000000,657.5,664.0,656.5,659.0,365592,623645,624931
2020-01-13 00:00:00.000000000,1578844800000000000,658.5,663.0,651.5,657.0,587199,624931,622709
2020-01-14 00:00:00.000000000,1578931200000000000,658.5,673.5,657.5,671.5,501302,622709,650052
2020-01-15 00:00:00.000000000,1579017600000000000,671.0,671.5,663.5,664.0,440456,650052,638226
2020-01-16 00:00:00.000000000,1579104000000000000,665.0,670.5,656.5,658.5,534938,638226,629191
2020-01-17 00:00:00.000000000,1579190400000000000,660.5,670.5,659.5,669.5,439389,629191,658237
2020-01-20 00:00:00.000000000,1579449600000000000,670.5,675.0,666.0,670.0,355331,658237,644799
2020-01-21 00:00:00.000000000,1579536000000000000,671.0,672.5,665.0,671.0,388594,644799,642837
2020-01-22 00:00:00.000000000,1579622400000000000,668.0,674.0,655.5,673.0,599641,642837,622034
2020-01-23 00:00:00.000000000,1579708800000000000,668.5,671.0,644.0,649.5,690516,622034,526110
2020-02-03 00:00:00.000000000,1580659200000000000,606.5,606.5,606.5,606.5,69962,526110,506233
2020-02-04 00:00:00.000000000,1580745600000000000,575.0,602.0,569.5,591.0,742652,506233,507782
2020-02-05 00:00:00.000000000,1580832000000000000,588.0,595.0,576.5,578.0,613984,507782,576319
2020-02-06 00:00:00.000000000,1580918400000000000,583.0,593.5,574.5,590.0,821377,576319,558281
2020-02-07 00:00:00.000000000,1581004800000000000,587.0,591.5,579.5,587.0,568827,558281,561127
2020-02-10 00:00:00.000000000,1581264000000000000,579.5,584.5,574.0,581.5,550248,561127,567279
2020-02-11 00:00:00.000000000,1581350400000000000,583.0,612.0,581.5,605.5,1269039,567279,603503
2020-02-12 00:00:00.000000000,1581436800000000000,608.5,622.0,606.0,619.5,881698,603503,661303
2020-02-13 00:00:00.000000000,1581523200000000000,621.5,628.0,617.0,624.5,825190,661303,694936
2020-02-14 00:00:00.000000000,1581609600000000000,623.5,629.0,619.0,628.5,731055,694936,699353
2020-02-17 00:00:00.000000000,1581868800000000000,625.0,640.0,620.0,639.5,919766,699353,750623
2020-02-18 00:00:00.000000000,1581955200000000000,641.0,645.0,634.0,639.5,875467,750623,776232
2020-02-19 00:00:00.000000000,1582041600000000000,636.0,646.5,634.0,645.5,644818,776232,799905
2020-02-20 00:00:00.000000000,1582128000000000000,645.5,673.5,644.0,667.0,1190648,799905,797689
2020-02-21 00:00:00.000000000,1582214400000000000,667.0,677.5,663.0,675.5,997444,797689,859941
2020-02-24 00:00:00.000000000,1582473600000000000,674.0,684.5,664.0,674.0,1143211,859941,855160
2020-02-25 00:00:00.000000000,1582560000000000000,660.0,675.0,656.0,672.5,1026067,855160,780905
2020-02-26 00:00:00.000000000,1582646400000000000,664.5,668.0,645.5,646.5,1293149,780905,766259
2020-02-27 00:00:00.000000000,1582732800000000000,644.5,646.0,630.0,633.0,1056098,766259,718802
2020-02-28 00:00:00.000000000,1582819200000000000,614.0,626.0,606.0,616.5,1277992,718802,708123
2020-03-02 00:00:00.000000000,1583078400000000000,619.5,654.0,615.5,653.0,1378318,708123,711177
2020-03-03 00:00:00.000000000,1583164800000000000,661.5,666.0,643.0,644.5,1065350,711177,730544
2020-03-04 00:00:00.000000000,1583251200000000000,643.5,662.5,639.0,660.0,1190870,730544,753567
2020-03-05 00:00:00.000000000,1583337600000000000,664.0,670.0,658.0,665.5,917288,753567,778982
2020-03-06 00:00:00.000000000,1583424000000000000,661.0,663.0,649.0,650.0,956044,778982,730278
2020-03-09 00:00:00.000000000,1583683200000000000,624.0,641.5,620.0,640.0,1214930,730278,666975
2020-03-10 00:00:00.000000000,1583769600000000000,644.0,666.0,637.5,662.5,1058948,666975,699989
2020-03-11 00:00:00.000000000,1583856000000000000,666.0,668.5,652.5,653.5,887577,699989,666263
2020-03-12 00:00:00.000000000,1583942400000000000,654.5,666.5,646.0,663.0,1192471,666263,667584
2020-03-13 00:00:00.000000000,1584028800000000000,658.0,677.5,642.5,676.5,1612194,667584,640567
2020-03-16 00:00:00.000000000,1584288000000000000,671.5,674.0,659.0,661.5,901009,640567,607401
2020-03-17 00:00:00.000000000,1584374400000000000,660.0,672.5,654.0,671.0,998702,607401,613215
2020-03-18 00:00:00.000000000,1584460800000000000,669.0,692.0,667.5,676.0,1558924,613215,615253
2020-03-19 00:00:00.000000000,1584547200000000000,677.5,682.0,639.0,678.0,1970977,615253,556730
2020-03-20 00:00:00.000000000,1584633600000000000,683.0,689.0,651.0,661.5,1597541,556730,513410
2020-03-23 00:00:00.000000000,1584892800000000000,642.5,650.0,629.0,629.0,993703,513410,484991
2020-03-24 00:00:00.000000000,1584979200000000000,640.5,644.0,619.0,639.5,1363220,484991,480452
2020-03-25 00:00:00.000000000,1585065600000000000,651.5,666.5,649.5,665.0,1134502,480452,468545
2020-03-26 00:00:00.000000000,1585152000000000000,662.0,669.0,654.0,662.0,794350,468545,445985
2020-03-27 00:00:00.000000000,1585238400000000000,663.5,667.0,655.0,659.0,626838,445985,422344
2020-03-30 00:00:00.000000000,1585497600000000000,649.5,652.5,638.5,645.5,610512,422344,392289
2020-03-31 00:00:00.000000000,1585584000000000000,576.0,577.5,568.0,574.5,490028,392289,475267
2020-04-01 00:00:00.000000000,1585670400000000000,578.0,581.5,551.5,557.5,1084698,475267,584092
2020-04-02 00:00:00.000000000,1585756800000000000,552.0,580.5,542.0,577.5,1439591,584092,600399
2020-04-03 00:00:00.000000000,1585843200000000000,580.5,582.5,561.5,568.0,953155,600399,563201
2020-04-07 00:00:00.000000000,1586188800000000000,567.5,573.0,557.0,569.5,900225,563201,610140
2020-04-08 00:00:00.000000000,1586275200000000000,567.5,588.0,564.5,584.0,1133602,610140,611244
2020-04-09 00:00:00.000000000,1586361600000000000,584.5,600.5,582.5,597.5,1004151,611244,638175
2020-04-10 00:00:00.000000000,1586448000000000000,595.5,603.0,590.0,599.5,832422,638175,622474
2020-04-13 00:00:00.000000000,1586707200000000000,600.5,607.0,593.0,596.0,769667,622474,628783
2020-04-14 00:00:00.000000000,1586793600000000000,596.5,609.5,596.0,606.5,863929,628783,672551
2020-04-15 00:00:00.000000000,1586880000000000000,606.0,614.0,603.0,606.5,862540,672551,668933
2020-04-16 00:00:00.000000000,1586966400000000000,604.5,610.5,597.0,606.0,1002711,668933,625880
2020-04-17 00:00:00.000000000,1587052800000000000,608.5,621.5,606.5,612.0,1032785,625880,620600
2020-04-20 00:00:00.000000000,1587312000000000000,617.0,624.0,612.0,620.0,796085,620600,644175
2020-04-21 00:00:00.000000000,1587398400000000000,614.0,616.0,598.5,602.0,1036347,644175,650009
2020-04-22 00:00:00.000000000,1587484800000000000,598.5,614.0,594.0,613.0,958406,650009,670323
2020-04-23 00:00:00.000000000,1587571200000000000,614.5,617.5,601.5,604.5,873935,670323,662801
2020-04-24 00:00:00.000000000,1587657600000000000,605.5,613.0,602.5,607.0,891668,662801,633932
2020-04-27 00:00:00.000000000,1587916800000000000,605.5,611.5,600.5,602.0,721909,633932,626528
2020-04-28 00:00:00.000000000,1588003200000000000,600.0,606.5,592.0,594.5,1048683,626528,639053
2020-04-29 00:00:00.000000000,1588089600000000000,597.0,599.0,591.5,595.5,630156,639053,607527
2020-04-30 00:00:00.000000000,1588176000000000000,601.5,613.0,599.0,610.0,726396,607527,587685
2020-05-06 00:00:00.000000000,1588694400000000000,615.5,618.0,607.5,610.5,573441,587685,611122
2020-05-07 00:00:00.000000000,1588780800000000000,611.5,623.0,609.0,623.0,761803,611122,684735
2020-05-08 00:00:00.000000000,1588867200000000000,625.0,636.5,624.0,633.0,1005981,684735,686939
2020-05-11 00:00:00.000000000,1589126400000000000,636.5,637.5,626.5,630.0,829784,686939,724317
2020-05-12 00:00:00.000000000,1589212800000000000,631.5,638.0,627.5,638.0,687479,724317,759415
2020-05-13 00:00:00.000000000,1589299200000000000,643.0,647.0,634.5,645.5,1037693,759415,794987
2020-05-14 00:00:00.000000000,1589385600000000000,645.5,650.0,643.0,647.5,708083,794987,808927
2020-05-15 00:00:00.000000000,1589472000000000000,646.0,668.0,643.5,668.0,1048086,808927,868507
2020-05-18 00:00:00.000000000,1589731200000000000,665.5,705.0,663.5,691.5,1200378,868507,858068
2020-05-19 00:00:00.000000000,1589817600000000000,692.5,711.0,691.0,711.0,990476,858068,896583
2020-05-20 00:00:00.000000000,1589904000000000000,706.5,714.0,702.0,704.5,1051719,896583,894377
2020-05-21 00:00:00.000000000,1589990400000000000,705.0,723.5,701.0,722.0,1067452,894377,927794
2020-05-22 00:00:00.000000000,1590076800000000000,721.0,734.0,713.5,716.5,1739518,927794,909874
2020-05-25 00:00:00.000000000,1590336000000000000,719.0,729.0,709.0,721.5,1382365,909874,903220
2020-05-26 00:00:00.000000000,1590422400000000000,718.5,723.0,695.0,698.5,1473558,903220,831897
2020-05-27 00:00:00.000000000,1590508800000000000,696.5,708.5,685.5,706.0,1555363,831897,878656
2020-05-28 00:00:00.000000000,1590595200000000000,705.0,713.0,700.0,710.5,1057404,878656,877607
2020-05-29 00:00:00.000000000,1590681600000000000,714.0,753.5,712.0,752.0,1559848,877607,969900
2020-06-01 00:00:00.000000000,1590940800000000000,745.5,775.5,742.0,752.5,1842942,969900,892227
2020-06-02 00:00:00.000000000,1591027200000000000,748.5,765.0,738.0,757.0,1696005,892227,873953
2020-06-03 00:00:00.000000000,1591113600000000000,756.0,760.5,745.5,755.0,1255169,873953,878330
2020-06-04 00:00:00.000000000,1591200000000000000,754.0,770.0,736.0,737.0,1742332,878330,854796
2020-06-05 00:00:00.000000000,1591286400000000000,737.5,749.0,733.0,746.0,1072403,854796,863638
2020-06-08 00:00:00.000000000,1591545600000000000,752.0,798.0,748.0,783.0,1699848,863638,886815
2020-06-09 00:00:00.000000000,1591632000000000000,780.0,781.0,763.0,769.5,1342467,886815,831348
2020-06-10 00:00:00.000000000,1591718400000000000,764.5,773.0,753.0,759.5,1212624,831348,849705
2020-06-11 00:00:00.000000000,1591804800000000000,758.0,771.0,753.0,759.0,1295581,849705,854913
2020-06-12 00:00:00.000000000,1591891200000000000,761.5,778.0,746.5,777.0,1580917,854913,898387
2020-06-15 00:00:00.000000000,1592150400000000000,777.0,788.0,756.5,762.5,1612548,898387,856840
2020-06-16 00:00:00.000000000,1592236800000000000,762.0,786.0,761.5,781.0,1188265,856840,916554
2020-06-17 00:00:00.000000000,1592323200000000000,782.5,786.5,764.0,766.5,1233375,916554,870804
2020-06-18 00:00:00.000000000,1592409600000000000,768.0,775.5,758.5,765.0,1440804,870804,865964
2020-06-19 00:00:00.000000000,1592496000000000000,769.0,778.0,764.5,768.0,1117706,865964,834286
2020-06-22 00:00:00.000000000,1592755200000000000,769.0,772.0,750.5,753.5,1124944,834286,844604
2020-06-23 00:00:00.000000000,1592841600000000000,753.0,762.0,748.5,757.0,817218,844604,824806
2020-06-24 00:00:00.000000000,1592928000000000000,759.5,772.0,756.0,771.0,829509,824806,821590
2020-06-29 00:00:00.000000000,1593360000000000000,765.0,766.0,733.0,736.0,1092545,821590,776656
2020-06-30 00:00:00.000000000,1593446400000000000,739.0,752.0,737.5,744.5,808895,776656,785962
2020-07-01 00:00:00.000000000,1593532800000000000,744.5,750.0,730.5,742.0,851128,785962,770020
2020-07-02 00:00:00.000000000,1593619200000000000,738.0,747.5,735.0,738.5,712240,770020,758409
2020-07-03 00:00:00.000000000,1593705600000000000,740.5,748.5,738.5,746.5,762156,758409,752610
