datetime,datetime_nano,KQ.m@SHFE.sn.open,KQ.m@SHFE.sn.high,KQ.m@SHFE.sn.low,KQ.m@SHFE.sn.close,KQ.m@SHFE.sn.volume,KQ.m@SHFE.sn.open_oi,KQ.m@SHFE.sn.close_oi
2021-06-21 00:00:00.000000000,1624204800000000000,201090.0,201230.0,196260.0,199510.0,108750,34957,35077
2021-06-22 00:00:00.000000000,1624291200000000000,199100.0,202880.0,198220.0,202350.0,72887,35077,36866
2021-06-23 00:00:00.000000000,1624377600000000000,201510.0,208190.0,201340.0,207830.0,80038,36866,41143
2021-06-24 00:00:00.000000000,1624464000000000000,207800.0,209880.0,206820.0,208340.0,73002,41143,41017
2021-06-25 00:00:00.000000000,1624550400000000000,209600.0,211320.0,208070.0,209900.0,77193,41017,41650
2021-06-28 00:00:00.000000000,1624809600000000000,210260.0,213550.0,208010.0,209090.0,95971,41650,39209
2021-06-29 00:00:00.000000000,1624896000000000000,211160.0,211930.0,209130.0,210720.0,63473,39209,39791
2021-06-30 00:00:00.000000000,1624982400000000000,210720.0,214840.0,210150.0,214620.0,71849,39791,41621
2021-07-01 00:00:00.000000000,1625068800000000000,214730.0,214990.0,211050.0,211790.0,82248,41621,39859
2021-07-02 00:00:00.000000000,1625155200000000000,211800.0,213060.0,210450.0,211550.0,62259,39859,37189
2021-07-05 00:00:00.000000000,1625414400000000000,212690.0,216860.0,211650.0,215670.0,79585,37189,43236
2021-07-06 00:00:00.000000000,1625500800000000000,215730.0,219550.0,215670.0,219220.0,81810,43236,46246
2021-07-07 00:00:00.000000000,1625587200000000000,218590.0,218600.0,213950.0,216340.0,88683,46246,40472
2021-07-08 00:00:00.000000000,1625673600000000000,216210.0,217600.0,214830.0,216850.0,63932,40472,39670
2021-07-09 00:00:00.000000000,1625760000000000000,216660.0,219490.0,214930.0,219300.0,65431,39670,42643
2021-07-12 00:00:00.000000000,1626019200000000000,219720.0,219980.0,216320.0,216860.0,53170,42643,39032
2021-07-13 00:00:00.000000000,1626105600000000000,217980.0,222040.0,217580.0,221070.0,71360,39032,42033
2021-07-14 00:00:00.000000000,1626192000000000000,221070.0,221070.0,218170.0,220670.0,57204,42033,37577
2021-07-15 00:00:00.000000000,1626278400000000000,221450.0,223350.0,219400.0,222590.0,61187,37577,38463
2021-07-16 00:00:00.000000000,1626364800000000000,222500.0,238580.0,221710.0,228260.0,86934,38463,38155
2021-07-19 00:00:00.000000000,1626624000000000000,228270.0,234890.0,227700.0,233000.0,97622,38155,37794
2021-07-20 00:00:00.000000000,1626710400000000000,230810.0,231000.0,225500.0,228210.0,71618,37794,30577
2021-07-21 00:00:00.000000000,1626796800000000000,228550.0,230430.0,223600.0,225500.0,58593,30577,26516
2021-07-22 00:00:00.000000000,1626883200000000000,226000.0,226570.0,224750.0,226230.0,38256,26516,24547
2021-07-23 00:00:00.000000000,1626969600000000000,226560.0,234300.0,225880.0,233530.0,64729,24547,35634
2021-07-26 00:00:00.000000000,1627228800000000000,233670.0,235790.0,229770.0,231100.0,78612,35634,38123
2021-07-27 00:00:00.000000000,1627315200000000000,233040.0,237060.0,230300.0,231900.0,101554,38123,37823
2021-07-28 00:00:00.000000000,1627401600000000000,231900.0,232440.0,229170.0,231310.0,71312,37823,37192
2021-07-29 00:00:00.000000000,1627488000000000000,232060.0,233760.0,228110.0,233160.0,79720,37192,38362
2021-07-30 00:00:00.000000000,1627574400000000000,233160.0,235010.0,231110.0,233550.0,83627,38362,37397
2021-08-02 00:00:00.000000000,1627833600000000000,234380.0,236790.0,231270.0,234100.0,109011,37397,37306
2021-08-03 00:00:00.000000000,1627920000000000000,234100.0,235280.0,228980.0,229290.0,90883,37306,34539
2021-08-04 00:00:00.000000000,1628006400000000000,228600.0,230400.0,226380.0,229580.0,69431,34539,33390
2021-08-05 00:00:00.000000000,1628092800000000000,228310.0,231690.0,227820.0,229030.0,83751,33390,31917
2021-08-06 00:00:00.000000000,1628179200000000000,230390.0,231500.0,229120.0,229950.0,61116,31917,31577
2021-08-09 00:00:00.000000000,1628438400000000000,229500.0,232490.0,228500.0,229020.0,74667,31577,30990
2021-08-10 00:00:00.000000000,1628524800000000000,228870.0,236980.0,228120.0,236720.0,93622,30990,37565
2021-08-11 00:00:00.000000000,1628611200000000000,237060.0,239870.0,236020.0,238400.0,75732,37565,37457
2021-08-12 00:00:00.000000000,1628697600000000000,238610.0,243990.0,238400.0,242070.0,80292,37457,37492
2021-08-13 00:00:00.000000000,1628784000000000000,240950.0,241160.0,236420.0,238440.0,77517,37492,31201
2021-08-16 00:00:00.000000000,1629043200000000000,238440.0,239480.0,235930.0,237670.0,54256,31201,29396
2021-08-17 00:00:00.000000000,1629129600000000000,238650.0,244900.0,238100.0,243410.0,70326,29396,31634
2021-08-18 00:00:00.000000000,1629216000000000000,242690.0,244150.0,240750.0,241850.0,63511,31634,29086
2021-08-19 00:00:00.000000000,1629302400000000000,240900.0,243560.0,239260.0,240760.0,76322,29086,28209
2021-08-20 00:00:00.000000000,1629388800000000000,228190.0,234330.0,225580.0,231990.0,131473,28209,24651
2021-08-23 00:00:00.000000000,1629648000000000000,231990.0,234640.0,229900.0,233280.0,74852,24651,23513
2021-08-24 00:00:00.000000000,1629734400000000000,235980.0,237590.0,233720.0,236800.0,48519,23513,22693
2021-08-25 00:00:00.000000000,1629820800000000000,237810.0,241700.0,236650.0,240440.0,50856,22693,22172
2021-08-26 00:00:00.000000000,1629907200000000000,240480.0,244750.0,240370.0,240600.0,53794,22172,18701
2021-08-27 00:00:00.000000000,1629993600000000000,241920.0,244240.0,240150.0,243520.0,51937,18701,14962
2021-08-30 00:00:00.000000000,1630252800000000000,241570.0,245380.0,239330.0,244850.0,80262,14962,35404
2021-08-31 00:00:00.000000000,1630339200000000000,244850.0,248480.0,244650.0,246910.0,75918,35404,37076
2021-09-01 00:00:00.000000000,1630425600000000000,248500.0,249230.0,244700.0,245620.0,70446,37076,35697
2021-09-02 00:00:00.000000000,1630512000000000000,245000.0,249200.0,244420.0,248990.0,67067,35697,36985
2021-09-03 00:00:00.000000000,1630598400000000000,247900.0,248180.0,244000.0,244530.0,64932,36985,33164
2021-09-06 00:00:00.000000000,1630857600000000000,244530.0,248150.0,242810.0,244460.0,78531,33164,31431
2021-09-07 00:00:00.000000000,1630944000000000000,244500.0,245450.0,243340.0,244070.0,51277,31431,30954
2021-09-08 00:00:00.000000000,1631030400000000000,244480.0,248130.0,241500.0,244000.0,91501,30954,29396
2021-09-09 00:00:00.000000000,1631116800000000000,245200.0,251750.0,244700.0,250740.0,79455,29396,32744
2021-09-10 00:00:00.000000000,1631203200000000000,250900.0,256960.0,250660.0,254770.0,85194,32744,34434
2021-09-13 00:00:00.000000000,1631462400000000000,254730.0,260460.0,254580.0,255470.0,89563,34434,33266
2021-09-14 00:00:00.000000000,1631548800000000000,255950.0,257730.0,252710.0,253720.0,70711,33266,29127
2021-09-15 00:00:00.000000000,1631635200000000000,254270.0,256650.0,251810.0,256360.0,74484,29127,26967
2021-09-16 00:00:00.000000000,1631721600000000000,256140.0,261420.0,255290.0,259110.0,79507,26967,26841
2021-09-17 00:00:00.000000000,1631808000000000000,259230.0,262710.0,257000.0,260300.0,67615,26841,24876
2021-09-22 00:00:00.000000000,1632240000000000000,259200.0,277290.0,258050.0,277000.0,62278,24876,25651
2021-09-23 00:00:00.000000000,1632326400000000000,274700.0,278500.0,271680.0,277520.0,87058,25651,19308
2021-09-24 00:00:00.000000000,1632412800000000000,276720.0,287960.0,274780.0,282400.0,104448,19308,15116
2021-09-27 00:00:00.000000000,1632672000000000000,283000.0,290510.0,269530.0,270340.0,95603,15116,9716
2021-09-28 00:00:00.000000000,1632758400000000000,268810.0,271480.0,267510.0,269800.0,87611,9716,29055
2021-09-29 00:00:00.000000000,1632844800000000000,271340.0,278740.0,270580.0,272820.0,102008,29055,26628
2021-09-30 00:00:00.000000000,1632931200000000000,274500.0,274920.0,268400.0,269460.0,70249,26628,23331
2021-10-08 00:00:00.000000000,1633622400000000000,271750.0,283410.0,271000.0,279680.0,43673,23331,25454
2021-10-11 00:00:00.000000000,1633881600000000000,280000.0,286800.0,277930.0,283760.0,76606,25454,32450
2021-10-12 00:00:00.000000000,1633968000000000000,284300.0,284750.0,276220.0,277510.0,58896,32450,27731
2021-10-13 00:00:00.000000000,1634054400000000000,279800.0,280500.0,271000.0,275880.0,55190,27731,28171
2021-10-14 00:00:00.000000000,1634140800000000000,277470.0,281100.0,270450.0,278360.0,77035,28171,27674
2021-10-15 00:00:00.000000000,1634227200000000000,280000.0,284590.0,277750.0,280920.0,57047,27674,26443
2021-10-18 00:00:00.000000000,1634486400000000000,284000.0,294300.0,281730.0,294300.0,75740,26443,28991
2021-10-19 00:00:00.000000000,1634572800000000000,292960.0,296150.0,285000.0,293220.0,79695,28991,25121
2021-10-20 00:00:00.000000000,1634659200000000000,293190.0,294410.0,278120.0,283520.0,82982,25121,23115
2021-10-21 00:00:00.000000000,1634745600000000000,284770.0,295880.0,284660.0,285960.0,75451,23115,21455
2021-10-22 00:00:00.000000000,1634832000000000000,286000.0,286990.0,278680.0,283660.0,75264,21455,19520
2021-10-25 00:00:00.000000000,1635091200000000000,283700.0,292480.0,280040.0,281490.0,69630,19520,15520
2021-10-26 00:00:00.000000000,1635177600000000000,282360.0,283600.0,275850.0,279860.0,89105,15520,33595
2021-10-27 00:00:00.000000000,1635264000000000000,279900.0,283850.0,277150.0,278290.0,92198,33595,33726
2021-10-28 00:00:00.000000000,1635350400000000000,278290.0,278300.0,258370.0,258370.0,132483,33726,38976
2021-10-29 00:00:00.000000000,1635436800000000000,260920.0,268600.0,254500.0,266050.0,171444,38976,39636
2021-11-01 00:00:00.000000000,1635696000000000000,269000.0,276690.0,266300.0,274050.0,119633,39636,40307
2021-11-02 00:00:00.000000000,1635782400000000000,273800.0,279000.0,270060.0,272600.0,102106,40307,39549
2021-11-03 00:00:00.000000000,1635868800000000000,273680.0,278420.0,270300.0,278250.0,85599,39549,38240
2021-11-04 00:00:00.000000000,1635955200000000000,279240.0,279960.0,273000.0,277700.0,78823,38240,36601
2021-11-05 00:00:00.000000000,1636041600000000000,278610.0,281890.0,270380.0,275290.0,117884,36601,41087
2021-11-08 00:00:00.000000000,1636300800000000000,277500.0,278500.0,271200.0,275710.0,75728,41087,37244
2021-11-09 00:00:00.000000000,1636387200000000000,276480.0,277530.0,273400.0,276470.0,50417,37244,36533
2021-11-10 00:00:00.000000000,1636473600000000000,277500.0,277770.0,272060.0,275690.0,74256,36533,36993
2021-11-11 00:00:00.000000000,1636560000000000000,275190.0,289370.0,273820.0,288520.0,80563,36993,41816
2021-11-12 00:00:00.000000000,1636646400000000000,287990.0,290100.0,286230.0,287940.0,56076,41816,39342
2021-11-15 00:00:00.000000000,1636905600000000000,287940.0,288100.0,279360.0,281940.0,62905,39342,35958
2021-11-16 00:00:00.000000000,1636992000000000000,282930.0,284660.0,280610.0,283120.0,40768,35958,33508
2021-11-17 00:00:00.000000000,1637078400000000000,283120.0,283990.0,281100.0,282240.0,39306,33508,31755
2021-11-18 00:00:00.000000000,1637164800000000000,283090.0,287000.0,282500.0,284800.0,42417,31755,31598
2021-11-19 00:00:00.000000000,1637251200000000000,287000.0,290890.0,285820.0,288320.0,43062,31598,31417
2021-11-22 00:00:00.000000000,1637510400000000000,286500.0,292150.0,285000.0,291170.0,40828,31417,30884
2021-11-23 00:00:00.000000000,1637596800000000000,291040.0,293190.0,287500.0,287820.0,41743,30884,27167
2021-11-24 00:00:00.000000000,1637683200000000000,281500.0,285390.0,281200.0,285260.0,31853,27167,33396
2021-11-25 00:00:00.000000000,1637769600000000000,286480.0,292170.0,286330.0,289340.0,55637,33396,43953
2021-11-26 00:00:00.000000000,1637856000000000000,290000.0,290090.0,283560.0,284980.0,51349,43953,43068
2021-11-29 00:00:00.000000000,1638115200000000000,283700.0,287490.0,281800.0,285920.0,58150,43068,44181
2021-11-30 00:00:00.000000000,1638201600000000000,287500.0,288790.0,284490.0,286260.0,55934,44181,44678
2021-12-01 00:00:00.000000000,1638288000000000000,286220.0,288280.0,285000.0,287800.0,50483,44678,43312
2021-12-02 00:00:00.000000000,1638374400000000000,288490.0,289000.0,284110.0,286320.0,49278,43312,43982
2021-12-03 00:00:00.000000000,1638460800000000000,285600.0,287960.0,283740.0,286960.0,54156,43982,43469
2021-12-06 00:00:00.000000000,1638720000000000000,287250.0,287410.0,274610.0,276410.0,76595,43469,45665
2021-12-07 00:00:00.000000000,1638806400000000000,277800.0,284300.0,276240.0,284010.0,64392,45665,42664
2021-12-08 00:00:00.000000000,1638892800000000000,286280.0,286900.0,282480.0,283090.0,38658,42664,39246
2021-12-09 00:00:00.000000000,1638979200000000000,284190.0,285900.0,283230.0,284330.0,36789,39246,39087
2021-12-10 00:00:00.000000000,1639065600000000000,283000.0,286580.0,282540.0,286320.0,41413,39087,41070
2021-12-13 00:00:00.000000000,1639324800000000000,286510.0,286560.0,283110.0,284950.0,42379,41070,37823
2021-12-14 00:00:00.000000000,1639411200000000000,285500.0,288860.0,284950.0,287790.0,41052,37823,41005
2021-12-15 00:00:00.000000000,1639497600000000000,286890.0,287190.0,280810.0,281030.0,61486,41005,39478
2021-12-16 00:00:00.000000000,1639584000000000000,279610.0,283780.0,275380.0,281400.0,63547,39478,35146
2021-12-17 00:00:00.000000000,1639670400000000000,281400.0,286720.0,281380.0,285080.0,43239,35146,33781
2021-12-20 00:00:00.000000000,1639929600000000000,284650.0,285150.0,280610.0,282180.0,43941,33781,31064
2021-12-21 00:00:00.000000000,1640016000000000000,282600.0,285820.0,282500.0,284800.0,33582,31064,30481
2021-12-22 00:00:00.000000000,1640102400000000000,284000.0,288000.0,283800.0,286500.0,28384,30481,29304
2021-12-23 00:00:00.000000000,1640188800000000000,282680.0,284480.0,281000.0,284030.0,48158,29304,28366
2021-12-24 00:00:00.000000000,1640275200000000000,284030.0,289620.0,284030.0,289200.0,77380,28366,39103
2021-12-27 00:00:00.000000000,1640534400000000000,289200.0,292120.0,287000.0,288120.0,80137,39103,40219
2021-12-28 00:00:00.000000000,1640620800000000000,289180.0,290500.0,287680.0,290200.0,65731,40219,42765
2021-12-29 00:00:00.000000000,1640707200000000000,290410.0,292000.0,289000.0,290010.0,58374,42765,43594
2021-12-30 00:00:00.000000000,1640793600000000000,290010.0,294840.0,289600.0,294370.0,76889,43594,48471
2021-12-31 00:00:00.000000000,1640880000000000000,294370.0,296320.0,292430.0,296110.0,59046,48471,48203
2022-01-04 00:00:00.000000000,1641225600000000000,294800.0,296150.0,288040.0,289950.0,59530,48203,40495
2022-01-05 00:00:00.000000000,1641312000000000000,290420.0,297900.0,290200.0,295520.0,82448,40495,44449
2022-01-06 00:00:00.000000000,1641398400000000000,295600.0,297280.0,294170.0,295350.0,52384,44449,43010
2022-01-07 00:00:00.000000000,1641484800000000000,295290.0,298880.0,292950.0,298100.0,64496,43010,43273
2022-01-10 00:00:00.000000000,1641744000000000000,299450.0,301000.0,296630.0,298750.0,58112,43273,41922
2022-01-11 00:00:00.000000000,1641830400000000000,298790.0,300500.0,295000.0,299590.0,61627,41922,42077
2022-01-12 00:00:00.000000000,1641916800000000000,299620.0,318540.0,298430.0,310520.0,154208,42077,43006
2022-01-13 00:00:00.000000000,1642003200000000000,310520.0,314130.0,307140.0,308310.0,116964,43006,38613
2022-01-14 00:00:00.000000000,1642089600000000000,308880.0,310630.0,304950.0,309340.0,82434,38613,36433
2022-01-17 00:00:00.000000000,1642348800000000000,306240.0,309380.0,302820.0,308080.0,54630,36433,40985
2022-01-18 00:00:00.000000000,1642435200000000000,308400.0,319700.0,307400.0,317600.0,68320,40985,44303
2022-01-19 00:00:00.000000000,1642521600000000000,317400.0,319870.0,315310.0,318500.0,47106,44303,38655
2022-01-20 00:00:00.000000000,1642608000000000000,319300.0,340760.0,318810.0,333140.0,87272,38655,39640
2022-01-21 00:00:00.000000000,1642694400000000000,332300.0,337870.0,327500.0,333920.0,55729,39640,29323
2022-01-24 00:00:00.000000000,1642953600000000000,329900.0,336970.0,325480.0,328310.0,159564,29323,37955
2022-01-25 00:00:00.000000000,1643040000000000000,325190.0,325460.0,313000.0,316900.0,191819,37955,36560
2022-01-26 00:00:00.000000000,1643126400000000000,316720.0,322880.0,316500.0,320380.0,146473,36560,34995
2022-01-27 00:00:00.000000000,1643212800000000000,322500.0,331280.0,321990.0,326760.0,79870,34995,41993
2022-01-28 00:00:00.000000000,1643299200000000000,327120.0,333000.0,320350.0,329600.0,64180,41993,34907
2022-02-07 00:00:00.000000000,1644163200000000000,332700.0,336270.0,327390.0,332000.0,33314,34907,33584
2022-02-08 00:00:00.000000000,1644249600000000000,332000.0,335660.0,329670.0,333300.0,35202,33584,34068
2022-02-09 00:00:00.000000000,1644336000000000000,333610.0,335180.0,326120.0,330700.0,51534,34068,32721
2022-02-10 00:00:00.000000000,1644422400000000000,332250.0,339500.0,329120.0,338380.0,55666,32721,35269
2022-02-11 00:00:00.000000000,1644508800000000000,341190.0,341900.0,335090.0,335120.0,49923,35269,33140
2022-02-14 00:00:00.000000000,1644768000000000000,335030.0,335870.0,330160.0,331960.0,53067,33140,31963
2022-02-15 00:00:00.000000000,1644854400000000000,332600.0,334500.0,319540.0,333870.0,57613,31963,31634
2022-02-16 00:00:00.000000000,1644940800000000000,333900.0,334900.0,331270.0,333500.0,33264,31634,29035
2022-02-17 00:00:00.000000000,1645027200000000000,334100.0,336200.0,331690.0,332890.0,37408,29035,30224
2022-02-18 00:00:00.000000000,1645113600000000000,333160.0,340290.0,333010.0,340010.0,42874,30224,30485
2022-02-21 00:00:00.000000000,1645372800000000000,338800.0,340920.0,335570.0,338500.0,38328,30485,27309
2022-02-22 00:00:00.000000000,1645459200000000000,337000.0,341420.0,336200.0,338870.0,33304,27309,24226
2022-02-23 00:00:00.000000000,1645545600000000000,338270.0,339190.0,335860.0,337220.0,26903,24226,19822
2022-02-24 00:00:00.000000000,1645632000000000000,334480.0,338840.0,333240.0,338500.0,73480,19822,34594
2022-02-25 00:00:00.000000000,1645718400000000000,339800.0,344960.0,333610.0,335880.0,78150,34594,33376
2022-02-28 00:00:00.000000000,1645977600000000000,335770.0,339300.0,330820.0,337950.0,66283,33376,34540
2022-03-01 00:00:00.000000000,1646064000000000000,338080.0,341970.0,337950.0,341460.0,56742,34540,39469
2022-03-02 00:00:00.000000000,1646150400000000000,342460.0,342500.0,337910.0,340490.0,58389,39469,37502
2022-03-03 00:00:00.000000000,1646236800000000000,342560.0,345600.0,339150.0,342410.0,60358,37502,37772
2022-03-04 00:00:00.000000000,1646323200000000000,342410.0,345190.0,339410.0,342330.0,63762,37772,37938
2022-03-07 00:00:00.000000000,1646582400000000000,343960.0,360360.0,341110.0,358500.0,93855,37938,40275
2022-03-08 00:00:00.000000000,1646668800000000000,358200.0,391400.0,345000.0,391400.0,121418,40275,34455
2022-03-09 00:00:00.000000000,1646755200000000000,369860.0,395000.0,350120.0,356880.0,155560,34455,28545
2022-03-10 00:00:00.000000000,1646841600000000000,356880.0,359390.0,327090.0,337500.0,130431,28545,31655
2022-03-11 00:00:00.000000000,1646928000000000000,337500.0,345800.0,337000.0,343500.0,63713,31655,30876
2022-03-14 00:00:00.000000000,1647187200000000000,340020.0,341680.0,327520.0,332280.0,55704,30876,29663
2022-03-15 00:00:00.000000000,1647273600000000000,332700.0,334530.0,320040.0,322840.0,63272,29663,30258
2022-03-16 00:00:00.000000000,1647360000000000000,323380.0,335770.0,322840.0,333520.0,50074,30258,29368
2022-03-17 00:00:00.000000000,1647446400000000000,331540.0,332980.0,325000.0,327890.0,39584,29368,29498
2022-03-18 00:00:00.000000000,1647532800000000000,328410.0,341690.0,326660.0,339900.0,54963,29498,32613
2022-03-21 00:00:00.000000000,1647792000000000000,338000.0,345960.0,335100.0,337000.0,56804,32613,33598
2022-03-22 00:00:00.000000000,1647878400000000000,334260.0,339870.0,334200.0,337060.0,33033,33598,32516
2022-03-23 00:00:00.000000000,1647964800000000000,336490.0,340870.0,333540.0,339430.0,33950,32516,33214
2022-03-24 00:00:00.000000000,1648051200000000000,343000.0,361130.0,342110.0,350380.0,71515,33214,36974
2022-03-25 00:00:00.000000000,1648137600000000000,351500.0,354280.0,338500.0,345980.0,63953,36974,33776
2022-03-28 00:00:00.000000000,1648396800000000000,344980.0,345120.0,337000.0,342750.0,44733,33776,33613
2022-03-29 00:00:00.000000000,1648483200000000000,342750.0,348800.0,342740.0,347010.0,33284,33613,34036
2022-03-30 00:00:00.000000000,1648569600000000000,345700.0,349260.0,341500.0,346400.0,35639,34036,33744
2022-03-31 00:00:00.000000000,1648656000000000000,347500.0,347790.0,340300.0,344840.0,37844,33744,33020
2022-04-01 00:00:00.000000000,1648742400000000000,345490.0,346500.0,338250.0,340950.0,31664,33020,29961
2022-04-06 00:00:00.000000000,1649174400000000000,343800.0,347500.0,341800.0,346020.0,19267,29961,29254
2022-04-07 00:00:00.000000000,1649260800000000000,348090.0,348500.0,338500.0,340490.0,32542,29254,29044
2022-04-08 00:00:00.000000000,1649347200000000000,340490.0,341950.0,330360.0,340770.0,38791,29044,28290
2022-04-11 00:00:00.000000000,1649606400000000000,340300.0,341700.0,335550.0,337360.0,24015,28290,26174
2022-04-12 00:00:00.000000000,1649692800000000000,336990.0,340000.0,336010.0,339830.0,19823,26174,26346
2022-04-13 00:00:00.000000000,1649779200000000000,337900.0,338250.0,331310.0,333180.0,34952,26346,26069
2022-04-14 00:00:00.000000000,1649865600000000000,334190.0,342000.0,333180.0,339240.0,28677,26069,24975
2022-04-15 00:00:00.000000000,1649952000000000000,338100.0,339210.0,335420.0,338220.0,19951,24975,23890
2022-04-18 00:00:00.000000000,1650211200000000000,340000.0,341000.0,333330.0,336200.0,22710,23890,23531
2022-04-19 00:00:00.000000000,1650297600000000000,336200.0,346490.0,336200.0,339010.0,32782,23531,24839
2022-04-20 00:00:00.000000000,1650384000000000000,338140.0,344000.0,337640.0,337940.0,25532,24839,23425
2022-04-21 00:00:00.000000000,1650470400000000000,337600.0,340000.0,335010.0,336870.0,20634,23425,22786
2022-04-22 00:00:00.000000000,1650556800000000000,337470.0,339460.0,335400.0,336300.0,18039,22786,20915
2022-04-25 00:00:00.000000000,1650816000000000000,333500.0,335430.0,323080.0,326330.0,38948,20915,22024
2022-04-26 00:00:00.000000000,1650902400000000000,321800.0,335800.0,320200.0,333710.0,28866,22024,16352
2022-04-27 00:00:00.000000000,1650988800000000000,327030.0,333880.0,326000.0,331100.0,37904,16352,29538
2022-04-28 00:00:00.000000000,1651075200000000000,328340.0,328920.0,321040.0,324410.0,34996,29538,29197
2022-04-29 00:00:00.000000000,1651161600000000000,325650.0,331840.0,325040.0,330080.0,29428,29197,28696
2022-05-05 00:00:00.000000000,1651680000000000000,327250.0,330000.0,323500.0,327080.0,22799,28696,27403
2022-05-06 00:00:00.000000000,1651766400000000000,327730.0,331300.0,323130.0,323920.0,30648,27403,29007
2022-05-09 00:00:00.000000000,1652025600000000000,322390.0,327500.0,309500.0,311510.0,48538,29007,31495
2022-05-10 00:00:00.000000000,1652112000000000000,307600.0,308760.0,298550.0,303680.0,55855,31495,32572
2022-05-11 00:00:00.000000000,1652198400000000000,300470.0,302410.0,290000.0,291960.0,64168,32572,34375
2022-05-12 00:00:00.000000000,1652284800000000000,291660.0,297980.0,276250.0,279290.0,75376,34375,34994
2022-05-13 00:00:00.000000000,1652371200000000000,279300.0,287970.0,277500.0,285540.0,68953,34994,35437
2022-05-16 00:00:00.000000000,1652630400000000000,286490.0,288970.0,277000.0,286220.0,69148,35437,33974
2022-05-17 00:00:00.000000000,1652716800000000000,286890.0,287200.0,277610.0,279340.0,54377,33974,31938
2022-05-18 00:00:00.000000000,1652803200000000000,282000.0,284800.0,270630.0,271160.0,58769,31938,34692
2022-05-19 00:00:00.000000000,1652889600000000000,273510.0,284000.0,272480.0,283190.0,58961,34692,32782
2022-05-20 00:00:00.000000000,1652976000000000000,283200.0,288570.0,282500.0,284190.0,46384,32782,29134
2022-05-23 00:00:00.000000000,1653235200000000000,284200.0,287470.0,280500.0,283460.0,39252,29134,27498
2022-05-24 00:00:00.000000000,1653321600000000000,283400.0,284500.0,275810.0,277310.0,33937,27498,25839
2022-05-25 00:00:00.000000000,1653408000000000000,277320.0,278000.0,268200.0,271760.0,43257,25839,25945
2022-05-26 00:00:00.000000000,1653494400000000000,271000.0,271470.0,253510.0,256260.0,59674,25945,26371
2022-05-27 00:00:00.000000000,1653580800000000000,258250.0,264770.0,254890.0,260710.0,50648,26371,18083
2022-05-30 00:00:00.000000000,1653840000000000000,261100.0,279870.0,260710.0,278200.0,43269,18083,10922
2022-05-31 00:00:00.000000000,1653926400000000000,271880.0,272480.0,266710.0,268530.0,49189,10922,32933
2022-06-01 00:00:00.000000000,1654012800000000000,269000.0,274990.0,265000.0,267820.0,62121,32933,36459
2022-06-02 00:00:00.000000000,1654099200000000000,269360.0,272380.0,267540.0,268820.0,49828,36459,32536
2022-06-06 00:00:00.000000000,1654444800000000000,269600.0,273820.0,255490.0,258980.0,51912,32536,34733
2022-06-07 00:00:00.000000000,1654531200000000000,261740.0,263390.0,254650.0,256320.0,67776,34733,35182
2022-06-08 00:00:00.000000000,1654617600000000000,256200.0,265560.0,247720.0,264150.0,98034,35182,39712
2022-06-09 00:00:00.000000000,1654704000000000000,263290.0,266000.0,261090.0,263900.0,63199,39712,33139
2022-06-10 00:00:00.000000000,1654790400000000000,263200.0,266480.0,260250.0,263150.0,57221,33139,33542
2022-06-13 00:00:00.000000000,1655049600000000000,260100.0,260340.0,250910.0,254100.0,74575,33542,35569
2022-06-14 00:00:00.000000000,1655136000000000000,251000.0,251440.0,239980.0,242800.0,80697,35569,39275
2022-06-15 00:00:00.000000000,1655222400000000000,236700.0,249000.0,233730.0,246560.0,85010,39275,38628
2022-06-16 00:00:00.000000000,1655308800000000000,248880.0,259940.0,248880.0,256930.0,90176,38628,35306
2022-06-17 00:00:00.000000000,1655395200000000000,255600.0,256000.0,242580.0,245510.0,94839,35306,35129
2022-06-20 00:00:00.000000000,1655654400000000000,246520.0,247290.0,237000.0,238160.0,76495,35129,30491
2022-06-21 00:00:00.000000000,1655740800000000000,237360.0,245990.0,235250.0,236500.0,77622,30491,31322
2022-06-22 00:00:00.000000000,1655827200000000000,237790.0,242800.0,226600.0,228390.0,79920,31322,32571
2022-06-23 00:00:00.000000000,1655913600000000000,225000.0,229790.0,220650.0,229000.0,80213,32571,30899
2022-06-24 00:00:00.000000000,1656000000000000000,217050.0,222600.0,204660.0,204860.0,112820,30899,33178
2022-06-27 00:00:00.000000000,1656259200000000000,202050.0,217380.0,194110.0,214630.0,125032,33178,31440
2022-06-28 00:00:00.000000000,1656345600000000000,213750.0,219370.0,206900.0,218840.0,104562,31440,35919
2022-06-29 00:00:00.000000000,1656432000000000000,217940.0,218590.0,199720.0,200010.0,158773,35919,56271
2022-06-30 00:00:00.000000000,1656518400000000000,201080.0,209380.0,199980.0,202600.0,135179,56271,48082
2022-07-01 00:00:00.000000000,1656604800000000000,202000.0,204200.0,190050.0,192000.0,129804,48082,50879
2022-07-04 00:00:00.000000000,1656864000000000000,194790.0,198500.0,189500.0,197300.0,115867,50879,47788
2022-07-05 00:00:00.000000000,1656950400000000000,198830.0,202350.0,191260.0,191810.0,115501,47788,51805
2022-07-06 00:00:00.000000000,1657036800000000000,187050.0,193000.0,180250.0,187310.0,133694,51805,52137
2022-07-07 00:00:00.000000000,1657123200000000000,187920.0,191990.0,180860.0,189110.0,127671,52137,49449
2022-07-08 00:00:00.000000000,1657209600000000000,192940.0,195770.0,182000.0,182250.0,123107,49449,52506
