datetime,datetime_nano,KQ.m@CZCE.AP.open,KQ.m@CZCE.AP.high,KQ.m@CZCE.AP.low,KQ.m@CZCE.AP.close,KQ.m@CZCE.AP.volume,KQ.m@CZCE.AP.open_oi,KQ.m@CZCE.AP.close_oi
2021-02-23 00:00:00.000000000,1614009600000000000,6208.0,6380.0,6205.0,6264.0,425585,354822,367782
2021-02-24 00:00:00.000000000,1614096000000000000,6266.0,6289.0,6080.0,6089.0,413289,367782,373053
2021-02-25 00:00:00.000000000,1614182400000000000,6111.0,6160.0,6060.0,6081.0,400149,373053,374145
2021-02-26 00:00:00.000000000,1614268800000000000,6038.0,6149.0,6000.0,6035.0,390382,374145,369002
2021-03-01 00:00:00.000000000,1614528000000000000,6031.0,6066.0,5712.0,5712.0,590073,369002,374867
2021-03-02 00:00:00.000000000,1614614400000000000,5715.0,5745.0,5627.0,5657.0,338030,374867,354121
2021-03-03 00:00:00.000000000,1614700800000000000,5684.0,5712.0,5640.0,5660.0,231797,354121,348652
2021-03-04 00:00:00.000000000,1614787200000000000,5619.0,5688.0,5526.0,5540.0,417512,348652,355795
2021-03-05 00:00:00.000000000,1614873600000000000,5548.0,5666.0,5518.0,5585.0,337400,355795,328153
2021-03-08 00:00:00.000000000,1615132800000000000,5601.0,5628.0,5400.0,5404.0,393140,328153,351331
2021-03-09 00:00:00.000000000,1615219200000000000,5386.0,5447.0,5360.0,5388.0,253478,351331,334033
2021-03-10 00:00:00.000000000,1615305600000000000,5407.0,5450.0,5302.0,5364.0,397448,334033,340326
2021-03-11 00:00:00.000000000,1615392000000000000,5368.0,5436.0,5364.0,5388.0,239609,340326,324686
2021-03-12 00:00:00.000000000,1615478400000000000,5382.0,5469.0,5335.0,5347.0,286770,324686,339011
2021-03-15 00:00:00.000000000,1615737600000000000,5355.0,5433.0,5321.0,5346.0,275930,339011,330901
2021-03-16 00:00:00.000000000,1615824000000000000,5373.0,5405.0,5340.0,5370.0,217057,330901,317899
2021-03-17 00:00:00.000000000,1615910400000000000,5395.0,5420.0,5251.0,5254.0,298265,317899,339530
2021-03-18 00:00:00.000000000,1615996800000000000,5252.0,5300.0,5150.0,5292.0,406255,339530,314683
2021-03-19 00:00:00.000000000,1616083200000000000,5292.0,5300.0,5164.0,5173.0,237934,314683,302527
2021-03-22 00:00:00.000000000,1616342400000000000,5146.0,5152.0,4916.0,4939.0,404261,302527,301123
2021-03-23 00:00:00.000000000,1616428800000000000,4961.0,5068.0,4954.0,5043.0,289344,301123,259985
2021-03-24 00:00:00.000000000,1616515200000000000,5050.0,5139.0,5032.0,5089.0,258346,259985,243910
2021-03-25 00:00:00.000000000,1616601600000000000,5082.0,5159.0,5050.0,5131.0,232677,243910,236083
2021-03-26 00:00:00.000000000,1616688000000000000,6075.0,6098.0,5874.0,5880.0,405002,236083,278444
2021-03-29 00:00:00.000000000,1616947200000000000,5886.0,6128.0,5833.0,6090.0,512210,278444,272537
2021-03-30 00:00:00.000000000,1617033600000000000,6091.0,6098.0,5900.0,5907.0,437319,272537,298997
2021-03-31 00:00:00.000000000,1617120000000000000,5893.0,5929.0,5677.0,5768.0,584798,298997,328499
2021-04-01 00:00:00.000000000,1617206400000000000,5797.0,5900.0,5733.0,5834.0,419993,328499,313674
2021-04-02 00:00:00.000000000,1617292800000000000,5834.0,5863.0,5734.0,5813.0,453425,313674,332628
2021-04-06 00:00:00.000000000,1617638400000000000,5731.0,5815.0,5613.0,5669.0,455649,332628,358534
2021-04-07 00:00:00.000000000,1617724800000000000,5685.0,5776.0,5666.0,5747.0,363041,358534,342818
2021-04-08 00:00:00.000000000,1617811200000000000,5750.0,5990.0,5721.0,5886.0,646415,342818,355337
2021-04-09 00:00:00.000000000,1617897600000000000,5894.0,5932.0,5765.0,5765.0,420397,355337,348422
2021-04-12 00:00:00.000000000,1618156800000000000,5819.0,5989.0,5790.0,5948.0,511335,348422,353184
2021-04-13 00:00:00.000000000,1618243200000000000,5940.0,6056.0,5769.0,6037.0,777593,353184,368024
2021-04-14 00:00:00.000000000,1618329600000000000,5927.0,5966.0,5850.0,5895.0,588427,368024,365375
2021-04-15 00:00:00.000000000,1618416000000000000,5895.0,5944.0,5790.0,5874.0,482624,365375,375396
2021-04-16 00:00:00.000000000,1618502400000000000,5887.0,5928.0,5836.0,5855.0,377339,375396,374979
2021-04-19 00:00:00.000000000,1618761600000000000,5784.0,5803.0,5650.0,5670.0,530302,374979,428316
2021-04-20 00:00:00.000000000,1618848000000000000,5645.0,5696.0,5620.0,5637.0,317380,428316,425865
2021-04-21 00:00:00.000000000,1618934400000000000,5601.0,5783.0,5552.0,5735.0,564375,425865,420395
2021-04-22 00:00:00.000000000,1619020800000000000,5744.0,5883.0,5711.0,5882.0,513083,420395,398526
2021-04-23 00:00:00.000000000,1619107200000000000,5872.0,5966.0,5816.0,5837.0,585650,398526,406703
2021-04-26 00:00:00.000000000,1619366400000000000,5814.0,5869.0,5684.0,5686.0,557336,406703,424551
2021-04-27 00:00:00.000000000,1619452800000000000,5687.0,5780.0,5686.0,5730.0,384002,424551,410262
2021-04-28 00:00:00.000000000,1619539200000000000,5734.0,5780.0,5703.0,5727.0,365583,410262,414056
2021-04-29 00:00:00.000000000,1619625600000000000,5739.0,5819.0,5676.0,5709.0,557068,414056,432504
2021-04-30 00:00:00.000000000,1619712000000000000,5709.0,5749.0,5654.0,5715.0,385273,432504,390187
2021-05-06 00:00:00.000000000,1620230400000000000,5761.0,5779.0,5576.0,5613.0,413336,390187,443242
2021-05-07 00:00:00.000000000,1620316800000000000,5612.0,5777.0,5611.0,5732.0,588695,443242,439100
2021-05-10 00:00:00.000000000,1620576000000000000,5785.0,5848.0,5701.0,5756.0,522782,439100,431360
2021-05-11 00:00:00.000000000,1620662400000000000,5712.0,5770.0,5658.0,5685.0,450675,431360,428322
2021-05-12 00:00:00.000000000,1620748800000000000,5707.0,5723.0,5638.0,5696.0,369246,428322,417667
2021-05-13 00:00:00.000000000,1620835200000000000,5686.0,5760.0,5609.0,5687.0,544392,417667,430068
2021-05-14 00:00:00.000000000,1620921600000000000,5684.0,5726.0,5630.0,5695.0,434046,430068,415165
2021-05-17 00:00:00.000000000,1621180800000000000,5700.0,5829.0,5698.0,5784.0,481656,415165,420707
2021-05-18 00:00:00.000000000,1621267200000000000,5808.0,5882.0,5788.0,5802.0,451954,420707,429553
2021-05-19 00:00:00.000000000,1621353600000000000,5800.0,5909.0,5760.0,5879.0,460105,429553,438958
2021-05-20 00:00:00.000000000,1621440000000000000,5863.0,6117.0,5840.0,6113.0,719456,438958,470354
2021-05-21 00:00:00.000000000,1621526400000000000,6159.0,6329.0,6124.0,6329.0,585267,470354,444351
2021-05-24 00:00:00.000000000,1621785600000000000,6475.0,6619.0,6205.0,6354.0,1248615,444351,390338
2021-05-25 00:00:00.000000000,1621872000000000000,6368.0,6446.0,6257.0,6309.0,684616,390338,385768
2021-05-26 00:00:00.000000000,1621958400000000000,6281.0,6304.0,5959.0,6003.0,946103,385768,395788
2021-05-27 00:00:00.000000000,1622044800000000000,6050.0,6295.0,6033.0,6294.0,781207,395788,354053
2021-05-28 00:00:00.000000000,1622131200000000000,6331.0,6395.0,6194.0,6254.0,749550,354053,355423
2021-05-31 00:00:00.000000000,1622390400000000000,6282.0,6356.0,6216.0,6260.0,497004,355423,339814
2021-06-01 00:00:00.000000000,1622476800000000000,6272.0,6298.0,6139.0,6238.0,525398,339814,358565
2021-06-02 00:00:00.000000000,1622563200000000000,6240.0,6243.0,6082.0,6150.0,463108,358565,341136
2021-06-03 00:00:00.000000000,1622649600000000000,6116.0,6199.0,6095.0,6147.0,368272,341136,343052
2021-06-04 00:00:00.000000000,1622736000000000000,6120.0,6360.0,6120.0,6288.0,700228,343052,370323
2021-06-07 00:00:00.000000000,1622995200000000000,6304.0,6346.0,6241.0,6276.0,389595,370323,339613
2021-06-08 00:00:00.000000000,1623081600000000000,6270.0,6286.0,6139.0,6226.0,439828,339613,334854
2021-06-09 00:00:00.000000000,1623168000000000000,6264.0,6333.0,6180.0,6312.0,427997,334854,344349
2021-06-10 00:00:00.000000000,1623254400000000000,6343.0,6488.0,6273.0,6276.0,799538,344349,366615
2021-06-11 00:00:00.000000000,1623340800000000000,6301.0,6345.0,6261.0,6316.0,374111,366615,324485
2021-06-15 00:00:00.000000000,1623686400000000000,6317.0,6391.0,6200.0,6329.0,453909,324485,329285
2021-06-16 00:00:00.000000000,1623772800000000000,6307.0,6342.0,6262.0,6318.0,283459,329285,310852
2021-06-17 00:00:00.000000000,1623859200000000000,6329.0,6394.0,6274.0,6292.0,447177,310852,323197
2021-06-18 00:00:00.000000000,1623945600000000000,6255.0,6359.0,6220.0,6353.0,362006,323197,307903
2021-06-21 00:00:00.000000000,1624204800000000000,6372.0,6418.0,6162.0,6191.0,493446,307903,324703
2021-06-22 00:00:00.000000000,1624291200000000000,6199.0,6238.0,6144.0,6188.0,391322,324703,310174
2021-06-23 00:00:00.000000000,1624377600000000000,6181.0,6221.0,6150.0,6169.0,273281,310174,300762
2021-06-24 00:00:00.000000000,1624464000000000000,6172.0,6248.0,6073.0,6242.0,493710,300762,323530
2021-06-25 00:00:00.000000000,1624550400000000000,6258.0,6290.0,6170.0,6177.0,312957,323530,288021
2021-06-28 00:00:00.000000000,1624809600000000000,6180.0,6249.0,6157.0,6180.0,244835,288021,286751
2021-06-29 00:00:00.000000000,1624896000000000000,6210.0,6219.0,6119.0,6124.0,304078,286751,305698
2021-06-30 00:00:00.000000000,1624982400000000000,6115.0,6182.0,6105.0,6162.0,229904,305698,289004
2021-07-01 00:00:00.000000000,1625068800000000000,6175.0,6216.0,6135.0,6155.0,248127,289004,294579
2021-07-02 00:00:00.000000000,1625155200000000000,6153.0,6198.0,6123.0,6169.0,244616,294579,278521
2021-07-05 00:00:00.000000000,1625414400000000000,6180.0,6297.0,6180.0,6278.0,314891,278521,293203
2021-07-06 00:00:00.000000000,1625500800000000000,6301.0,6323.0,6250.0,6279.0,204240,293203,275714
2021-07-07 00:00:00.000000000,1625587200000000000,6276.0,6330.0,6207.0,6273.0,342878,275714,298936
2021-07-08 00:00:00.000000000,1625673600000000000,6270.0,6284.0,6142.0,6155.0,309941,298936,293584
2021-07-09 00:00:00.000000000,1625760000000000000,6180.0,6195.0,6141.0,6160.0,171216,293584,281451
2021-07-12 00:00:00.000000000,1626019200000000000,6168.0,6193.0,6004.0,6047.0,386668,281451,331232
2021-07-13 00:00:00.000000000,1626105600000000000,6046.0,6058.0,5963.0,6012.0,300906,331232,323088
2021-07-14 00:00:00.000000000,1626192000000000000,6010.0,6072.0,5983.0,5999.0,256895,323088,324915
2021-07-15 00:00:00.000000000,1626278400000000000,5983.0,6027.0,5933.0,5983.0,241624,324915,317151
2021-07-16 00:00:00.000000000,1626364800000000000,5979.0,6075.0,5965.0,6047.0,208853,317151,301908
2021-07-19 00:00:00.000000000,1626624000000000000,6064.0,6220.0,6037.0,6167.0,349927,301908,290220
2021-07-20 00:00:00.000000000,1626710400000000000,6142.0,6180.0,6003.0,6010.0,287289,290220,272605
2021-07-21 00:00:00.000000000,1626796800000000000,6016.0,6035.0,5960.0,5993.0,190283,272605,280375
2021-07-22 00:00:00.000000000,1626883200000000000,6002.0,6043.0,5971.0,5989.0,171380,280375,279698
2021-07-23 00:00:00.000000000,1626969600000000000,5991.0,6033.0,5857.0,5859.0,308568,279698,314129
2021-07-26 00:00:00.000000000,1627228800000000000,5856.0,5920.0,5855.0,5911.0,182127,314129,288725
2021-07-27 00:00:00.000000000,1627315200000000000,5924.0,5965.0,5870.0,5905.0,209765,288725,286232
2021-07-28 00:00:00.000000000,1627401600000000000,5905.0,5958.0,5885.0,5953.0,199497,286232,272919
2021-07-29 00:00:00.000000000,1627488000000000000,5967.0,6007.0,5931.0,5952.0,181774,272919,264056
2021-07-30 00:00:00.000000000,1627574400000000000,5938.0,6050.0,5907.0,5981.0,240792,264056,256353
2021-08-02 00:00:00.000000000,1627833600000000000,5951.0,5976.0,5892.0,5962.0,199742,256353,250770
2021-08-03 00:00:00.000000000,1627920000000000000,5949.0,6016.0,5941.0,6000.0,167459,250770,239641
2021-08-04 00:00:00.000000000,1628006400000000000,5978.0,6174.0,5975.0,6130.0,329987,239641,261954
2021-08-05 00:00:00.000000000,1628092800000000000,6156.0,6180.0,6083.0,6112.0,205958,261954,238128
2021-08-06 00:00:00.000000000,1628179200000000000,6118.0,6137.0,6076.0,6120.0,150158,238128,231451
2021-08-09 00:00:00.000000000,1628438400000000000,6119.0,6119.0,5951.0,5967.0,231074,231451,228109
2021-08-10 00:00:00.000000000,1628524800000000000,5939.0,5995.0,5920.0,5976.0,140163,228109,215766
2021-08-11 00:00:00.000000000,1628611200000000000,5995.0,6001.0,5943.0,5996.0,133288,215766,212722
2021-08-12 00:00:00.000000000,1628697600000000000,6004.0,6130.0,6002.0,6100.0,231774,212722,225194
2021-08-13 00:00:00.000000000,1628784000000000000,6102.0,6165.0,6058.0,6149.0,143390,225194,215138
2021-08-16 00:00:00.000000000,1629043200000000000,6154.0,6250.0,6112.0,6136.0,166776,215138,222992
2021-08-17 00:00:00.000000000,1629129600000000000,6137.0,6300.0,6113.0,6216.0,261751,222992,228903
2021-08-18 00:00:00.000000000,1629216000000000000,6195.0,6210.0,6108.0,6142.0,155308,228903,206865
2021-08-19 00:00:00.000000000,1629302400000000000,6098.0,6103.0,5970.0,6010.0,232252,206865,200365
2021-08-20 00:00:00.000000000,1629388800000000000,6010.0,6059.0,5993.0,6025.0,122458,200365,184011
2021-08-23 00:00:00.000000000,1629648000000000000,6004.0,6071.0,5927.0,5948.0,202132,184011,192167
2021-08-24 00:00:00.000000000,1629734400000000000,5951.0,6010.0,5949.0,6007.0,98721,192167,175095
2021-08-25 00:00:00.000000000,1629820800000000000,6022.0,6058.0,5950.0,6020.0,177854,175095,179712
2021-08-26 00:00:00.000000000,1629907200000000000,6046.0,6093.0,6028.0,6050.0,151619,179712,164818
2021-08-27 00:00:00.000000000,1629993600000000000,6059.0,6100.0,6009.0,6067.0,115056,164818,161112
2021-08-30 00:00:00.000000000,1630252800000000000,6072.0,6076.0,5988.0,6008.0,111078,161112,152210
2021-08-31 00:00:00.000000000,1630339200000000000,5805.0,5834.0,5774.0,5775.0,89951,152210,213709
2021-09-01 00:00:00.000000000,1630425600000000000,5754.0,5767.0,5584.0,5594.0,265121,213709,280342
2021-09-02 00:00:00.000000000,1630512000000000000,5595.0,5637.0,5565.0,5601.0,176891,280342,267363
2021-09-03 00:00:00.000000000,1630598400000000000,5600.0,5675.0,5575.0,5629.0,168995,267363,266722
2021-09-06 00:00:00.000000000,1630857600000000000,5594.0,5648.0,5475.0,5589.0,297032,266722,293831
2021-09-07 00:00:00.000000000,1630944000000000000,5572.0,5632.0,5551.0,5579.0,146323,293831,277588
2021-09-08 00:00:00.000000000,1631030400000000000,5570.0,5587.0,5416.0,5418.0,260753,277588,311461
2021-09-09 00:00:00.000000000,1631116800000000000,5437.0,5588.0,5394.0,5536.0,270894,311461,284259
2021-09-10 00:00:00.000000000,1631203200000000000,5537.0,5644.0,5513.0,5598.0,238294,284259,277563
2021-09-13 00:00:00.000000000,1631462400000000000,5599.0,5680.0,5551.0,5599.0,199552,277563,271347
2021-09-14 00:00:00.000000000,1631548800000000000,5599.0,5628.0,5565.0,5591.0,153610,271347,274607
2021-09-15 00:00:00.000000000,1631635200000000000,5594.0,5690.0,5580.0,5628.0,214789,274607,280837
2021-09-16 00:00:00.000000000,1631721600000000000,5633.0,5720.0,5585.0,5635.0,289321,280837,278920
2021-09-17 00:00:00.000000000,1631808000000000000,5636.0,5714.0,5623.0,5708.0,207129,278920,255411
2021-09-22 00:00:00.000000000,1632240000000000000,5857.0,6002.0,5815.0,6002.0,484763,255411,293693
2021-09-23 00:00:00.000000000,1632326400000000000,6108.0,6115.0,5882.0,5928.0,377937,293693,273417
2021-09-24 00:00:00.000000000,1632412800000000000,5960.0,6371.0,5945.0,6371.0,464569,273417,270628
2021-09-27 00:00:00.000000000,1632672000000000000,6355.0,6359.0,6122.0,6195.0,454885,270628,267029
2021-09-28 00:00:00.000000000,1632758400000000000,6201.0,6366.0,6164.0,6249.0,405941,267029,253865
2021-09-29 00:00:00.000000000,1632844800000000000,6280.0,6484.0,6260.0,6387.0,441738,253865,254636
2021-09-30 00:00:00.000000000,1632931200000000000,6450.0,6500.0,6336.0,6496.0,272522,254636,214500
2021-10-08 00:00:00.000000000,1633622400000000000,6751.0,6780.0,6472.0,6502.0,372882,214500,247392
2021-10-11 00:00:00.000000000,1633881600000000000,6475.0,7011.0,6300.0,6991.0,839758,247392,270285
2021-10-12 00:00:00.000000000,1633968000000000000,6987.0,7144.0,6930.0,7144.0,295416,270285,246694
2021-10-13 00:00:00.000000000,1634054400000000000,7250.0,7313.0,6670.0,7144.0,791305,246694,230336
2021-10-14 00:00:00.000000000,1634140800000000000,7082.0,7168.0,6958.0,7122.0,431021,230336,216104
2021-10-15 00:00:00.000000000,1634227200000000000,7139.0,7230.0,7013.0,7040.0,396390,216104,209518
2021-10-18 00:00:00.000000000,1634486400000000000,6988.0,7586.0,6888.0,7471.0,591745,209518,223472
2021-10-19 00:00:00.000000000,1634572800000000000,7469.0,7798.0,7368.0,7445.0,559837,223472,206355
2021-10-20 00:00:00.000000000,1634659200000000000,7295.0,7680.0,7240.0,7588.0,474209,206355,198679
2021-10-21 00:00:00.000000000,1634745600000000000,7638.0,7676.0,7481.0,7525.0,300551,198679,181379
2021-10-22 00:00:00.000000000,1634832000000000000,7470.0,7818.0,7430.0,7786.0,576338,181379,213464
2021-10-25 00:00:00.000000000,1635091200000000000,8001.0,8379.0,7900.0,8379.0,476678,213464,191541
2021-10-26 00:00:00.000000000,1635177600000000000,8364.0,8548.0,8170.0,8431.0,557630,191541,185679
2021-10-27 00:00:00.000000000,1635264000000000000,8386.0,8420.0,8141.0,8283.0,439013,185679,171339
2021-10-28 00:00:00.000000000,1635350400000000000,8266.0,8319.0,7535.0,7950.0,770433,171339,196696
2021-10-29 00:00:00.000000000,1635436800000000000,7957.0,8038.0,7745.0,7926.0,424884,196696,163434
2021-11-01 00:00:00.000000000,1635696000000000000,7919.0,7920.0,7680.0,7815.0,343968,163434,155351
2021-11-02 00:00:00.000000000,1635782400000000000,7795.0,8236.0,7663.0,8165.0,501299,155351,180080
2021-11-03 00:00:00.000000000,1635868800000000000,8140.0,8256.0,7982.0,8116.0,400109,180080,159647
2021-11-04 00:00:00.000000000,1635955200000000000,8095.0,8235.0,7625.0,7671.0,563784,159647,180072
2021-11-05 00:00:00.000000000,1636041600000000000,7632.0,7825.0,7500.0,7777.0,438395,180072,161246
2021-11-08 00:00:00.000000000,1636300800000000000,7780.0,7899.0,7611.0,7662.0,361260,161246,160140
2021-11-09 00:00:00.000000000,1636387200000000000,7650.0,7735.0,7551.0,7707.0,316802,160140,153736
2021-11-10 00:00:00.000000000,1636473600000000000,7738.0,7938.0,7658.0,7895.0,372476,153736,153402
2021-11-11 00:00:00.000000000,1636560000000000000,7900.0,7984.0,7813.0,7934.0,348916,153402,149030
2021-11-12 00:00:00.000000000,1636646400000000000,7935.0,8195.0,7893.0,7990.0,448647,149030,160478
2021-11-15 00:00:00.000000000,1636905600000000000,7995.0,8115.0,7953.0,8064.0,248207,160478,141686
2021-11-16 00:00:00.000000000,1636992000000000000,8064.0,8128.0,7845.0,8090.0,332875,141686,148112
2021-11-17 00:00:00.000000000,1637078400000000000,8089.0,8089.0,7805.0,7819.0,282951,148112,136973
2021-11-18 00:00:00.000000000,1637164800000000000,7800.0,8113.0,7773.0,8109.0,373090,136973,157907
2021-11-19 00:00:00.000000000,1637251200000000000,8133.0,8199.0,8025.0,8161.0,293840,157907,145054
2021-11-22 00:00:00.000000000,1637510400000000000,8161.0,8268.0,8092.0,8148.0,281358,145054,149672
2021-11-23 00:00:00.000000000,1637596800000000000,8088.0,8145.0,7912.0,8114.0,343776,149672,151909
2021-11-24 00:00:00.000000000,1637683200000000000,8099.0,8148.0,7984.0,8096.0,241032,151909,139939
2021-11-25 00:00:00.000000000,1637769600000000000,8095.0,8294.0,8060.0,8073.0,346706,139939,151378
2021-11-26 00:00:00.000000000,1637856000000000000,8021.0,8236.0,7957.0,8219.0,279039,151378,141446
2021-11-29 00:00:00.000000000,1638115200000000000,8193.0,8198.0,7936.0,7986.0,299905,141446,139592
2021-11-30 00:00:00.000000000,1638201600000000000,7978.0,8088.0,7826.0,8000.0,304228,139592,132285
2021-12-01 00:00:00.000000000,1638288000000000000,7991.0,8015.0,7870.0,7941.0,219481,132285,115752
2021-12-02 00:00:00.000000000,1638374400000000000,7903.0,7998.0,7780.0,7793.0,307206,115752,139984
2021-12-03 00:00:00.000000000,1638460800000000000,7760.0,7982.0,7733.0,7963.0,268473,139984,122489
2021-12-06 00:00:00.000000000,1638720000000000000,7936.0,8077.0,7901.0,8012.0,204970,122489,110782
2021-12-07 00:00:00.000000000,1638806400000000000,8018.0,8078.0,7950.0,8028.0,145655,110782,102751
2021-12-08 00:00:00.000000000,1638892800000000000,8028.0,8028.0,7859.0,7970.0,217602,102751,105735
2021-12-09 00:00:00.000000000,1638979200000000000,7970.0,8025.0,7852.0,7873.0,220174,105735,99913
2021-12-10 00:00:00.000000000,1639065600000000000,7889.0,8192.0,7862.0,8189.0,303574,99913,128233
2021-12-13 00:00:00.000000000,1639324800000000000,8199.0,8275.0,8109.0,8235.0,179308,128233,112724
2021-12-14 00:00:00.000000000,1639411200000000000,8273.0,8277.0,8140.0,8182.0,142366,112724,98232
2021-12-15 00:00:00.000000000,1639497600000000000,8178.0,8212.0,8120.0,8183.0,122608,98232,74837
2021-12-16 00:00:00.000000000,1639584000000000000,8866.0,8919.0,8763.0,8780.0,97820,74837,98916
2021-12-17 00:00:00.000000000,1639670400000000000,8751.0,8885.0,8330.0,8355.0,309973,98916,154534
2021-12-20 00:00:00.000000000,1639929600000000000,8330.0,8500.0,8189.0,8192.0,211825,154534,145877
2021-12-21 00:00:00.000000000,1640016000000000000,8184.0,8393.0,8101.0,8367.0,304374,145877,168859
2021-12-22 00:00:00.000000000,1640102400000000000,8365.0,8367.0,8211.0,8303.0,216534,168859,154012
2021-12-23 00:00:00.000000000,1640188800000000000,8299.0,8397.0,8090.0,8392.0,294936,154012,174721
2021-12-24 00:00:00.000000000,1640275200000000000,8387.0,8495.0,8352.0,8462.0,225357,174721,151773
2021-12-27 00:00:00.000000000,1640534400000000000,8425.0,8446.0,8333.0,8403.0,164681,151773,144812
2021-12-28 00:00:00.000000000,1640620800000000000,8405.0,8595.0,8365.0,8546.0,200997,144812,153639
2021-12-29 00:00:00.000000000,1640707200000000000,8546.0,8549.0,8425.0,8474.0,147330,153639,139579
2021-12-30 00:00:00.000000000,1640793600000000000,8461.0,8505.0,8354.0,8363.0,171018,139579,146158
2021-12-31 00:00:00.000000000,1640880000000000000,8363.0,8428.0,8302.0,8394.0,164667,146158,137415
2022-01-04 00:00:00.000000000,1641225600000000000,8392.0,8407.0,8150.0,8177.0,307453,137415,173017
2022-01-05 00:00:00.000000000,1641312000000000000,8194.0,8229.0,7952.0,8070.0,328115,173017,181013
2022-01-06 00:00:00.000000000,1641398400000000000,8041.0,8229.0,8031.0,8203.0,202069,181013,167447
2022-01-07 00:00:00.000000000,1641484800000000000,8180.0,8850.0,8172.0,8634.0,341891,167447,166268
2022-01-10 00:00:00.000000000,1641744000000000000,8599.0,8672.0,8550.0,8630.0,129023,166268,146308
2022-01-11 00:00:00.000000000,1641830400000000000,8634.0,8652.0,8505.0,8580.0,137046,146308,134003
2022-01-12 00:00:00.000000000,1641916800000000000,8592.0,8612.0,8417.0,8480.0,153099,134003,128043
2022-01-13 00:00:00.000000000,1642003200000000000,8495.0,8526.0,8350.0,8441.0,146481,128043,128290
2022-01-14 00:00:00.000000000,1642089600000000000,8441.0,8621.0,8422.0,8553.0,168285,128290,126247
2022-01-17 00:00:00.000000000,1642348800000000000,8583.0,8583.0,8251.0,8286.0,192013,126247,137759
2022-01-18 00:00:00.000000000,1642435200000000000,8301.0,8588.0,8299.0,8547.0,227977,137759,141576
2022-01-19 00:00:00.000000000,1642521600000000000,8540.0,8644.0,8454.0,8616.0,181225,141576,138122
2022-01-20 00:00:00.000000000,1642608000000000000,8667.0,8930.0,8640.0,8849.0,220525,138122,151372
2022-01-21 00:00:00.000000000,1642694400000000000,8848.0,8955.0,8805.0,8947.0,138753,151372,139022
2022-01-24 00:00:00.000000000,1642953600000000000,8948.0,9018.0,8812.0,8881.0,165097,139022,145543
2022-01-25 00:00:00.000000000,1643040000000000000,8871.0,8928.0,8756.0,8878.0,144458,145543,132686
2022-01-26 00:00:00.000000000,1643126400000000000,8880.0,8900.0,8810.0,8884.0,94887,132686,125562
2022-01-27 00:00:00.000000000,1643212800000000000,8895.0,9107.0,8810.0,9054.0,230192,125562,148605
2022-01-28 00:00:00.000000000,1643299200000000000,9055.0,9068.0,8819.0,8921.0,139258,148605,118466
2022-02-07 00:00:00.000000000,1644163200000000000,8889.0,9354.0,8875.0,9281.0,184011,118466,145307
2022-02-08 00:00:00.000000000,1644249600000000000,9281.0,9299.0,9036.0,9080.0,138830,145307,130257
2022-02-09 00:00:00.000000000,1644336000000000000,9050.0,9108.0,8940.0,9008.0,119766,130257,129458
2022-02-10 00:00:00.000000000,1644422400000000000,9012.0,9062.0,8924.0,8979.0,116570,129458,123074
2022-02-11 00:00:00.000000000,1644508800000000000,8979.0,9078.0,8840.0,8958.0,168171,123074,133902
2022-02-14 00:00:00.000000000,1644768000000000000,8970.0,9186.0,8912.0,9133.0,158934,133902,137076
2022-02-15 00:00:00.000000000,1644854400000000000,9120.0,9209.0,9087.0,9204.0,99643,137076,140213
2022-02-16 00:00:00.000000000,1644940800000000000,9199.0,9318.0,9156.0,9288.0,148486,140213,162401
2022-02-17 00:00:00.000000000,1645027200000000000,9256.0,9298.0,9224.0,9274.0,88697,162401,148616
2022-02-18 00:00:00.000000000,1645113600000000000,9284.0,9529.0,9275.0,9506.0,185863,148616,172512
2022-02-21 00:00:00.000000000,1645372800000000000,9505.0,9506.0,9282.0,9375.0,162403,172512,141455
2022-02-22 00:00:00.000000000,1645459200000000000,9375.0,9618.0,9337.0,9408.0,183913,141455,148667
2022-02-23 00:00:00.000000000,1645545600000000000,9408.0,9478.0,9355.0,9375.0,110368,148667,138298
2022-02-24 00:00:00.000000000,1645632000000000000,9357.0,9496.0,9320.0,9441.0,117155,138298,131262
2022-02-25 00:00:00.000000000,1645718400000000000,9428.0,9464.0,9224.0,9333.0,214318,131262,141395
2022-02-28 00:00:00.000000000,1645977600000000000,9333.0,9605.0,9281.0,9503.0,161430,141395,136372
2022-03-01 00:00:00.000000000,1646064000000000000,9510.0,9702.0,9476.0,9699.0,138837,136372,143155
2022-03-02 00:00:00.000000000,1646150400000000000,9716.0,9792.0,9650.0,9783.0,111495,143155,134987
2022-03-03 00:00:00.000000000,1646236800000000000,9751.0,9994.0,9659.0,9898.0,222116,134987,141753
2022-03-04 00:00:00.000000000,1646323200000000000,9826.0,9883.0,9761.0,9878.0,94646,141753,125800
2022-03-07 00:00:00.000000000,1646582400000000000,9910.0,10245.0,9910.0,10229.0,148922,125800,128088
2022-03-08 00:00:00.000000000,1646668800000000000,10207.0,10666.0,10097.0,10630.0,171207,128088,124047
2022-03-09 00:00:00.000000000,1646755200000000000,10480.0,10500.0,10056.0,10122.0,201741,124047,112603
2022-03-10 00:00:00.000000000,1646841600000000000,9993.0,10138.0,9820.0,10019.0,120472,112603,95299
2022-03-11 00:00:00.000000000,1646928000000000000,10012.0,10060.0,9730.0,9754.0,113233,95299,86100
