datetime,datetime_nano,KQ.m@SHFE.pb.open,KQ.m@SHFE.pb.high,KQ.m@SHFE.pb.low,KQ.m@SHFE.pb.close,KQ.m@SHFE.pb.volume,KQ.m@SHFE.pb.open_oi,KQ.m@SHFE.pb.close_oi
2019-02-28 00:00:00.000000000,1551283200000000000,17215.0,17375.0,17185.0,17365.0,22427,23677,24015
2019-03-01 00:00:00.000000000,1551369600000000000,17490.0,17850.0,17415.0,17780.0,34632,24015,22628
2019-03-04 00:00:00.000000000,1551628800000000000,17700.0,17800.0,17650.0,17710.0,18644,22628,20622
2019-03-05 00:00:00.000000000,1551715200000000000,17600.0,17705.0,17540.0,17570.0,19990,20622,19218
2019-03-06 00:00:00.000000000,1551801600000000000,17630.0,17635.0,17490.0,17525.0,13831,19218,17989
2019-03-07 00:00:00.000000000,1551888000000000000,17525.0,17595.0,17470.0,17575.0,15688,17989,19047
2019-03-08 00:00:00.000000000,1551974400000000000,17535.0,17565.0,17395.0,17475.0,11891,19047,18576
2019-03-11 00:00:00.000000000,1552233600000000000,17510.0,17555.0,17365.0,17465.0,11755,18576,18113
2019-03-12 00:00:00.000000000,1552320000000000000,17480.0,17490.0,17355.0,17415.0,10003,18113,17729
2019-03-13 00:00:00.000000000,1552406400000000000,17420.0,17550.0,17390.0,17450.0,10730,17729,17202
2019-03-14 00:00:00.000000000,1552492800000000000,17510.0,17580.0,17310.0,17325.0,17520,17202,17392
2019-03-15 00:00:00.000000000,1552579200000000000,17345.0,17400.0,17190.0,17200.0,15772,17392,16486
2019-03-18 00:00:00.000000000,1552838400000000000,17130.0,17155.0,16910.0,16910.0,16547,16486,14219
2019-03-19 00:00:00.000000000,1552924800000000000,16885.0,16985.0,16810.0,16855.0,11451,14219,12686
2019-03-20 00:00:00.000000000,1553011200000000000,16875.0,16910.0,16760.0,16880.0,8411,12686,11544
2019-03-21 00:00:00.000000000,1553097600000000000,16875.0,17005.0,16815.0,16990.0,15527,11544,19252
2019-03-22 00:00:00.000000000,1553184000000000000,16950.0,17050.0,16865.0,16980.0,13942,19252,19388
2019-03-25 00:00:00.000000000,1553443200000000000,16875.0,16960.0,16785.0,16850.0,14446,19388,20458
2019-03-26 00:00:00.000000000,1553529600000000000,16835.0,16890.0,16755.0,16815.0,15163,20458,21815
2019-03-27 00:00:00.000000000,1553616000000000000,16800.0,16865.0,16745.0,16835.0,13147,21815,21362
2019-03-28 00:00:00.000000000,1553702400000000000,16835.0,16870.0,16735.0,16760.0,15691,21362,21697
2019-03-29 00:00:00.000000000,1553788800000000000,16750.0,16795.0,16700.0,16730.0,12937,21697,22051
2019-04-01 00:00:00.000000000,1554048000000000000,16835.0,16960.0,16765.0,16945.0,20344,22051,21308
2019-04-02 00:00:00.000000000,1554134400000000000,16930.0,16990.0,16775.0,16820.0,11603,21308,21495
2019-04-03 00:00:00.000000000,1554220800000000000,16775.0,16910.0,16735.0,16895.0,13278,21495,21173
2019-04-04 00:00:00.000000000,1554307200000000000,16825.0,16945.0,16815.0,16920.0,18229,21173,21544
2019-04-08 00:00:00.000000000,1554652800000000000,16835.0,16945.0,16775.0,16880.0,10076,21544,21001
2019-04-09 00:00:00.000000000,1554739200000000000,16890.0,16930.0,16820.0,16900.0,13336,21001,20475
2019-04-10 00:00:00.000000000,1554825600000000000,16890.0,16940.0,16665.0,16685.0,19170,20475,21854
2019-04-11 00:00:00.000000000,1554912000000000000,16680.0,16690.0,16410.0,16445.0,26667,21854,22640
2019-04-12 00:00:00.000000000,1554998400000000000,16490.0,16515.0,16260.0,16345.0,15730,22640,22225
2019-04-15 00:00:00.000000000,1555257600000000000,16315.0,16440.0,16235.0,16420.0,15869,22225,20556
2019-04-16 00:00:00.000000000,1555344000000000000,16440.0,16530.0,16335.0,16520.0,24624,20556,25188
2019-04-17 00:00:00.000000000,1555430400000000000,16515.0,16545.0,16350.0,16440.0,18169,25188,26789
2019-04-18 00:00:00.000000000,1555516800000000000,16505.0,16515.0,16340.0,16365.0,15511,26789,26708
2019-04-19 00:00:00.000000000,1555603200000000000,16385.0,16540.0,16355.0,16500.0,15891,26708,26808
2019-04-22 00:00:00.000000000,1555862400000000000,16505.0,16580.0,16450.0,16575.0,13703,26808,25445
2019-04-23 00:00:00.000000000,1555948800000000000,16630.0,16665.0,16470.0,16500.0,13844,25445,27262
2019-04-24 00:00:00.000000000,1556035200000000000,16520.0,16535.0,16340.0,16345.0,13968,27262,28199
2019-04-25 00:00:00.000000000,1556121600000000000,16365.0,16550.0,16350.0,16545.0,21406,28199,28322
2019-04-26 00:00:00.000000000,1556208000000000000,16475.0,16610.0,16430.0,16590.0,18147,28322,28021
2019-04-29 00:00:00.000000000,1556467200000000000,16610.0,16780.0,16590.0,16710.0,23825,28021,29242
2019-04-30 00:00:00.000000000,1556553600000000000,16705.0,16750.0,16650.0,16685.0,12135,29242,28480
2019-05-06 00:00:00.000000000,1557072000000000000,16365.0,16595.0,16210.0,16380.0,12626,28480,28414
2019-05-07 00:00:00.000000000,1557158400000000000,16390.0,16420.0,16325.0,16365.0,13354,28414,28521
2019-05-08 00:00:00.000000000,1557244800000000000,16355.0,16395.0,16295.0,16355.0,13980,28521,28877
2019-05-09 00:00:00.000000000,1557331200000000000,16310.0,16380.0,16155.0,16180.0,18057,28877,28053
2019-05-10 00:00:00.000000000,1557417600000000000,16135.0,16255.0,16100.0,16155.0,18207,28053,26980
2019-05-13 00:00:00.000000000,1557676800000000000,16140.0,16140.0,15940.0,15955.0,16476,26980,27632
2019-05-14 00:00:00.000000000,1557763200000000000,15980.0,15995.0,15790.0,15890.0,14411,27632,26831
2019-05-15 00:00:00.000000000,1557849600000000000,15850.0,16130.0,15810.0,16065.0,17043,26831,25243
2019-05-16 00:00:00.000000000,1557936000000000000,15980.0,16280.0,15965.0,16275.0,13146,25243,23630
2019-05-17 00:00:00.000000000,1558022400000000000,16360.0,16400.0,16080.0,16120.0,14492,23630,21250
2019-05-20 00:00:00.000000000,1558281600000000000,16035.0,16175.0,16020.0,16065.0,11634,21250,18565
2019-05-21 00:00:00.000000000,1558368000000000000,16060.0,16155.0,15870.0,16135.0,22791,18565,19610
2019-05-22 00:00:00.000000000,1558454400000000000,16090.0,16145.0,16020.0,16085.0,18820,19610,22317
2019-05-23 00:00:00.000000000,1558540800000000000,16025.0,16275.0,16020.0,16125.0,25864,22317,22939
2019-05-24 00:00:00.000000000,1558627200000000000,16045.0,16295.0,16025.0,16265.0,24978,22939,23187
2019-05-27 00:00:00.000000000,1558886400000000000,16315.0,16350.0,15990.0,16020.0,19731,23187,24869
2019-05-28 00:00:00.000000000,1558972800000000000,16110.0,16135.0,15935.0,15955.0,22199,24869,27885
2019-05-29 00:00:00.000000000,1559059200000000000,15965.0,16040.0,15865.0,15945.0,20478,27885,27231
2019-05-30 00:00:00.000000000,1559145600000000000,15950.0,16185.0,15920.0,16175.0,21913,27231,25604
2019-05-31 00:00:00.000000000,1559232000000000000,16135.0,16165.0,15920.0,15925.0,22692,25604,26201
2019-06-03 00:00:00.000000000,1559491200000000000,15960.0,16090.0,15920.0,15960.0,18510,26201,26060
2019-06-04 00:00:00.000000000,1559577600000000000,15945.0,16030.0,15860.0,15870.0,17548,26060,25904
2019-06-05 00:00:00.000000000,1559664000000000000,15995.0,16100.0,15935.0,16030.0,22155,25904,24562
2019-06-06 00:00:00.000000000,1559750400000000000,16040.0,16145.0,15985.0,16090.0,18062,24562,23136
2019-06-10 00:00:00.000000000,1560096000000000000,15960.0,16270.0,15920.0,16220.0,14611,23136,23039
2019-06-11 00:00:00.000000000,1560182400000000000,16285.0,16320.0,16160.0,16180.0,15516,23039,23236
2019-06-12 00:00:00.000000000,1560268800000000000,16225.0,16265.0,16025.0,16045.0,17604,23236,23095
2019-06-13 00:00:00.000000000,1560355200000000000,16045.0,16170.0,16020.0,16065.0,14091,23095,21983
2019-06-14 00:00:00.000000000,1560441600000000000,16085.0,16175.0,16000.0,16135.0,12676,21983,22143
2019-06-17 00:00:00.000000000,1560700800000000000,16160.0,16200.0,16020.0,16145.0,14226,22143,21169
2019-06-18 00:00:00.000000000,1560787200000000000,16130.0,16255.0,16060.0,16140.0,13573,21169,20110
2019-06-19 00:00:00.000000000,1560873600000000000,16140.0,16340.0,16120.0,16270.0,15221,20110,18822
2019-06-20 00:00:00.000000000,1560960000000000000,16185.0,16225.0,16060.0,16090.0,14662,18822,17603
2019-06-21 00:00:00.000000000,1561046400000000000,16145.0,16155.0,15945.0,15965.0,14462,17603,22828
2019-06-24 00:00:00.000000000,1561305600000000000,15930.0,16165.0,15910.0,16160.0,23136,22828,24456
2019-06-25 00:00:00.000000000,1561392000000000000,16200.0,16290.0,16145.0,16235.0,20092,24456,25437
2019-06-26 00:00:00.000000000,1561478400000000000,16240.0,16310.0,16140.0,16185.0,20705,25437,25893
2019-06-27 00:00:00.000000000,1561564800000000000,16180.0,16220.0,16035.0,16040.0,16740,25893,26866
2019-06-28 00:00:00.000000000,1561651200000000000,16040.0,16085.0,15985.0,16020.0,18877,26866,28230
2019-07-01 00:00:00.000000000,1561910400000000000,16000.0,16275.0,15990.0,16275.0,21906,28230,25671
2019-07-02 00:00:00.000000000,1561996800000000000,16265.0,16300.0,16110.0,16170.0,21150,25671,25737
2019-07-03 00:00:00.000000000,1562083200000000000,16090.0,16160.0,16010.0,16015.0,17520,25737,25348
2019-07-04 00:00:00.000000000,1562169600000000000,15990.0,16170.0,15925.0,16150.0,20313,25348,24857
2019-07-05 00:00:00.000000000,1562256000000000000,16155.0,16195.0,15975.0,16010.0,15749,24857,25375
2019-07-08 00:00:00.000000000,1562515200000000000,15985.0,16065.0,15910.0,15960.0,17104,25375,25921
2019-07-09 00:00:00.000000000,1562601600000000000,15955.0,16005.0,15655.0,15655.0,23827,25921,28257
2019-07-10 00:00:00.000000000,1562688000000000000,15770.0,16450.0,15675.0,15995.0,40360,28257,24234
2019-07-11 00:00:00.000000000,1562774400000000000,16050.0,16155.0,16005.0,16105.0,16657,24234,22713
2019-07-12 00:00:00.000000000,1562860800000000000,16080.0,16155.0,15975.0,16105.0,17787,22713,21923
2019-07-15 00:00:00.000000000,1563120000000000000,16110.0,16170.0,15965.0,16060.0,16955,21923,20417
2019-07-16 00:00:00.000000000,1563206400000000000,16075.0,16290.0,16050.0,16275.0,19584,20417,23866
2019-07-17 00:00:00.000000000,1563292800000000000,16290.0,16395.0,16220.0,16305.0,21193,23866,25925
2019-07-18 00:00:00.000000000,1563379200000000000,16340.0,16635.0,16260.0,16500.0,42458,25925,30570
2019-07-19 00:00:00.000000000,1563465600000000000,16550.0,16725.0,16505.0,16675.0,40867,30570,32936
2019-07-22 00:00:00.000000000,1563724800000000000,16800.0,16915.0,16355.0,16430.0,52042,32936,30588
2019-07-23 00:00:00.000000000,1563811200000000000,16400.0,16515.0,16360.0,16455.0,20571,30588,31465
2019-07-24 00:00:00.000000000,1563897600000000000,16475.0,16670.0,16415.0,16640.0,31640,31465,33796
2019-07-25 00:00:00.000000000,1563984000000000000,16690.0,16765.0,16590.0,16695.0,25762,33796,32723
2019-07-26 00:00:00.000000000,1564070400000000000,16775.0,16930.0,16745.0,16765.0,32710,32723,34147
2019-07-29 00:00:00.000000000,1564329600000000000,16720.0,16760.0,16630.0,16670.0,24631,34147,32419
2019-07-30 00:00:00.000000000,1564416000000000000,16565.0,16850.0,16550.0,16835.0,23333,32419,31909
2019-07-31 00:00:00.000000000,1564502400000000000,16740.0,16760.0,16485.0,16505.0,30310,31909,31864
2019-08-01 00:00:00.000000000,1564588800000000000,16485.0,16600.0,16360.0,16385.0,25906,31864,30081
2019-08-02 00:00:00.000000000,1564675200000000000,16400.0,16430.0,16310.0,16380.0,20406,30081,28505
2019-08-05 00:00:00.000000000,1564934400000000000,16330.0,16380.0,16210.0,16325.0,20612,28505,26308
2019-08-06 00:00:00.000000000,1565020800000000000,16300.0,16600.0,16265.0,16595.0,25200,26308,28244
2019-08-07 00:00:00.000000000,1565107200000000000,16605.0,16695.0,16460.0,16470.0,24950,28244,27926
2019-08-08 00:00:00.000000000,1565193600000000000,16450.0,16815.0,16425.0,16780.0,26651,27926,26791
2019-08-09 00:00:00.000000000,1565280000000000000,16870.0,16950.0,16605.0,16785.0,27546,26791,25484
2019-08-12 00:00:00.000000000,1565539200000000000,16780.0,16995.0,16710.0,16900.0,26985,25484,23619
2019-08-13 00:00:00.000000000,1565625600000000000,16910.0,16920.0,16585.0,16630.0,20503,23619,22595
2019-08-14 00:00:00.000000000,1565712000000000000,16615.0,16760.0,16545.0,16715.0,19555,22595,22819
2019-08-15 00:00:00.000000000,1565798400000000000,16630.0,16660.0,16520.0,16620.0,13386,22819,22125
2019-08-16 00:00:00.000000000,1565884800000000000,16620.0,16795.0,16590.0,16720.0,16537,22125,21236
2019-08-19 00:00:00.000000000,1566144000000000000,16685.0,16775.0,16635.0,16750.0,11660,21236,21413
2019-08-20 00:00:00.000000000,1566230400000000000,16760.0,16995.0,16735.0,16975.0,19252,21413,24291
2019-08-21 00:00:00.000000000,1566316800000000000,16985.0,17155.0,16920.0,17120.0,35917,24291,28468
2019-08-22 00:00:00.000000000,1566403200000000000,17150.0,17190.0,16970.0,17045.0,38191,28468,27900
2019-08-23 00:00:00.000000000,1566489600000000000,17115.0,17150.0,16980.0,17140.0,21596,27900,30381
2019-08-26 00:00:00.000000000,1566748800000000000,17075.0,17115.0,16880.0,16935.0,26262,30381,29779
2019-08-27 00:00:00.000000000,1566835200000000000,16985.0,17275.0,16920.0,17180.0,33385,29779,34448
2019-08-28 00:00:00.000000000,1566921600000000000,17265.0,17460.0,17185.0,17435.0,40761,34448,37528
2019-08-29 00:00:00.000000000,1567008000000000000,17385.0,17425.0,17205.0,17330.0,29830,37528,34244
2019-08-30 00:00:00.000000000,1567094400000000000,17225.0,17380.0,17200.0,17245.0,29219,34244,33394
2019-09-02 00:00:00.000000000,1567353600000000000,17270.0,17375.0,17180.0,17350.0,26178,33394,31829
2019-09-03 00:00:00.000000000,1567440000000000000,17370.0,17480.0,17270.0,17360.0,25833,31829,32049
2019-09-04 00:00:00.000000000,1567526400000000000,17300.0,17340.0,17205.0,17280.0,23186,32049,30790
2019-09-05 00:00:00.000000000,1567612800000000000,17335.0,17415.0,17225.0,17360.0,26193,30790,28868
2019-09-06 00:00:00.000000000,1567699200000000000,17375.0,17590.0,17325.0,17470.0,30916,28868,28522
2019-09-09 00:00:00.000000000,1567958400000000000,17465.0,17580.0,17355.0,17400.0,26366,28522,27464
2019-09-10 00:00:00.000000000,1568044800000000000,17415.0,17495.0,17305.0,17415.0,19070,27464,27055
2019-09-11 00:00:00.000000000,1568131200000000000,17410.0,17485.0,17305.0,17365.0,20637,27055,26093
2019-09-12 00:00:00.000000000,1568217600000000000,17370.0,17490.0,17330.0,17345.0,20008,26093,24300
2019-09-16 00:00:00.000000000,1568563200000000000,17400.0,17435.0,17320.0,17360.0,13167,24300,22924
2019-09-17 00:00:00.000000000,1568649600000000000,17375.0,17395.0,16770.0,16825.0,28884,22924,20762
2019-09-18 00:00:00.000000000,1568736000000000000,16765.0,16920.0,16640.0,16870.0,23862,20762,22415
2019-09-19 00:00:00.000000000,1568822400000000000,16845.0,16950.0,16750.0,16855.0,25117,22415,24919
2019-09-20 00:00:00.000000000,1568908800000000000,16890.0,16935.0,16785.0,16870.0,22835,24919,27036
2019-09-23 00:00:00.000000000,1569168000000000000,16900.0,16930.0,16805.0,16895.0,20847,27036,28937
2019-09-24 00:00:00.000000000,1569254400000000000,16885.0,16895.0,16650.0,16750.0,28747,28937,31214
2019-09-25 00:00:00.000000000,1569340800000000000,16745.0,16970.0,16700.0,16900.0,38992,31214,30209
2019-09-26 00:00:00.000000000,1569427200000000000,16985.0,17075.0,16850.0,16855.0,25574,30209,28085
2019-09-27 00:00:00.000000000,1569513600000000000,16895.0,16990.0,16840.0,16980.0,18307,28085,27510
2019-09-30 00:00:00.000000000,1569772800000000000,16950.0,17050.0,16850.0,16920.0,29020,27510,26295
2019-10-08 00:00:00.000000000,1570464000000000000,17135.0,17280.0,17075.0,17205.0,19464,26295,27999
2019-10-09 00:00:00.000000000,1570550400000000000,17160.0,17230.0,16905.0,16915.0,21385,27999,26345
2019-10-10 00:00:00.000000000,1570636800000000000,16910.0,16980.0,16865.0,16950.0,16238,26345,25485
2019-10-11 00:00:00.000000000,1570723200000000000,16960.0,16995.0,16835.0,16900.0,17297,25485,24923
2019-10-14 00:00:00.000000000,1570982400000000000,16915.0,17065.0,16860.0,16920.0,21252,24923,25487
2019-10-15 00:00:00.000000000,1571068800000000000,16845.0,16895.0,16725.0,16810.0,18102,25487,26522
2019-10-16 00:00:00.000000000,1571155200000000000,16815.0,16985.0,16805.0,16895.0,15592,26522,25943
2019-10-17 00:00:00.000000000,1571241600000000000,16985.0,17145.0,16935.0,17095.0,18434,25943,26983
2019-10-18 00:00:00.000000000,1571328000000000000,17090.0,17200.0,16995.0,17055.0,13370,26983,26680
2019-10-21 00:00:00.000000000,1571587200000000000,17135.0,17165.0,16895.0,16910.0,16276,26680,24857
2019-10-22 00:00:00.000000000,1571673600000000000,16825.0,16920.0,16740.0,16840.0,13969,24857,24488
2019-10-23 00:00:00.000000000,1571760000000000000,16830.0,16845.0,16640.0,16665.0,24466,24488,29057
2019-10-24 00:00:00.000000000,1571846400000000000,16645.0,16740.0,16600.0,16630.0,30564,29057,29105
2019-10-25 00:00:00.000000000,1571932800000000000,16670.0,16785.0,16605.0,16750.0,28309,29105,29403
2019-10-28 00:00:00.000000000,1572192000000000000,16745.0,16810.0,16655.0,16700.0,19600,29403,29286
2019-10-29 00:00:00.000000000,1572278400000000000,16695.0,16785.0,16630.0,16670.0,20557,29286,30470
2019-10-30 00:00:00.000000000,1572364800000000000,16705.0,16760.0,16640.0,16730.0,23795,30470,29821
2019-10-31 00:00:00.000000000,1572451200000000000,16705.0,16715.0,16520.0,16600.0,23845,29821,30397
2019-11-01 00:00:00.000000000,1572537600000000000,16625.0,16640.0,16455.0,16575.0,19559,30397,29445
2019-11-04 00:00:00.000000000,1572796800000000000,16520.0,16545.0,16410.0,16470.0,16826,29445,29713
2019-11-05 00:00:00.000000000,1572883200000000000,16455.0,16475.0,16360.0,16390.0,15375,29713,30799
2019-11-06 00:00:00.000000000,1572969600000000000,16390.0,16430.0,16060.0,16155.0,28456,30799,29890
2019-11-07 00:00:00.000000000,1573056000000000000,16165.0,16235.0,16070.0,16090.0,13880,29890,27950
2019-11-08 00:00:00.000000000,1573142400000000000,16100.0,16130.0,16005.0,16100.0,13310,27950,26844
2019-11-11 00:00:00.000000000,1573401600000000000,16075.0,16090.0,15895.0,15965.0,16730,26844,26058
2019-11-12 00:00:00.000000000,1573488000000000000,16035.0,16055.0,15780.0,16025.0,21436,26058,25594
2019-11-13 00:00:00.000000000,1573574400000000000,15940.0,16090.0,15840.0,15850.0,33870,25594,23453
2019-11-14 00:00:00.000000000,1573660800000000000,15810.0,15830.0,15670.0,15730.0,21133,23453,27253
2019-11-15 00:00:00.000000000,1573747200000000000,15700.0,15840.0,15660.0,15810.0,24838,27253,30566
2019-11-18 00:00:00.000000000,1574006400000000000,15790.0,16015.0,15665.0,15885.0,41285,30566,34967
2019-11-19 00:00:00.000000000,1574092800000000000,15815.0,15860.0,15560.0,15640.0,29363,34967,36081
2019-11-20 00:00:00.000000000,1574179200000000000,15665.0,15725.0,15610.0,15655.0,18644,36081,36178
2019-11-21 00:00:00.000000000,1574265600000000000,15680.0,15710.0,15390.0,15550.0,29636,36178,39551
2019-11-22 00:00:00.000000000,1574352000000000000,15540.0,15595.0,15435.0,15520.0,18241,39551,40113
2019-11-25 00:00:00.000000000,1574611200000000000,15565.0,15640.0,15515.0,15560.0,14458,40113,39615
2019-11-26 00:00:00.000000000,1574697600000000000,15555.0,15580.0,15315.0,15360.0,26462,39615,42838
2019-11-27 00:00:00.000000000,1574784000000000000,15345.0,15415.0,15245.0,15290.0,27692,42838,43568
2019-11-28 00:00:00.000000000,1574870400000000000,15310.0,15510.0,15205.0,15480.0,33595,43568,36805
2019-11-29 00:00:00.000000000,1574956800000000000,15460.0,15600.0,15420.0,15435.0,34622,36805,37824
2019-12-02 00:00:00.000000000,1575216000000000000,15440.0,15460.0,15240.0,15300.0,23154,37824,37779
2019-12-03 00:00:00.000000000,1575302400000000000,15250.0,15270.0,15030.0,15050.0,23508,37779,39671
2019-12-04 00:00:00.000000000,1575388800000000000,15050.0,15100.0,14970.0,15025.0,18602,39671,39014
2019-12-05 00:00:00.000000000,1575475200000000000,15060.0,15145.0,15020.0,15060.0,14231,39014,38119
2019-12-06 00:00:00.000000000,1575561600000000000,15040.0,15120.0,14995.0,15120.0,10106,38119,37807
2019-12-09 00:00:00.000000000,1575820800000000000,15075.0,15180.0,15020.0,15140.0,19520,37807,35159
2019-12-10 00:00:00.000000000,1575907200000000000,15105.0,15155.0,15065.0,15130.0,8416,35159,34309
2019-12-11 00:00:00.000000000,1575993600000000000,15130.0,15225.0,15105.0,15200.0,16010,34309,32811
2019-12-12 00:00:00.000000000,1576080000000000000,15205.0,15315.0,15160.0,15300.0,15268,32811,30596
2019-12-13 00:00:00.000000000,1576166400000000000,15285.0,15330.0,15230.0,15255.0,13292,30596,28671
2019-12-16 00:00:00.000000000,1576425600000000000,15140.0,15180.0,14930.0,14975.0,19809,28671,30066
2019-12-17 00:00:00.000000000,1576512000000000000,14960.0,15000.0,14910.0,14945.0,27361,30066,35197
2019-12-18 00:00:00.000000000,1576598400000000000,14920.0,14980.0,14750.0,14955.0,42889,35197,31848
2019-12-19 00:00:00.000000000,1576684800000000000,14995.0,15080.0,14945.0,15070.0,24312,31848,31507
2019-12-20 00:00:00.000000000,1576771200000000000,15035.0,15090.0,14950.0,14985.0,23066,31507,32240
2019-12-23 00:00:00.000000000,1577030400000000000,15020.0,15070.0,14775.0,14795.0,29965,32240,34932
2019-12-24 00:00:00.000000000,1577116800000000000,14805.0,15090.0,14770.0,15090.0,30626,34932,30292
2019-12-25 00:00:00.000000000,1577203200000000000,15065.0,15235.0,15000.0,15225.0,38662,30292,30246
2019-12-26 00:00:00.000000000,1577289600000000000,15240.0,15340.0,15135.0,15215.0,26928,30246,29459
2019-12-27 00:00:00.000000000,1577376000000000000,15235.0,15285.0,15160.0,15235.0,16646,29459,28295
2019-12-30 00:00:00.000000000,1577635200000000000,15215.0,15265.0,15140.0,15185.0,16959,28295,29814
2019-12-31 00:00:00.000000000,1577721600000000000,15205.0,15240.0,15020.0,15050.0,25135,29814,29534
2020-01-02 00:00:00.000000000,1577894400000000000,15060.0,15120.0,14890.0,14910.0,15144,29534,29443
2020-01-03 00:00:00.000000000,1577980800000000000,14940.0,14960.0,14545.0,14595.0,27387,29443,32032
2020-01-06 00:00:00.000000000,1578240000000000000,14585.0,14805.0,14575.0,14755.0,27593,32032,28816
2020-01-07 00:00:00.000000000,1578326400000000000,14740.0,14825.0,14725.0,14820.0,16393,28816,26765
2020-01-08 00:00:00.000000000,1578412800000000000,14840.0,14965.0,14765.0,14960.0,21611,26765,23480
2020-01-09 00:00:00.000000000,1578499200000000000,14990.0,15015.0,14880.0,14925.0,15252,23480,21706
2020-01-10 00:00:00.000000000,1578585600000000000,14960.0,15025.0,14940.0,14975.0,11896,21706,20676
2020-01-13 00:00:00.000000000,1578844800000000000,14975.0,15075.0,14940.0,14990.0,21654,20676,22870
2020-01-14 00:00:00.000000000,1578931200000000000,14920.0,14950.0,14780.0,14905.0,24205,22870,24831
2020-01-15 00:00:00.000000000,1579017600000000000,14895.0,15160.0,14875.0,15140.0,22316,24831,25870
2020-01-16 00:00:00.000000000,1579104000000000000,15155.0,15320.0,15125.0,15300.0,40780,25870,25634
2020-01-17 00:00:00.000000000,1579190400000000000,15325.0,15405.0,15140.0,15225.0,36947,25634,25703
2020-01-20 00:00:00.000000000,1579449600000000000,15205.0,15515.0,15145.0,15470.0,38783,25703,27476
2020-01-21 00:00:00.000000000,1579536000000000000,15430.0,15505.0,15075.0,15085.0,38003,27476,26059
2020-01-22 00:00:00.000000000,1579622400000000000,15140.0,15225.0,15090.0,15155.0,17770,26059,24166
2020-01-23 00:00:00.000000000,1579708800000000000,15125.0,15130.0,14820.0,14850.0,23012,24166,23044
2020-02-03 00:00:00.000000000,1580659200000000000,14180.0,14505.0,14020.0,14220.0,21374,23044,22803
2020-02-04 00:00:00.000000000,1580745600000000000,14085.0,14330.0,14065.0,14320.0,10896,22803,21847
2020-02-05 00:00:00.000000000,1580832000000000000,14270.0,14315.0,14075.0,14105.0,11296,21847,22578
2020-02-06 00:00:00.000000000,1580918400000000000,14160.0,14210.0,14120.0,14175.0,9855,22578,22591
2020-02-07 00:00:00.000000000,1581004800000000000,14180.0,14210.0,14035.0,14070.0,11963,22591,23081
2020-02-10 00:00:00.000000000,1581264000000000000,13910.0,14045.0,13815.0,14010.0,12754,23081,22350
2020-02-11 00:00:00.000000000,1581350400000000000,14000.0,14080.0,13950.0,14070.0,5522,22350,21714
2020-02-12 00:00:00.000000000,1581436800000000000,14200.0,14245.0,14115.0,14200.0,14973,21714,20902
2020-02-13 00:00:00.000000000,1581523200000000000,14185.0,14260.0,14090.0,14240.0,11509,20902,22423
2020-02-14 00:00:00.000000000,1581609600000000000,14350.0,14430.0,14270.0,14405.0,16243,22423,23740
2020-02-17 00:00:00.000000000,1581868800000000000,14300.0,14450.0,14285.0,14445.0,9853,23740,24535
2020-02-18 00:00:00.000000000,1581955200000000000,14415.0,14515.0,14385.0,14450.0,11756,24535,24240
2020-02-19 00:00:00.000000000,1582041600000000000,14540.0,14575.0,14475.0,14555.0,10135,24240,24019
2020-02-20 00:00:00.000000000,1582128000000000000,14525.0,14560.0,14450.0,14540.0,13120,24019,24366
2020-02-21 00:00:00.000000000,1582214400000000000,14510.0,14670.0,14480.0,14640.0,13913,24366,24495
2020-02-24 00:00:00.000000000,1582473600000000000,14470.0,14585.0,14420.0,14505.0,18933,24495,24454
2020-02-25 00:00:00.000000000,1582560000000000000,14525.0,14595.0,14485.0,14560.0,16059,24454,23958
2020-02-26 00:00:00.000000000,1582646400000000000,14590.0,14620.0,14500.0,14560.0,14011,23958,24321
2020-02-27 00:00:00.000000000,1582732800000000000,14520.0,14590.0,14460.0,14520.0,13412,24321,24545
2020-02-28 00:00:00.000000000,1582819200000000000,14495.0,14535.0,14240.0,14335.0,31922,24545,24379
2020-03-02 00:00:00.000000000,1583078400000000000,14490.0,14660.0,14435.0,14640.0,24415,24379,24227
2020-03-03 00:00:00.000000000,1583164800000000000,14810.0,15200.0,14575.0,14580.0,16590,24227,22490
2020-03-04 00:00:00.000000000,1583251200000000000,14570.0,14650.0,14380.0,14455.0,21285,22490,21342
2020-03-05 00:00:00.000000000,1583337600000000000,14430.0,14480.0,14360.0,14430.0,9554,21342,21208
2020-03-06 00:00:00.000000000,1583424000000000000,14405.0,14515.0,14380.0,14470.0,12705,21208,19870
2020-03-09 00:00:00.000000000,1583683200000000000,14205.0,14555.0,14105.0,14485.0,19901,19870,19264
2020-03-10 00:00:00.000000000,1583769600000000000,14575.0,14610.0,14465.0,14555.0,16476,19264,17909
2020-03-11 00:00:00.000000000,1583856000000000000,14505.0,14520.0,14310.0,14315.0,11061,17909,24377
2020-03-12 00:00:00.000000000,1583942400000000000,14330.0,14390.0,14180.0,14250.0,20564,24377,26445
2020-03-13 00:00:00.000000000,1584028800000000000,14185.0,14250.0,14040.0,14150.0,22501,26445,27073
2020-03-16 00:00:00.000000000,1584288000000000000,14170.0,14210.0,14045.0,14185.0,20175,27073,27053
2020-03-17 00:00:00.000000000,1584374400000000000,14205.0,14220.0,13615.0,13720.0,43788,27053,28449
