datetime,datetime_nano,KQ.m@SHFE.ru.open,KQ.m@SHFE.ru.high,KQ.m@SHFE.ru.low,KQ.m@SHFE.ru.close,KQ.m@SHFE.ru.volume,KQ.m@SHFE.ru.open_oi,KQ.m@SHFE.ru.close_oi
2021-06-07 00:00:00.000000000,1622995200000000000,13410.0,13440.0,13065.0,13070.0,440144,265891,277158
2021-06-08 00:00:00.000000000,1623081600000000000,13085.0,13180.0,12835.0,13045.0,608486,277158,278618
2021-06-09 00:00:00.000000000,1623168000000000000,13050.0,13120.0,12980.0,13005.0,303296,278618,275682
2021-06-10 00:00:00.000000000,1623254400000000000,13010.0,13055.0,12800.0,12800.0,431487,275682,286449
2021-06-11 00:00:00.000000000,1623340800000000000,12820.0,12920.0,12630.0,12740.0,494477,286449,271710
2021-06-15 00:00:00.000000000,1623686400000000000,12845.0,12850.0,12515.0,12735.0,387356,271710,268571
2021-06-16 00:00:00.000000000,1623772800000000000,12730.0,12820.0,12655.0,12750.0,340449,268571,267151
2021-06-17 00:00:00.000000000,1623859200000000000,12750.0,12910.0,12690.0,12780.0,401467,267151,264674
2021-06-18 00:00:00.000000000,1623945600000000000,12750.0,12860.0,12550.0,12795.0,492950,264674,257893
2021-06-21 00:00:00.000000000,1624204800000000000,12825.0,12875.0,12605.0,12605.0,360875,257893,265638
2021-06-22 00:00:00.000000000,1624291200000000000,12605.0,12730.0,12560.0,12670.0,308745,265638,264679
2021-06-23 00:00:00.000000000,1624377600000000000,12670.0,13020.0,12625.0,12935.0,492351,264679,255841
2021-06-24 00:00:00.000000000,1624464000000000000,12960.0,13050.0,12920.0,13010.0,350064,255841,252522
2021-06-25 00:00:00.000000000,1624550400000000000,12990.0,13260.0,12975.0,13230.0,412125,252522,243868
2021-06-28 00:00:00.000000000,1624809600000000000,13195.0,13215.0,13040.0,13150.0,333185,243868,243422
2021-06-29 00:00:00.000000000,1624896000000000000,13145.0,13160.0,12810.0,12845.0,460045,243422,246764
2021-06-30 00:00:00.000000000,1624982400000000000,12850.0,12895.0,12740.0,12800.0,305288,246764,253121
2021-07-01 00:00:00.000000000,1625068800000000000,12790.0,12830.0,12650.0,12705.0,353050,253121,258172
2021-07-02 00:00:00.000000000,1625155200000000000,12760.0,12825.0,12690.0,12705.0,267158,258172,261756
2021-07-05 00:00:00.000000000,1625414400000000000,12715.0,13165.0,12715.0,13160.0,444521,261756,248021
2021-07-06 00:00:00.000000000,1625500800000000000,13180.0,13385.0,13105.0,13380.0,390184,248021,246825
2021-07-07 00:00:00.000000000,1625587200000000000,13320.0,13445.0,13050.0,13415.0,551072,246825,243366
2021-07-08 00:00:00.000000000,1625673600000000000,13395.0,13465.0,13230.0,13395.0,444227,243366,236624
2021-07-09 00:00:00.000000000,1625760000000000000,13365.0,13625.0,13260.0,13315.0,503276,236624,236853
2021-07-12 00:00:00.000000000,1626019200000000000,13330.0,13585.0,13215.0,13310.0,492176,236853,236603
2021-07-13 00:00:00.000000000,1626105600000000000,13250.0,13330.0,13160.0,13315.0,371973,236603,236590
2021-07-14 00:00:00.000000000,1626192000000000000,13280.0,13290.0,13065.0,13250.0,405152,236590,236123
2021-07-15 00:00:00.000000000,1626278400000000000,13260.0,13395.0,13085.0,13370.0,494696,236123,236835
2021-07-16 00:00:00.000000000,1626364800000000000,13365.0,13650.0,13325.0,13570.0,524102,236835,240163
2021-07-19 00:00:00.000000000,1626624000000000000,13585.0,13685.0,13440.0,13500.0,368071,240163,235734
2021-07-20 00:00:00.000000000,1626710400000000000,13310.0,13320.0,12880.0,12920.0,574567,235734,225668
2021-07-21 00:00:00.000000000,1626796800000000000,12930.0,13040.0,12900.0,12955.0,322320,225668,225640
2021-07-22 00:00:00.000000000,1626883200000000000,13005.0,13150.0,12980.0,13120.0,285261,225640,216698
2021-07-23 00:00:00.000000000,1626969600000000000,13165.0,13340.0,13055.0,13285.0,348468,216698,209126
2021-07-26 00:00:00.000000000,1627228800000000000,13315.0,13385.0,13125.0,13185.0,360840,209126,201602
2021-07-27 00:00:00.000000000,1627315200000000000,13200.0,13430.0,13145.0,13180.0,379023,201602,191569
2021-07-28 00:00:00.000000000,1627401600000000000,13180.0,13265.0,13080.0,13205.0,318455,191569,181516
2021-07-29 00:00:00.000000000,1627488000000000000,13230.0,13375.0,13165.0,13370.0,286202,181516,169463
2021-07-30 00:00:00.000000000,1627574400000000000,13400.0,13540.0,13340.0,13420.0,354797,169463,149002
2021-08-02 00:00:00.000000000,1627833600000000000,13415.0,13560.0,13205.0,13510.0,304948,149002,137583
2021-08-03 00:00:00.000000000,1627920000000000000,13495.0,13590.0,13320.0,13325.0,289411,137583,128328
2021-08-04 00:00:00.000000000,1628006400000000000,13305.0,13520.0,13260.0,13505.0,226064,128328,121948
2021-08-05 00:00:00.000000000,1628092800000000000,13460.0,13550.0,13360.0,13385.0,240116,121948,113003
2021-08-06 00:00:00.000000000,1628179200000000000,13470.0,13650.0,13420.0,13645.0,238576,113003,107285
2021-08-09 00:00:00.000000000,1628438400000000000,14955.0,15105.0,14750.0,14835.0,350723,107285,164029
2021-08-10 00:00:00.000000000,1628524800000000000,14780.0,14955.0,14690.0,14910.0,358377,164029,179575
2021-08-11 00:00:00.000000000,1628611200000000000,14910.0,14910.0,14655.0,14820.0,349809,179575,189772
2021-08-12 00:00:00.000000000,1628697600000000000,14805.0,14850.0,14585.0,14625.0,356553,189772,196027
2021-08-13 00:00:00.000000000,1628784000000000000,14630.0,14785.0,14540.0,14755.0,307261,196027,196306
2021-08-16 00:00:00.000000000,1629043200000000000,14770.0,14925.0,14650.0,14690.0,449105,196306,198705
2021-08-17 00:00:00.000000000,1629129600000000000,14680.0,14940.0,14640.0,14915.0,384715,198705,205740
2021-08-18 00:00:00.000000000,1629216000000000000,14905.0,14985.0,14785.0,14980.0,446415,205740,212952
2021-08-19 00:00:00.000000000,1629302400000000000,14975.0,15020.0,14455.0,14490.0,654328,212952,200136
2021-08-20 00:00:00.000000000,1629388800000000000,14415.0,14465.0,14225.0,14240.0,443860,200136,197926
2021-08-23 00:00:00.000000000,1629648000000000000,14245.0,14370.0,14165.0,14360.0,321341,197926,197264
2021-08-24 00:00:00.000000000,1629734400000000000,14420.0,14450.0,14345.0,14400.0,253107,197264,195758
2021-08-25 00:00:00.000000000,1629820800000000000,14415.0,14495.0,14330.0,14475.0,279461,195758,194196
2021-08-26 00:00:00.000000000,1629907200000000000,14485.0,14515.0,14050.0,14055.0,350193,194196,207783
2021-08-27 00:00:00.000000000,1629993600000000000,14050.0,14065.0,13790.0,13810.0,418568,207783,208793
2021-08-30 00:00:00.000000000,1630252800000000000,13840.0,13920.0,13750.0,13875.0,250821,208793,206105
2021-08-31 00:00:00.000000000,1630339200000000000,13895.0,13900.0,13700.0,13845.0,302279,206105,207528
2021-09-01 00:00:00.000000000,1630425600000000000,13910.0,13940.0,13655.0,13845.0,337502,207528,205171
2021-09-02 00:00:00.000000000,1630512000000000000,13855.0,13870.0,13660.0,13715.0,305405,205171,212553
2021-09-03 00:00:00.000000000,1630598400000000000,13710.0,13835.0,13635.0,13810.0,338647,212553,211200
2021-09-06 00:00:00.000000000,1630857600000000000,13835.0,13880.0,13710.0,13820.0,265375,211200,206162
2021-09-07 00:00:00.000000000,1630944000000000000,13830.0,13845.0,13685.0,13720.0,258150,206162,211421
2021-09-08 00:00:00.000000000,1631030400000000000,13695.0,13760.0,13220.0,13315.0,516395,211421,226414
2021-09-09 00:00:00.000000000,1631116800000000000,13385.0,13390.0,13215.0,13320.0,245267,226414,217501
2021-09-10 00:00:00.000000000,1631203200000000000,13320.0,13480.0,13275.0,13435.0,237218,217501,208737
2021-09-13 00:00:00.000000000,1631462400000000000,13435.0,13650.0,13425.0,13525.0,248976,208737,195449
2021-09-14 00:00:00.000000000,1631548800000000000,13515.0,13830.0,13490.0,13780.0,295600,195449,183788
2021-09-15 00:00:00.000000000,1631635200000000000,13785.0,13845.0,13710.0,13775.0,211799,183788,176611
2021-09-16 00:00:00.000000000,1631721600000000000,13785.0,13930.0,13705.0,13830.0,302854,176611,172964
2021-09-17 00:00:00.000000000,1631808000000000000,13810.0,13885.0,13620.0,13740.0,336985,172964,165223
2021-09-22 00:00:00.000000000,1632240000000000000,13540.0,13550.0,13195.0,13300.0,246252,165223,183516
2021-09-23 00:00:00.000000000,1632326400000000000,13340.0,13420.0,13310.0,13340.0,170664,183516,180160
2021-09-24 00:00:00.000000000,1632412800000000000,13340.0,13390.0,13235.0,13365.0,187665,180160,181061
2021-09-27 00:00:00.000000000,1632672000000000000,13340.0,13730.0,13265.0,13705.0,382097,181061,173969
2021-09-28 00:00:00.000000000,1632758400000000000,13715.0,13895.0,13675.0,13840.0,251759,173969,169671
2021-09-29 00:00:00.000000000,1632844800000000000,13820.0,13885.0,13700.0,13815.0,225451,169671,159634
2021-09-30 00:00:00.000000000,1632931200000000000,13810.0,14210.0,13710.0,14190.0,334999,159634,159861
2021-10-08 00:00:00.000000000,1633622400000000000,14525.0,14565.0,14265.0,14395.0,228728,159861,169614
2021-10-11 00:00:00.000000000,1633881600000000000,14350.0,14910.0,14325.0,14775.0,389276,169614,182875
2021-10-12 00:00:00.000000000,1633968000000000000,14755.0,15080.0,14600.0,14785.0,505360,182875,190587
2021-10-13 00:00:00.000000000,1634054400000000000,14735.0,14850.0,14015.0,14435.0,475760,190587,181292
2021-10-14 00:00:00.000000000,1634140800000000000,14480.0,14740.0,14405.0,14515.0,379897,181292,183430
2021-10-15 00:00:00.000000000,1634227200000000000,14540.0,14800.0,14410.0,14750.0,354650,183430,189515
2021-10-18 00:00:00.000000000,1634486400000000000,14765.0,14895.0,14420.0,14690.0,432689,189515,186781
2021-10-19 00:00:00.000000000,1634572800000000000,14685.0,15650.0,14650.0,15255.0,725938,186781,206029
2021-10-20 00:00:00.000000000,1634659200000000000,15200.0,15415.0,14845.0,15265.0,648449,206029,203044
2021-10-21 00:00:00.000000000,1634745600000000000,15225.0,15985.0,15060.0,15235.0,857962,203044,193586
2021-10-22 00:00:00.000000000,1634832000000000000,15235.0,15465.0,14610.0,14750.0,847332,193586,183533
2021-10-25 00:00:00.000000000,1635091200000000000,14875.0,14930.0,14170.0,14605.0,634800,183533,174007
2021-10-26 00:00:00.000000000,1635177600000000000,14670.0,14850.0,14410.0,14850.0,469313,174007,177565
2021-10-27 00:00:00.000000000,1635264000000000000,14880.0,15200.0,14690.0,14865.0,650343,177565,175427
2021-10-28 00:00:00.000000000,1635350400000000000,14835.0,15200.0,14545.0,15170.0,781983,175427,178635
2021-10-29 00:00:00.000000000,1635436800000000000,15185.0,15360.0,14740.0,14880.0,616828,178635,173131
2021-11-01 00:00:00.000000000,1635696000000000000,14800.0,14935.0,14600.0,14600.0,458772,173131,170207
2021-11-02 00:00:00.000000000,1635782400000000000,14600.0,14695.0,14055.0,14390.0,379792,170207,167316
2021-11-03 00:00:00.000000000,1635868800000000000,14410.0,14650.0,14405.0,14580.0,196798,167316,162530
2021-11-04 00:00:00.000000000,1635955200000000000,14570.0,14580.0,13875.0,13875.0,325110,162530,169087
2021-11-05 00:00:00.000000000,1636041600000000000,14000.0,14035.0,13790.0,13935.0,177910,169087,157138
2021-11-08 00:00:00.000000000,1636300800000000000,13960.0,14085.0,13635.0,13985.0,208885,157138,155761
2021-11-09 00:00:00.000000000,1636387200000000000,14010.0,14120.0,13835.0,13925.0,199890,155761,154966
2021-11-10 00:00:00.000000000,1636473600000000000,13925.0,14170.0,13780.0,14080.0,202777,154966,150559
2021-11-11 00:00:00.000000000,1636560000000000000,14075.0,14210.0,13975.0,14145.0,196627,150559,147507
2021-11-12 00:00:00.000000000,1636646400000000000,14190.0,14420.0,14140.0,14395.0,223840,147507,143544
2021-11-15 00:00:00.000000000,1636905600000000000,14350.0,14660.0,14225.0,14540.0,233739,143544,139506
2021-11-16 00:00:00.000000000,1636992000000000000,14525.0,14840.0,14470.0,14695.0,217245,139506,136268
2021-11-17 00:00:00.000000000,1637078400000000000,14700.0,14745.0,14485.0,14615.0,182038,136268,136769
2021-11-18 00:00:00.000000000,1637164800000000000,14585.0,14605.0,14380.0,14390.0,197839,136769,135693
2021-11-19 00:00:00.000000000,1637251200000000000,14380.0,15030.0,14360.0,14995.0,262542,135693,135697
2021-11-22 00:00:00.000000000,1637510400000000000,14930.0,15540.0,14845.0,15470.0,291684,135697,135380
2021-11-23 00:00:00.000000000,1637596800000000000,15395.0,15560.0,15315.0,15315.0,205688,135380,126615
2021-11-24 00:00:00.000000000,1637683200000000000,15455.0,15760.0,15360.0,15685.0,221532,126615,134628
2021-11-25 00:00:00.000000000,1637769600000000000,15700.0,15810.0,15560.0,15755.0,327716,134628,158200
2021-11-26 00:00:00.000000000,1637856000000000000,15705.0,15710.0,15085.0,15240.0,406528,158200,155362
2021-11-29 00:00:00.000000000,1638115200000000000,15060.0,15450.0,14970.0,15435.0,378481,155362,165779
2021-11-30 00:00:00.000000000,1638201600000000000,15405.0,15440.0,14850.0,14935.0,380868,165779,163893
2021-12-01 00:00:00.000000000,1638288000000000000,14930.0,15315.0,14920.0,15220.0,246855,163893,179695
2021-12-02 00:00:00.000000000,1638374400000000000,15260.0,15265.0,14730.0,14745.0,317919,179695,178542
2021-12-03 00:00:00.000000000,1638460800000000000,14745.0,14845.0,14600.0,14720.0,296153,178542,183540
2021-12-06 00:00:00.000000000,1638720000000000000,14695.0,14745.0,14480.0,14630.0,285387,183540,188507
2021-12-07 00:00:00.000000000,1638806400000000000,14670.0,14825.0,14505.0,14510.0,266973,188507,202932
2021-12-08 00:00:00.000000000,1638892800000000000,14535.0,14755.0,14505.0,14620.0,243864,202932,199441
2021-12-09 00:00:00.000000000,1638979200000000000,14610.0,14620.0,14275.0,14375.0,316672,199441,220677
2021-12-10 00:00:00.000000000,1639065600000000000,14355.0,14545.0,14350.0,14490.0,183452,220677,212733
2021-12-13 00:00:00.000000000,1639324800000000000,14580.0,14760.0,14550.0,14760.0,208348,212733,212575
2021-12-14 00:00:00.000000000,1639411200000000000,14710.0,14780.0,14530.0,14750.0,262216,212575,214876
2021-12-15 00:00:00.000000000,1639497600000000000,14735.0,14860.0,14590.0,14605.0,249583,214876,213382
2021-12-16 00:00:00.000000000,1639584000000000000,14595.0,14760.0,14505.0,14745.0,238092,213382,213037
2021-12-17 00:00:00.000000000,1639670400000000000,14750.0,14880.0,14595.0,14605.0,300480,213037,218177
2021-12-20 00:00:00.000000000,1639929600000000000,14560.0,14595.0,14170.0,14210.0,371937,218177,237407
2021-12-21 00:00:00.000000000,1640016000000000000,14210.0,14290.0,14175.0,14270.0,172594,237407,237547
2021-12-22 00:00:00.000000000,1640102400000000000,14300.0,14455.0,14295.0,14405.0,163543,237547,228974
2021-12-23 00:00:00.000000000,1640188800000000000,14435.0,14525.0,14335.0,14515.0,182535,228974,224242
2021-12-24 00:00:00.000000000,1640275200000000000,14505.0,14560.0,14325.0,14330.0,224655,224242,227200
2021-12-27 00:00:00.000000000,1640534400000000000,14340.0,14490.0,14185.0,14455.0,258239,227200,229495
2021-12-28 00:00:00.000000000,1640620800000000000,14465.0,14795.0,14425.0,14745.0,276511,229495,226821
2021-12-29 00:00:00.000000000,1640707200000000000,14745.0,14825.0,14675.0,14820.0,187131,226821,231435
2021-12-30 00:00:00.000000000,1640793600000000000,14790.0,14840.0,14680.0,14820.0,243252,231435,230971
2021-12-31 00:00:00.000000000,1640880000000000000,14810.0,14935.0,14755.0,14855.0,205541,230971,230231
2022-01-04 00:00:00.000000000,1641225600000000000,14910.0,14980.0,14620.0,14695.0,219944,230231,236222
2022-01-05 00:00:00.000000000,1641312000000000000,14695.0,14990.0,14665.0,14750.0,285938,236222,239001
2022-01-06 00:00:00.000000000,1641398400000000000,14760.0,14835.0,14530.0,14545.0,234369,239001,241848
2022-01-07 00:00:00.000000000,1641484800000000000,14560.0,14940.0,14550.0,14910.0,268719,241848,241773
2022-01-10 00:00:00.000000000,1641744000000000000,14905.0,15095.0,14790.0,15050.0,343095,241773,252730
2022-01-11 00:00:00.000000000,1641830400000000000,15010.0,15065.0,14860.0,15020.0,212819,252730,250555
2022-01-12 00:00:00.000000000,1641916800000000000,15015.0,15135.0,14905.0,15090.0,266848,250555,260747
2022-01-13 00:00:00.000000000,1642003200000000000,15135.0,15240.0,14915.0,14925.0,317197,260747,255768
2022-01-14 00:00:00.000000000,1642089600000000000,14925.0,15215.0,14890.0,15185.0,226159,255768,256917
2022-01-17 00:00:00.000000000,1642348800000000000,15150.0,15165.0,14780.0,14920.0,302423,256917,257305
2022-01-18 00:00:00.000000000,1642435200000000000,14895.0,14980.0,14750.0,14840.0,192908,257305,254758
2022-01-19 00:00:00.000000000,1642521600000000000,14880.0,15155.0,14870.0,14900.0,262351,254758,254711
2022-01-20 00:00:00.000000000,1642608000000000000,14915.0,15090.0,14850.0,14940.0,288699,254711,256997
2022-01-21 00:00:00.000000000,1642694400000000000,14890.0,14985.0,14555.0,14615.0,329868,256997,266291
2022-01-24 00:00:00.000000000,1642953600000000000,14600.0,14650.0,14335.0,14340.0,276260,266291,267837
2022-01-25 00:00:00.000000000,1643040000000000000,14340.0,14400.0,14235.0,14310.0,188390,267837,266920
2022-01-26 00:00:00.000000000,1643126400000000000,14380.0,14440.0,14305.0,14360.0,157665,266920,262981
2022-01-27 00:00:00.000000000,1643212800000000000,14365.0,14410.0,14075.0,14105.0,281737,262981,265575
2022-01-28 00:00:00.000000000,1643299200000000000,14165.0,14235.0,13860.0,14150.0,255950,265575,246959
2022-02-07 00:00:00.000000000,1644163200000000000,14485.0,14540.0,14345.0,14470.0,141887,246959,243794
2022-02-08 00:00:00.000000000,1644249600000000000,14480.0,14685.0,14470.0,14650.0,169278,243794,242441
2022-02-09 00:00:00.000000000,1644336000000000000,14590.0,14700.0,14530.0,14655.0,157186,242441,242481
2022-02-10 00:00:00.000000000,1644422400000000000,14630.0,14780.0,14540.0,14775.0,172901,242481,244534
2022-02-11 00:00:00.000000000,1644508800000000000,14775.0,14805.0,14475.0,14485.0,220622,244534,240057
2022-02-14 00:00:00.000000000,1644768000000000000,14570.0,14740.0,14505.0,14615.0,203295,240057,238644
2022-02-15 00:00:00.000000000,1644854400000000000,14555.0,14580.0,14200.0,14355.0,288958,238644,252032
2022-02-16 00:00:00.000000000,1644940800000000000,14315.0,14370.0,14240.0,14285.0,142310,252032,248338
2022-02-17 00:00:00.000000000,1645027200000000000,14285.0,14330.0,13975.0,14050.0,235595,248338,260287
2022-02-18 00:00:00.000000000,1645113600000000000,14055.0,14410.0,14030.0,14310.0,207812,260287,249087
2022-02-21 00:00:00.000000000,1645372800000000000,14265.0,14325.0,14200.0,14275.0,156810,249087,247957
2022-02-22 00:00:00.000000000,1645459200000000000,14245.0,14305.0,13920.0,13990.0,245157,247957,262374
2022-02-23 00:00:00.000000000,1645545600000000000,14035.0,14100.0,13975.0,14015.0,133168,262374,256204
2022-02-24 00:00:00.000000000,1645632000000000000,14030.0,14230.0,13965.0,14070.0,238938,256204,253662
2022-02-25 00:00:00.000000000,1645718400000000000,14145.0,14280.0,13825.0,13955.0,334452,253662,255680
2022-02-28 00:00:00.000000000,1645977600000000000,13935.0,13970.0,13815.0,13870.0,188295,255680,261006
2022-03-01 00:00:00.000000000,1646064000000000000,13885.0,13885.0,13550.0,13725.0,266103,261006,266530
2022-03-02 00:00:00.000000000,1646150400000000000,13790.0,14060.0,13740.0,13940.0,258300,266530,244184
2022-03-03 00:00:00.000000000,1646236800000000000,13960.0,14065.0,13910.0,13980.0,210401,244184,235166
2022-03-04 00:00:00.000000000,1646323200000000000,13950.0,13980.0,13625.0,13725.0,290638,235166,245366
2022-03-07 00:00:00.000000000,1646582400000000000,13735.0,13870.0,13640.0,13785.0,264605,245366,238601
2022-03-08 00:00:00.000000000,1646668800000000000,13790.0,13835.0,13570.0,13640.0,268893,238601,231605
2022-03-09 00:00:00.000000000,1646755200000000000,13640.0,14270.0,13625.0,14190.0,430340,231605,211709
2022-03-10 00:00:00.000000000,1646841600000000000,14090.0,14215.0,13975.0,14045.0,283761,211709,201976
2022-03-11 00:00:00.000000000,1646928000000000000,14045.0,14095.0,13725.0,13825.0,230221,201976,206748
2022-03-14 00:00:00.000000000,1647187200000000000,13755.0,13810.0,13415.0,13455.0,238100,206748,213707
2022-03-15 00:00:00.000000000,1647273600000000000,13505.0,13570.0,13310.0,13350.0,186485,213707,206013
2022-03-16 00:00:00.000000000,1647360000000000000,13390.0,13430.0,13150.0,13335.0,215849,206013,204578
2022-03-17 00:00:00.000000000,1647446400000000000,13390.0,13405.0,13185.0,13290.0,154952,204578,203560
2022-03-18 00:00:00.000000000,1647532800000000000,13370.0,13470.0,13310.0,13450.0,153459,203560,198261
2022-03-21 00:00:00.000000000,1647792000000000000,13430.0,13500.0,13210.0,13495.0,186461,198261,195104
2022-03-22 00:00:00.000000000,1647878400000000000,13490.0,13515.0,13390.0,13410.0,127679,195104,188251
2022-03-23 00:00:00.000000000,1647964800000000000,13400.0,13480.0,13305.0,13360.0,144333,188251,184834
2022-03-24 00:00:00.000000000,1648051200000000000,13395.0,13580.0,13375.0,13465.0,167841,184834,180113
2022-03-25 00:00:00.000000000,1648137600000000000,13470.0,13560.0,13400.0,13510.0,153873,180113,170828
2022-03-28 00:00:00.000000000,1648396800000000000,13470.0,13510.0,13250.0,13410.0,212452,170828,168161
2022-03-29 00:00:00.000000000,1648483200000000000,13380.0,13440.0,13320.0,13360.0,115197,168161,160354
2022-03-30 00:00:00.000000000,1648569600000000000,13300.0,13630.0,13225.0,13585.0,201099,160354,138725
2022-03-31 00:00:00.000000000,1648656000000000000,13600.0,13730.0,13585.0,13705.0,133191,138725,114052
2022-04-01 00:00:00.000000000,1648742400000000000,13880.0,13935.0,13805.0,13830.0,194943,114052,154572
2022-04-06 00:00:00.000000000,1649174400000000000,13845.0,13995.0,13830.0,13845.0,156248,154572,162203
2022-04-07 00:00:00.000000000,1649260800000000000,13840.0,13860.0,13500.0,13555.0,285067,162203,185312
2022-04-08 00:00:00.000000000,1649347200000000000,13540.0,13575.0,13430.0,13545.0,194162,185312,191902
2022-04-11 00:00:00.000000000,1649606400000000000,13570.0,13620.0,13470.0,13540.0,233848,191902,196203
2022-04-12 00:00:00.000000000,1649692800000000000,13505.0,13600.0,13445.0,13545.0,232508,196203,200626
2022-04-13 00:00:00.000000000,1649779200000000000,13550.0,13565.0,13310.0,13345.0,331882,200626,224120
2022-04-14 00:00:00.000000000,1649865600000000000,13350.0,13490.0,13345.0,13460.0,202005,224120,212502
2022-04-15 00:00:00.000000000,1649952000000000000,13460.0,13465.0,13325.0,13340.0,183353,212502,220709
2022-04-18 00:00:00.000000000,1650211200000000000,13320.0,13515.0,13310.0,13475.0,237530,220709,214919
2022-04-19 00:00:00.000000000,1650297600000000000,13500.0,13580.0,13465.0,13495.0,215404,214919,213722
2022-04-20 00:00:00.000000000,1650384000000000000,13470.0,13475.0,13360.0,13400.0,233890,213722,222085
2022-04-21 00:00:00.000000000,1650470400000000000,13395.0,13410.0,13205.0,13270.0,257371,222085,239588
2022-04-22 00:00:00.000000000,1650556800000000000,13270.0,13280.0,13010.0,13015.0,307004,239588,251378
2022-04-25 00:00:00.000000000,1650816000000000000,13020.0,13060.0,12655.0,12665.0,381415,251378,248650
2022-04-26 00:00:00.000000000,1650902400000000000,12675.0,12780.0,12510.0,12635.0,335634,248650,244571
2022-04-27 00:00:00.000000000,1650988800000000000,12650.0,12730.0,12560.0,12700.0,261156,244571,248417
2022-04-28 00:00:00.000000000,1651075200000000000,12685.0,12710.0,12585.0,12610.0,211181,248417,248707
2022-04-29 00:00:00.000000000,1651161600000000000,12655.0,12955.0,12630.0,12915.0,337022,248707,234456
2022-05-05 00:00:00.000000000,1651680000000000000,12905.0,12985.0,12820.0,12905.0,154918,234456,235348
2022-05-06 00:00:00.000000000,1651766400000000000,12935.0,12965.0,12710.0,12745.0,254671,235348,237367
2022-05-09 00:00:00.000000000,1652025600000000000,12760.0,12785.0,12410.0,12435.0,348735,237367,248169
2022-05-10 00:00:00.000000000,1652112000000000000,12430.0,12805.0,12420.0,12765.0,386296,248169,237441
2022-05-11 00:00:00.000000000,1652198400000000000,12790.0,12870.0,12645.0,12780.0,292447,237441,238972
2022-05-12 00:00:00.000000000,1652284800000000000,12755.0,12870.0,12650.0,12730.0,308472,238972,234589
2022-05-13 00:00:00.000000000,1652371200000000000,12740.0,12850.0,12710.0,12835.0,262155,234589,231940
2022-05-16 00:00:00.000000000,1652630400000000000,12870.0,13115.0,12780.0,13070.0,375763,231940,226797
2022-05-17 00:00:00.000000000,1652716800000000000,13085.0,13135.0,13030.0,13070.0,228834,226797,225446
2022-05-18 00:00:00.000000000,1652803200000000000,13085.0,13175.0,12970.0,12980.0,323495,225446,223286
2022-05-19 00:00:00.000000000,1652889600000000000,12985.0,13085.0,12865.0,13070.0,317087,223286,222208
2022-05-20 00:00:00.000000000,1652976000000000000,13025.0,13160.0,12985.0,13085.0,298248,222208,219307
2022-05-23 00:00:00.000000000,1653235200000000000,13090.0,13115.0,12920.0,13045.0,307636,219307,223225
2022-05-24 00:00:00.000000000,1653321600000000000,13050.0,13200.0,13020.0,13020.0,350519,223225,220378
2022-05-25 00:00:00.000000000,1653408000000000000,13040.0,13155.0,13005.0,13145.0,266535,220378,221069
2022-05-26 00:00:00.000000000,1653494400000000000,13150.0,13260.0,13105.0,13255.0,328998,221069,225042
2022-05-27 00:00:00.000000000,1653580800000000000,13270.0,13295.0,13170.0,13220.0,273280,225042,221478
2022-05-30 00:00:00.000000000,1653840000000000000,13220.0,13355.0,13125.0,13145.0,370653,221478,222275
2022-05-31 00:00:00.000000000,1653926400000000000,13145.0,13285.0,13140.0,13230.0,224890,222275,218866
2022-06-01 00:00:00.000000000,1654012800000000000,13240.0,13340.0,13105.0,13320.0,336725,218866,219491
2022-06-02 00:00:00.000000000,1654099200000000000,13325.0,13385.0,13230.0,13380.0,301055,219491,220284
2022-06-06 00:00:00.000000000,1654444800000000000,13430.0,13450.0,13310.0,13350.0,196438,220284,221154
2022-06-07 00:00:00.000000000,1654531200000000000,13320.0,13345.0,13135.0,13195.0,263151,221154,224697
2022-06-08 00:00:00.000000000,1654617600000000000,13190.0,13305.0,13160.0,13270.0,237389,224697,222310
2022-06-09 00:00:00.000000000,1654704000000000000,13285.0,13580.0,13275.0,13395.0,415716,222310,227691
2022-06-10 00:00:00.000000000,1654790400000000000,13400.0,13455.0,13320.0,13380.0,248435,227691,225789
2022-06-13 00:00:00.000000000,1655049600000000000,13345.0,13380.0,12915.0,12980.0,403419,225789,226702
2022-06-14 00:00:00.000000000,1655136000000000000,12985.0,13000.0,12810.0,12875.0,287720,226702,227766
2022-06-15 00:00:00.000000000,1655222400000000000,12890.0,12955.0,12815.0,12820.0,252263,227766,228043
2022-06-16 00:00:00.000000000,1655308800000000000,12830.0,12930.0,12770.0,12840.0,280362,228043,229300
2022-06-17 00:00:00.000000000,1655395200000000000,12835.0,12860.0,12625.0,12770.0,336310,229300,225843
2022-06-20 00:00:00.000000000,1655654400000000000,12775.0,12820.0,12630.0,12810.0,373251,225843,223488
2022-06-21 00:00:00.000000000,1655740800000000000,12825.0,12840.0,12535.0,12680.0,353079,223488,219766
2022-06-22 00:00:00.000000000,1655827200000000000,12710.0,12730.0,12455.0,12500.0,308886,219766,220692
2022-06-23 00:00:00.000000000,1655913600000000000,12510.0,12785.0,12510.0,12755.0,365917,220692,213212
2022-06-24 00:00:00.000000000,1656000000000000000,12775.0,12880.0,12680.0,12800.0,361782,213212,208145
2022-06-27 00:00:00.000000000,1656259200000000000,12830.0,12945.0,12650.0,12850.0,358456,208145,206861
