datetime,datetime_nano,KQ.m@CZCE.OI.open,KQ.m@CZCE.OI.high,KQ.m@CZCE.OI.low,KQ.m@CZCE.OI.close,KQ.m@CZCE.OI.volume,KQ.m@CZCE.OI.open_oi,KQ.m@CZCE.OI.close_oi
2019-02-28 00:00:00.000000000,1551283200000000000,6577.0,6633.0,6566.0,6631.0,63072,133911,135275
2019-03-01 00:00:00.000000000,1551369600000000000,6628.0,6852.0,6624.0,6786.0,312799,135275,143235
2019-03-04 00:00:00.000000000,1551628800000000000,6797.0,6911.0,6704.0,6876.0,198234,143235,145496
2019-03-05 00:00:00.000000000,1551715200000000000,6882.0,6936.0,6832.0,6906.0,153742,145496,150147
2019-03-06 00:00:00.000000000,1551801600000000000,6920.0,7120.0,6913.0,7093.0,420207,150147,168917
2019-03-07 00:00:00.000000000,1551888000000000000,7131.0,7141.0,7031.0,7049.0,283269,168917,162383
2019-03-08 00:00:00.000000000,1551974400000000000,7054.0,7203.0,7030.0,7195.0,304351,162383,177936
2019-03-11 00:00:00.000000000,1552233600000000000,7206.0,7256.0,7172.0,7236.0,223354,177936,185533
2019-03-12 00:00:00.000000000,1552320000000000000,7236.0,7240.0,6992.0,7006.0,424289,185533,161401
2019-03-13 00:00:00.000000000,1552406400000000000,7003.0,7037.0,6903.0,6904.0,304055,161401,156552
2019-03-14 00:00:00.000000000,1552492800000000000,6908.0,6941.0,6830.0,6840.0,245605,156552,142654
2019-03-15 00:00:00.000000000,1552579200000000000,6852.0,6870.0,6815.0,6851.0,148141,142654,140174
2019-03-18 00:00:00.000000000,1552838400000000000,6858.0,6955.0,6855.0,6943.0,176812,140174,130999
2019-03-19 00:00:00.000000000,1552924800000000000,6942.0,7002.0,6913.0,6980.0,176366,130999,131116
2019-03-20 00:00:00.000000000,1553011200000000000,6986.0,7019.0,6903.0,6965.0,243466,131116,125708
2019-03-21 00:00:00.000000000,1553097600000000000,6975.0,6993.0,6941.0,6970.0,110757,125708,122887
2019-03-22 00:00:00.000000000,1553184000000000000,6963.0,7095.0,6933.0,7067.0,245352,122887,127414
2019-03-25 00:00:00.000000000,1553443200000000000,7080.0,7096.0,7038.0,7064.0,158596,127414,116615
2019-03-26 00:00:00.000000000,1553529600000000000,7063.0,7120.0,7039.0,7074.0,142165,116615,117319
2019-03-27 00:00:00.000000000,1553616000000000000,7111.0,7187.0,7109.0,7174.0,201782,117319,127525
2019-03-28 00:00:00.000000000,1553702400000000000,7169.0,7177.0,6959.0,6973.0,288362,127525,117009
2019-03-29 00:00:00.000000000,1553788800000000000,6966.0,7019.0,6901.0,6944.0,273751,117009,113840
2019-04-01 00:00:00.000000000,1554048000000000000,6942.0,6979.0,6878.0,6938.0,183352,113840,101997
2019-04-02 00:00:00.000000000,1554134400000000000,6927.0,6987.0,6863.0,6967.0,201737,101997,91960
2019-04-03 00:00:00.000000000,1554220800000000000,6989.0,7089.0,6967.0,7042.0,181865,91960,91269
2019-04-04 00:00:00.000000000,1554307200000000000,7044.0,7075.0,6996.0,7025.0,127785,91269,85971
2019-04-08 00:00:00.000000000,1554652800000000000,7076.0,7131.0,7059.0,7100.0,52332,85971,122949
2019-04-09 00:00:00.000000000,1554739200000000000,7096.0,7113.0,7020.0,7097.0,99757,122949,127882
2019-04-10 00:00:00.000000000,1554825600000000000,7091.0,7185.0,7061.0,7095.0,162650,127882,138081
2019-04-11 00:00:00.000000000,1554912000000000000,7093.0,7108.0,7052.0,7093.0,107102,138081,140616
2019-04-12 00:00:00.000000000,1554998400000000000,7082.0,7124.0,7053.0,7094.0,183461,140616,144686
2019-04-15 00:00:00.000000000,1555257600000000000,7095.0,7142.0,7040.0,7042.0,162793,144686,146003
2019-04-16 00:00:00.000000000,1555344000000000000,7013.0,7053.0,6978.0,7034.0,158354,146003,136550
2019-04-17 00:00:00.000000000,1555430400000000000,7031.0,7072.0,7005.0,7050.0,117959,136550,140577
2019-04-18 00:00:00.000000000,1555516800000000000,7045.0,7071.0,6966.0,6994.0,155797,140577,145063
2019-04-19 00:00:00.000000000,1555603200000000000,6994.0,7024.0,6969.0,6991.0,111240,145063,144870
2019-04-22 00:00:00.000000000,1555862400000000000,6986.0,7037.0,6963.0,6996.0,154055,144870,141538
2019-04-23 00:00:00.000000000,1555948800000000000,6990.0,7017.0,6963.0,6982.0,116323,141538,146611
2019-04-24 00:00:00.000000000,1556035200000000000,6952.0,6960.0,6804.0,6862.0,312555,146611,142775
2019-04-25 00:00:00.000000000,1556121600000000000,6868.0,6878.0,6822.0,6842.0,113074,142775,140380
2019-04-26 00:00:00.000000000,1556208000000000000,6842.0,6875.0,6762.0,6809.0,159373,140380,139946
2019-04-29 00:00:00.000000000,1556467200000000000,6803.0,6827.0,6780.0,6813.0,84649,139946,137409
2019-04-30 00:00:00.000000000,1556553600000000000,6817.0,6847.0,6800.0,6822.0,98790,137409,131347
2019-05-06 00:00:00.000000000,1557072000000000000,6775.0,6868.0,6736.0,6818.0,118755,131347,127633
2019-05-07 00:00:00.000000000,1557158400000000000,6828.0,6903.0,6808.0,6881.0,114280,127633,132994
2019-05-08 00:00:00.000000000,1557244800000000000,6881.0,6904.0,6860.0,6880.0,95829,132994,136205
2019-05-09 00:00:00.000000000,1557331200000000000,6878.0,7017.0,6871.0,7006.0,157326,136205,138449
2019-05-10 00:00:00.000000000,1557417600000000000,7004.0,7020.0,6936.0,7001.0,161199,138449,132754
2019-05-13 00:00:00.000000000,1557676800000000000,7005.0,7050.0,6972.0,7006.0,133845,132754,133938
2019-05-14 00:00:00.000000000,1557763200000000000,7029.0,7078.0,6962.0,7001.0,153704,133938,136751
2019-05-15 00:00:00.000000000,1557849600000000000,7028.0,7040.0,7000.0,7028.0,107166,136751,137767
2019-05-16 00:00:00.000000000,1557936000000000000,7030.0,7083.0,7025.0,7058.0,156548,137767,143054
2019-05-17 00:00:00.000000000,1558022400000000000,7065.0,7082.0,7002.0,7036.0,128435,143054,144183
2019-05-20 00:00:00.000000000,1558281600000000000,7036.0,7074.0,7020.0,7044.0,115285,144183,141884
2019-05-21 00:00:00.000000000,1558368000000000000,7050.0,7105.0,7033.0,7070.0,152635,141884,146236
2019-05-22 00:00:00.000000000,1558454400000000000,7064.0,7083.0,7008.0,7034.0,129735,146236,143604
2019-05-23 00:00:00.000000000,1558540800000000000,7034.0,7074.0,6967.0,6982.0,172110,143604,147704
2019-05-24 00:00:00.000000000,1558627200000000000,6975.0,7036.0,6962.0,7015.0,108065,147704,146166
2019-05-27 00:00:00.000000000,1558886400000000000,7032.0,7120.0,7011.0,7086.0,171606,146166,144044
2019-05-28 00:00:00.000000000,1558972800000000000,7082.0,7092.0,7023.0,7062.0,125986,144044,142455
2019-05-29 00:00:00.000000000,1559059200000000000,7063.0,7207.0,7027.0,7145.0,255608,142455,148242
2019-05-30 00:00:00.000000000,1559145600000000000,7146.0,7148.0,7052.0,7086.0,142861,148242,139514
2019-05-31 00:00:00.000000000,1559232000000000000,7098.0,7115.0,7040.0,7063.0,123183,139514,136285
2019-06-03 00:00:00.000000000,1559491200000000000,7051.0,7069.0,7002.0,7041.0,122944,136285,135237
2019-06-04 00:00:00.000000000,1559577600000000000,7059.0,7120.0,7048.0,7094.0,151209,135237,133380
2019-06-05 00:00:00.000000000,1559664000000000000,7089.0,7102.0,7036.0,7059.0,99248,133380,128841
2019-06-06 00:00:00.000000000,1559750400000000000,7060.0,7128.0,7040.0,7089.0,157909,128841,132028
2019-06-10 00:00:00.000000000,1560096000000000000,7090.0,7124.0,7046.0,7082.0,76136,132028,131769
2019-06-11 00:00:00.000000000,1560182400000000000,7082.0,7113.0,7044.0,7090.0,134672,131769,130854
2019-06-12 00:00:00.000000000,1560268800000000000,7088.0,7100.0,7052.0,7060.0,112411,130854,131829
2019-06-13 00:00:00.000000000,1560355200000000000,7052.0,7122.0,7050.0,7105.0,160528,131829,138747
2019-06-14 00:00:00.000000000,1560441600000000000,7137.0,7150.0,7083.0,7092.0,112115,138747,136763
2019-06-17 00:00:00.000000000,1560700800000000000,7089.0,7125.0,7059.0,7092.0,114805,136763,132176
2019-06-18 00:00:00.000000000,1560787200000000000,7102.0,7114.0,7076.0,7087.0,93978,132176,131833
2019-06-19 00:00:00.000000000,1560873600000000000,7081.0,7092.0,6931.0,6937.0,241246,131833,132165
2019-06-20 00:00:00.000000000,1560960000000000000,6933.0,6953.0,6878.0,6904.0,146622,132165,133890
2019-06-21 00:00:00.000000000,1561046400000000000,6906.0,6929.0,6852.0,6880.0,91949,133890,129828
2019-06-24 00:00:00.000000000,1561305600000000000,6877.0,6928.0,6871.0,6883.0,86602,129828,121885
2019-06-25 00:00:00.000000000,1561392000000000000,6882.0,6917.0,6879.0,6902.0,54939,121885,119097
2019-06-26 00:00:00.000000000,1561478400000000000,6901.0,6917.0,6867.0,6881.0,72968,119097,120542
2019-06-27 00:00:00.000000000,1561564800000000000,6881.0,6935.0,6842.0,6929.0,89624,120542,118322
2019-06-28 00:00:00.000000000,1561651200000000000,6915.0,6936.0,6902.0,6910.0,66525,118322,115422
2019-07-01 00:00:00.000000000,1561910400000000000,6890.0,6904.0,6639.0,6847.0,206898,115422,111654
2019-07-02 00:00:00.000000000,1561996800000000000,6842.0,6861.0,6812.0,6836.0,66382,111654,106879
2019-07-03 00:00:00.000000000,1562083200000000000,6850.0,6868.0,6782.0,6852.0,79855,106879,104553
2019-07-04 00:00:00.000000000,1562169600000000000,6860.0,6944.0,6850.0,6917.0,91860,104553,96748
2019-07-05 00:00:00.000000000,1562256000000000000,6929.0,6940.0,6860.0,6877.0,80759,96748,92559
2019-07-08 00:00:00.000000000,1562515200000000000,6875.0,6911.0,6867.0,6887.0,53280,92559,91290
2019-07-09 00:00:00.000000000,1562601600000000000,6885.0,6915.0,6804.0,6834.0,90296,91290,89939
2019-07-10 00:00:00.000000000,1562688000000000000,6844.0,6854.0,6817.0,6836.0,49015,89939,90071
2019-07-11 00:00:00.000000000,1562774400000000000,6847.0,6866.0,6801.0,6849.0,67402,90071,92142
2019-07-12 00:00:00.000000000,1562860800000000000,6851.0,6865.0,6808.0,6815.0,50005,92142,91363
2019-07-15 00:00:00.000000000,1563120000000000000,6800.0,6959.0,6789.0,6944.0,101031,91363,96881
2019-07-16 00:00:00.000000000,1563206400000000000,6933.0,6942.0,6893.0,6927.0,66176,96881,96004
2019-07-17 00:00:00.000000000,1563292800000000000,6914.0,6973.0,6907.0,6941.0,66200,96004,99539
2019-07-18 00:00:00.000000000,1563379200000000000,6954.0,6970.0,6914.0,6967.0,66722,99539,103283
2019-07-19 00:00:00.000000000,1563465600000000000,6961.0,6978.0,6906.0,6929.0,64133,103283,97164
2019-07-22 00:00:00.000000000,1563724800000000000,6937.0,6946.0,6910.0,6931.0,44903,97164,95542
2019-07-23 00:00:00.000000000,1563811200000000000,6930.0,6967.0,6916.0,6949.0,64344,95542,92997
2019-07-24 00:00:00.000000000,1563897600000000000,6952.0,6997.0,6925.0,6964.0,87634,92997,91556
2019-07-25 00:00:00.000000000,1563984000000000000,6962.0,6979.0,6918.0,6937.0,75175,91556,89490
2019-07-26 00:00:00.000000000,1564070400000000000,6938.0,6949.0,6902.0,6920.0,55463,89490,87187
2019-07-29 00:00:00.000000000,1564329600000000000,6927.0,7019.0,6909.0,6989.0,94880,87187,84111
2019-07-30 00:00:00.000000000,1564416000000000000,6989.0,7004.0,6953.0,6964.0,57812,84111,80445
2019-07-31 00:00:00.000000000,1564502400000000000,6961.0,6974.0,6920.0,6933.0,57923,80445,75725
2019-08-01 00:00:00.000000000,1564588800000000000,6939.0,6954.0,6912.0,6948.0,53098,75725,68451
2019-08-02 00:00:00.000000000,1564675200000000000,6942.0,6995.0,6922.0,6957.0,53722,68451,66178
2019-08-05 00:00:00.000000000,1564934400000000000,6993.0,7084.0,6992.0,7061.0,71520,66178,97664
2019-08-06 00:00:00.000000000,1565020800000000000,7042.0,7140.0,7036.0,7091.0,115595,97664,110918
2019-08-07 00:00:00.000000000,1565107200000000000,7083.0,7123.0,7060.0,7093.0,74767,110918,117158
2019-08-08 00:00:00.000000000,1565193600000000000,7091.0,7195.0,7041.0,7156.0,139440,117158,126162
2019-08-09 00:00:00.000000000,1565280000000000000,7159.0,7336.0,7152.0,7247.0,217932,126162,138581
2019-08-12 00:00:00.000000000,1565539200000000000,7246.0,7355.0,7209.0,7285.0,163242,138581,141989
2019-08-13 00:00:00.000000000,1565625600000000000,7280.0,7385.0,7261.0,7379.0,115655,141989,148723
2019-08-14 00:00:00.000000000,1565712000000000000,7368.0,7405.0,7168.0,7301.0,208362,148723,144964
2019-08-15 00:00:00.000000000,1565798400000000000,7290.0,7344.0,7260.0,7308.0,125046,144964,148064
2019-08-16 00:00:00.000000000,1565884800000000000,7308.0,7413.0,7286.0,7325.0,162147,148064,150599
2019-08-19 00:00:00.000000000,1566144000000000000,7325.0,7369.0,7293.0,7329.0,95628,150599,155712
2019-08-20 00:00:00.000000000,1566230400000000000,7333.0,7393.0,7317.0,7375.0,150181,155712,161426
2019-08-21 00:00:00.000000000,1566316800000000000,7376.0,7395.0,7333.0,7357.0,116789,161426,162134
2019-08-22 00:00:00.000000000,1566403200000000000,7368.0,7488.0,7366.0,7459.0,246916,162134,175886
2019-08-23 00:00:00.000000000,1566489600000000000,7463.0,7486.0,7312.0,7446.0,186503,175886,175529
2019-08-26 00:00:00.000000000,1566748800000000000,7464.0,7588.0,7438.0,7546.0,193972,175529,181474
2019-08-27 00:00:00.000000000,1566835200000000000,7527.0,7541.0,7425.0,7425.0,155725,181474,175320
2019-08-28 00:00:00.000000000,1566921600000000000,7439.0,7508.0,7411.0,7496.0,114630,175320,175656
2019-08-29 00:00:00.000000000,1567008000000000000,7495.0,7541.0,7458.0,7462.0,144420,175656,174644
2019-08-30 00:00:00.000000000,1567094400000000000,7458.0,7498.0,7414.0,7456.0,150144,174644,174045
2019-09-02 00:00:00.000000000,1567353600000000000,7464.0,7525.0,7438.0,7476.0,137856,174045,177903
2019-09-03 00:00:00.000000000,1567440000000000000,7462.0,7470.0,7389.0,7418.0,152156,177903,176162
2019-09-04 00:00:00.000000000,1567526400000000000,7410.0,7493.0,7400.0,7478.0,142248,176162,177682
2019-09-05 00:00:00.000000000,1567612800000000000,7466.0,7505.0,7416.0,7436.0,129986,177682,177729
2019-09-06 00:00:00.000000000,1567699200000000000,7428.0,7435.0,7280.0,7370.0,209331,177729,166421
2019-09-09 00:00:00.000000000,1567958400000000000,7386.0,7415.0,7323.0,7354.0,113453,166421,163580
2019-09-10 00:00:00.000000000,1568044800000000000,7353.0,7397.0,7336.0,7378.0,103013,163580,161313
2019-09-11 00:00:00.000000000,1568131200000000000,7382.0,7408.0,7332.0,7351.0,119686,161313,161080
2019-09-12 00:00:00.000000000,1568217600000000000,7353.0,7363.0,7318.0,7336.0,100218,161080,152785
2019-09-16 00:00:00.000000000,1568563200000000000,7370.0,7375.0,7295.0,7361.0,85816,152785,152809
2019-09-17 00:00:00.000000000,1568649600000000000,7355.0,7433.0,7340.0,7366.0,155836,152809,153384
2019-09-18 00:00:00.000000000,1568736000000000000,7357.0,7367.0,7307.0,7343.0,86775,153384,151996
2019-09-19 00:00:00.000000000,1568822400000000000,7341.0,7391.0,7331.0,7334.0,132865,151996,150142
2019-09-20 00:00:00.000000000,1568908800000000000,7341.0,7355.0,7305.0,7316.0,97333,150142,150100
2019-09-23 00:00:00.000000000,1569168000000000000,7314.0,7384.0,7296.0,7381.0,96136,150100,147666
2019-09-24 00:00:00.000000000,1569254400000000000,7368.0,7384.0,7214.0,7238.0,187822,147666,143646
2019-09-25 00:00:00.000000000,1569340800000000000,7243.0,7265.0,7227.0,7235.0,74320,143646,140993
2019-09-26 00:00:00.000000000,1569427200000000000,7237.0,7263.0,7203.0,7250.0,70041,140993,137991
2019-09-27 00:00:00.000000000,1569513600000000000,7248.0,7252.0,7125.0,7136.0,117802,137991,132601
2019-09-30 00:00:00.000000000,1569772800000000000,7140.0,7146.0,7063.0,7117.0,90480,132601,124859
2019-10-08 00:00:00.000000000,1570464000000000000,7162.0,7187.0,7124.0,7160.0,59387,124859,125090
2019-10-09 00:00:00.000000000,1570550400000000000,7168.0,7280.0,7166.0,7260.0,105752,125090,117084
2019-10-10 00:00:00.000000000,1570636800000000000,7252.0,7308.0,7237.0,7292.0,93986,117084,118970
2019-10-11 00:00:00.000000000,1570723200000000000,7288.0,7336.0,7274.0,7319.0,77381,118970,118457
2019-10-14 00:00:00.000000000,1570982400000000000,7308.0,7314.0,7185.0,7201.0,109044,118457,115542
2019-10-15 00:00:00.000000000,1571068800000000000,7208.0,7226.0,7142.0,7171.0,74598,115542,111962
2019-10-16 00:00:00.000000000,1571155200000000000,7180.0,7266.0,7171.0,7210.0,114784,111962,110189
2019-10-17 00:00:00.000000000,1571241600000000000,7209.0,7242.0,7186.0,7211.0,86740,110189,108670
2019-10-18 00:00:00.000000000,1571328000000000000,7204.0,7231.0,7163.0,7186.0,89821,108670,110876
2019-10-21 00:00:00.000000000,1571587200000000000,7202.0,7231.0,7179.0,7217.0,77496,110876,107814
2019-10-22 00:00:00.000000000,1571673600000000000,7204.0,7248.0,7170.0,7184.0,70200,107814,109181
2019-10-23 00:00:00.000000000,1571760000000000000,7210.0,7257.0,7189.0,7218.0,121572,109181,106047
2019-10-24 00:00:00.000000000,1571846400000000000,7193.0,7248.0,7128.0,7245.0,136946,106047,105069
2019-10-25 00:00:00.000000000,1571932800000000000,7261.0,7374.0,7253.0,7277.0,225741,105069,109833
2019-10-28 00:00:00.000000000,1572192000000000000,7280.0,7324.0,7273.0,7315.0,103981,109833,110024
2019-10-29 00:00:00.000000000,1572278400000000000,7322.0,7329.0,7258.0,7316.0,113582,110024,106594
2019-10-30 00:00:00.000000000,1572364800000000000,7305.0,7416.0,7294.0,7400.0,193186,106594,112831
2019-10-31 00:00:00.000000000,1572451200000000000,7413.0,7459.0,7385.0,7393.0,143169,112831,112887
2019-11-01 00:00:00.000000000,1572537600000000000,7391.0,7493.0,7382.0,7468.0,165505,112887,117903
2019-11-04 00:00:00.000000000,1572796800000000000,7449.0,7525.0,7432.0,7499.0,175418,117903,114284
2019-11-05 00:00:00.000000000,1572883200000000000,7526.0,7662.0,7507.0,7563.0,295352,114284,120517
2019-11-06 00:00:00.000000000,1572969600000000000,7551.0,7568.0,7413.0,7444.0,236972,120517,120862
2019-11-07 00:00:00.000000000,1573056000000000000,7470.0,7503.0,7393.0,7425.0,223082,120862,118296
2019-11-08 00:00:00.000000000,1573142400000000000,7434.0,7476.0,7386.0,7456.0,136944,118296,116785
2019-11-11 00:00:00.000000000,1573401600000000000,7469.0,7574.0,7443.0,7548.0,187506,116785,118672
2019-11-12 00:00:00.000000000,1573488000000000000,7514.0,7543.0,7493.0,7532.0,148545,118672,122061
2019-11-13 00:00:00.000000000,1573574400000000000,7512.0,7538.0,7483.0,7494.0,110175,122061,119764
2019-11-14 00:00:00.000000000,1573660800000000000,7474.0,7496.0,7424.0,7482.0,114339,119764,116963
2019-11-15 00:00:00.000000000,1573747200000000000,7502.0,7519.0,7450.0,7470.0,118027,116963,115075
2019-11-18 00:00:00.000000000,1574006400000000000,7460.0,7537.0,7422.0,7537.0,136792,115075,115459
2019-11-19 00:00:00.000000000,1574092800000000000,7524.0,7559.0,7510.0,7528.0,127440,115459,107266
2019-11-20 00:00:00.000000000,1574179200000000000,7542.0,7666.0,7531.0,7583.0,232436,107266,103056
2019-11-21 00:00:00.000000000,1574265600000000000,7580.0,7609.0,7530.0,7561.0,124350,103056,97587
2019-11-22 00:00:00.000000000,1574352000000000000,7552.0,7584.0,7525.0,7570.0,84177,97587,93784
2019-11-25 00:00:00.000000000,1574611200000000000,7621.0,7660.0,7532.0,7552.0,104530,93784,92334
2019-11-26 00:00:00.000000000,1574697600000000000,7532.0,7538.0,7443.0,7520.0,208249,92334,90253
2019-11-27 00:00:00.000000000,1574784000000000000,7528.0,7578.0,7498.0,7568.0,126393,90253,88720
2019-11-28 00:00:00.000000000,1574870400000000000,7580.0,7625.0,7538.0,7584.0,141436,88720,83892
2019-11-29 00:00:00.000000000,1574956800000000000,7602.0,7736.0,7583.0,7671.0,213910,83892,88782
2019-12-02 00:00:00.000000000,1575216000000000000,7657.0,7666.0,7558.0,7599.0,114193,88782,79272
2019-12-03 00:00:00.000000000,1575302400000000000,7607.0,7629.0,7572.0,7605.0,85993,79272,77449
2019-12-04 00:00:00.000000000,1575388800000000000,7601.0,7636.0,7575.0,7598.0,78652,77449,74345
2019-12-05 00:00:00.000000000,1575475200000000000,7590.0,7607.0,7555.0,7592.0,70753,74345,70282
2019-12-06 00:00:00.000000000,1575561600000000000,7604.0,7608.0,7510.0,7551.0,96408,70282,67466
2019-12-09 00:00:00.000000000,1575820800000000000,7560.0,7616.0,7529.0,7575.0,89332,67466,57784
2019-12-10 00:00:00.000000000,1575907200000000000,7412.0,7435.0,7350.0,7363.0,88913,57784,78452
2019-12-11 00:00:00.000000000,1575993600000000000,7364.0,7381.0,7322.0,7346.0,79202,78452,81438
2019-12-12 00:00:00.000000000,1576080000000000000,7351.0,7388.0,7335.0,7381.0,60931,81438,82482
2019-12-13 00:00:00.000000000,1576166400000000000,7379.0,7501.0,7365.0,7437.0,166252,82482,87651
2019-12-16 00:00:00.000000000,1576425600000000000,7431.0,7452.0,7290.0,7356.0,159412,87651,90979
2019-12-17 00:00:00.000000000,1576512000000000000,7361.0,7434.0,7353.0,7414.0,119541,90979,90173
2019-12-18 00:00:00.000000000,1576598400000000000,7407.0,7514.0,7403.0,7440.0,165859,90173,97831
2019-12-19 00:00:00.000000000,1576684800000000000,7454.0,7586.0,7424.0,7568.0,229337,97831,114792
2019-12-20 00:00:00.000000000,1576771200000000000,7578.0,7610.0,7546.0,7557.0,178374,114792,111700
2019-12-23 00:00:00.000000000,1577030400000000000,7559.0,7585.0,7496.0,7562.0,147798,111700,105674
2019-12-24 00:00:00.000000000,1577116800000000000,7553.0,7589.0,7524.0,7577.0,104053,105674,105939
2019-12-25 00:00:00.000000000,1577203200000000000,7572.0,7594.0,7535.0,7566.0,81001,105939,105041
2019-12-26 00:00:00.000000000,1577289600000000000,7564.0,7662.0,7546.0,7650.0,136290,105041,121044
2019-12-27 00:00:00.000000000,1577376000000000000,7683.0,7761.0,7652.0,7748.0,148164,121044,120294
2019-12-30 00:00:00.000000000,1577635200000000000,7758.0,7769.0,7695.0,7718.0,105098,120294,117408
2019-12-31 00:00:00.000000000,1577721600000000000,7734.0,7770.0,7676.0,7720.0,117676,117408,114518
2020-01-02 00:00:00.000000000,1577894400000000000,7679.0,7730.0,7664.0,7720.0,60629,114518,114051
2020-01-03 00:00:00.000000000,1577980800000000000,7735.0,7808.0,7703.0,7739.0,140140,114051,115337
2020-01-06 00:00:00.000000000,1578240000000000000,7750.0,7793.0,7718.0,7740.0,94664,115337,113611
2020-01-07 00:00:00.000000000,1578326400000000000,7723.0,7776.0,7675.0,7776.0,98626,113611,112742
2020-01-08 00:00:00.000000000,1578412800000000000,7766.0,7820.0,7702.0,7722.0,103800,112742,109983
2020-01-09 00:00:00.000000000,1578499200000000000,7726.0,7848.0,7695.0,7827.0,146432,109983,114303
2020-01-10 00:00:00.000000000,1578585600000000000,7830.0,7877.0,7781.0,7841.0,151927,114303,109638
2020-01-13 00:00:00.000000000,1578844800000000000,7837.0,7918.0,7798.0,7894.0,145185,109638,113300
2020-01-14 00:00:00.000000000,1578931200000000000,7876.0,7886.0,7788.0,7817.0,117230,113300,107745
2020-01-15 00:00:00.000000000,1579017600000000000,7802.0,7880.0,7750.0,7753.0,146401,107745,106181
2020-01-16 00:00:00.000000000,1579104000000000000,7758.0,7787.0,7730.0,7744.0,124231,106181,105462
2020-01-17 00:00:00.000000000,1579190400000000000,7749.0,7787.0,7741.0,7757.0,67245,105462,106151
2020-01-20 00:00:00.000000000,1579449600000000000,7746.0,7793.0,7725.0,7753.0,79550,106151,105145
2020-01-21 00:00:00.000000000,1579536000000000000,7762.0,7771.0,7594.0,7607.0,113253,105145,95572
2020-01-22 00:00:00.000000000,1579622400000000000,7613.0,7646.0,7540.0,7633.0,91894,95572,89194
2020-01-23 00:00:00.000000000,1579708800000000000,7637.0,7685.0,7513.0,7587.0,98035,89194,82998
2020-02-03 00:00:00.000000000,1580659200000000000,7113.0,7299.0,7064.0,7108.0,101361,82998,82728
2020-02-04 00:00:00.000000000,1580745600000000000,7171.0,7300.0,7110.0,7264.0,98287,82728,82671
2020-02-05 00:00:00.000000000,1580832000000000000,7267.0,7380.0,7209.0,7376.0,91044,82671,86651
2020-02-06 00:00:00.000000000,1580918400000000000,7424.0,7618.0,7404.0,7613.0,191070,86651,106817
2020-02-07 00:00:00.000000000,1581004800000000000,7583.0,7744.0,7560.0,7729.0,287002,106817,124706
2020-02-10 00:00:00.000000000,1581264000000000000,7706.0,7779.0,7681.0,7704.0,224225,124706,122200
2020-02-11 00:00:00.000000000,1581350400000000000,7698.0,7775.0,7674.0,7722.0,262227,122200,126855
2020-02-12 00:00:00.000000000,1581436800000000000,7730.0,7754.0,7546.0,7604.0,364831,126855,116687
2020-02-13 00:00:00.000000000,1581523200000000000,7649.0,7685.0,7568.0,7630.0,315760,116687,114494
2020-02-14 00:00:00.000000000,1581609600000000000,7632.0,7635.0,7582.0,7604.0,216273,114494,110571
2020-02-17 00:00:00.000000000,1581868800000000000,7616.0,7764.0,7605.0,7745.0,268974,110571,118187
2020-02-18 00:00:00.000000000,1581955200000000000,7745.0,7792.0,7705.0,7748.0,241262,118187,121228
2020-02-19 00:00:00.000000000,1582041600000000000,7757.0,7763.0,7630.0,7648.0,256201,121228,115718
2020-02-20 00:00:00.000000000,1582128000000000000,7638.0,7643.0,7445.0,7510.0,443369,115718,103553
2020-02-21 00:00:00.000000000,1582214400000000000,7493.0,7548.0,7450.0,7519.0,269315,103553,104944
2020-02-24 00:00:00.000000000,1582473600000000000,7527.0,7558.0,7426.0,7516.0,263519,104944,102850
2020-02-25 00:00:00.000000000,1582560000000000000,7461.0,7522.0,7412.0,7513.0,233137,102850,104860
2020-02-26 00:00:00.000000000,1582646400000000000,7488.0,7546.0,7453.0,7502.0,188170,104860,105986
2020-02-27 00:00:00.000000000,1582732800000000000,7482.0,7568.0,7476.0,7540.0,206732,105986,106376
2020-02-28 00:00:00.000000000,1582819200000000000,7529.0,7552.0,7248.0,7315.0,433638,106376,98402
2020-03-02 00:00:00.000000000,1583078400000000000,7307.0,7420.0,7268.0,7404.0,222909,98402,95689
2020-03-03 00:00:00.000000000,1583164800000000000,7448.0,7481.0,7297.0,7335.0,257220,95689,98277
2020-03-04 00:00:00.000000000,1583251200000000000,7363.0,7384.0,7271.0,7338.0,243563,98277,100415
2020-03-05 00:00:00.000000000,1583337600000000000,7366.0,7410.0,7305.0,7346.0,231536,100415,95769
2020-03-06 00:00:00.000000000,1583424000000000000,7288.0,7358.0,7272.0,7341.0,173586,95769,92716
2020-03-09 00:00:00.000000000,1583683200000000000,7108.0,7150.0,7027.0,7027.0,116851,92716,92188
2020-03-10 00:00:00.000000000,1583769600000000000,7068.0,7234.0,7000.0,7101.0,188504,92188,85661
2020-03-11 00:00:00.000000000,1583856000000000000,7146.0,7187.0,7120.0,7140.0,126263,85661,87020
2020-03-12 00:00:00.000000000,1583942400000000000,7104.0,7123.0,6888.0,6933.0,214462,87020,86522
2020-03-13 00:00:00.000000000,1584028800000000000,6847.0,6899.0,6706.0,6875.0,181392,86522,87356
2020-03-16 00:00:00.000000000,1584288000000000000,6779.0,6897.0,6750.0,6838.0,183824,87356,85842
2020-03-17 00:00:00.000000000,1584374400000000000,6829.0,6875.0,6783.0,6812.0,159903,85842,85728
