datetime,datetime_nano,KQ.m@CZCE.SF.open,KQ.m@CZCE.SF.high,KQ.m@CZCE.SF.low,KQ.m@CZCE.SF.close,KQ.m@CZCE.SF.volume,KQ.m@CZCE.SF.open_oi,KQ.m@CZCE.SF.close_oi
2019-03-27 00:00:00.000000000,1553616000000000000,5886.0,5900.0,5768.0,5828.0,53344,59399,64305
2019-03-28 00:00:00.000000000,1553702400000000000,5826.0,5858.0,5782.0,5788.0,27941,64305,62241
2019-03-29 00:00:00.000000000,1553788800000000000,5800.0,5820.0,5760.0,5790.0,30403,62241,64224
2019-04-01 00:00:00.000000000,1554048000000000000,5812.0,5856.0,5782.0,5828.0,32806,64224,61675
2019-04-02 00:00:00.000000000,1554134400000000000,5822.0,5846.0,5800.0,5802.0,24470,61675,61820
2019-04-03 00:00:00.000000000,1554220800000000000,5814.0,5852.0,5790.0,5792.0,32518,61820,62304
2019-04-04 00:00:00.000000000,1554307200000000000,5788.0,5796.0,5722.0,5788.0,44525,62304,63282
2019-04-08 00:00:00.000000000,1554652800000000000,5828.0,5838.0,5784.0,5812.0,31263,63282,58665
2019-04-09 00:00:00.000000000,1554739200000000000,5818.0,5888.0,5816.0,5862.0,45362,58665,55120
2019-04-10 00:00:00.000000000,1554825600000000000,5866.0,5866.0,5828.0,5854.0,17520,55120,49321
2019-04-11 00:00:00.000000000,1554912000000000000,5870.0,5870.0,5750.0,5756.0,32734,49321,50195
2019-04-12 00:00:00.000000000,1554998400000000000,5740.0,5800.0,5730.0,5786.0,21207,50195,44685
2019-04-15 00:00:00.000000000,1555257600000000000,5782.0,5822.0,5768.0,5788.0,17211,44685,42204
2019-04-16 00:00:00.000000000,1555344000000000000,5788.0,5796.0,5652.0,5666.0,35594,42204,46392
2019-04-17 00:00:00.000000000,1555430400000000000,5680.0,5736.0,5650.0,5730.0,15729,46392,41976
2019-04-18 00:00:00.000000000,1555516800000000000,5720.0,5756.0,5692.0,5698.0,18241,41976,37259
2019-04-19 00:00:00.000000000,1555603200000000000,5708.0,5750.0,5694.0,5706.0,13525,37259,34035
2019-04-22 00:00:00.000000000,1555862400000000000,5908.0,5918.0,5842.0,5854.0,16724,34035,35611
2019-04-23 00:00:00.000000000,1555948800000000000,5842.0,5948.0,5806.0,5912.0,47582,35611,41644
2019-04-24 00:00:00.000000000,1556035200000000000,5900.0,5978.0,5884.0,5900.0,46962,41644,43469
2019-04-25 00:00:00.000000000,1556121600000000000,5906.0,5968.0,5886.0,5940.0,27725,43469,41829
2019-04-26 00:00:00.000000000,1556208000000000000,5936.0,5998.0,5928.0,5986.0,35433,41829,43755
2019-04-29 00:00:00.000000000,1556467200000000000,6006.0,6030.0,5966.0,6016.0,35586,43755,43298
2019-04-30 00:00:00.000000000,1556553600000000000,6022.0,6058.0,6012.0,6056.0,24745,43298,44707
2019-05-06 00:00:00.000000000,1557072000000000000,6044.0,6054.0,5942.0,6016.0,33595,44707,44127
2019-05-07 00:00:00.000000000,1557158400000000000,6018.0,6044.0,5952.0,5966.0,30865,44127,44482
2019-05-08 00:00:00.000000000,1557244800000000000,5974.0,5998.0,5960.0,5994.0,17305,44482,44794
2019-05-09 00:00:00.000000000,1557331200000000000,5986.0,6050.0,5976.0,6046.0,29734,44794,51235
2019-05-10 00:00:00.000000000,1557417600000000000,6068.0,6094.0,5992.0,6010.0,43683,51235,51917
2019-05-13 00:00:00.000000000,1557676800000000000,6012.0,6012.0,5950.0,5976.0,26465,51917,49686
2019-05-14 00:00:00.000000000,1557763200000000000,5958.0,5980.0,5902.0,5904.0,36873,49686,49847
2019-05-15 00:00:00.000000000,1557849600000000000,5916.0,5932.0,5902.0,5920.0,22942,49847,51002
2019-05-16 00:00:00.000000000,1557936000000000000,5938.0,5948.0,5882.0,5932.0,39671,51002,52452
2019-05-17 00:00:00.000000000,1558022400000000000,5940.0,5946.0,5898.0,5936.0,30349,52452,55818
2019-05-20 00:00:00.000000000,1558281600000000000,5930.0,5934.0,5848.0,5850.0,38916,55818,63581
2019-05-21 00:00:00.000000000,1558368000000000000,5854.0,5888.0,5820.0,5826.0,35423,63581,68478
2019-05-22 00:00:00.000000000,1558454400000000000,5814.0,5910.0,5790.0,5834.0,58253,68478,68838
2019-05-23 00:00:00.000000000,1558540800000000000,5848.0,5866.0,5800.0,5830.0,42436,68838,71004
2019-05-24 00:00:00.000000000,1558627200000000000,5808.0,5874.0,5802.0,5838.0,28721,71004,69655
2019-05-27 00:00:00.000000000,1558886400000000000,5846.0,5870.0,5772.0,5778.0,51917,69655,80382
2019-05-28 00:00:00.000000000,1558972800000000000,5790.0,5834.0,5780.0,5830.0,28179,80382,75632
2019-05-29 00:00:00.000000000,1559059200000000000,5836.0,5888.0,5820.0,5868.0,33042,75632,69175
2019-05-30 00:00:00.000000000,1559145600000000000,5866.0,5908.0,5856.0,5872.0,24950,69175,67006
2019-05-31 00:00:00.000000000,1559232000000000000,5866.0,5916.0,5852.0,5852.0,23554,67006,64535
2019-06-03 00:00:00.000000000,1559491200000000000,5842.0,5844.0,5752.0,5762.0,52775,64535,77318
2019-06-04 00:00:00.000000000,1559577600000000000,5764.0,5832.0,5760.0,5828.0,35284,77318,76957
2019-06-05 00:00:00.000000000,1559664000000000000,5826.0,5876.0,5810.0,5854.0,39698,76957,68557
2019-06-06 00:00:00.000000000,1559750400000000000,5830.0,5866.0,5806.0,5866.0,31820,68557,66121
2019-06-10 00:00:00.000000000,1560096000000000000,5890.0,5914.0,5862.0,5894.0,33389,66121,68746
2019-06-11 00:00:00.000000000,1560182400000000000,5910.0,6000.0,5902.0,5994.0,46356,68746,69455
2019-06-12 00:00:00.000000000,1560268800000000000,5986.0,5996.0,5932.0,5940.0,24700,69455,67193
2019-06-13 00:00:00.000000000,1560355200000000000,5942.0,6030.0,5926.0,6018.0,38504,67193,71452
2019-06-14 00:00:00.000000000,1560441600000000000,6030.0,6138.0,6026.0,6060.0,61685,71452,80379
2019-06-17 00:00:00.000000000,1560700800000000000,6056.0,6100.0,6020.0,6078.0,28694,80379,80885
2019-06-18 00:00:00.000000000,1560787200000000000,6086.0,6100.0,6050.0,6076.0,21659,80885,81635
2019-06-19 00:00:00.000000000,1560873600000000000,6106.0,6136.0,6046.0,6094.0,40770,81635,85117
2019-06-20 00:00:00.000000000,1560960000000000000,6138.0,6178.0,6120.0,6138.0,42937,85117,89292
2019-06-21 00:00:00.000000000,1561046400000000000,6118.0,6140.0,6074.0,6098.0,34013,89292,88245
2019-06-24 00:00:00.000000000,1561305600000000000,6096.0,6138.0,6046.0,6070.0,38745,88245,83377
2019-06-25 00:00:00.000000000,1561392000000000000,6060.0,6120.0,6030.0,6120.0,39143,83377,88256
2019-06-26 00:00:00.000000000,1561478400000000000,6126.0,6196.0,6092.0,6176.0,46882,88256,95472
2019-06-27 00:00:00.000000000,1561564800000000000,6184.0,6408.0,6180.0,6182.0,99150,95472,94520
2019-06-28 00:00:00.000000000,1561651200000000000,6210.0,6242.0,6144.0,6218.0,50583,94520,93878
2019-07-01 00:00:00.000000000,1561910400000000000,6282.0,6288.0,6206.0,6218.0,43577,93878,92213
2019-07-02 00:00:00.000000000,1561996800000000000,6226.0,6246.0,6128.0,6178.0,45622,92213,87098
2019-07-03 00:00:00.000000000,1562083200000000000,6166.0,6204.0,6120.0,6134.0,29257,87098,84970
2019-07-04 00:00:00.000000000,1562169600000000000,6122.0,6188.0,6102.0,6164.0,26386,84970,84090
2019-07-05 00:00:00.000000000,1562256000000000000,6140.0,6182.0,6128.0,6146.0,20332,84090,81648
2019-07-08 00:00:00.000000000,1562515200000000000,6180.0,6212.0,6136.0,6140.0,45307,81648,82141
2019-07-09 00:00:00.000000000,1562601600000000000,6168.0,6168.0,5982.0,5982.0,70725,82141,76653
2019-07-10 00:00:00.000000000,1562688000000000000,5972.0,6032.0,5970.0,5990.0,35145,76653,75235
2019-07-11 00:00:00.000000000,1562774400000000000,6008.0,6018.0,5932.0,6008.0,45357,75235,78228
2019-07-12 00:00:00.000000000,1562860800000000000,6096.0,6304.0,6050.0,6244.0,180224,78228,82010
2019-07-15 00:00:00.000000000,1563120000000000000,6362.0,6374.0,6262.0,6338.0,89724,82010,83043
2019-07-16 00:00:00.000000000,1563206400000000000,6364.0,6378.0,6276.0,6324.0,54804,83043,81315
2019-07-17 00:00:00.000000000,1563292800000000000,6320.0,6394.0,6282.0,6342.0,79101,81315,84319
2019-07-18 00:00:00.000000000,1563379200000000000,6340.0,6438.0,6312.0,6356.0,95254,84319,90016
2019-07-19 00:00:00.000000000,1563465600000000000,6340.0,6456.0,6322.0,6432.0,76733,90016,92218
2019-07-22 00:00:00.000000000,1563724800000000000,6420.0,6422.0,6256.0,6266.0,60736,92218,83589
2019-07-23 00:00:00.000000000,1563811200000000000,6250.0,6262.0,6180.0,6212.0,46868,83589,79834
2019-07-24 00:00:00.000000000,1563897600000000000,6162.0,6208.0,6136.0,6160.0,34028,79834,76003
2019-07-25 00:00:00.000000000,1563984000000000000,6152.0,6168.0,6102.0,6116.0,47476,76003,69971
2019-07-26 00:00:00.000000000,1564070400000000000,6132.0,6156.0,6112.0,6122.0,26978,69971,68823
2019-07-29 00:00:00.000000000,1564329600000000000,6112.0,6116.0,6052.0,6080.0,33839,68823,65241
2019-07-30 00:00:00.000000000,1564416000000000000,6090.0,6096.0,5986.0,5996.0,48000,65241,66798
2019-07-31 00:00:00.000000000,1564502400000000000,6006.0,6028.0,5956.0,5966.0,39769,66798,67201
2019-08-01 00:00:00.000000000,1564588800000000000,5970.0,6006.0,5948.0,5972.0,34625,67201,67488
2019-08-02 00:00:00.000000000,1564675200000000000,5948.0,5986.0,5902.0,5910.0,36337,67488,63965
2019-08-05 00:00:00.000000000,1564934400000000000,5900.0,5926.0,5806.0,5900.0,50103,63965,60039
2019-08-06 00:00:00.000000000,1565020800000000000,5916.0,5952.0,5856.0,5896.0,37535,60039,61599
2019-08-07 00:00:00.000000000,1565107200000000000,5904.0,5920.0,5868.0,5900.0,19057,61599,61970
2019-08-08 00:00:00.000000000,1565193600000000000,5906.0,5926.0,5830.0,5834.0,37829,61970,61542
2019-08-09 00:00:00.000000000,1565280000000000000,5850.0,5890.0,5822.0,5882.0,28210,61542,58330
2019-08-12 00:00:00.000000000,1565539200000000000,5868.0,5940.0,5850.0,5864.0,29759,58330,56115
2019-08-13 00:00:00.000000000,1565625600000000000,5874.0,5892.0,5810.0,5842.0,29324,56115,57862
2019-08-14 00:00:00.000000000,1565712000000000000,5880.0,5900.0,5860.0,5896.0,34592,57862,51838
2019-08-15 00:00:00.000000000,1565798400000000000,5880.0,5912.0,5832.0,5834.0,27942,51838,47854
2019-08-16 00:00:00.000000000,1565884800000000000,5858.0,5986.0,5834.0,5970.0,33615,47854,44400
2019-08-19 00:00:00.000000000,1566144000000000000,5992.0,6048.0,5890.0,5894.0,38775,44400,37930
2019-08-20 00:00:00.000000000,1566230400000000000,5914.0,5916.0,5828.0,5836.0,23967,37930,36468
2019-08-21 00:00:00.000000000,1566316800000000000,5834.0,5876.0,5750.0,5848.0,25400,36468,36944
2019-08-22 00:00:00.000000000,1566403200000000000,5858.0,5916.0,5838.0,5912.0,21501,36944,32047
2019-08-23 00:00:00.000000000,1566489600000000000,5904.0,5968.0,5884.0,5948.0,21886,32047,25837
2019-08-26 00:00:00.000000000,1566748800000000000,5952.0,6092.0,5944.0,6014.0,27579,25837,20089
2019-08-27 00:00:00.000000000,1566835200000000000,5742.0,5772.0,5722.0,5752.0,19983,20089,48372
2019-08-28 00:00:00.000000000,1566921600000000000,5762.0,5768.0,5736.0,5740.0,19296,48372,53949
2019-08-29 00:00:00.000000000,1567008000000000000,5748.0,5748.0,5682.0,5682.0,28076,53949,60548
2019-08-30 00:00:00.000000000,1567094400000000000,5696.0,5888.0,5682.0,5878.0,57466,60548,54389
2019-09-02 00:00:00.000000000,1567353600000000000,5846.0,5896.0,5816.0,5854.0,47890,54389,51553
2019-09-03 00:00:00.000000000,1567440000000000000,5860.0,5876.0,5832.0,5832.0,21252,51553,48923
2019-09-04 00:00:00.000000000,1567526400000000000,5840.0,5866.0,5826.0,5846.0,25255,48923,47023
2019-09-05 00:00:00.000000000,1567612800000000000,5882.0,5892.0,5802.0,5810.0,32984,47023,48408
2019-09-06 00:00:00.000000000,1567699200000000000,5812.0,5870.0,5812.0,5860.0,27503,48408,47733
2019-09-09 00:00:00.000000000,1567958400000000000,5870.0,5904.0,5808.0,5824.0,38130,47733,48127
2019-09-10 00:00:00.000000000,1568044800000000000,5840.0,5886.0,5826.0,5864.0,31425,48127,47638
2019-09-11 00:00:00.000000000,1568131200000000000,5856.0,5886.0,5842.0,5844.0,26809,47638,47891
2019-09-12 00:00:00.000000000,1568217600000000000,5860.0,5872.0,5812.0,5860.0,30260,47891,46115
2019-09-16 00:00:00.000000000,1568563200000000000,5854.0,5896.0,5828.0,5832.0,34311,46115,50004
2019-09-17 00:00:00.000000000,1568649600000000000,5836.0,5940.0,5834.0,5930.0,60162,50004,52546
2019-09-18 00:00:00.000000000,1568736000000000000,5904.0,6002.0,5904.0,5958.0,63971,52546,58245
2019-09-19 00:00:00.000000000,1568822400000000000,5950.0,5990.0,5942.0,5970.0,29920,58245,58080
2019-09-20 00:00:00.000000000,1568908800000000000,5964.0,5974.0,5890.0,5938.0,40613,58080,55874
2019-09-23 00:00:00.000000000,1569168000000000000,5934.0,5974.0,5904.0,5912.0,33863,55874,55571
2019-09-24 00:00:00.000000000,1569254400000000000,5922.0,5970.0,5906.0,5948.0,27496,55571,55463
2019-09-25 00:00:00.000000000,1569340800000000000,5948.0,5998.0,5946.0,5990.0,36818,55463,58392
2019-09-26 00:00:00.000000000,1569427200000000000,5996.0,6010.0,5960.0,5984.0,26529,58392,58048
2019-09-27 00:00:00.000000000,1569513600000000000,5974.0,5982.0,5860.0,5860.0,52334,58048,47752
2019-09-30 00:00:00.000000000,1569772800000000000,5878.0,5910.0,5802.0,5866.0,39110,47752,44819
2019-10-08 00:00:00.000000000,1570464000000000000,5864.0,5896.0,5842.0,5860.0,25881,44819,49033
2019-10-09 00:00:00.000000000,1570550400000000000,5860.0,5888.0,5856.0,5878.0,18764,49033,51897
2019-10-10 00:00:00.000000000,1570636800000000000,5874.0,5928.0,5864.0,5920.0,27396,51897,53373
2019-10-11 00:00:00.000000000,1570723200000000000,5916.0,5918.0,5876.0,5878.0,22694,53373,52407
2019-10-14 00:00:00.000000000,1570982400000000000,5882.0,5882.0,5828.0,5832.0,28455,52407,56165
2019-10-15 00:00:00.000000000,1571068800000000000,5832.0,5886.0,5808.0,5862.0,33622,56165,56035
2019-10-16 00:00:00.000000000,1571155200000000000,5862.0,5870.0,5818.0,5838.0,28031,56035,60053
2019-10-17 00:00:00.000000000,1571241600000000000,5846.0,5852.0,5784.0,5824.0,40305,60053,64373
2019-10-18 00:00:00.000000000,1571328000000000000,5812.0,5838.0,5772.0,5830.0,31908,64373,62887
2019-10-21 00:00:00.000000000,1571587200000000000,5814.0,5844.0,5784.0,5818.0,28642,62887,66040
2019-10-22 00:00:00.000000000,1571673600000000000,5816.0,5832.0,5778.0,5796.0,22486,66040,68997
2019-10-23 00:00:00.000000000,1571760000000000000,5812.0,5832.0,5806.0,5810.0,20559,68997,67317
2019-10-24 00:00:00.000000000,1571846400000000000,5820.0,5830.0,5720.0,5776.0,59674,67317,74314
2019-10-25 00:00:00.000000000,1571932800000000000,5770.0,5826.0,5750.0,5810.0,27627,74314,70117
2019-10-28 00:00:00.000000000,1572192000000000000,5812.0,5814.0,5734.0,5762.0,36257,70117,69921
2019-10-29 00:00:00.000000000,1572278400000000000,5778.0,5820.0,5770.0,5814.0,29990,69921,66066
2019-10-30 00:00:00.000000000,1572364800000000000,5806.0,5812.0,5760.0,5780.0,21926,66066,69216
2019-10-31 00:00:00.000000000,1572451200000000000,5780.0,5802.0,5752.0,5756.0,31615,69216,73251
2019-11-01 00:00:00.000000000,1572537600000000000,5758.0,5790.0,5728.0,5782.0,28962,73251,68947
2019-11-04 00:00:00.000000000,1572796800000000000,5780.0,5782.0,5716.0,5740.0,39083,68947,73894
2019-11-05 00:00:00.000000000,1572883200000000000,5744.0,5766.0,5730.0,5766.0,18712,73894,70623
2019-11-06 00:00:00.000000000,1572969600000000000,5762.0,5764.0,5686.0,5738.0,46400,70623,75709
2019-11-07 00:00:00.000000000,1573056000000000000,5736.0,5796.0,5720.0,5738.0,48844,75709,71111
2019-11-08 00:00:00.000000000,1573142400000000000,5734.0,5744.0,5704.0,5724.0,35698,71111,74917
2019-11-11 00:00:00.000000000,1573401600000000000,5708.0,5728.0,5672.0,5692.0,35784,74917,76056
2019-11-12 00:00:00.000000000,1573488000000000000,5690.0,5718.0,5624.0,5662.0,68806,76056,79620
2019-11-13 00:00:00.000000000,1573574400000000000,5652.0,5678.0,5638.0,5664.0,26410,79620,81395
2019-11-14 00:00:00.000000000,1573660800000000000,5672.0,5722.0,5664.0,5690.0,39908,81395,71677
2019-11-15 00:00:00.000000000,1573747200000000000,5708.0,5740.0,5682.0,5726.0,26599,71677,68860
2019-11-18 00:00:00.000000000,1574006400000000000,5730.0,5818.0,5726.0,5798.0,54812,68860,57721
2019-11-19 00:00:00.000000000,1574092800000000000,5788.0,5888.0,5786.0,5884.0,56646,57721,60862
2019-11-20 00:00:00.000000000,1574179200000000000,5870.0,5882.0,5784.0,5800.0,41043,60862,58131
2019-11-21 00:00:00.000000000,1574265600000000000,5816.0,5838.0,5782.0,5826.0,23044,58131,56044
2019-11-22 00:00:00.000000000,1574352000000000000,5830.0,5840.0,5750.0,5802.0,34468,56044,52726
2019-11-25 00:00:00.000000000,1574611200000000000,5800.0,5824.0,5794.0,5816.0,15882,52726,52009
2019-11-26 00:00:00.000000000,1574697600000000000,5802.0,5850.0,5800.0,5846.0,26558,52009,57066
2019-11-27 00:00:00.000000000,1574784000000000000,5822.0,5856.0,5814.0,5826.0,20368,57066,56278
2019-11-28 00:00:00.000000000,1574870400000000000,5812.0,5816.0,5768.0,5780.0,25414,56278,53634
2019-11-29 00:00:00.000000000,1574956800000000000,5784.0,5830.0,5784.0,5828.0,23509,53634,55073
2019-12-02 00:00:00.000000000,1575216000000000000,5810.0,5814.0,5760.0,5768.0,28856,55073,55627
2019-12-03 00:00:00.000000000,1575302400000000000,5768.0,5782.0,5720.0,5754.0,34358,55627,58487
2019-12-04 00:00:00.000000000,1575388800000000000,5756.0,5758.0,5730.0,5738.0,14267,58487,60429
2019-12-05 00:00:00.000000000,1575475200000000000,5738.0,5786.0,5726.0,5748.0,19573,60429,56720
2019-12-06 00:00:00.000000000,1575561600000000000,5750.0,5764.0,5732.0,5740.0,17679,56720,52459
2019-12-09 00:00:00.000000000,1575820800000000000,5758.0,5786.0,5738.0,5772.0,26634,52459,50788
2019-12-10 00:00:00.000000000,1575907200000000000,5768.0,5792.0,5760.0,5784.0,18778,50788,48732
2019-12-11 00:00:00.000000000,1575993600000000000,5780.0,5916.0,5778.0,5908.0,46168,48732,50287
2019-12-12 00:00:00.000000000,1576080000000000000,5886.0,5886.0,5726.0,5730.0,52078,50287,43023
2019-12-13 00:00:00.000000000,1576166400000000000,5740.0,5756.0,5704.0,5728.0,29897,43023,38642
2019-12-16 00:00:00.000000000,1576425600000000000,5738.0,5740.0,5700.0,5730.0,15628,38642,37547
2019-12-17 00:00:00.000000000,1576512000000000000,5726.0,5744.0,5714.0,5730.0,11861,37547,34100
2019-12-18 00:00:00.000000000,1576598400000000000,5732.0,5788.0,5702.0,5780.0,14828,34100,31932
2019-12-19 00:00:00.000000000,1576684800000000000,5766.0,5820.0,5738.0,5812.0,15376,31932,28852
2019-12-20 00:00:00.000000000,1576771200000000000,5802.0,5850.0,5772.0,5796.0,16827,28852,28322
2019-12-23 00:00:00.000000000,1577030400000000000,5806.0,5838.0,5794.0,5832.0,21122,28322,32509
2019-12-24 00:00:00.000000000,1577116800000000000,5836.0,5860.0,5796.0,5820.0,21697,32509,33126
2019-12-25 00:00:00.000000000,1577203200000000000,5830.0,5838.0,5786.0,5790.0,16254,33126,34309
2019-12-26 00:00:00.000000000,1577289600000000000,5798.0,5838.0,5782.0,5822.0,21316,34309,36379
2019-12-27 00:00:00.000000000,1577376000000000000,5830.0,5848.0,5824.0,5840.0,24529,36379,42198
2019-12-30 00:00:00.000000000,1577635200000000000,5836.0,5858.0,5828.0,5836.0,21177,42198,43227
2019-12-31 00:00:00.000000000,1577721600000000000,5842.0,5860.0,5824.0,5850.0,17348,43227,43747
2020-01-02 00:00:00.000000000,1577894400000000000,5854.0,5870.0,5828.0,5834.0,13589,43747,43510
2020-01-03 00:00:00.000000000,1577980800000000000,5830.0,5866.0,5820.0,5858.0,16905,43510,44734
2020-01-06 00:00:00.000000000,1578240000000000000,5858.0,5866.0,5806.0,5812.0,30035,44734,43623
2020-01-07 00:00:00.000000000,1578326400000000000,5814.0,5832.0,5812.0,5824.0,12566,43623,42869
2020-01-08 00:00:00.000000000,1578412800000000000,5826.0,5830.0,5762.0,5798.0,33177,42869,43253
2020-01-09 00:00:00.000000000,1578499200000000000,5790.0,5822.0,5784.0,5798.0,15327,43253,43054
2020-01-10 00:00:00.000000000,1578585600000000000,5806.0,5810.0,5780.0,5800.0,15785,43054,45518
2020-01-13 00:00:00.000000000,1578844800000000000,5796.0,5812.0,5762.0,5776.0,21105,45518,46405
2020-01-14 00:00:00.000000000,1578931200000000000,5776.0,5794.0,5748.0,5794.0,34879,46405,46210
2020-01-15 00:00:00.000000000,1579017600000000000,5782.0,5790.0,5752.0,5786.0,38114,46210,47093
2020-01-16 00:00:00.000000000,1579104000000000000,5788.0,5792.0,5756.0,5764.0,22988,47093,49828
2020-01-17 00:00:00.000000000,1579190400000000000,5770.0,5788.0,5760.0,5786.0,14989,49828,47951
2020-01-20 00:00:00.000000000,1579449600000000000,5782.0,5812.0,5762.0,5812.0,22561,47951,47675
2020-01-21 00:00:00.000000000,1579536000000000000,5808.0,5850.0,5802.0,5850.0,39279,47675,45562
2020-01-22 00:00:00.000000000,1579622400000000000,5834.0,5862.0,5820.0,5862.0,25816,45562,47246
2020-01-23 00:00:00.000000000,1579708800000000000,5850.0,5856.0,5820.0,5850.0,20529,47246,46526
2020-02-03 00:00:00.000000000,1580659200000000000,5706.0,5994.0,5662.0,5942.0,83716,46526,56366
2020-02-04 00:00:00.000000000,1580745600000000000,5940.0,6106.0,5926.0,6100.0,87542,56366,76587
2020-02-05 00:00:00.000000000,1580832000000000000,6114.0,6150.0,5930.0,5940.0,97170,76587,82558
2020-02-06 00:00:00.000000000,1580918400000000000,5946.0,5972.0,5928.0,5956.0,43528,82558,82295
2020-02-07 00:00:00.000000000,1581004800000000000,5956.0,5966.0,5880.0,5930.0,47227,82295,78404
2020-02-10 00:00:00.000000000,1581264000000000000,5916.0,5932.0,5892.0,5898.0,26460,78404,76588
2020-02-11 00:00:00.000000000,1581350400000000000,5890.0,5950.0,5848.0,5948.0,42429,76588,76523
2020-02-12 00:00:00.000000000,1581436800000000000,5964.0,5976.0,5890.0,5910.0,38750,76523,72112
2020-02-13 00:00:00.000000000,1581523200000000000,5908.0,5922.0,5824.0,5864.0,43110,72112,63778
2020-02-14 00:00:00.000000000,1581609600000000000,5854.0,5870.0,5822.0,5832.0,24018,63778,60733
2020-02-17 00:00:00.000000000,1581868800000000000,5788.0,5814.0,5744.0,5780.0,51787,60733,62648
2020-02-18 00:00:00.000000000,1581955200000000000,5760.0,5780.0,5724.0,5730.0,30855,62648,63235
2020-02-19 00:00:00.000000000,1582041600000000000,5728.0,5752.0,5720.0,5740.0,22746,63235,63254
2020-02-20 00:00:00.000000000,1582128000000000000,5738.0,5788.0,5726.0,5784.0,37721,63254,65184
2020-02-21 00:00:00.000000000,1582214400000000000,5762.0,5798.0,5752.0,5762.0,43770,65184,65801
2020-02-24 00:00:00.000000000,1582473600000000000,5770.0,5778.0,5708.0,5716.0,42199,65801,64401
2020-02-25 00:00:00.000000000,1582560000000000000,5696.0,5720.0,5682.0,5716.0,27373,64401,66158
2020-02-26 00:00:00.000000000,1582646400000000000,5700.0,5740.0,5692.0,5720.0,24948,66158,65545
2020-02-27 00:00:00.000000000,1582732800000000000,5700.0,5722.0,5694.0,5720.0,16835,65545,65603
2020-02-28 00:00:00.000000000,1582819200000000000,5712.0,5736.0,5666.0,5716.0,41756,65603,59552
2020-03-02 00:00:00.000000000,1583078400000000000,5694.0,5728.0,5688.0,5710.0,37038,59552,60422
2020-03-03 00:00:00.000000000,1583164800000000000,5724.0,5758.0,5712.0,5714.0,38005,60422,59814
2020-03-04 00:00:00.000000000,1583251200000000000,5678.0,5692.0,5558.0,5644.0,147607,59814,73113
2020-03-05 00:00:00.000000000,1583337600000000000,5678.0,5728.0,5644.0,5674.0,49435,73113,64768
2020-03-06 00:00:00.000000000,1583424000000000000,5650.0,5670.0,5608.0,5650.0,34128,64768,64560
2020-03-09 00:00:00.000000000,1583683200000000000,5594.0,5634.0,5540.0,5606.0,51434,64560,67513
2020-03-10 00:00:00.000000000,1583769600000000000,5598.0,5622.0,5578.0,5606.0,32251,67513,64030
2020-03-11 00:00:00.000000000,1583856000000000000,5614.0,5634.0,5604.0,5620.0,22856,64030,64652
2020-03-12 00:00:00.000000000,1583942400000000000,5598.0,5620.0,5570.0,5602.0,36798,64652,67207
2020-03-13 00:00:00.000000000,1584028800000000000,5586.0,5610.0,5554.0,5596.0,41166,67207,63575
2020-03-16 00:00:00.000000000,1584288000000000000,5602.0,5626.0,5566.0,5592.0,48070,63575,62150
2020-03-17 00:00:00.000000000,1584374400000000000,5582.0,5616.0,5550.0,5608.0,43465,62150,60855
2020-03-18 00:00:00.000000000,1584460800000000000,5632.0,5678.0,5600.0,5638.0,46251,60855,56553
2020-03-19 00:00:00.000000000,1584547200000000000,5620.0,5624.0,5466.0,5522.0,86260,56553,54642
2020-03-20 00:00:00.000000000,1584633600000000000,5570.0,5572.0,5512.0,5536.0,42697,54642,53724
2020-03-23 00:00:00.000000000,1584892800000000000,5496.0,5510.0,5340.0,5364.0,68547,53724,61714
2020-03-24 00:00:00.000000000,1584979200000000000,5378.0,5430.0,5334.0,5426.0,54461,61714,53774
2020-03-25 00:00:00.000000000,1585065600000000000,5438.0,5474.0,5378.0,5408.0,43564,53774,52217
2020-03-26 00:00:00.000000000,1585152000000000000,5414.0,5596.0,5388.0,5530.0,155203,52217,47888
2020-03-27 00:00:00.000000000,1585238400000000000,5524.0,5546.0,5322.0,5332.0,108008,47888,43807
2020-03-30 00:00:00.000000000,1585497600000000000,5304.0,5386.0,5280.0,5350.0,60228,43807,41032
2020-03-31 00:00:00.000000000,1585584000000000000,5358.0,5434.0,5334.0,5410.0,44431,41032,36770
2020-04-01 00:00:00.000000000,1585670400000000000,5408.0,5508.0,5382.0,5416.0,77734,36770,34283
2020-04-02 00:00:00.000000000,1585756800000000000,5410.0,5464.0,5358.0,5446.0,40496,34283,32630
2020-04-03 00:00:00.000000000,1585843200000000000,5464.0,5510.0,5440.0,5490.0,36551,32630,30596
2020-04-07 00:00:00.000000000,1586188800000000000,5518.0,5536.0,5466.0,5508.0,27199,30596,27373
2020-04-08 00:00:00.000000000,1586275200000000000,5492.0,5576.0,5474.0,5558.0,23556,27373,26377
2020-04-09 00:00:00.000000000,1586361600000000000,5650.0,5670.0,5570.0,5572.0,21895,26377,26212
2020-04-10 00:00:00.000000000,1586448000000000000,5574.0,5696.0,5556.0,5590.0,78615,26212,28743
2020-04-13 00:00:00.000000000,1586707200000000000,5598.0,5654.0,5480.0,5532.0,84135,28743,37044
2020-04-14 00:00:00.000000000,1586793600000000000,5536.0,5548.0,5482.0,5538.0,62807,37044,37709
