datetime,datetime_nano,KQ.m@CZCE.CY.open,KQ.m@CZCE.CY.high,KQ.m@CZCE.CY.low,KQ.m@CZCE.CY.close,KQ.m@CZCE.CY.volume,KQ.m@CZCE.CY.open_oi,KQ.m@CZCE.CY.close_oi
2020-11-11 00:00:00.000000000,1605024000000000000,20735.0,20940.0,20600.0,20790.0,16957,10275,10053
2020-11-12 00:00:00.000000000,1605110400000000000,20765.0,20790.0,20500.0,20520.0,13537,10053,10056
2020-11-13 00:00:00.000000000,1605196800000000000,20545.0,20575.0,20325.0,20445.0,12099,10056,9861
2020-11-16 00:00:00.000000000,1605456000000000000,20470.0,20610.0,20235.0,20570.0,13863,9861,9735
2020-11-17 00:00:00.000000000,1605542400000000000,20590.0,20710.0,20510.0,20710.0,14462,9735,9448
2020-11-18 00:00:00.000000000,1605628800000000000,20720.0,20785.0,20335.0,20375.0,13361,9448,9520
2020-11-19 00:00:00.000000000,1605715200000000000,20405.0,20675.0,20380.0,20595.0,13069,9520,8828
2020-11-20 00:00:00.000000000,1605801600000000000,20615.0,20895.0,20610.0,20710.0,13782,8828,8795
2020-11-23 00:00:00.000000000,1606060800000000000,20735.0,20850.0,20635.0,20740.0,10009,8795,8530
2020-11-24 00:00:00.000000000,1606147200000000000,20760.0,20885.0,20670.0,20840.0,12068,8530,8924
2020-11-25 00:00:00.000000000,1606233600000000000,20815.0,20820.0,20525.0,20535.0,12198,8924,8983
2020-11-26 00:00:00.000000000,1606320000000000000,20555.0,20665.0,20395.0,20510.0,9768,8983,8844
2020-11-27 00:00:00.000000000,1606406400000000000,20500.0,20740.0,20480.0,20740.0,11337,8844,7993
2020-11-30 00:00:00.000000000,1606665600000000000,20880.0,20975.0,20630.0,20845.0,14490,7993,6389
2020-12-01 00:00:00.000000000,1606752000000000000,20885.0,20975.0,20625.0,20815.0,4988,6389,5545
2020-12-02 00:00:00.000000000,1606838400000000000,20850.0,20925.0,20625.0,20690.0,4444,5545,4681
2020-12-03 00:00:00.000000000,1606924800000000000,20610.0,20690.0,20405.0,20495.0,3484,4681,4544
2020-12-04 00:00:00.000000000,1607011200000000000,20500.0,20560.0,20100.0,20145.0,5320,4544,4724
2020-12-07 00:00:00.000000000,1607270400000000000,21295.0,21555.0,21220.0,21475.0,7279,4724,4639
2020-12-08 00:00:00.000000000,1607356800000000000,21475.0,21835.0,21440.0,21600.0,11071,4639,5751
2020-12-09 00:00:00.000000000,1607443200000000000,21520.0,21690.0,21405.0,21475.0,5501,5751,6150
2020-12-10 00:00:00.000000000,1607529600000000000,21505.0,21665.0,21305.0,21305.0,7733,6150,6345
2020-12-11 00:00:00.000000000,1607616000000000000,21355.0,21645.0,21260.0,21610.0,11928,6345,6379
2020-12-14 00:00:00.000000000,1607875200000000000,21645.0,21775.0,21395.0,21705.0,8014,6379,6530
2020-12-15 00:00:00.000000000,1607961600000000000,21830.0,21860.0,21500.0,21590.0,10922,6530,6346
2020-12-16 00:00:00.000000000,1608048000000000000,21660.0,21905.0,21610.0,21880.0,9234,6346,6583
2020-12-17 00:00:00.000000000,1608134400000000000,21910.0,21915.0,21750.0,21815.0,7193,6583,6598
2020-12-18 00:00:00.000000000,1608220800000000000,21850.0,22020.0,21810.0,21960.0,10639,6598,6907
2020-12-21 00:00:00.000000000,1608480000000000000,21920.0,22095.0,21720.0,22060.0,13134,6907,6961
2020-12-22 00:00:00.000000000,1608566400000000000,21885.0,21985.0,21295.0,21300.0,11739,6961,6757
2020-12-23 00:00:00.000000000,1608652800000000000,21380.0,21525.0,21190.0,21315.0,13038,6757,6499
2020-12-24 00:00:00.000000000,1608739200000000000,21455.0,21625.0,21405.0,21610.0,11490,6499,6639
2020-12-25 00:00:00.000000000,1608825600000000000,21620.0,21800.0,21550.0,21780.0,9067,6639,6666
2020-12-28 00:00:00.000000000,1609084800000000000,21805.0,21830.0,21570.0,21750.0,9181,6666,6633
2020-12-29 00:00:00.000000000,1609171200000000000,21750.0,21820.0,21420.0,21455.0,10340,6633,6710
2020-12-30 00:00:00.000000000,1609257600000000000,21455.0,21845.0,21455.0,21790.0,11394,6710,6842
2020-12-31 00:00:00.000000000,1609344000000000000,21845.0,21985.0,21720.0,21870.0,7240,6842,6835
2021-01-04 00:00:00.000000000,1609689600000000000,21865.0,22330.0,21730.0,22310.0,12441,6835,8101
2021-01-05 00:00:00.000000000,1609776000000000000,22265.0,22475.0,22095.0,22200.0,16492,8101,8304
2021-01-06 00:00:00.000000000,1609862400000000000,22200.0,22435.0,22160.0,22375.0,17166,8304,8638
2021-01-07 00:00:00.000000000,1609948800000000000,22450.0,22640.0,22295.0,22615.0,20011,8638,8845
2021-01-08 00:00:00.000000000,1610035200000000000,22605.0,22690.0,22250.0,22320.0,13858,8845,8754
2021-01-11 00:00:00.000000000,1610294400000000000,22390.0,22485.0,21975.0,21975.0,15036,8754,8740
2021-01-12 00:00:00.000000000,1610380800000000000,22090.0,22135.0,21730.0,22020.0,16132,8740,8586
2021-01-13 00:00:00.000000000,1610467200000000000,21995.0,22300.0,21990.0,22225.0,11214,8586,8726
2021-01-14 00:00:00.000000000,1610553600000000000,22160.0,22265.0,21660.0,21685.0,14355,8726,9035
2021-01-15 00:00:00.000000000,1610640000000000000,21710.0,21960.0,21590.0,21645.0,12155,9035,8812
2021-01-18 00:00:00.000000000,1610899200000000000,21740.0,22075.0,21675.0,22070.0,11427,8812,8463
2021-01-19 00:00:00.000000000,1610985600000000000,22085.0,22245.0,21945.0,22135.0,12955,8463,8568
2021-01-20 00:00:00.000000000,1611072000000000000,22180.0,22295.0,21845.0,21945.0,13535,8568,8427
2021-01-21 00:00:00.000000000,1611158400000000000,21980.0,22250.0,21885.0,22240.0,9818,8427,8273
2021-01-22 00:00:00.000000000,1611244800000000000,22325.0,22345.0,22005.0,22125.0,22963,8273,7980
2021-01-25 00:00:00.000000000,1611504000000000000,22005.0,22125.0,21830.0,21895.0,15040,7980,8219
2021-01-26 00:00:00.000000000,1611590400000000000,21960.0,21985.0,21485.0,21525.0,17036,8219,8951
2021-01-27 00:00:00.000000000,1611676800000000000,21560.0,21855.0,21460.0,21800.0,20459,8951,8578
2021-01-28 00:00:00.000000000,1611763200000000000,21775.0,21800.0,21455.0,21475.0,13466,8578,8635
2021-01-29 00:00:00.000000000,1611849600000000000,21515.0,21745.0,21440.0,21535.0,17488,8635,8318
2021-02-01 00:00:00.000000000,1612108800000000000,21580.0,21895.0,21555.0,21815.0,12119,8318,8217
2021-02-02 00:00:00.000000000,1612195200000000000,21815.0,21870.0,21625.0,21660.0,14985,8217,7429
2021-02-03 00:00:00.000000000,1612281600000000000,21680.0,21840.0,21595.0,21675.0,15326,7429,7414
2021-02-04 00:00:00.000000000,1612368000000000000,21685.0,22145.0,21645.0,22045.0,10246,7414,7543
2021-02-05 00:00:00.000000000,1612454400000000000,22030.0,22455.0,21935.0,22455.0,9807,7543,7682
2021-02-08 00:00:00.000000000,1612713600000000000,22460.0,22575.0,22200.0,22455.0,12382,7682,7314
2021-02-09 00:00:00.000000000,1612800000000000000,22490.0,22590.0,22350.0,22535.0,8736,7314,6906
2021-02-10 00:00:00.000000000,1612886400000000000,22510.0,22650.0,22370.0,22635.0,12590,6906,6883
2021-02-18 00:00:00.000000000,1613577600000000000,22740.0,23485.0,22740.0,23140.0,9260,6883,7446
2021-02-19 00:00:00.000000000,1613664000000000000,23175.0,23510.0,22970.0,23375.0,12741,7446,8190
2021-02-22 00:00:00.000000000,1613923200000000000,23355.0,24145.0,23185.0,23865.0,10719,8190,8533
2021-02-23 00:00:00.000000000,1614009600000000000,23770.0,24435.0,23660.0,23785.0,14104,8533,8627
2021-02-24 00:00:00.000000000,1614096000000000000,23895.0,23895.0,23530.0,23575.0,12077,8627,7944
2021-02-25 00:00:00.000000000,1614182400000000000,23690.0,24610.0,23610.0,24080.0,16319,7944,7815
2021-02-26 00:00:00.000000000,1614268800000000000,24210.0,24350.0,23460.0,23855.0,19835,7815,7677
2021-03-01 00:00:00.000000000,1614528000000000000,23850.0,24475.0,23500.0,24365.0,13536,7677,7530
2021-03-02 00:00:00.000000000,1614614400000000000,24430.0,25220.0,23945.0,24400.0,38721,7530,8187
2021-03-03 00:00:00.000000000,1614700800000000000,24510.0,24590.0,24200.0,24235.0,14367,8187,7494
2021-03-04 00:00:00.000000000,1614787200000000000,24200.0,24260.0,23710.0,23800.0,12194,7494,6821
2021-03-05 00:00:00.000000000,1614873600000000000,23855.0,24005.0,23600.0,23735.0,9823,6821,6192
2021-03-08 00:00:00.000000000,1615132800000000000,23715.0,24295.0,23560.0,23895.0,9708,6192,5994
2021-03-09 00:00:00.000000000,1615219200000000000,23895.0,23950.0,23375.0,23475.0,7579,5994,5669
2021-03-10 00:00:00.000000000,1615305600000000000,23480.0,23605.0,22865.0,23115.0,8388,5669,5193
2021-03-11 00:00:00.000000000,1615392000000000000,23100.0,23575.0,23010.0,23475.0,4645,5193,5169
2021-03-12 00:00:00.000000000,1615478400000000000,23545.0,23725.0,23390.0,23480.0,4155,5169,5165
2021-03-15 00:00:00.000000000,1615737600000000000,23465.0,23465.0,23105.0,23245.0,3635,5165,5129
2021-03-16 00:00:00.000000000,1615824000000000000,23195.0,23305.0,23045.0,23095.0,3286,5129,4913
2021-03-17 00:00:00.000000000,1615910400000000000,23150.0,23355.0,23050.0,23280.0,2846,4913,5086
2021-03-18 00:00:00.000000000,1615996800000000000,23180.0,23425.0,23125.0,23240.0,2497,5086,5033
2021-03-19 00:00:00.000000000,1616083200000000000,23190.0,23295.0,22570.0,22595.0,4747,5033,4914
2021-03-22 00:00:00.000000000,1616342400000000000,22570.0,22765.0,22440.0,22515.0,3291,4914,5068
2021-03-23 00:00:00.000000000,1616428800000000000,22505.0,22665.0,22340.0,22455.0,3519,5068,5087
2021-03-24 00:00:00.000000000,1616515200000000000,22380.0,22425.0,21905.0,22010.0,5329,5087,5087
2021-03-25 00:00:00.000000000,1616601600000000000,22135.0,22250.0,21560.0,21715.0,6175,5087,5010
2021-03-26 00:00:00.000000000,1616688000000000000,21600.0,21645.0,21075.0,21450.0,11471,5010,5280
2021-03-29 00:00:00.000000000,1616947200000000000,21545.0,21830.0,21400.0,21790.0,8631,5280,4861
2021-03-30 00:00:00.000000000,1617033600000000000,21860.0,22570.0,21810.0,22500.0,12185,4861,4508
2021-03-31 00:00:00.000000000,1617120000000000000,22480.0,22740.0,22100.0,22130.0,12604,4508,4148
2021-04-01 00:00:00.000000000,1617206400000000000,22130.0,22300.0,21815.0,21855.0,7940,4148,2451
2021-04-02 00:00:00.000000000,1617292800000000000,21845.0,22360.0,21815.0,22215.0,4688,2451,2210
2021-04-06 00:00:00.000000000,1617638400000000000,22095.0,22550.0,22065.0,22480.0,2634,2210,2151
2021-04-07 00:00:00.000000000,1617724800000000000,22510.0,22625.0,22210.0,22210.0,3143,2151,2060
2021-04-08 00:00:00.000000000,1617811200000000000,22195.0,22395.0,22125.0,22370.0,2373,2060,1931
2021-04-09 00:00:00.000000000,1617897600000000000,22265.0,22580.0,22260.0,22475.0,2556,1931,1794
2021-04-12 00:00:00.000000000,1618156800000000000,22415.0,22650.0,22025.0,22290.0,10046,1794,4994
2021-04-13 00:00:00.000000000,1618243200000000000,22290.0,22415.0,22055.0,22160.0,9171,4994,5282
2021-04-14 00:00:00.000000000,1618329600000000000,22225.0,22355.0,22105.0,22280.0,6955,5282,5504
2021-04-15 00:00:00.000000000,1618416000000000000,22290.0,22765.0,22290.0,22650.0,9984,5504,6281
2021-04-16 00:00:00.000000000,1618502400000000000,22635.0,22920.0,22550.0,22840.0,8885,6281,6634
2021-04-19 00:00:00.000000000,1618761600000000000,22800.0,22830.0,22585.0,22820.0,7100,6634,6764
2021-04-20 00:00:00.000000000,1618848000000000000,22900.0,22975.0,22710.0,22875.0,6975,6764,7013
2021-04-21 00:00:00.000000000,1618934400000000000,22895.0,22935.0,22610.0,22840.0,6411,7013,6906
2021-04-22 00:00:00.000000000,1619020800000000000,22780.0,23120.0,22700.0,23030.0,10279,6906,7095
2021-04-23 00:00:00.000000000,1619107200000000000,23010.0,23485.0,22800.0,23405.0,11826,7095,7346
2021-04-26 00:00:00.000000000,1619366400000000000,23405.0,23570.0,23200.0,23275.0,11491,7346,7351
2021-04-27 00:00:00.000000000,1619452800000000000,23335.0,23520.0,23240.0,23490.0,11089,7351,7670
2021-04-28 00:00:00.000000000,1619539200000000000,23465.0,23900.0,23430.0,23710.0,15378,7670,7832
2021-04-29 00:00:00.000000000,1619625600000000000,23630.0,23815.0,23550.0,23625.0,8696,7832,7947
2021-04-30 00:00:00.000000000,1619712000000000000,23555.0,23850.0,23100.0,23240.0,11598,7947,7291
2021-05-06 00:00:00.000000000,1620230400000000000,23370.0,23545.0,23200.0,23455.0,6999,7291,7427
2021-05-07 00:00:00.000000000,1620316800000000000,23450.0,23880.0,23395.0,23670.0,15920,7427,7744
2021-05-10 00:00:00.000000000,1620576000000000000,23640.0,23835.0,23525.0,23745.0,9524,7744,7828
2021-05-11 00:00:00.000000000,1620662400000000000,23730.0,23810.0,23405.0,23740.0,8707,7828,7686
2021-05-12 00:00:00.000000000,1620748800000000000,23765.0,24335.0,23740.0,24200.0,18269,7686,8897
2021-05-13 00:00:00.000000000,1620835200000000000,24065.0,24185.0,23505.0,23710.0,11238,8897,8006
2021-05-14 00:00:00.000000000,1620921600000000000,23690.0,23710.0,23240.0,23475.0,7317,8006,7621
2021-05-17 00:00:00.000000000,1621180800000000000,23490.0,23630.0,23370.0,23465.0,7191,7621,7508
2021-05-18 00:00:00.000000000,1621267200000000000,23480.0,23640.0,23450.0,23595.0,6579,7508,7666
2021-05-19 00:00:00.000000000,1621353600000000000,23555.0,23625.0,23380.0,23420.0,8313,7666,7474
2021-05-20 00:00:00.000000000,1621440000000000000,23355.0,23815.0,23170.0,23780.0,11956,7474,7875
2021-05-21 00:00:00.000000000,1621526400000000000,23745.0,24000.0,23425.0,23895.0,14832,7875,7704
2021-05-24 00:00:00.000000000,1621785600000000000,23955.0,23970.0,23315.0,23485.0,11269,7704,7681
2021-05-25 00:00:00.000000000,1621872000000000000,23450.0,23550.0,23370.0,23440.0,6664,7681,7711
2021-05-26 00:00:00.000000000,1621958400000000000,23355.0,23515.0,23200.0,23360.0,7831,7711,7990
2021-05-27 00:00:00.000000000,1622044800000000000,23400.0,23420.0,23035.0,23060.0,7465,7990,8023
2021-05-28 00:00:00.000000000,1622131200000000000,23105.0,23380.0,23085.0,23205.0,7083,8023,7938
2021-05-31 00:00:00.000000000,1622390400000000000,23220.0,23280.0,23085.0,23210.0,6459,7938,7956
2021-06-01 00:00:00.000000000,1622476800000000000,23230.0,23320.0,23160.0,23315.0,4215,7956,7764
2021-06-02 00:00:00.000000000,1622563200000000000,23445.0,23580.0,23385.0,23470.0,9818,7764,7714
2021-06-03 00:00:00.000000000,1622649600000000000,23500.0,23730.0,23390.0,23715.0,9756,7714,7794
2021-06-04 00:00:00.000000000,1622736000000000000,23695.0,23720.0,23480.0,23695.0,7624,7794,7793
2021-06-07 00:00:00.000000000,1622995200000000000,23755.0,23850.0,23585.0,23715.0,12407,7793,8169
2021-06-08 00:00:00.000000000,1623081600000000000,23695.0,23785.0,23550.0,23785.0,9245,8169,8341
2021-06-09 00:00:00.000000000,1623168000000000000,23785.0,23945.0,23720.0,23890.0,12643,8341,8719
2021-06-10 00:00:00.000000000,1623254400000000000,23875.0,23910.0,23620.0,23655.0,9527,8719,7980
2021-06-11 00:00:00.000000000,1623340800000000000,23665.0,24030.0,23665.0,23855.0,12610,7980,8503
2021-06-15 00:00:00.000000000,1623686400000000000,23585.0,23735.0,23295.0,23440.0,8967,8503,7665
2021-06-16 00:00:00.000000000,1623772800000000000,23465.0,23635.0,23425.0,23440.0,7785,7665,8037
2021-06-17 00:00:00.000000000,1623859200000000000,23485.0,23550.0,23325.0,23430.0,8635,8037,7843
2021-06-18 00:00:00.000000000,1623945600000000000,23395.0,23395.0,23045.0,23135.0,9889,7843,7821
2021-06-21 00:00:00.000000000,1624204800000000000,23155.0,23445.0,23125.0,23215.0,9030,7821,8006
2021-06-22 00:00:00.000000000,1624291200000000000,23205.0,23330.0,23120.0,23255.0,7368,8006,8067
2021-06-23 00:00:00.000000000,1624377600000000000,23255.0,23600.0,23240.0,23595.0,11255,8067,8256
2021-06-24 00:00:00.000000000,1624464000000000000,23610.0,23670.0,23580.0,23660.0,10682,8256,8272
2021-06-25 00:00:00.000000000,1624550400000000000,23615.0,23730.0,23555.0,23715.0,10197,8272,8720
2021-06-28 00:00:00.000000000,1624809600000000000,23705.0,23775.0,23560.0,23775.0,13807,8720,8473
2021-06-29 00:00:00.000000000,1624896000000000000,23795.0,23910.0,23570.0,23815.0,12500,8473,9052
2021-06-30 00:00:00.000000000,1624982400000000000,23850.0,23905.0,23645.0,23735.0,8613,9052,8773
2021-07-01 00:00:00.000000000,1625068800000000000,23650.0,23775.0,23555.0,23695.0,7236,8773,8677
2021-07-02 00:00:00.000000000,1625155200000000000,23785.0,24080.0,23755.0,24070.0,13013,8677,9549
2021-07-05 00:00:00.000000000,1625414400000000000,24060.0,24320.0,23945.0,24225.0,10804,9549,9756
2021-07-06 00:00:00.000000000,1625500800000000000,24260.0,24445.0,24155.0,24400.0,9667,9756,9782
2021-07-07 00:00:00.000000000,1625587200000000000,24515.0,24540.0,23965.0,24260.0,11817,9782,9682
2021-07-08 00:00:00.000000000,1625673600000000000,24260.0,24380.0,24160.0,24230.0,9112,9682,9815
2021-07-09 00:00:00.000000000,1625760000000000000,24175.0,24195.0,24010.0,24120.0,6795,9815,9293
2021-07-12 00:00:00.000000000,1626019200000000000,24220.0,24410.0,24200.0,24230.0,6599,9293,9438
2021-07-13 00:00:00.000000000,1626105600000000000,24205.0,24500.0,24205.0,24475.0,4714,9438,9795
2021-07-14 00:00:00.000000000,1626192000000000000,24460.0,24715.0,24360.0,24630.0,6809,9795,9777
2021-07-15 00:00:00.000000000,1626278400000000000,24695.0,24860.0,24665.0,24760.0,7390,9777,9905
2021-07-16 00:00:00.000000000,1626364800000000000,24755.0,24850.0,24580.0,24765.0,7531,9905,9913
2021-07-19 00:00:00.000000000,1626624000000000000,24780.0,24835.0,24535.0,24575.0,8785,9913,9620
2021-07-20 00:00:00.000000000,1626710400000000000,24300.0,24650.0,24300.0,24650.0,7076,9620,9903
2021-07-21 00:00:00.000000000,1626796800000000000,24650.0,24815.0,24595.0,24635.0,6380,9903,9820
2021-07-22 00:00:00.000000000,1626883200000000000,24640.0,25380.0,24580.0,25275.0,12061,9820,11028
2021-07-23 00:00:00.000000000,1626969600000000000,25310.0,26060.0,25250.0,25810.0,16633,11028,11354
2021-07-26 00:00:00.000000000,1627228800000000000,25740.0,26005.0,25555.0,25810.0,11927,11354,10619
2021-07-27 00:00:00.000000000,1627315200000000000,25810.0,27330.0,25705.0,27185.0,43306,10619,13101
2021-07-28 00:00:00.000000000,1627401600000000000,27300.0,27520.0,26855.0,27200.0,47436,13101,12979
2021-07-29 00:00:00.000000000,1627488000000000000,27260.0,27405.0,26885.0,27190.0,26127,12979,11376
2021-07-30 00:00:00.000000000,1627574400000000000,27105.0,27300.0,26425.0,26700.0,25966,11376,7878
2021-08-02 00:00:00.000000000,1627833600000000000,26625.0,27075.0,26355.0,26940.0,13098,7878,6784
2021-08-03 00:00:00.000000000,1627920000000000000,26900.0,27310.0,26665.0,26695.0,16552,6784,6590
2021-08-04 00:00:00.000000000,1628006400000000000,26690.0,26990.0,26520.0,26835.0,9022,6590,5822
2021-08-05 00:00:00.000000000,1628092800000000000,26820.0,26950.0,26625.0,26670.0,7137,5822,5219
2021-08-06 00:00:00.000000000,1628179200000000000,26665.0,27265.0,26600.0,27180.0,9313,5219,5105
2021-08-09 00:00:00.000000000,1628438400000000000,27295.0,27360.0,26920.0,26935.0,8391,5105,4305
2021-08-10 00:00:00.000000000,1628524800000000000,26900.0,27255.0,26770.0,27080.0,6049,4305,3606
2021-08-11 00:00:00.000000000,1628611200000000000,27245.0,27315.0,26740.0,26965.0,3953,3606,2843
2021-08-12 00:00:00.000000000,1628697600000000000,26615.0,26760.0,26500.0,26510.0,3147,2843,7749
2021-08-13 00:00:00.000000000,1628784000000000000,26505.0,26760.0,26215.0,26580.0,8168,7749,8195
2021-08-16 00:00:00.000000000,1629043200000000000,26650.0,26730.0,26470.0,26670.0,6304,8195,8478
2021-08-17 00:00:00.000000000,1629129600000000000,26700.0,27155.0,26615.0,26685.0,15197,8478,9147
2021-08-18 00:00:00.000000000,1629216000000000000,26695.0,26965.0,26600.0,26665.0,6776,9147,8949
2021-08-19 00:00:00.000000000,1629302400000000000,26685.0,26790.0,26260.0,26615.0,9616,8949,8536
2021-08-20 00:00:00.000000000,1629388800000000000,26400.0,26400.0,25515.0,25660.0,13580,8536,9201
2021-08-23 00:00:00.000000000,1629648000000000000,25740.0,26105.0,25600.0,26045.0,9323,9201,8955
2021-08-24 00:00:00.000000000,1629734400000000000,26080.0,26095.0,25385.0,25445.0,9433,8955,9005
2021-08-25 00:00:00.000000000,1629820800000000000,25500.0,25815.0,25465.0,25695.0,7112,9005,9204
2021-08-26 00:00:00.000000000,1629907200000000000,25770.0,25890.0,25480.0,25640.0,9919,9204,9350
2021-08-27 00:00:00.000000000,1629993600000000000,25610.0,25750.0,25350.0,25480.0,9552,9350,9253
2021-08-30 00:00:00.000000000,1630252800000000000,25520.0,25625.0,24880.0,24975.0,16804,9253,10622
2021-08-31 00:00:00.000000000,1630339200000000000,25085.0,25165.0,24705.0,24780.0,10396,10622,10657
2021-09-01 00:00:00.000000000,1630425600000000000,24790.0,24880.0,24520.0,24560.0,9490,10657,11402
2021-09-02 00:00:00.000000000,1630512000000000000,24625.0,24940.0,24425.0,24855.0,13415,11402,12407
2021-09-03 00:00:00.000000000,1630598400000000000,24900.0,25535.0,24900.0,25490.0,12983,12407,11593
2021-09-06 00:00:00.000000000,1630857600000000000,25540.0,25540.0,25305.0,25380.0,10386,11593,11254
2021-09-07 00:00:00.000000000,1630944000000000000,25415.0,25520.0,25200.0,25470.0,8069,11254,11463
2021-09-08 00:00:00.000000000,1631030400000000000,25310.0,25825.0,25310.0,25695.0,14475,11463,11539
2021-09-09 00:00:00.000000000,1631116800000000000,25705.0,25895.0,25630.0,25630.0,15934,11539,11597
2021-09-10 00:00:00.000000000,1631203200000000000,25590.0,25660.0,24755.0,24940.0,19133,11597,11995
2021-09-13 00:00:00.000000000,1631462400000000000,25110.0,25195.0,24510.0,24615.0,13804,11995,12105
2021-09-14 00:00:00.000000000,1631548800000000000,24630.0,24800.0,24585.0,24710.0,10313,12105,12186
2021-09-15 00:00:00.000000000,1631635200000000000,24700.0,24960.0,24530.0,24885.0,10809,12186,12040
2021-09-16 00:00:00.000000000,1631721600000000000,24925.0,25165.0,24800.0,25100.0,12898,12040,11710
2021-09-17 00:00:00.000000000,1631808000000000000,25000.0,25190.0,24665.0,24760.0,11362,11710,11633
2021-09-22 00:00:00.000000000,1632240000000000000,24365.0,24595.0,24030.0,24555.0,8409,11633,11597
2021-09-23 00:00:00.000000000,1632326400000000000,24570.0,24725.0,24155.0,24275.0,10471,11597,11826
2021-09-24 00:00:00.000000000,1632412800000000000,24420.0,24790.0,24260.0,24765.0,12648,11826,12017
2021-09-27 00:00:00.000000000,1632672000000000000,24805.0,26005.0,24730.0,25705.0,27141,12017,11631
2021-09-28 00:00:00.000000000,1632758400000000000,25835.0,26540.0,25615.0,26430.0,22541,11631,11369
2021-09-29 00:00:00.000000000,1632844800000000000,26375.0,26955.0,26175.0,26745.0,28812,11369,10139
2021-09-30 00:00:00.000000000,1632931200000000000,26905.0,27380.0,26820.0,27350.0,38397,10139,9534
2021-10-08 00:00:00.000000000,1633622400000000000,29115.0,29265.0,29000.0,29265.0,1742,9534,9768
2021-10-11 00:00:00.000000000,1633881600000000000,29710.0,29785.0,28345.0,29230.0,34893,9768,9563
2021-10-12 00:00:00.000000000,1633968000000000000,28950.0,29205.0,28110.0,29175.0,27658,9563,10094
2021-10-13 00:00:00.000000000,1634054400000000000,29015.0,29240.0,27650.0,28570.0,27474,10094,10206
2021-10-14 00:00:00.000000000,1634140800000000000,28515.0,29195.0,28330.0,28800.0,31220,10206,9799
2021-10-15 00:00:00.000000000,1634227200000000000,28890.0,30510.0,28815.0,30460.0,33505,9799,11895
2021-10-18 00:00:00.000000000,1634486400000000000,30185.0,30465.0,28800.0,29500.0,39022,11895,9474
2021-10-19 00:00:00.000000000,1634572800000000000,29480.0,29525.0,29085.0,29435.0,19726,9474,9441
2021-10-20 00:00:00.000000000,1634659200000000000,29250.0,29445.0,28860.0,29105.0,24948,9441,8684
2021-10-21 00:00:00.000000000,1634745600000000000,29120.0,29615.0,28715.0,28780.0,18327,8684,8621
2021-10-22 00:00:00.000000000,1634832000000000000,28960.0,29075.0,28465.0,28950.0,18483,8621,8292
2021-10-25 00:00:00.000000000,1635091200000000000,28940.0,29440.0,28655.0,29310.0,23436,8292,8900
2021-10-26 00:00:00.000000000,1635177600000000000,29330.0,29335.0,28800.0,29030.0,11247,8900,8637
2021-10-27 00:00:00.000000000,1635264000000000000,29060.0,29315.0,28705.0,28870.0,18225,8637,8347
2021-10-28 00:00:00.000000000,1635350400000000000,28870.0,29490.0,28575.0,29260.0,29452,8347,8710
2021-10-29 00:00:00.000000000,1635436800000000000,29400.0,29875.0,29160.0,29230.0,22693,8710,8784
2021-11-01 00:00:00.000000000,1635696000000000000,29310.0,29720.0,29205.0,29600.0,19529,8784,9415
2021-11-02 00:00:00.000000000,1635782400000000000,29900.0,29930.0,29270.0,29520.0,24391,9415,9215
2021-11-03 00:00:00.000000000,1635868800000000000,29520.0,29590.0,28860.0,29190.0,18664,9215,8961
2021-11-04 00:00:00.000000000,1635955200000000000,29195.0,29290.0,28965.0,29010.0,14877,8961,8820
2021-11-05 00:00:00.000000000,1636041600000000000,29110.0,29300.0,28925.0,29120.0,14999,8820,8722
2021-11-08 00:00:00.000000000,1636300800000000000,29100.0,29290.0,28345.0,29200.0,19831,8722,8314
2021-11-09 00:00:00.000000000,1636387200000000000,29180.0,29240.0,28975.0,29060.0,9769,8314,8128
2021-11-10 00:00:00.000000000,1636473600000000000,29040.0,29275.0,28925.0,29125.0,13497,8128,8321
2021-11-11 00:00:00.000000000,1636560000000000000,29165.0,29370.0,28975.0,29060.0,13101,8321,8153
2021-11-12 00:00:00.000000000,1636646400000000000,29055.0,29175.0,28860.0,29035.0,10403,8153,7993
2021-11-15 00:00:00.000000000,1636905600000000000,28940.0,29405.0,28855.0,29360.0,13029,7993,8195
2021-11-16 00:00:00.000000000,1636992000000000000,29265.0,29765.0,29255.0,29720.0,16164,8195,8867
2021-11-17 00:00:00.000000000,1637078400000000000,29700.0,29790.0,29615.0,29675.0,13626,8867,9161
2021-11-18 00:00:00.000000000,1637164800000000000,29650.0,29865.0,29635.0,29770.0,8423,9161,9138
2021-11-19 00:00:00.000000000,1637251200000000000,29715.0,29800.0,29510.0,29725.0,11883,9138,9104
2021-11-22 00:00:00.000000000,1637510400000000000,29645.0,29800.0,29535.0,29580.0,11221,9104,9120
2021-11-23 00:00:00.000000000,1637596800000000000,29565.0,29635.0,29155.0,29155.0,14959,9120,8744
2021-11-24 00:00:00.000000000,1637683200000000000,29155.0,29470.0,29095.0,29470.0,14737,8744,8465
2021-11-25 00:00:00.000000000,1637769600000000000,29435.0,29495.0,29210.0,29285.0,11319,8465,8496
2021-11-26 00:00:00.000000000,1637856000000000000,29245.0,29375.0,29220.0,29265.0,9777,8496,8474
2021-11-29 00:00:00.000000000,1638115200000000000,29050.0,29180.0,28210.0,28310.0,24442,8474,6675
