datetime,datetime_nano,KQ.m@CZCE.CJ.open,KQ.m@CZCE.CJ.high,KQ.m@CZCE.CJ.low,KQ.m@CZCE.CJ.close,KQ.m@CZCE.CJ.volume,KQ.m@CZCE.CJ.open_oi,KQ.m@CZCE.CJ.close_oi
2022-06-28 00:00:00.000000000,1656345600000000000,11610.0,11650.0,11115.0,11275.0,20614,31645,31211
2022-06-29 00:00:00.000000000,1656432000000000000,11250.0,11505.0,11210.0,11375.0,15893,31211,30571
2022-06-30 00:00:00.000000000,1656518400000000000,11375.0,11425.0,11260.0,11335.0,9826,30571,30828
2022-07-01 00:00:00.000000000,1656604800000000000,11330.0,11330.0,10665.0,10715.0,21635,30828,29867
2022-07-04 00:00:00.000000000,1656864000000000000,10790.0,11150.0,10600.0,11060.0,17582,29867,30191
2022-07-05 00:00:00.000000000,1656950400000000000,11060.0,11305.0,10580.0,10645.0,19641,30191,29658
2022-07-06 00:00:00.000000000,1657036800000000000,10620.0,10790.0,10260.0,10500.0,17975,29658,28929
2022-07-07 00:00:00.000000000,1657123200000000000,10640.0,10680.0,10390.0,10400.0,12337,28929,28490
2022-07-08 00:00:00.000000000,1657209600000000000,10505.0,10860.0,10435.0,10605.0,15158,28490,27860
2022-07-11 00:00:00.000000000,1657468800000000000,10620.0,10885.0,10450.0,10720.0,16155,27860,27331
2022-07-12 00:00:00.000000000,1657555200000000000,10770.0,10870.0,10685.0,10750.0,9665,27331,26902
2022-07-13 00:00:00.000000000,1657641600000000000,10610.0,10745.0,10340.0,10595.0,12875,26902,25512
2022-07-14 00:00:00.000000000,1657728000000000000,10735.0,10785.0,10500.0,10600.0,8472,25512,24799
2022-07-15 00:00:00.000000000,1657814400000000000,10625.0,10650.0,10000.0,10260.0,17109,24799,23057
2022-07-18 00:00:00.000000000,1658073600000000000,10515.0,10770.0,10410.0,10635.0,10078,23057,22540
2022-07-19 00:00:00.000000000,1658160000000000000,12160.0,12200.0,11800.0,12175.0,20992,22540,25508
2022-07-20 00:00:00.000000000,1658246400000000000,12265.0,12350.0,12080.0,12205.0,12242,25508,26218
2022-07-21 00:00:00.000000000,1658332800000000000,12265.0,12545.0,12250.0,12430.0,20219,26218,27876
2022-07-22 00:00:00.000000000,1658419200000000000,12445.0,12590.0,12265.0,12435.0,14502,27876,27415
2022-07-25 00:00:00.000000000,1658678400000000000,12480.0,12580.0,11865.0,12040.0,22339,27415,25349
2022-07-26 00:00:00.000000000,1658764800000000000,12090.0,12130.0,11855.0,11935.0,15551,25349,25327
2022-07-27 00:00:00.000000000,1658851200000000000,11905.0,12130.0,11740.0,12090.0,16054,25327,24897
2022-07-28 00:00:00.000000000,1658937600000000000,12150.0,12170.0,11865.0,11900.0,13881,24897,25641
2022-07-29 00:00:00.000000000,1659024000000000000,11930.0,12055.0,11880.0,11960.0,11912,25641,25683
2022-08-01 00:00:00.000000000,1659283200000000000,11930.0,12280.0,11930.0,12090.0,19876,25683,26073
2022-08-02 00:00:00.000000000,1659369600000000000,12100.0,12140.0,11800.0,11940.0,13998,26073,25143
2022-08-03 00:00:00.000000000,1659456000000000000,11980.0,12000.0,11825.0,11980.0,10434,25143,26034
2022-08-04 00:00:00.000000000,1659542400000000000,11985.0,12280.0,11940.0,12255.0,17706,26034,26741
2022-08-05 00:00:00.000000000,1659628800000000000,12190.0,12250.0,12120.0,12215.0,11344,26741,26335
2022-08-08 00:00:00.000000000,1659888000000000000,12120.0,12185.0,11810.0,11815.0,21709,26335,25724
2022-08-09 00:00:00.000000000,1659974400000000000,11745.0,11925.0,11705.0,11865.0,10336,25724,26462
2022-08-10 00:00:00.000000000,1660060800000000000,11790.0,11910.0,11760.0,11825.0,9949,26462,26728
2022-08-11 00:00:00.000000000,1660147200000000000,11865.0,11930.0,11790.0,11855.0,8774,26728,26927
2022-08-12 00:00:00.000000000,1660233600000000000,11915.0,12000.0,11775.0,11860.0,11372,26927,27288
2022-08-15 00:00:00.000000000,1660492800000000000,11860.0,12070.0,11805.0,11985.0,18030,27288,28065
2022-08-16 00:00:00.000000000,1660579200000000000,11990.0,12020.0,11815.0,11900.0,13436,28065,27291
2022-08-17 00:00:00.000000000,1660665600000000000,11950.0,11950.0,11805.0,11825.0,10247,27291,27586
2022-08-18 00:00:00.000000000,1660752000000000000,11750.0,11890.0,11660.0,11660.0,16762,27586,28549
2022-08-19 00:00:00.000000000,1660838400000000000,11655.0,11980.0,11635.0,11960.0,15436,28549,27706
2022-08-22 00:00:00.000000000,1661097600000000000,11935.0,12150.0,11840.0,11955.0,19992,27706,27856
2022-08-23 00:00:00.000000000,1661184000000000000,11960.0,11995.0,11900.0,11970.0,8393,27856,28016
2022-08-24 00:00:00.000000000,1661270400000000000,11985.0,12100.0,11940.0,11990.0,12174,28016,28164
2022-08-25 00:00:00.000000000,1661356800000000000,12010.0,12200.0,11945.0,12195.0,14595,28164,29750
2022-08-26 00:00:00.000000000,1661443200000000000,12195.0,12335.0,12140.0,12190.0,18719,29750,30241
2022-08-29 00:00:00.000000000,1661702400000000000,12185.0,12410.0,12160.0,12405.0,19326,30241,33256
2022-08-30 00:00:00.000000000,1661788800000000000,12405.0,12420.0,12215.0,12290.0,15029,33256,31358
2022-08-31 00:00:00.000000000,1661875200000000000,12300.0,12375.0,12220.0,12300.0,12002,31358,31113
2022-09-01 00:00:00.000000000,1661961600000000000,12315.0,12350.0,12020.0,12130.0,15787,31113,29029
2022-09-02 00:00:00.000000000,1662048000000000000,12140.0,12270.0,12060.0,12175.0,12984,29029,28262
2022-09-05 00:00:00.000000000,1662307200000000000,12065.0,12205.0,12065.0,12160.0,7956,28262,28566
2022-09-06 00:00:00.000000000,1662393600000000000,12170.0,12250.0,12050.0,12135.0,9679,28566,28587
2022-09-07 00:00:00.000000000,1662480000000000000,12105.0,12305.0,12080.0,12290.0,12252,28587,29680
2022-09-08 00:00:00.000000000,1662566400000000000,12280.0,12335.0,12200.0,12270.0,11179,29680,29421
2022-09-09 00:00:00.000000000,1662652800000000000,12210.0,12295.0,12205.0,12280.0,7624,29421,28791
2022-09-13 00:00:00.000000000,1662998400000000000,12310.0,12510.0,12260.0,12485.0,21902,28791,33204
2022-09-14 00:00:00.000000000,1663084800000000000,12420.0,12570.0,12315.0,12500.0,19575,33204,35039
2022-09-15 00:00:00.000000000,1663171200000000000,12580.0,12595.0,12410.0,12455.0,14482,35039,34052
2022-09-16 00:00:00.000000000,1663257600000000000,12500.0,12540.0,11625.0,12165.0,27182,34052,29416
2022-09-19 00:00:00.000000000,1663516800000000000,12135.0,12225.0,12075.0,12085.0,10766,29416,28253
2022-09-20 00:00:00.000000000,1663603200000000000,12100.0,12215.0,12025.0,12145.0,8722,28253,27584
2022-09-21 00:00:00.000000000,1663689600000000000,12110.0,12160.0,12010.0,12015.0,7960,27584,27951
2022-09-22 00:00:00.000000000,1663776000000000000,12015.0,12100.0,11930.0,11985.0,8790,27951,28199
2022-09-23 00:00:00.000000000,1663862400000000000,11940.0,12020.0,11850.0,11895.0,9011,28199,27955
2022-09-26 00:00:00.000000000,1664121600000000000,11860.0,11970.0,11665.0,11700.0,14536,27955,26187
2022-09-27 00:00:00.000000000,1664208000000000000,11765.0,11830.0,11685.0,11730.0,7565,26187,26613
2022-09-28 00:00:00.000000000,1664294400000000000,11720.0,11885.0,11710.0,11750.0,7164,26613,26248
2022-09-29 00:00:00.000000000,1664380800000000000,11805.0,11835.0,11755.0,11805.0,4919,26248,26229
2022-09-30 00:00:00.000000000,1664467200000000000,11750.0,11860.0,11720.0,11770.0,6427,26229,25533
2022-10-10 00:00:00.000000000,1665331200000000000,11900.0,11900.0,11555.0,11575.0,14263,25533,26614
2022-10-11 00:00:00.000000000,1665417600000000000,11535.0,11620.0,11495.0,11580.0,9295,26614,27190
2022-10-12 00:00:00.000000000,1665504000000000000,11520.0,11645.0,11505.0,11535.0,7366,27190,27982
2022-10-13 00:00:00.000000000,1665590400000000000,11565.0,11770.0,11540.0,11620.0,12702,27982,26358
2022-10-14 00:00:00.000000000,1665676800000000000,11600.0,11670.0,11440.0,11505.0,12006,26358,27792
2022-10-17 00:00:00.000000000,1665936000000000000,11485.0,11485.0,11310.0,11375.0,11729,27792,28531
2022-10-18 00:00:00.000000000,1666022400000000000,11320.0,11450.0,11315.0,11375.0,7546,28531,28579
2022-10-19 00:00:00.000000000,1666108800000000000,11330.0,11540.0,11245.0,11520.0,18769,28579,29332
2022-10-20 00:00:00.000000000,1666195200000000000,11550.0,11895.0,11550.0,11700.0,21882,29332,27436
2022-10-21 00:00:00.000000000,1666281600000000000,11700.0,11730.0,11405.0,11530.0,12406,27436,26985
2022-10-24 00:00:00.000000000,1666540800000000000,11575.0,11630.0,11420.0,11420.0,8113,26985,27651
2022-10-25 00:00:00.000000000,1666627200000000000,11430.0,11555.0,11340.0,11555.0,10651,27651,27302
2022-10-26 00:00:00.000000000,1666713600000000000,11525.0,11585.0,11420.0,11495.0,9501,27302,27603
2022-10-27 00:00:00.000000000,1666800000000000000,11520.0,11545.0,11345.0,11380.0,7631,27603,27896
2022-10-28 00:00:00.000000000,1666886400000000000,11380.0,11430.0,11125.0,11165.0,14288,27896,28756
2022-10-31 00:00:00.000000000,1667145600000000000,11285.0,11285.0,11005.0,11070.0,13268,28756,28076
2022-11-01 00:00:00.000000000,1667232000000000000,11040.0,11065.0,10765.0,11020.0,23741,28076,28697
2022-11-02 00:00:00.000000000,1667318400000000000,10965.0,11090.0,10880.0,11005.0,10964,28697,28917
2022-11-03 00:00:00.000000000,1667404800000000000,11070.0,11250.0,11020.0,11135.0,13823,28917,28966
2022-11-04 00:00:00.000000000,1667491200000000000,11120.0,11485.0,11120.0,11310.0,14994,28966,28069
2022-11-07 00:00:00.000000000,1667750400000000000,11200.0,11350.0,11170.0,11240.0,10039,28069,27363
2022-11-08 00:00:00.000000000,1667836800000000000,11300.0,11335.0,11070.0,11150.0,8648,27363,27140
2022-11-09 00:00:00.000000000,1667923200000000000,11150.0,11260.0,10925.0,11245.0,15579,27140,27124
2022-11-10 00:00:00.000000000,1668009600000000000,11220.0,11350.0,11195.0,11260.0,12750,27124,26442
2022-11-11 00:00:00.000000000,1668096000000000000,11280.0,11325.0,11080.0,11225.0,13728,26442,26500
2022-11-14 00:00:00.000000000,1668355200000000000,11280.0,11405.0,11130.0,11175.0,13949,26500,26579
2022-11-15 00:00:00.000000000,1668441600000000000,11150.0,11280.0,11090.0,11260.0,9838,26579,26449
2022-11-16 00:00:00.000000000,1668528000000000000,11250.0,11385.0,11235.0,11320.0,13067,26449,26025
2022-11-17 00:00:00.000000000,1668614400000000000,11275.0,11330.0,11100.0,11135.0,11562,26025,26704
2022-11-18 00:00:00.000000000,1668700800000000000,11120.0,11220.0,11040.0,11125.0,9867,26704,26540
2022-11-21 00:00:00.000000000,1668960000000000000,11125.0,11135.0,10945.0,10960.0,10437,26540,26635
2022-11-22 00:00:00.000000000,1669046400000000000,10980.0,10990.0,10875.0,10965.0,9162,26635,26778
2022-11-23 00:00:00.000000000,1669132800000000000,10990.0,10990.0,10715.0,10730.0,10806,26778,27861
2022-11-24 00:00:00.000000000,1669219200000000000,10725.0,10765.0,10595.0,10715.0,14323,27861,28019
2022-11-25 00:00:00.000000000,1669305600000000000,10775.0,10895.0,10735.0,10790.0,10836,28019,27649
2022-11-28 00:00:00.000000000,1669564800000000000,10770.0,10795.0,10665.0,10700.0,9589,27649,27477
2022-11-29 00:00:00.000000000,1669651200000000000,10710.0,10910.0,10710.0,10855.0,13379,27477,26132
2022-11-30 00:00:00.000000000,1669737600000000000,10870.0,10895.0,10770.0,10835.0,10241,26132,24013
2022-12-01 00:00:00.000000000,1669824000000000000,10860.0,11020.0,10805.0,10945.0,12139,24013,21560
2022-12-02 00:00:00.000000000,1669910400000000000,10900.0,10975.0,10850.0,10855.0,6920,21560,20822
2022-12-05 00:00:00.000000000,1670169600000000000,10900.0,10980.0,10845.0,10855.0,6250,20822,19626
2022-12-06 00:00:00.000000000,1670256000000000000,10820.0,10845.0,10640.0,10800.0,8726,19626,18142
2022-12-07 00:00:00.000000000,1670342400000000000,10820.0,10820.0,10715.0,10760.0,5675,18142,17332
2022-12-08 00:00:00.000000000,1670428800000000000,10805.0,10810.0,10570.0,10650.0,7518,17332,16984
2022-12-09 00:00:00.000000000,1670515200000000000,10625.0,10680.0,10565.0,10630.0,8547,16984,15964
2022-12-12 00:00:00.000000000,1670774400000000000,10650.0,11070.0,10610.0,11020.0,15270,15964,12561
2022-12-13 00:00:00.000000000,1670860800000000000,10820.0,10990.0,10730.0,10925.0,20198,12561,23758
2022-12-14 00:00:00.000000000,1670947200000000000,10950.0,11045.0,10880.0,10880.0,14088,23758,26422
2022-12-15 00:00:00.000000000,1671033600000000000,10930.0,11030.0,10815.0,10865.0,20247,26422,29679
2022-12-16 00:00:00.000000000,1671120000000000000,10840.0,11000.0,10820.0,10965.0,20908,29679,30462
2022-12-19 00:00:00.000000000,1671379200000000000,10910.0,10970.0,10270.0,10310.0,37816,30462,32530
2022-12-20 00:00:00.000000000,1671465600000000000,10315.0,10370.0,10090.0,10150.0,44778,32530,35309
2022-12-21 00:00:00.000000000,1671552000000000000,10180.0,10240.0,10105.0,10145.0,18851,35309,36638
2022-12-22 00:00:00.000000000,1671638400000000000,10165.0,10220.0,10020.0,10100.0,22948,36638,37918
2022-12-23 00:00:00.000000000,1671724800000000000,10095.0,10250.0,10065.0,10150.0,22431,37918,36745
2022-12-26 00:00:00.000000000,1671984000000000000,10100.0,10315.0,9925.0,10190.0,38323,36745,40583
2022-12-27 00:00:00.000000000,1672070400000000000,10230.0,10340.0,10200.0,10285.0,23229,40583,41459
2022-12-28 00:00:00.000000000,1672156800000000000,10215.0,10310.0,10150.0,10260.0,21418,41459,42484
2022-12-29 00:00:00.000000000,1672243200000000000,10240.0,10325.0,10155.0,10185.0,21515,42484,42787
2022-12-30 00:00:00.000000000,1672329600000000000,10185.0,10255.0,10130.0,10190.0,16636,42787,43779
2023-01-03 00:00:00.000000000,1672675200000000000,10245.0,10445.0,10235.0,10380.0,35395,43779,44313
2023-01-04 00:00:00.000000000,1672761600000000000,10395.0,10515.0,10320.0,10375.0,26870,44313,44554
2023-01-05 00:00:00.000000000,1672848000000000000,10370.0,10475.0,10270.0,10360.0,22057,44554,44542
2023-01-06 00:00:00.000000000,1672934400000000000,10365.0,10375.0,10160.0,10250.0,27352,44542,45301
2023-01-09 00:00:00.000000000,1673193600000000000,10235.0,10325.0,10215.0,10300.0,15420,45301,44616
2023-01-10 00:00:00.000000000,1673280000000000000,10330.0,10410.0,10285.0,10355.0,20241,44616,44193
2023-01-11 00:00:00.000000000,1673366400000000000,10355.0,10395.0,10210.0,10215.0,21743,44193,45281
2023-01-12 00:00:00.000000000,1673452800000000000,10230.0,10445.0,10215.0,10400.0,27289,45281,45589
2023-01-13 00:00:00.000000000,1673539200000000000,10405.0,10480.0,10320.0,10365.0,26579,45589,46379
2023-01-16 00:00:00.000000000,1673798400000000000,10405.0,10440.0,10250.0,10330.0,21990,46379,46379
2023-01-17 00:00:00.000000000,1673884800000000000,10375.0,10550.0,10335.0,10400.0,32844,46379,47294
2023-01-18 00:00:00.000000000,1673971200000000000,10400.0,10510.0,10375.0,10420.0,20184,47294,48700
2023-01-19 00:00:00.000000000,1674057600000000000,10420.0,10490.0,10335.0,10345.0,24059,48700,48031
2023-01-20 00:00:00.000000000,1674144000000000000,10365.0,10490.0,10335.0,10475.0,23511,48031,45486
2023-01-30 00:00:00.000000000,1675008000000000000,10600.0,10670.0,10435.0,10585.0,28533,45486,47758
2023-01-31 00:00:00.000000000,1675094400000000000,10550.0,10930.0,10500.0,10860.0,68620,47758,54991
2023-02-01 00:00:00.000000000,1675180800000000000,10885.0,11005.0,10830.0,10875.0,45609,54991,57981
2023-02-02 00:00:00.000000000,1675267200000000000,10865.0,10960.0,10620.0,10660.0,50972,57981,57244
2023-02-03 00:00:00.000000000,1675353600000000000,10665.0,10810.0,10535.0,10700.0,42257,57244,55435
2023-02-06 00:00:00.000000000,1675612800000000000,10685.0,10810.0,10655.0,10730.0,28099,55435,57621
2023-02-07 00:00:00.000000000,1675699200000000000,10705.0,10720.0,10540.0,10690.0,24726,57621,56686
2023-02-08 00:00:00.000000000,1675785600000000000,10700.0,10745.0,10515.0,10550.0,26851,56686,57462
2023-02-09 00:00:00.000000000,1675872000000000000,10545.0,10605.0,10315.0,10320.0,41425,57462,56335
2023-02-10 00:00:00.000000000,1675958400000000000,10340.0,10345.0,10190.0,10265.0,35764,56335,55088
2023-02-13 00:00:00.000000000,1676217600000000000,10295.0,10425.0,10260.0,10355.0,28177,55088,53529
2023-02-14 00:00:00.000000000,1676304000000000000,10390.0,10440.0,10290.0,10410.0,21455,53529,52513
2023-02-15 00:00:00.000000000,1676390400000000000,10425.0,10425.0,10315.0,10370.0,17589,52513,52549
2023-02-16 00:00:00.000000000,1676476800000000000,10385.0,10470.0,10365.0,10415.0,26065,52549,53370
2023-02-17 00:00:00.000000000,1676563200000000000,10420.0,10445.0,10200.0,10310.0,26989,53370,53880
2023-02-20 00:00:00.000000000,1676822400000000000,10315.0,10365.0,10265.0,10280.0,18357,53880,54223
2023-02-21 00:00:00.000000000,1676908800000000000,10320.0,10495.0,10310.0,10425.0,36360,54223,54290
2023-02-22 00:00:00.000000000,1676995200000000000,10435.0,10510.0,10400.0,10405.0,26881,54290,54518
2023-02-23 00:00:00.000000000,1677081600000000000,10415.0,10475.0,10350.0,10440.0,19221,54518,54825
2023-02-24 00:00:00.000000000,1677168000000000000,10430.0,10690.0,10410.0,10690.0,54136,54825,58397
2023-02-27 00:00:00.000000000,1677427200000000000,10675.0,10690.0,10545.0,10570.0,41852,58397,61331
2023-02-28 00:00:00.000000000,1677513600000000000,10560.0,10615.0,10200.0,10285.0,57591,61331,57729
2023-03-01 00:00:00.000000000,1677600000000000000,10280.0,10360.0,10225.0,10325.0,25654,57729,56790
2023-03-02 00:00:00.000000000,1677686400000000000,10335.0,10375.0,10280.0,10345.0,17731,56790,57193
2023-03-03 00:00:00.000000000,1677772800000000000,10350.0,10390.0,10210.0,10240.0,25643,57193,57769
2023-03-06 00:00:00.000000000,1678032000000000000,10170.0,10315.0,10025.0,10255.0,29867,57769,59118
2023-03-07 00:00:00.000000000,1678118400000000000,10250.0,10310.0,10225.0,10295.0,15700,59118,58633
2023-03-08 00:00:00.000000000,1678204800000000000,10275.0,10285.0,10185.0,10220.0,17288,58633,58488
2023-03-09 00:00:00.000000000,1678291200000000000,10220.0,10240.0,10045.0,10055.0,28438,58488,59060
2023-03-10 00:00:00.000000000,1678377600000000000,10030.0,10110.0,9775.0,9820.0,48675,59060,57272
2023-03-13 00:00:00.000000000,1678636800000000000,9840.0,9900.0,9735.0,9870.0,23376,57272,56690
2023-03-14 00:00:00.000000000,1678723200000000000,9890.0,9970.0,9845.0,9875.0,20345,56690,56832
2023-03-15 00:00:00.000000000,1678809600000000000,9860.0,9950.0,9820.0,9885.0,14641,56832,56934
2023-03-16 00:00:00.000000000,1678896000000000000,9890.0,9915.0,9590.0,9795.0,39002,56934,53852
2023-03-17 00:00:00.000000000,1678982400000000000,9800.0,9840.0,9715.0,9755.0,15916,53852,53830
2023-03-20 00:00:00.000000000,1679241600000000000,9775.0,9835.0,9680.0,9695.0,17380,53830,53913
2023-03-21 00:00:00.000000000,1679328000000000000,9690.0,9730.0,9575.0,9615.0,20758,53913,53780
2023-03-22 00:00:00.000000000,1679414400000000000,9650.0,9740.0,9595.0,9650.0,17310,53780,52614
2023-03-23 00:00:00.000000000,1679500800000000000,9650.0,9690.0,9465.0,9470.0,21863,52614,53136
2023-03-24 00:00:00.000000000,1679587200000000000,9450.0,9535.0,9315.0,9510.0,32579,53136,50976
2023-03-27 00:00:00.000000000,1679846400000000000,9480.0,9575.0,9465.0,9555.0,20032,50976,49701
2023-03-28 00:00:00.000000000,1679932800000000000,9580.0,9650.0,9550.0,9610.0,20001,49701,47648
2023-03-29 00:00:00.000000000,1680019200000000000,9635.0,9660.0,9465.0,9500.0,25524,47648,45328
