datetime,datetime_nano,KQ.m@SHFE.zn.open,KQ.m@SHFE.zn.high,KQ.m@SHFE.zn.low,KQ.m@SHFE.zn.close,KQ.m@SHFE.zn.volume,KQ.m@SHFE.zn.open_oi,KQ.m@SHFE.zn.close_oi
2021-06-09 00:00:00.000000000,1623168000000000000,22485.0,22735.0,22420.0,22685.0,165388,91962,92801
2021-06-10 00:00:00.000000000,1623254400000000000,22605.0,22710.0,22230.0,22400.0,172330,92801,88682
2021-06-11 00:00:00.000000000,1623340800000000000,22415.0,22890.0,22345.0,22740.0,170372,88682,87451
2021-06-15 00:00:00.000000000,1623686400000000000,22750.0,22845.0,22310.0,22460.0,133229,87451,79815
2021-06-16 00:00:00.000000000,1623772800000000000,22460.0,22795.0,22300.0,22310.0,214117,79815,80864
2021-06-17 00:00:00.000000000,1623859200000000000,22345.0,22830.0,22310.0,22650.0,224794,80864,87379
2021-06-18 00:00:00.000000000,1623945600000000000,22450.0,22495.0,21845.0,21935.0,301904,87379,76355
2021-06-21 00:00:00.000000000,1624204800000000000,21770.0,21790.0,21390.0,21515.0,211681,76355,73142
2021-06-22 00:00:00.000000000,1624291200000000000,21515.0,21730.0,21485.0,21650.0,131517,73142,65436
2021-06-23 00:00:00.000000000,1624377600000000000,21560.0,21855.0,21545.0,21820.0,149582,65436,52257
2021-06-24 00:00:00.000000000,1624464000000000000,21885.0,22000.0,21700.0,21700.0,133431,52257,84721
2021-06-25 00:00:00.000000000,1624550400000000000,21810.0,22025.0,21760.0,21760.0,185852,84721,95802
2021-06-28 00:00:00.000000000,1624809600000000000,21850.0,21995.0,21710.0,21745.0,226088,95802,100829
2021-06-29 00:00:00.000000000,1624896000000000000,21765.0,21955.0,21670.0,21905.0,183375,100829,102120
2021-06-30 00:00:00.000000000,1624982400000000000,21895.0,22080.0,21810.0,21965.0,192548,102120,94053
2021-07-01 00:00:00.000000000,1625068800000000000,22040.0,22255.0,22000.0,22180.0,192934,94053,97874
2021-07-02 00:00:00.000000000,1625155200000000000,22150.0,22200.0,21930.0,22020.0,171871,97874,93381
2021-07-05 00:00:00.000000000,1625414400000000000,22100.0,22340.0,21825.0,22200.0,267812,93381,96924
2021-07-06 00:00:00.000000000,1625500800000000000,22175.0,22330.0,22090.0,22295.0,159167,96924,98423
2021-07-07 00:00:00.000000000,1625587200000000000,22355.0,22410.0,21965.0,22350.0,219107,98423,99877
2021-07-08 00:00:00.000000000,1625673600000000000,22260.0,22365.0,22100.0,22190.0,173377,99877,92701
2021-07-09 00:00:00.000000000,1625760000000000000,22205.0,22420.0,22155.0,22360.0,174447,92701,101426
2021-07-12 00:00:00.000000000,1626019200000000000,22500.0,22695.0,22165.0,22185.0,208578,101426,97061
2021-07-13 00:00:00.000000000,1626105600000000000,22095.0,22235.0,21990.0,21995.0,171311,97061,88428
2021-07-14 00:00:00.000000000,1626192000000000000,21920.0,22025.0,21770.0,21980.0,185803,88428,84563
2021-07-15 00:00:00.000000000,1626278400000000000,21920.0,22145.0,21785.0,22130.0,166054,84563,77622
2021-07-16 00:00:00.000000000,1626364800000000000,22100.0,22500.0,22070.0,22465.0,169919,77622,79857
2021-07-19 00:00:00.000000000,1626624000000000000,22515.0,22635.0,22415.0,22495.0,150337,79857,86744
2021-07-20 00:00:00.000000000,1626710400000000000,22300.0,22615.0,22280.0,22545.0,135976,86744,95207
2021-07-21 00:00:00.000000000,1626796800000000000,22455.0,22600.0,22095.0,22170.0,161467,95207,77200
2021-07-22 00:00:00.000000000,1626883200000000000,22175.0,22225.0,22105.0,22185.0,105653,77200,67264
2021-07-23 00:00:00.000000000,1626969600000000000,22155.0,22325.0,22060.0,22210.0,128029,67264,55502
2021-07-26 00:00:00.000000000,1627228800000000000,22310.0,22545.0,22225.0,22380.0,141009,55502,87519
2021-07-27 00:00:00.000000000,1627315200000000000,22420.0,22685.0,22330.0,22375.0,198355,87519,103796
2021-07-28 00:00:00.000000000,1627401600000000000,22405.0,22410.0,22215.0,22240.0,159144,103796,100943
2021-07-29 00:00:00.000000000,1627488000000000000,22270.0,22380.0,22205.0,22360.0,164194,100943,99014
2021-07-30 00:00:00.000000000,1627574400000000000,22315.0,22540.0,22290.0,22495.0,175083,99014,105241
2021-08-02 00:00:00.000000000,1627833600000000000,22640.0,22700.0,22445.0,22570.0,213745,105241,110860
2021-08-03 00:00:00.000000000,1627920000000000000,22655.0,22665.0,22105.0,22120.0,223065,110860,93012
2021-08-04 00:00:00.000000000,1628006400000000000,22020.0,22130.0,21960.0,22050.0,158540,93012,89357
2021-08-05 00:00:00.000000000,1628092800000000000,22045.0,22180.0,21990.0,22090.0,153350,89357,88086
2021-08-06 00:00:00.000000000,1628179200000000000,22215.0,22600.0,22180.0,22580.0,200110,88086,85662
2021-08-09 00:00:00.000000000,1628438400000000000,22430.0,22500.0,22250.0,22395.0,154888,85662,78530
2021-08-10 00:00:00.000000000,1628524800000000000,22230.0,22450.0,22200.0,22430.0,140146,78530,74581
2021-08-11 00:00:00.000000000,1628611200000000000,22400.0,22545.0,22360.0,22520.0,127286,74581,76049
2021-08-12 00:00:00.000000000,1628697600000000000,22660.0,22820.0,22590.0,22795.0,167299,76049,87671
2021-08-13 00:00:00.000000000,1628784000000000000,22635.0,22650.0,22300.0,22360.0,177950,87671,65673
2021-08-16 00:00:00.000000000,1629043200000000000,22515.0,22675.0,22330.0,22400.0,153903,65673,63133
2021-08-17 00:00:00.000000000,1629129600000000000,22510.0,22845.0,22510.0,22790.0,166693,63133,77021
2021-08-18 00:00:00.000000000,1629216000000000000,22535.0,22805.0,22520.0,22640.0,140838,77021,69617
2021-08-19 00:00:00.000000000,1629302400000000000,22625.0,22655.0,22400.0,22420.0,120283,69617,60817
2021-08-20 00:00:00.000000000,1629388800000000000,22220.0,22505.0,22180.0,22440.0,143172,60817,51552
2021-08-23 00:00:00.000000000,1629648000000000000,22310.0,22430.0,22215.0,22240.0,116214,51552,44427
2021-08-24 00:00:00.000000000,1629734400000000000,22320.0,22400.0,22115.0,22330.0,180317,44427,82680
2021-08-25 00:00:00.000000000,1629820800000000000,22455.0,22610.0,22430.0,22590.0,159738,82680,91351
2021-08-26 00:00:00.000000000,1629907200000000000,22700.0,22735.0,22440.0,22510.0,156352,91351,93436
2021-08-27 00:00:00.000000000,1629993600000000000,22500.0,22520.0,22240.0,22385.0,203440,93436,89263
2021-08-30 00:00:00.000000000,1630252800000000000,22320.0,22660.0,22320.0,22635.0,204063,89263,92679
2021-08-31 00:00:00.000000000,1630339200000000000,22635.0,22635.0,22285.0,22350.0,166258,92679,89077
2021-09-01 00:00:00.000000000,1630425600000000000,22465.0,22500.0,22160.0,22165.0,168041,89077,98575
2021-09-02 00:00:00.000000000,1630512000000000000,22180.0,22300.0,22010.0,22270.0,150819,98575,99126
2021-09-03 00:00:00.000000000,1630598400000000000,22200.0,22505.0,22180.0,22415.0,171204,99126,91453
2021-09-06 00:00:00.000000000,1630857600000000000,22435.0,22590.0,22360.0,22585.0,182747,91453,93805
2021-09-07 00:00:00.000000000,1630944000000000000,22560.0,22600.0,22395.0,22505.0,141135,93805,91388
2021-09-08 00:00:00.000000000,1631030400000000000,22625.0,22725.0,22530.0,22630.0,200761,91388,105680
2021-09-09 00:00:00.000000000,1631116800000000000,22705.0,22980.0,22645.0,22960.0,257785,105680,116208
2021-09-10 00:00:00.000000000,1631203200000000000,22905.0,22985.0,22745.0,22940.0,186068,116208,113017
2021-09-13 00:00:00.000000000,1631462400000000000,23000.0,23225.0,22860.0,22885.0,233784,113017,109754
2021-09-14 00:00:00.000000000,1631548800000000000,22975.0,23010.0,22570.0,22585.0,186940,109754,91011
2021-09-15 00:00:00.000000000,1631635200000000000,22515.0,22630.0,22470.0,22575.0,150322,91011,80370
2021-09-16 00:00:00.000000000,1631721600000000000,22635.0,22745.0,22505.0,22520.0,151339,80370,75073
2021-09-17 00:00:00.000000000,1631808000000000000,22605.0,22880.0,22585.0,22780.0,175650,75073,74285
2021-09-22 00:00:00.000000000,1632240000000000000,22485.0,22810.0,22380.0,22790.0,120623,74285,68458
2021-09-23 00:00:00.000000000,1632326400000000000,22745.0,22840.0,22530.0,22670.0,130678,68458,54603
2021-09-24 00:00:00.000000000,1632412800000000000,22725.0,23045.0,22675.0,22985.0,150435,54603,48629
2021-09-27 00:00:00.000000000,1632672000000000000,23065.0,23285.0,22860.0,23020.0,274986,48629,113591
2021-09-28 00:00:00.000000000,1632758400000000000,22880.0,22955.0,22655.0,22715.0,200509,113591,101498
2021-09-29 00:00:00.000000000,1632844800000000000,22675.0,22780.0,22620.0,22690.0,157079,101498,95122
2021-09-30 00:00:00.000000000,1632931200000000000,22620.0,22700.0,22350.0,22370.0,172401,95122,83508
2021-10-08 00:00:00.000000000,1633622400000000000,22555.0,22980.0,22555.0,22945.0,161312,83508,88281
2021-10-11 00:00:00.000000000,1633881600000000000,23060.0,23445.0,22980.0,23240.0,236033,88281,97796
2021-10-12 00:00:00.000000000,1633968000000000000,23480.0,23880.0,23385.0,23730.0,264469,97796,106094
2021-10-13 00:00:00.000000000,1634054400000000000,23805.0,24000.0,23520.0,24000.0,253036,106094,108486
2021-10-14 00:00:00.000000000,1634140800000000000,24495.0,25700.0,24455.0,25700.0,366410,108486,111563
2021-10-15 00:00:00.000000000,1634227200000000000,25665.0,26060.0,25410.0,25720.0,371147,111563,98967
2021-10-18 00:00:00.000000000,1634486400000000000,27480.0,27720.0,26860.0,27720.0,449964,98967,91307
2021-10-19 00:00:00.000000000,1634572800000000000,27295.0,27585.0,26900.0,27275.0,341171,91307,77539
2021-10-20 00:00:00.000000000,1634659200000000000,26855.0,26880.0,25125.0,25415.0,407427,77539,60753
2021-10-21 00:00:00.000000000,1634745600000000000,25565.0,26185.0,25350.0,25365.0,293595,60753,54358
2021-10-22 00:00:00.000000000,1634832000000000000,25185.0,25365.0,24055.0,24675.0,341124,54358,41971
2021-10-25 00:00:00.000000000,1635091200000000000,24685.0,25060.0,24015.0,24700.0,238410,41971,38056
2021-10-26 00:00:00.000000000,1635177600000000000,24815.0,24935.0,24120.0,24435.0,280917,38056,89591
2021-10-27 00:00:00.000000000,1635264000000000000,24385.0,24785.0,23855.0,23895.0,372002,89591,87591
2021-10-28 00:00:00.000000000,1635350400000000000,23705.0,24205.0,23335.0,23860.0,374160,87591,80304
2021-10-29 00:00:00.000000000,1635436800000000000,23765.0,23905.0,23320.0,23470.0,275830,80304,82414
2021-11-01 00:00:00.000000000,1635696000000000000,23540.0,24450.0,23445.0,24055.0,332565,82414,81284
2021-11-02 00:00:00.000000000,1635782400000000000,24110.0,24190.0,23450.0,23605.0,170414,81284,84757
2021-11-03 00:00:00.000000000,1635868800000000000,23650.0,24030.0,23390.0,23780.0,145575,84757,83718
2021-11-04 00:00:00.000000000,1635955200000000000,23645.0,24000.0,23160.0,23835.0,179148,83718,80282
2021-11-05 00:00:00.000000000,1636041600000000000,23675.0,23725.0,22605.0,22835.0,189815,80282,79404
2021-11-08 00:00:00.000000000,1636300800000000000,22640.0,23125.0,22640.0,22920.0,133509,79404,77970
2021-11-09 00:00:00.000000000,1636387200000000000,23030.0,23260.0,22780.0,23185.0,102566,77970,74408
2021-11-10 00:00:00.000000000,1636473600000000000,23310.0,23580.0,22965.0,23330.0,156834,74408,75078
2021-11-11 00:00:00.000000000,1636560000000000000,23330.0,23570.0,23180.0,23520.0,106360,75078,69374
2021-11-12 00:00:00.000000000,1636646400000000000,23435.0,23480.0,23130.0,23185.0,105786,69374,65078
2021-11-15 00:00:00.000000000,1636905600000000000,23240.0,23400.0,23000.0,23070.0,102358,65078,60660
2021-11-16 00:00:00.000000000,1636992000000000000,23105.0,23115.0,22580.0,22635.0,156538,60660,76869
2021-11-17 00:00:00.000000000,1637078400000000000,22680.0,22985.0,22640.0,22905.0,182079,76869,78406
2021-11-18 00:00:00.000000000,1637164800000000000,22845.0,22885.0,22250.0,22310.0,187392,78406,93026
2021-11-19 00:00:00.000000000,1637251200000000000,22400.0,22935.0,22285.0,22810.0,192664,93026,81904
2021-11-22 00:00:00.000000000,1637510400000000000,22650.0,23140.0,22615.0,22930.0,188408,81904,81753
2021-11-23 00:00:00.000000000,1637596800000000000,22915.0,23980.0,22915.0,23710.0,319200,81753,91492
2021-11-24 00:00:00.000000000,1637683200000000000,23820.0,23835.0,23520.0,23755.0,187239,91492,91053
2021-11-25 00:00:00.000000000,1637769600000000000,23840.0,23910.0,23625.0,23780.0,185569,91053,88869
2021-11-26 00:00:00.000000000,1637856000000000000,23820.0,23880.0,23360.0,23445.0,238530,88869,85581
2021-11-29 00:00:00.000000000,1638115200000000000,23000.0,23095.0,22690.0,22925.0,256558,85581,76557
2021-11-30 00:00:00.000000000,1638201600000000000,22970.0,23040.0,22800.0,22870.0,152390,76557,78703
2021-12-01 00:00:00.000000000,1638288000000000000,23130.0,23300.0,22875.0,23025.0,220275,78703,77797
2021-12-02 00:00:00.000000000,1638374400000000000,23025.0,23205.0,22890.0,22895.0,208533,77797,75141
2021-12-03 00:00:00.000000000,1638460800000000000,23095.0,23335.0,22850.0,23265.0,220288,75141,78447
2021-12-06 00:00:00.000000000,1638720000000000000,23170.0,23195.0,22670.0,22725.0,190450,78447,76431
2021-12-07 00:00:00.000000000,1638806400000000000,22725.0,22970.0,22720.0,22860.0,118498,76431,71858
2021-12-08 00:00:00.000000000,1638892800000000000,23080.0,23225.0,23015.0,23175.0,132380,71858,68685
2021-12-09 00:00:00.000000000,1638979200000000000,23300.0,23600.0,23225.0,23505.0,155861,68685,74774
2021-12-10 00:00:00.000000000,1639065600000000000,23510.0,23615.0,23380.0,23445.0,103597,74774,72096
2021-12-13 00:00:00.000000000,1639324800000000000,23440.0,23785.0,23285.0,23775.0,145249,72096,76924
2021-12-14 00:00:00.000000000,1639411200000000000,23735.0,23750.0,23340.0,23565.0,130497,76924,73848
2021-12-15 00:00:00.000000000,1639497600000000000,23530.0,23540.0,22990.0,23045.0,137118,73848,68165
2021-12-16 00:00:00.000000000,1639584000000000000,23015.0,23435.0,22870.0,23410.0,133814,68165,66135
2021-12-17 00:00:00.000000000,1639670400000000000,23540.0,24160.0,23495.0,24150.0,202934,66135,72969
2021-12-20 00:00:00.000000000,1639929600000000000,24010.0,24125.0,23455.0,23480.0,175985,72969,61527
2021-12-21 00:00:00.000000000,1640016000000000000,23510.0,23565.0,23290.0,23490.0,103364,61527,57060
2021-12-22 00:00:00.000000000,1640102400000000000,23750.0,24015.0,23570.0,23900.0,110425,57060,53547
2021-12-23 00:00:00.000000000,1640188800000000000,24345.0,24545.0,24240.0,24480.0,191997,53547,108499
2021-12-24 00:00:00.000000000,1640275200000000000,24380.0,24470.0,24240.0,24320.0,158868,108499,107710
2021-12-27 00:00:00.000000000,1640534400000000000,24410.0,24655.0,23940.0,23955.0,225923,107710,104426
2021-12-28 00:00:00.000000000,1640620800000000000,24055.0,24230.0,23845.0,24100.0,135244,104426,102125
2021-12-29 00:00:00.000000000,1640707200000000000,24045.0,24135.0,23840.0,24090.0,153295,102125,103282
2021-12-30 00:00:00.000000000,1640793600000000000,24150.0,24200.0,23895.0,24165.0,189580,103282,97778
2021-12-31 00:00:00.000000000,1640880000000000000,24235.0,24580.0,23930.0,24125.0,219259,97778,89750
2022-01-04 00:00:00.000000000,1641225600000000000,24245.0,24300.0,23970.0,24050.0,109151,89750,90080
2022-01-05 00:00:00.000000000,1641312000000000000,24200.0,24545.0,24090.0,24415.0,192746,90080,91640
2022-01-06 00:00:00.000000000,1641398400000000000,24445.0,24580.0,24310.0,24385.0,160505,91640,86050
2022-01-07 00:00:00.000000000,1641484800000000000,24495.0,24865.0,24190.0,24500.0,216351,86050,86972
2022-01-10 00:00:00.000000000,1641744000000000000,24475.0,24540.0,24140.0,24270.0,170182,86972,80733
2022-01-11 00:00:00.000000000,1641830400000000000,24250.0,24385.0,23985.0,24240.0,149641,80733,75893
2022-01-12 00:00:00.000000000,1641916800000000000,24380.0,24970.0,24320.0,24885.0,178002,75893,73697
2022-01-13 00:00:00.000000000,1642003200000000000,25020.0,25090.0,24700.0,24810.0,151150,73697,65984
2022-01-14 00:00:00.000000000,1642089600000000000,24980.0,25035.0,24745.0,24975.0,128327,65984,64723
2022-01-17 00:00:00.000000000,1642348800000000000,24845.0,24890.0,24420.0,24545.0,149815,64723,55585
2022-01-18 00:00:00.000000000,1642435200000000000,24455.0,24630.0,24335.0,24595.0,116415,55585,51913
2022-01-19 00:00:00.000000000,1642521600000000000,24565.0,24920.0,24535.0,24780.0,90216,51913,48225
2022-01-20 00:00:00.000000000,1642608000000000000,24990.0,25365.0,24920.0,25210.0,204228,48225,121759
2022-01-21 00:00:00.000000000,1642694400000000000,25305.0,25400.0,25055.0,25215.0,183451,121759,127914
2022-01-24 00:00:00.000000000,1642953600000000000,25230.0,25415.0,24765.0,24860.0,206491,127914,120604
2022-01-25 00:00:00.000000000,1643040000000000000,24750.0,24925.0,24660.0,24740.0,147342,120604,118792
2022-01-26 00:00:00.000000000,1643126400000000000,24815.0,24980.0,24650.0,24955.0,203183,118792,117540
2022-01-27 00:00:00.000000000,1643212800000000000,24910.0,25060.0,24560.0,24820.0,182795,117540,113555
2022-01-28 00:00:00.000000000,1643299200000000000,25015.0,25525.0,25000.0,25295.0,202026,113555,106960
2022-02-07 00:00:00.000000000,1644163200000000000,25400.0,25435.0,25000.0,25075.0,101734,106960,107999
2022-02-08 00:00:00.000000000,1644249600000000000,25190.0,25565.0,25175.0,25505.0,155420,107999,108280
2022-02-09 00:00:00.000000000,1644336000000000000,25360.0,25390.0,25050.0,25245.0,163389,108280,106710
2022-02-10 00:00:00.000000000,1644422400000000000,25370.0,25865.0,25300.0,25775.0,151257,106710,110985
2022-02-11 00:00:00.000000000,1644508800000000000,25945.0,26175.0,25535.0,25550.0,185727,110985,105930
2022-02-14 00:00:00.000000000,1644768000000000000,25700.0,25835.0,25370.0,25450.0,138522,105930,100857
2022-02-15 00:00:00.000000000,1644854400000000000,25440.0,25450.0,24930.0,25140.0,151286,100857,94485
2022-02-16 00:00:00.000000000,1644940800000000000,25240.0,25255.0,24980.0,25035.0,97485,94485,86977
2022-02-17 00:00:00.000000000,1645027200000000000,25190.0,25195.0,24860.0,24905.0,103687,86977,79704
2022-02-18 00:00:00.000000000,1645113600000000000,25045.0,25350.0,24995.0,25275.0,100590,79704,71385
2022-02-21 00:00:00.000000000,1645372800000000000,25200.0,25225.0,24655.0,24845.0,109214,71385,60973
2022-02-22 00:00:00.000000000,1645459200000000000,24800.0,24960.0,24730.0,24860.0,131241,60973,125570
2022-02-23 00:00:00.000000000,1645545600000000000,25015.0,25280.0,25000.0,25095.0,147839,125570,120783
2022-02-24 00:00:00.000000000,1645632000000000000,25050.0,25080.0,24675.0,24740.0,188547,120783,132944
2022-02-25 00:00:00.000000000,1645718400000000000,25000.0,25065.0,24525.0,24715.0,241395,132944,134759
2022-02-28 00:00:00.000000000,1645977600000000000,24855.0,25100.0,24725.0,25045.0,174307,134759,127750
2022-03-01 00:00:00.000000000,1646064000000000000,24990.0,25340.0,24955.0,25185.0,151684,127750,121830
2022-03-02 00:00:00.000000000,1646150400000000000,25380.0,25765.0,25310.0,25740.0,171206,121830,128815
2022-03-03 00:00:00.000000000,1646236800000000000,26000.0,26240.0,25795.0,26120.0,235679,128815,128486
2022-03-04 00:00:00.000000000,1646323200000000000,25970.0,26110.0,25715.0,25870.0,188599,128486,127091
2022-03-07 00:00:00.000000000,1646582400000000000,25825.0,27050.0,25650.0,26560.0,243416,127091,127275
2022-03-08 00:00:00.000000000,1646668800000000000,26725.0,28440.0,26285.0,28195.0,367007,127275,115826
2022-03-09 00:00:00.000000000,1646755200000000000,26220.0,26900.0,25785.0,26130.0,380142,115826,94398
2022-03-10 00:00:00.000000000,1646841600000000000,25790.0,25835.0,25180.0,25555.0,212634,94398,80956
2022-03-11 00:00:00.000000000,1646928000000000000,25550.0,25810.0,25440.0,25560.0,113214,80956,74734
2022-03-14 00:00:00.000000000,1647187200000000000,25475.0,25550.0,25310.0,25340.0,106872,74734,70741
2022-03-15 00:00:00.000000000,1647273600000000000,25270.0,25360.0,25140.0,25270.0,107020,70741,63859
2022-03-16 00:00:00.000000000,1647360000000000000,25120.0,25480.0,24840.0,25475.0,128765,63859,53797
2022-03-17 00:00:00.000000000,1647446400000000000,25530.0,25650.0,25205.0,25310.0,87723,53797,52122
2022-03-18 00:00:00.000000000,1647532800000000000,25290.0,25610.0,25190.0,25535.0,83387,52122,47189
2022-03-21 00:00:00.000000000,1647792000000000000,25350.0,25560.0,25250.0,25550.0,56892,47189,40344
2022-03-22 00:00:00.000000000,1647878400000000000,25640.0,25800.0,25505.0,25510.0,109875,40344,90510
2022-03-23 00:00:00.000000000,1647964800000000000,25700.0,25810.0,25550.0,25750.0,91540,90510,93866
2022-03-24 00:00:00.000000000,1648051200000000000,26000.0,26460.0,25915.0,26145.0,166825,93866,99660
2022-03-25 00:00:00.000000000,1648137600000000000,26225.0,26470.0,26080.0,26380.0,143182,99660,101217
2022-03-28 00:00:00.000000000,1648396800000000000,26290.0,26390.0,26100.0,26315.0,124818,101217,102567
2022-03-29 00:00:00.000000000,1648483200000000000,26330.0,26715.0,26265.0,26580.0,150418,102567,105962
2022-03-30 00:00:00.000000000,1648569600000000000,26275.0,27030.0,26145.0,26775.0,193827,105962,112058
2022-03-31 00:00:00.000000000,1648656000000000000,26800.0,27055.0,26720.0,26785.0,142670,112058,110591
2022-04-01 00:00:00.000000000,1648742400000000000,26800.0,27160.0,26730.0,26875.0,156342,110591,108951
2022-04-06 00:00:00.000000000,1649174400000000000,27300.0,27520.0,27165.0,27375.0,107559,108951,112649
2022-04-07 00:00:00.000000000,1649260800000000000,27485.0,27550.0,27145.0,27280.0,132779,112649,111685
2022-04-08 00:00:00.000000000,1649347200000000000,27100.0,27240.0,26910.0,27150.0,119501,111685,109201
2022-04-11 00:00:00.000000000,1649606400000000000,27260.0,27580.0,27220.0,27240.0,156877,109201,114099
2022-04-12 00:00:00.000000000,1649692800000000000,27380.0,27960.0,27070.0,27870.0,192511,114099,124099
2022-04-13 00:00:00.000000000,1649779200000000000,27750.0,28995.0,27705.0,28395.0,270240,124099,127416
2022-04-14 00:00:00.000000000,1649865600000000000,28505.0,28635.0,27825.0,27845.0,207484,127416,117871
2022-04-15 00:00:00.000000000,1649952000000000000,28000.0,28390.0,27945.0,28320.0,173628,117871,115653
2022-04-18 00:00:00.000000000,1650211200000000000,28260.0,28430.0,27875.0,28400.0,154449,115653,106392
2022-04-19 00:00:00.000000000,1650297600000000000,28310.0,28985.0,28225.0,28505.0,179251,106392,97544
2022-04-20 00:00:00.000000000,1650384000000000000,28435.0,28800.0,28265.0,28650.0,190346,97544,85873
2022-04-21 00:00:00.000000000,1650470400000000000,28500.0,28680.0,28335.0,28370.0,116926,85873,74927
2022-04-22 00:00:00.000000000,1650556800000000000,28570.0,28740.0,28340.0,28445.0,165511,74927,137931
2022-04-25 00:00:00.000000000,1650816000000000000,28560.0,28720.0,27640.0,27650.0,327407,137931,129186
2022-04-26 00:00:00.000000000,1650902400000000000,27400.0,27870.0,27075.0,27580.0,255720,129186,126869
2022-04-27 00:00:00.000000000,1650988800000000000,27515.0,27730.0,27375.0,27590.0,215490,126869,121978
2022-04-28 00:00:00.000000000,1651075200000000000,27625.0,27975.0,27525.0,27895.0,177483,121978,123775
2022-04-29 00:00:00.000000000,1651161600000000000,27710.0,28065.0,27570.0,27950.0,185175,123775,121951
2022-05-05 00:00:00.000000000,1651680000000000000,27515.0,27940.0,27315.0,27450.0,130994,121951,116920
2022-05-06 00:00:00.000000000,1651766400000000000,27200.0,27345.0,26835.0,26860.0,231221,116920,117162
2022-05-09 00:00:00.000000000,1652025600000000000,26505.0,26530.0,26110.0,26205.0,244485,117162,112352
2022-05-10 00:00:00.000000000,1652112000000000000,25700.0,26060.0,25355.0,25775.0,260921,112352,106947
2022-05-11 00:00:00.000000000,1652198400000000000,25495.0,25965.0,25250.0,25690.0,242604,106947,104609
2022-05-12 00:00:00.000000000,1652284800000000000,25620.0,26020.0,25460.0,25545.0,178983,104609,101170
2022-05-13 00:00:00.000000000,1652371200000000000,25300.0,25545.0,25060.0,25525.0,194171,101170,101857
2022-05-16 00:00:00.000000000,1652630400000000000,25195.0,25800.0,25120.0,25500.0,190026,101857,98458
2022-05-17 00:00:00.000000000,1652716800000000000,25750.0,26015.0,25650.0,25745.0,149206,98458,89206
2022-05-18 00:00:00.000000000,1652803200000000000,26080.0,26130.0,25470.0,25475.0,145194,89206,86031
2022-05-19 00:00:00.000000000,1652889600000000000,25485.0,25715.0,25355.0,25505.0,113062,86031,82191
2022-05-20 00:00:00.000000000,1652976000000000000,25680.0,25910.0,25590.0,25685.0,129056,82191,76994
2022-05-23 00:00:00.000000000,1653235200000000000,25680.0,25835.0,25380.0,25480.0,125198,76994,71677
2022-05-24 00:00:00.000000000,1653321600000000000,25690.0,25715.0,25320.0,25335.0,120813,71677,58191
2022-05-25 00:00:00.000000000,1653408000000000000,25335.0,25735.0,25310.0,25700.0,103958,58191,44052
2022-05-26 00:00:00.000000000,1653494400000000000,25485.0,25580.0,25290.0,25390.0,156610,44052,103282
2022-05-27 00:00:00.000000000,1653580800000000000,25445.0,25925.0,25360.0,25860.0,166675,103282,102882
2022-05-30 00:00:00.000000000,1653840000000000000,25965.0,26285.0,25915.0,26060.0,170924,102882,108382
2022-05-31 00:00:00.000000000,1653926400000000000,26185.0,26295.0,26060.0,26205.0,137499,108382,109359
2022-06-01 00:00:00.000000000,1654012800000000000,26225.0,26335.0,25990.0,26180.0,176508,109359,105791
2022-06-02 00:00:00.000000000,1654099200000000000,26310.0,26485.0,26120.0,26370.0,161958,105791,106644
2022-06-06 00:00:00.000000000,1654444800000000000,26415.0,26775.0,26340.0,26690.0,104759,106644,112059
2022-06-07 00:00:00.000000000,1654531200000000000,26500.0,26515.0,26030.0,26130.0,159725,112059,114540
2022-06-08 00:00:00.000000000,1654617600000000000,25840.0,26430.0,25800.0,26255.0,153377,114540,112959
2022-06-09 00:00:00.000000000,1654704000000000000,26270.0,26590.0,26270.0,26460.0,112215,112959,110128
2022-06-10 00:00:00.000000000,1654790400000000000,26320.0,26330.0,26020.0,26100.0,136559,110128,106639
2022-06-13 00:00:00.000000000,1655049600000000000,26080.0,26200.0,25800.0,25835.0,150573,106639,106151
2022-06-14 00:00:00.000000000,1655136000000000000,25665.0,26080.0,25600.0,26065.0,151335,106151,102635
2022-06-15 00:00:00.000000000,1655222400000000000,25895.0,26100.0,25755.0,25810.0,134413,102635,100059
2022-06-16 00:00:00.000000000,1655308800000000000,25960.0,26290.0,25845.0,26055.0,155507,100059,98105
2022-06-17 00:00:00.000000000,1655395200000000000,25785.0,25825.0,25520.0,25780.0,159432,98105,93504
2022-06-20 00:00:00.000000000,1655654400000000000,25515.0,25620.0,25165.0,25285.0,190029,93504,87062
2022-06-21 00:00:00.000000000,1655740800000000000,25220.0,25525.0,24860.0,25365.0,171197,87062,79500
2022-06-22 00:00:00.000000000,1655827200000000000,25600.0,25860.0,25280.0,25295.0,160696,79500,74274
2022-06-23 00:00:00.000000000,1655913600000000000,25260.0,25445.0,24955.0,25195.0,155799,74274,61728
2022-06-24 00:00:00.000000000,1656000000000000000,24800.0,24880.0,23865.0,23905.0,278912,61728,108994
2022-06-27 00:00:00.000000000,1656259200000000000,23750.0,24015.0,22525.0,23690.0,477367,108994,113614
2022-06-28 00:00:00.000000000,1656345600000000000,23690.0,24280.0,23485.0,24250.0,242325,113614,109328
2022-06-29 00:00:00.000000000,1656432000000000000,24180.0,24260.0,23735.0,24030.0,272225,109328,114452
