datetime,datetime_nano,KQ.m@SHFE.al.open,KQ.m@SHFE.al.high,KQ.m@SHFE.al.low,KQ.m@SHFE.al.close,KQ.m@SHFE.al.volume,KQ.m@SHFE.al.open_oi,KQ.m@SHFE.al.close_oi
2021-06-16 00:00:00.000000000,1623772800000000000,18920.0,18975.0,18465.0,18590.0,253924,187940,167288
2021-06-17 00:00:00.000000000,1623859200000000000,18660.0,18880.0,18585.0,18690.0,268365,167288,160044
2021-06-18 00:00:00.000000000,1623945600000000000,18480.0,18580.0,18370.0,18380.0,271461,160044,139525
2021-06-21 00:00:00.000000000,1624204800000000000,18345.0,18460.0,18235.0,18280.0,229064,139525,123800
2021-06-22 00:00:00.000000000,1624291200000000000,18300.0,18680.0,18295.0,18625.0,175073,123800,111730
2021-06-23 00:00:00.000000000,1624377600000000000,18600.0,18825.0,18540.0,18725.0,128501,111730,103854
2021-06-24 00:00:00.000000000,1624464000000000000,18750.0,18930.0,18550.0,18645.0,225416,103854,207237
2021-06-25 00:00:00.000000000,1624550400000000000,18720.0,18980.0,18665.0,18930.0,224525,207237,226970
2021-06-28 00:00:00.000000000,1624809600000000000,18990.0,19075.0,18760.0,18895.0,244721,226970,227843
2021-06-29 00:00:00.000000000,1624896000000000000,18870.0,18990.0,18750.0,18820.0,202661,227843,217312
2021-06-30 00:00:00.000000000,1624982400000000000,18885.0,18940.0,18725.0,18800.0,180887,217312,212234
2021-07-01 00:00:00.000000000,1625068800000000000,18785.0,18985.0,18585.0,18615.0,241732,212234,209130
2021-07-02 00:00:00.000000000,1625155200000000000,18615.0,18880.0,18550.0,18880.0,214892,209130,206030
2021-07-05 00:00:00.000000000,1625414400000000000,18925.0,19350.0,18865.0,19255.0,303022,206030,237245
2021-07-06 00:00:00.000000000,1625500800000000000,19265.0,19285.0,19080.0,19130.0,165410,237245,236540
2021-07-07 00:00:00.000000000,1625587200000000000,19125.0,19150.0,18780.0,18930.0,293882,236540,211065
2021-07-08 00:00:00.000000000,1625673600000000000,18915.0,18970.0,18710.0,18755.0,192341,211065,201819
2021-07-09 00:00:00.000000000,1625760000000000000,18705.0,18900.0,18655.0,18875.0,170385,201819,197832
2021-07-12 00:00:00.000000000,1626019200000000000,19010.0,19195.0,18980.0,19040.0,248049,197832,201294
2021-07-13 00:00:00.000000000,1626105600000000000,18965.0,19300.0,18940.0,19235.0,209562,201294,214284
2021-07-14 00:00:00.000000000,1626192000000000000,19170.0,19515.0,19110.0,19510.0,227653,214284,221591
2021-07-15 00:00:00.000000000,1626278400000000000,19485.0,19510.0,19195.0,19395.0,201244,221591,217609
2021-07-16 00:00:00.000000000,1626364800000000000,19270.0,19605.0,19260.0,19470.0,205679,217609,215756
2021-07-19 00:00:00.000000000,1626624000000000000,19475.0,19530.0,19240.0,19275.0,180542,215756,193213
2021-07-20 00:00:00.000000000,1626710400000000000,19085.0,19150.0,18955.0,19075.0,217662,193213,155823
2021-07-21 00:00:00.000000000,1626796800000000000,19075.0,19260.0,18860.0,18885.0,213900,155823,225555
2021-07-22 00:00:00.000000000,1626883200000000000,18900.0,19195.0,18900.0,19135.0,213511,225555,231933
2021-07-23 00:00:00.000000000,1626969600000000000,19235.0,19480.0,19180.0,19360.0,213143,231933,253583
2021-07-26 00:00:00.000000000,1627228800000000000,19450.0,19750.0,19375.0,19550.0,254220,253583,286679
2021-07-27 00:00:00.000000000,1627315200000000000,19625.0,19765.0,19465.0,19540.0,233317,286679,286672
2021-07-28 00:00:00.000000000,1627401600000000000,19555.0,19575.0,19335.0,19370.0,213238,286672,261995
2021-07-29 00:00:00.000000000,1627488000000000000,19475.0,19695.0,19450.0,19680.0,225434,261995,260037
2021-07-30 00:00:00.000000000,1627574400000000000,19760.0,20105.0,19710.0,20085.0,290528,260037,288737
2021-08-02 00:00:00.000000000,1627833600000000000,20160.0,20190.0,19820.0,19955.0,294182,288737,279915
2021-08-03 00:00:00.000000000,1627920000000000000,20040.0,20045.0,19680.0,19735.0,205738,279915,257325
2021-08-04 00:00:00.000000000,1628006400000000000,19675.0,19820.0,19670.0,19780.0,157382,257325,251592
2021-08-05 00:00:00.000000000,1628092800000000000,19725.0,19850.0,19620.0,19765.0,203843,251592,245391
2021-08-06 00:00:00.000000000,1628179200000000000,19780.0,20005.0,19740.0,19925.0,176745,245391,253096
2021-08-09 00:00:00.000000000,1628438400000000000,19950.0,20060.0,19805.0,19910.0,212055,253096,251959
2021-08-10 00:00:00.000000000,1628524800000000000,19765.0,19970.0,19755.0,19950.0,158072,251959,244926
2021-08-11 00:00:00.000000000,1628611200000000000,20015.0,20245.0,19970.0,20110.0,250586,244926,263933
2021-08-12 00:00:00.000000000,1628697600000000000,20110.0,20190.0,20055.0,20090.0,146532,263933,257856
2021-08-13 00:00:00.000000000,1628784000000000000,20095.0,20135.0,19920.0,20130.0,184147,257856,245711
2021-08-16 00:00:00.000000000,1629043200000000000,20150.0,20415.0,20105.0,20150.0,250822,245711,238854
2021-08-17 00:00:00.000000000,1629129600000000000,20180.0,20575.0,20135.0,20515.0,238020,238854,235660
2021-08-18 00:00:00.000000000,1629216000000000000,20425.0,20450.0,20000.0,20190.0,266097,235660,194199
2021-08-19 00:00:00.000000000,1629302400000000000,20215.0,20270.0,19900.0,19955.0,265076,194199,153468
2021-08-20 00:00:00.000000000,1629388800000000000,19800.0,20180.0,19660.0,20115.0,210198,153468,133465
2021-08-23 00:00:00.000000000,1629648000000000000,20135.0,20540.0,20070.0,20390.0,335074,133465,279368
2021-08-24 00:00:00.000000000,1629734400000000000,20425.0,20510.0,20305.0,20425.0,223162,279368,294982
2021-08-25 00:00:00.000000000,1629820800000000000,20510.0,20705.0,20430.0,20600.0,313342,294982,313025
2021-08-26 00:00:00.000000000,1629907200000000000,20630.0,20680.0,20380.0,20415.0,229430,313025,307442
2021-08-27 00:00:00.000000000,1629993600000000000,20490.0,20910.0,20460.0,20890.0,386435,307442,346139
2021-08-30 00:00:00.000000000,1630252800000000000,20955.0,21550.0,20805.0,21495.0,601904,346139,355280
2021-08-31 00:00:00.000000000,1630339200000000000,21420.0,21500.0,21195.0,21385.0,364119,355280,337364
2021-09-01 00:00:00.000000000,1630425600000000000,21300.0,21340.0,21050.0,21075.0,371785,337364,310858
2021-09-02 00:00:00.000000000,1630512000000000000,21040.0,21490.0,20910.0,21460.0,330929,310858,310483
2021-09-03 00:00:00.000000000,1630598400000000000,21290.0,21390.0,21225.0,21255.0,241525,310483,294860
2021-09-06 00:00:00.000000000,1630857600000000000,21390.0,21980.0,21300.0,21730.0,386986,294860,298173
2021-09-07 00:00:00.000000000,1630944000000000000,21680.0,21845.0,21620.0,21730.0,228649,298173,286028
2021-09-08 00:00:00.000000000,1631030400000000000,21710.0,22075.0,21675.0,21935.0,263053,286028,293544
2021-09-09 00:00:00.000000000,1631116800000000000,21965.0,22535.0,21950.0,22475.0,374792,293544,292263
2021-09-10 00:00:00.000000000,1631203200000000000,22400.0,22890.0,22365.0,22670.0,388547,292263,271924
2021-09-13 00:00:00.000000000,1631462400000000000,22735.0,23895.0,22725.0,23610.0,661439,271924,233793
2021-09-14 00:00:00.000000000,1631548800000000000,23505.0,23530.0,22235.0,22320.0,673595,233793,186181
2021-09-15 00:00:00.000000000,1631635200000000000,22480.0,22640.0,21920.0,22495.0,547402,186181,159636
2021-09-16 00:00:00.000000000,1631721600000000000,22590.0,23035.0,22175.0,22495.0,481112,159636,145177
2021-09-17 00:00:00.000000000,1631808000000000000,22590.0,22805.0,22425.0,22610.0,292113,145177,131485
2021-09-22 00:00:00.000000000,1632240000000000000,22385.0,23290.0,22350.0,23080.0,293586,131485,282865
2021-09-23 00:00:00.000000000,1632326400000000000,23195.0,23565.0,23135.0,23500.0,404685,282865,306776
2021-09-24 00:00:00.000000000,1632412800000000000,23590.0,23635.0,22745.0,23100.0,540532,306776,292965
2021-09-27 00:00:00.000000000,1632672000000000000,23140.0,23240.0,22645.0,22725.0,539043,292965,282315
2021-09-28 00:00:00.000000000,1632758400000000000,22780.0,22830.0,22450.0,22680.0,364554,282315,277449
2021-09-29 00:00:00.000000000,1632844800000000000,22750.0,23200.0,22665.0,22820.0,500832,277449,277305
2021-09-30 00:00:00.000000000,1632931200000000000,22950.0,22970.0,22380.0,22565.0,347186,277305,242075
2021-10-08 00:00:00.000000000,1633622400000000000,22930.0,23290.0,22640.0,22755.0,303337,242075,235914
2021-10-11 00:00:00.000000000,1633881600000000000,22810.0,23385.0,22750.0,23105.0,391685,235914,228799
2021-10-12 00:00:00.000000000,1633968000000000000,23325.0,23685.0,23160.0,23495.0,410981,228799,220274
2021-10-13 00:00:00.000000000,1634054400000000000,23685.0,24165.0,22950.0,23600.0,585231,220274,208811
2021-10-14 00:00:00.000000000,1634140800000000000,23785.0,23880.0,23025.0,23615.0,516330,208811,192435
2021-10-15 00:00:00.000000000,1634227200000000000,23900.0,24420.0,23330.0,24355.0,517134,192435,191307
2021-10-18 00:00:00.000000000,1634486400000000000,24540.0,24765.0,23815.0,24695.0,550060,191307,172376
2021-10-19 00:00:00.000000000,1634572800000000000,24660.0,24680.0,24105.0,24340.0,353176,172376,155841
2021-10-20 00:00:00.000000000,1634659200000000000,24160.0,24260.0,22420.0,22805.0,544917,155841,125547
2021-10-21 00:00:00.000000000,1634745600000000000,22960.0,23620.0,22725.0,22910.0,570253,125547,226237
2021-10-22 00:00:00.000000000,1634832000000000000,22575.0,22945.0,21405.0,21580.0,816330,226237,211081
2021-10-25 00:00:00.000000000,1635091200000000000,21860.0,22000.0,20515.0,21665.0,846709,211081,205809
2021-10-26 00:00:00.000000000,1635177600000000000,21600.0,21675.0,20710.0,21250.0,700987,205809,209231
2021-10-27 00:00:00.000000000,1635264000000000000,21105.0,21375.0,20065.0,20135.0,900763,209231,220909
2021-10-28 00:00:00.000000000,1635350400000000000,19980.0,20360.0,19200.0,19920.0,992827,220909,206536
2021-10-29 00:00:00.000000000,1635436800000000000,20105.0,20565.0,19555.0,19870.0,870756,206536,223012
2021-11-01 00:00:00.000000000,1635696000000000000,19640.0,20495.0,19550.0,20025.0,767220,223012,214640
2021-11-02 00:00:00.000000000,1635782400000000000,20125.0,20340.0,19470.0,20095.0,496288,214640,213173
2021-11-03 00:00:00.000000000,1635868800000000000,20035.0,20480.0,19875.0,20375.0,338016,213173,208717
2021-11-04 00:00:00.000000000,1635955200000000000,20275.0,20355.0,19680.0,19780.0,357922,208717,215981
2021-11-05 00:00:00.000000000,1636041600000000000,19770.0,19815.0,18470.0,18680.0,541161,215981,217320
2021-11-08 00:00:00.000000000,1636300800000000000,18705.0,19200.0,18575.0,18980.0,374538,217320,199829
2021-11-09 00:00:00.000000000,1636387200000000000,19055.0,19265.0,18760.0,19005.0,244554,199829,192395
2021-11-10 00:00:00.000000000,1636473600000000000,19030.0,19060.0,18550.0,18895.0,317051,192395,194232
2021-11-11 00:00:00.000000000,1636560000000000000,18890.0,19530.0,18720.0,19370.0,281205,194232,181878
2021-11-12 00:00:00.000000000,1636646400000000000,19605.0,19650.0,19265.0,19315.0,221046,181878,168156
2021-11-15 00:00:00.000000000,1636905600000000000,19530.0,19680.0,19190.0,19200.0,209649,168156,152124
2021-11-16 00:00:00.000000000,1636992000000000000,19305.0,19350.0,18635.0,18705.0,504327,152124,218093
2021-11-17 00:00:00.000000000,1637078400000000000,18605.0,18760.0,18280.0,18645.0,492697,218093,235870
2021-11-18 00:00:00.000000000,1637164800000000000,18715.0,18830.0,18320.0,18475.0,386065,235870,236229
2021-11-19 00:00:00.000000000,1637251200000000000,18470.0,19310.0,18230.0,19205.0,623458,236229,227450
2021-11-22 00:00:00.000000000,1637510400000000000,18965.0,19400.0,18940.0,19095.0,394513,227450,220137
2021-11-23 00:00:00.000000000,1637596800000000000,19050.0,19400.0,18975.0,19135.0,392617,220137,214750
2021-11-24 00:00:00.000000000,1637683200000000000,19130.0,19350.0,19050.0,19250.0,370492,214750,208194
2021-11-25 00:00:00.000000000,1637769600000000000,19340.0,19575.0,19280.0,19560.0,393630,208194,216545
2021-11-26 00:00:00.000000000,1637856000000000000,19595.0,19645.0,18910.0,18960.0,406250,216545,213580
2021-11-29 00:00:00.000000000,1638115200000000000,18775.0,19190.0,18625.0,19015.0,441093,213580,204811
2021-11-30 00:00:00.000000000,1638201600000000000,19025.0,19250.0,18750.0,18905.0,389118,204811,203468
2021-12-01 00:00:00.000000000,1638288000000000000,18960.0,19195.0,18825.0,19120.0,378349,203468,195647
2021-12-02 00:00:00.000000000,1638374400000000000,19120.0,19185.0,18725.0,18765.0,409057,195647,199787
2021-12-03 00:00:00.000000000,1638460800000000000,18845.0,19055.0,18580.0,18975.0,416167,199787,191546
2021-12-06 00:00:00.000000000,1638720000000000000,18925.0,19075.0,18605.0,18710.0,352382,191546,191461
2021-12-07 00:00:00.000000000,1638806400000000000,18750.0,18900.0,18660.0,18790.0,273965,191461,187351
2021-12-08 00:00:00.000000000,1638892800000000000,18835.0,18945.0,18720.0,18870.0,277806,187351,178045
2021-12-09 00:00:00.000000000,1638979200000000000,18900.0,18930.0,18700.0,18770.0,297889,178045,178689
2021-12-10 00:00:00.000000000,1639065600000000000,18795.0,18990.0,18690.0,18900.0,290041,178689,170222
2021-12-13 00:00:00.000000000,1639324800000000000,18830.0,19250.0,18710.0,19220.0,383445,170222,173991
2021-12-14 00:00:00.000000000,1639411200000000000,19190.0,19315.0,19120.0,19210.0,258396,173991,166367
2021-12-15 00:00:00.000000000,1639497600000000000,19135.0,19245.0,18950.0,18960.0,226034,166367,151729
2021-12-16 00:00:00.000000000,1639584000000000000,18945.0,19280.0,18870.0,19205.0,260594,151729,135997
2021-12-17 00:00:00.000000000,1639670400000000000,19240.0,19765.0,19215.0,19720.0,306287,135997,135116
2021-12-20 00:00:00.000000000,1639929600000000000,19775.0,19845.0,19575.0,19605.0,261632,135116,125699
2021-12-21 00:00:00.000000000,1640016000000000000,19510.0,19630.0,19440.0,19600.0,176427,125699,115741
2021-12-22 00:00:00.000000000,1640102400000000000,19710.0,20055.0,19675.0,20045.0,184429,115741,111678
2021-12-23 00:00:00.000000000,1640188800000000000,20350.0,20390.0,20165.0,20315.0,333447,111678,232640
2021-12-24 00:00:00.000000000,1640275200000000000,20245.0,20285.0,19990.0,20185.0,304206,232640,227080
2021-12-27 00:00:00.000000000,1640534400000000000,20270.0,20275.0,19630.0,19665.0,352794,227080,216425
2021-12-28 00:00:00.000000000,1640620800000000000,19700.0,19880.0,19630.0,19860.0,214312,216425,214526
2021-12-29 00:00:00.000000000,1640707200000000000,19860.0,20005.0,19770.0,19910.0,231243,214526,205118
2021-12-30 00:00:00.000000000,1640793600000000000,19950.0,20585.0,19940.0,20460.0,404583,205118,220983
2021-12-31 00:00:00.000000000,1640880000000000000,20450.0,20525.0,20330.0,20380.0,261678,220983,207785
2022-01-04 00:00:00.000000000,1641225600000000000,20500.0,20580.0,20075.0,20210.0,201670,207785,200494
2022-01-05 00:00:00.000000000,1641312000000000000,20300.0,20430.0,20120.0,20380.0,235341,200494,203628
2022-01-06 00:00:00.000000000,1641398400000000000,20465.0,20835.0,20460.0,20685.0,306423,203628,213019
2022-01-07 00:00:00.000000000,1641484800000000000,20785.0,21405.0,20685.0,21130.0,372062,213019,204166
2022-01-10 00:00:00.000000000,1641744000000000000,21095.0,21260.0,20950.0,21225.0,228777,204166,190949
2022-01-11 00:00:00.000000000,1641830400000000000,21230.0,21600.0,21120.0,21495.0,245157,190949,192678
2022-01-12 00:00:00.000000000,1641916800000000000,21550.0,21795.0,21515.0,21605.0,262298,192678,184594
2022-01-13 00:00:00.000000000,1642003200000000000,21720.0,21930.0,21205.0,21375.0,349329,184594,172849
2022-01-14 00:00:00.000000000,1642089600000000000,21515.0,21540.0,20980.0,21160.0,277556,172849,154949
2022-01-17 00:00:00.000000000,1642348800000000000,21235.0,21315.0,20860.0,21125.0,275774,154949,144673
2022-01-18 00:00:00.000000000,1642435200000000000,21115.0,21365.0,21015.0,21290.0,186465,144673,139734
2022-01-19 00:00:00.000000000,1642521600000000000,21220.0,21660.0,21200.0,21530.0,180515,139734,129016
2022-01-20 00:00:00.000000000,1642608000000000000,21710.0,21820.0,21220.0,21485.0,336253,129016,214566
2022-01-21 00:00:00.000000000,1642694400000000000,21605.0,21805.0,21280.0,21430.0,342074,214566,217675
2022-01-24 00:00:00.000000000,1642953600000000000,21330.0,21600.0,20920.0,21025.0,353215,217675,210546
2022-01-25 00:00:00.000000000,1643040000000000000,21040.0,21280.0,20995.0,21055.0,288211,210546,206797
2022-01-26 00:00:00.000000000,1643126400000000000,21180.0,21640.0,21115.0,21525.0,326679,206797,216408
2022-01-27 00:00:00.000000000,1643212800000000000,21455.0,21680.0,21360.0,21540.0,264536,216408,204722
2022-01-28 00:00:00.000000000,1643299200000000000,21530.0,21950.0,21480.0,21950.0,234613,204722,203307
2022-02-07 00:00:00.000000000,1644163200000000000,21920.0,22335.0,21885.0,22290.0,181051,203307,207118
2022-02-08 00:00:00.000000000,1644249600000000000,22245.0,22770.0,21935.0,22685.0,316265,207118,208232
2022-02-09 00:00:00.000000000,1644336000000000000,22745.0,22955.0,22605.0,22870.0,326507,208232,207957
2022-02-10 00:00:00.000000000,1644422400000000000,22970.0,23415.0,22925.0,23290.0,349869,207957,210343
2022-02-11 00:00:00.000000000,1644508800000000000,23335.0,23365.0,22610.0,22670.0,392640,210343,192635
2022-02-14 00:00:00.000000000,1644768000000000000,22670.0,22830.0,22185.0,22715.0,343775,192635,183038
2022-02-15 00:00:00.000000000,1644854400000000000,22725.0,22790.0,22315.0,22685.0,310000,183038,177453
2022-02-16 00:00:00.000000000,1644940800000000000,22645.0,22690.0,22360.0,22615.0,199275,177453,170162
2022-02-17 00:00:00.000000000,1645027200000000000,22735.0,22780.0,22565.0,22585.0,190515,170162,160667
2022-02-18 00:00:00.000000000,1645113600000000000,22615.0,22890.0,22570.0,22840.0,239856,160667,154377
2022-02-21 00:00:00.000000000,1645372800000000000,22770.0,22785.0,22450.0,22595.0,218956,154377,138649
2022-02-22 00:00:00.000000000,1645459200000000000,22630.0,23145.0,22595.0,22930.0,212801,138649,119536
2022-02-23 00:00:00.000000000,1645545600000000000,23050.0,23090.0,22730.0,22805.0,324814,119536,219978
2022-02-24 00:00:00.000000000,1645632000000000000,22690.0,23240.0,22620.0,22950.0,400458,219978,232269
2022-02-25 00:00:00.000000000,1645718400000000000,23200.0,23265.0,22450.0,22510.0,460141,232269,219909
2022-02-28 00:00:00.000000000,1645977600000000000,22330.0,22915.0,22305.0,22855.0,326843,219909,219170
2022-03-01 00:00:00.000000000,1646064000000000000,22710.0,22760.0,22545.0,22730.0,231721,219170,219263
2022-03-02 00:00:00.000000000,1646150400000000000,22895.0,23025.0,22840.0,22955.0,273480,219263,230936
2022-03-03 00:00:00.000000000,1646236800000000000,23190.0,23900.0,23080.0,23775.0,537275,230936,245472
2022-03-04 00:00:00.000000000,1646323200000000000,23835.0,23870.0,23420.0,23570.0,388822,245472,237749
2022-03-07 00:00:00.000000000,1646582400000000000,23450.0,24255.0,23400.0,24020.0,431539,237749,231811
2022-03-08 00:00:00.000000000,1646668800000000000,23960.0,24020.0,22550.0,23105.0,758083,231811,187950
2022-03-09 00:00:00.000000000,1646755200000000000,21500.0,22425.0,21085.0,21830.0,484953,187950,174810
2022-03-10 00:00:00.000000000,1646841600000000000,21700.0,21825.0,21135.0,21735.0,378291,174810,167867
2022-03-11 00:00:00.000000000,1646928000000000000,22100.0,22100.0,21730.0,22035.0,253960,167867,160879
2022-03-14 00:00:00.000000000,1647187200000000000,21905.0,22160.0,21720.0,21855.0,221513,160879,150311
2022-03-15 00:00:00.000000000,1647273600000000000,21760.0,21885.0,21565.0,21590.0,204671,150311,140295
2022-03-16 00:00:00.000000000,1647360000000000000,21355.0,22100.0,21235.0,21960.0,190317,140295,129818
2022-03-17 00:00:00.000000000,1647446400000000000,21955.0,22300.0,21870.0,22200.0,174761,129818,123480
2022-03-18 00:00:00.000000000,1647532800000000000,22230.0,22880.0,22225.0,22830.0,282252,123480,216466
2022-03-21 00:00:00.000000000,1647792000000000000,22720.0,23300.0,22700.0,23105.0,289519,216466,234847
2022-03-22 00:00:00.000000000,1647878400000000000,23125.0,23210.0,22790.0,22950.0,224255,234847,238391
2022-03-23 00:00:00.000000000,1647964800000000000,23070.0,23145.0,22835.0,23085.0,210645,238391,238252
2022-03-24 00:00:00.000000000,1648051200000000000,23235.0,23465.0,23130.0,23190.0,243142,238252,242634
2022-03-25 00:00:00.000000000,1648137600000000000,23190.0,23235.0,22920.0,23090.0,256657,242634,242986
2022-03-28 00:00:00.000000000,1648396800000000000,23140.0,23185.0,22900.0,23030.0,252303,242986,238259
2022-03-29 00:00:00.000000000,1648483200000000000,22995.0,23125.0,22925.0,22960.0,233218,238259,225333
2022-03-30 00:00:00.000000000,1648569600000000000,22450.0,22940.0,22360.0,22935.0,326163,225333,216338
2022-03-31 00:00:00.000000000,1648656000000000000,22980.0,23030.0,22620.0,22730.0,209147,216338,199522
2022-04-01 00:00:00.000000000,1648742400000000000,22750.0,22870.0,22620.0,22640.0,200652,199522,196224
2022-04-06 00:00:00.000000000,1649174400000000000,22720.0,22740.0,22500.0,22540.0,136679,196224,195601
2022-04-07 00:00:00.000000000,1649260800000000000,22600.0,22620.0,21770.0,21815.0,293261,195601,194567
2022-04-08 00:00:00.000000000,1649347200000000000,21540.0,21925.0,21450.0,21825.0,183295,194567,186416
2022-04-11 00:00:00.000000000,1649606400000000000,21810.0,21855.0,20840.0,21005.0,272073,186416,189716
2022-04-12 00:00:00.000000000,1649692800000000000,20960.0,21160.0,20605.0,21070.0,280789,189716,184396
2022-04-13 00:00:00.000000000,1649779200000000000,20910.0,21380.0,20860.0,21270.0,258659,184396,177768
2022-04-14 00:00:00.000000000,1649865600000000000,21185.0,21535.0,21160.0,21440.0,191355,177768,167560
2022-04-15 00:00:00.000000000,1649952000000000000,21475.0,21925.0,21440.0,21850.0,217955,167560,156123
2022-04-18 00:00:00.000000000,1650211200000000000,21810.0,21910.0,21670.0,21840.0,162331,156123,144897
2022-04-19 00:00:00.000000000,1650297600000000000,21895.0,22200.0,21885.0,21920.0,183854,144897,130305
2022-04-20 00:00:00.000000000,1650384000000000000,21815.0,21900.0,21720.0,21790.0,142295,130305,118918
2022-04-21 00:00:00.000000000,1650470400000000000,21740.0,22015.0,21710.0,21775.0,181051,118918,182639
2022-04-22 00:00:00.000000000,1650556800000000000,21940.0,21980.0,21825.0,21920.0,172978,182639,185101
2022-04-25 00:00:00.000000000,1650816000000000000,21865.0,21880.0,20660.0,20700.0,500370,185101,209982
2022-04-26 00:00:00.000000000,1650902400000000000,20590.0,21035.0,20295.0,20715.0,395818,209982,211159
2022-04-27 00:00:00.000000000,1650988800000000000,20550.0,20830.0,20540.0,20765.0,302161,211159,210972
2022-04-28 00:00:00.000000000,1651075200000000000,20780.0,21010.0,20710.0,20915.0,240541,210972,202820
2022-04-29 00:00:00.000000000,1651161600000000000,20860.0,20900.0,20725.0,20890.0,226923,202820,193581
2022-05-05 00:00:00.000000000,1651680000000000000,20825.0,21020.0,20460.0,20525.0,214081,193581,203508
2022-05-06 00:00:00.000000000,1651766400000000000,20395.0,20510.0,19985.0,20010.0,355388,203508,205212
2022-05-09 00:00:00.000000000,1652025600000000000,19920.0,19955.0,19575.0,19775.0,351807,205212,202419
2022-05-10 00:00:00.000000000,1652112000000000000,19580.0,19935.0,19540.0,19845.0,357222,202419,190555
2022-05-11 00:00:00.000000000,1652198400000000000,19725.0,20320.0,19710.0,20265.0,290496,190555,185366
2022-05-12 00:00:00.000000000,1652284800000000000,20160.0,20425.0,20005.0,20045.0,280707,185366,183822
2022-05-13 00:00:00.000000000,1652371200000000000,19950.0,20335.0,19865.0,20305.0,292890,183822,175103
2022-05-16 00:00:00.000000000,1652630400000000000,20355.0,20810.0,20335.0,20555.0,342343,175103,163333
2022-05-17 00:00:00.000000000,1652716800000000000,20585.0,20690.0,20210.0,20300.0,218573,163333,155794
2022-05-18 00:00:00.000000000,1652803200000000000,20480.0,20530.0,20320.0,20360.0,180825,155794,147161
2022-05-19 00:00:00.000000000,1652889600000000000,20310.0,20670.0,20150.0,20560.0,265352,147161,136202
2022-05-20 00:00:00.000000000,1652976000000000000,20535.0,20930.0,20505.0,20820.0,219534,136202,122453
2022-05-23 00:00:00.000000000,1653235200000000000,20805.0,21030.0,20750.0,20870.0,190219,122453,113705
2022-05-24 00:00:00.000000000,1653321600000000000,20870.0,20920.0,20455.0,20465.0,175537,113705,100857
2022-05-25 00:00:00.000000000,1653408000000000000,20355.0,20600.0,20305.0,20495.0,131776,100857,93928
2022-05-26 00:00:00.000000000,1653494400000000000,20460.0,20630.0,20405.0,20500.0,205614,93928,171634
2022-05-27 00:00:00.000000000,1653580800000000000,20580.0,20830.0,20555.0,20775.0,211520,171634,181823
2022-05-30 00:00:00.000000000,1653840000000000000,20710.0,20850.0,20670.0,20765.0,181854,181823,182387
2022-05-31 00:00:00.000000000,1653926400000000000,20840.0,20895.0,20720.0,20795.0,148500,182387,182704
2022-06-01 00:00:00.000000000,1654012800000000000,20655.0,20695.0,20030.0,20280.0,378926,182704,186703
2022-06-02 00:00:00.000000000,1654099200000000000,20215.0,20685.0,20160.0,20665.0,268191,186703,173373
2022-06-06 00:00:00.000000000,1654444800000000000,20715.0,21220.0,20685.0,20955.0,202287,173373,180054
2022-06-07 00:00:00.000000000,1654531200000000000,20935.0,20960.0,20700.0,20730.0,182183,180054,175338
2022-06-08 00:00:00.000000000,1654617600000000000,20695.0,20880.0,20655.0,20755.0,215238,175338,181567
2022-06-09 00:00:00.000000000,1654704000000000000,20820.0,20995.0,20775.0,20845.0,177350,181567,181135
2022-06-10 00:00:00.000000000,1654790400000000000,20680.0,20700.0,20490.0,20605.0,220022,181135,162337
2022-06-13 00:00:00.000000000,1655049600000000000,20460.0,20535.0,19915.0,19995.0,330007,162337,168761
2022-06-14 00:00:00.000000000,1655136000000000000,19870.0,20110.0,19815.0,20005.0,250182,168761,166901
2022-06-15 00:00:00.000000000,1655222400000000000,19900.0,20160.0,19710.0,19805.0,277379,166901,165645
2022-06-16 00:00:00.000000000,1655308800000000000,19910.0,20250.0,19855.0,20005.0,247832,165645,155126
2022-06-17 00:00:00.000000000,1655395200000000000,19800.0,19945.0,19445.0,19805.0,332565,155126,150054
2022-06-20 00:00:00.000000000,1655654400000000000,19725.0,19890.0,19500.0,19510.0,262584,150054,136384
2022-06-21 00:00:00.000000000,1655740800000000000,19515.0,19880.0,19450.0,19780.0,236930,136384,118182
2022-06-22 00:00:00.000000000,1655827200000000000,19760.0,19955.0,19400.0,19430.0,242070,118182,106900
2022-06-23 00:00:00.000000000,1655913600000000000,19340.0,19575.0,19220.0,19485.0,241050,106900,94317
2022-06-24 00:00:00.000000000,1656000000000000000,19435.0,19570.0,18960.0,18970.0,234020,94317,87528
2022-06-27 00:00:00.000000000,1656259200000000000,18865.0,19310.0,18605.0,19135.0,441609,87528,199162
2022-06-28 00:00:00.000000000,1656345600000000000,19190.0,19450.0,19135.0,19445.0,270927,199162,194577
2022-06-29 00:00:00.000000000,1656432000000000000,19460.0,19485.0,19180.0,19280.0,262474,194577,188719
2022-06-30 00:00:00.000000000,1656518400000000000,19305.0,19390.0,19030.0,19060.0,258089,188719,181861
2022-07-01 00:00:00.000000000,1656604800000000000,18930.0,19110.0,18820.0,18900.0,281751,181861,182120
2022-07-04 00:00:00.000000000,1656864000000000000,18945.0,19200.0,18810.0,18980.0,290070,182120,181523
2022-07-05 00:00:00.000000000,1656950400000000000,19005.0,19140.0,18405.0,18485.0,362872,181523,193266
