datetime,datetime_nano,KQ.m@INE.sc.open,KQ.m@INE.sc.high,KQ.m@INE.sc.low,KQ.m@INE.sc.close,KQ.m@INE.sc.volume,KQ.m@INE.sc.open_oi,KQ.m@INE.sc.close_oi
2021-08-20 00:00:00.000000000,1629388800000000000,402.3,406.1,398.1,405.3,155592,45183,45308
2021-08-23 00:00:00.000000000,1629648000000000000,397.5,409.1,395.2,405.5,155518,45308,44767
2021-08-24 00:00:00.000000000,1629734400000000000,410.1,425.4,408.8,422.6,148972,44767,40921
2021-08-25 00:00:00.000000000,1629820800000000000,425.6,433.0,423.7,429.5,118644,40921,37567
2021-08-26 00:00:00.000000000,1629907200000000000,434.0,435.5,429.3,432.7,113911,37567,32844
2021-08-27 00:00:00.000000000,1629993600000000000,432.1,440.3,427.2,438.2,132826,32844,33296
2021-08-30 00:00:00.000000000,1630252800000000000,440.7,441.5,436.5,438.3,110363,33296,32351
2021-08-31 00:00:00.000000000,1630339200000000000,440.8,442.6,436.6,440.8,87416,32351,32426
2021-09-01 00:00:00.000000000,1630425600000000000,438.0,446.7,436.3,446.5,101038,32426,35403
2021-09-02 00:00:00.000000000,1630512000000000000,444.5,445.2,434.0,444.8,139100,35403,33063
2021-09-03 00:00:00.000000000,1630598400000000000,448.8,458.8,448.6,456.0,103625,33063,30510
2021-09-06 00:00:00.000000000,1630857600000000000,458.9,459.5,445.3,447.5,90290,30510,27223
2021-09-07 00:00:00.000000000,1630944000000000000,451.3,459.0,450.0,456.9,69185,27223,24270
2021-09-08 00:00:00.000000000,1631030400000000000,450.6,454.8,447.6,453.8,78746,24270,17642
2021-09-09 00:00:00.000000000,1631116800000000000,452.0,454.9,448.0,451.4,74429,17642,37206
2021-09-10 00:00:00.000000000,1631203200000000000,447.0,452.5,439.2,447.3,156877,37206,37084
2021-09-13 00:00:00.000000000,1631462400000000000,452.2,462.0,451.5,460.0,108744,37084,42007
2021-09-14 00:00:00.000000000,1631548800000000000,462.1,467.0,457.5,464.1,95163,42007,42630
2021-09-15 00:00:00.000000000,1631635200000000000,465.5,468.8,458.0,467.3,94766,42630,42409
2021-09-16 00:00:00.000000000,1631721600000000000,471.8,483.9,471.3,473.7,138888,42409,39284
2021-09-17 00:00:00.000000000,1631808000000000000,471.8,478.2,468.0,474.6,93153,39284,37058
2021-09-22 00:00:00.000000000,1632240000000000000,468.9,476.4,467.5,473.9,45127,37058,37467
2021-09-23 00:00:00.000000000,1632326400000000000,473.3,482.7,472.1,479.4,92809,37467,37624
2021-09-24 00:00:00.000000000,1632412800000000000,479.4,490.8,477.1,488.6,113626,37624,39349
2021-09-27 00:00:00.000000000,1632672000000000000,486.2,501.1,483.8,494.5,114256,39349,36651
2021-09-28 00:00:00.000000000,1632758400000000000,497.9,509.4,496.3,507.6,112029,36651,36812
2021-09-29 00:00:00.000000000,1632844800000000000,504.9,508.1,486.0,489.2,128645,36812,28455
2021-09-30 00:00:00.000000000,1632931200000000000,493.8,500.6,491.1,494.6,88967,28455,22563
2021-10-08 00:00:00.000000000,1633622400000000000,523.0,529.8,522.1,528.1,50004,22563,26109
2021-10-11 00:00:00.000000000,1633881600000000000,524.6,532.6,519.9,530.0,92557,26109,24685
2021-10-12 00:00:00.000000000,1633968000000000000,532.4,534.3,526.8,529.5,73322,24685,22343
2021-10-13 00:00:00.000000000,1634054400000000000,528.5,535.3,520.0,524.0,102273,22343,16460
2021-10-14 00:00:00.000000000,1634140800000000000,520.0,530.2,514.3,526.5,67431,16460,12804
2021-10-15 00:00:00.000000000,1634227200000000000,532.0,536.2,524.0,534.5,73957,12804,36039
2021-10-18 00:00:00.000000000,1634486400000000000,535.1,546.5,529.3,543.0,110532,36039,43018
2021-10-19 00:00:00.000000000,1634572800000000000,543.0,544.1,526.3,530.4,117269,43018,40699
2021-10-20 00:00:00.000000000,1634659200000000000,529.0,530.7,521.4,524.4,118380,40699,35789
2021-10-21 00:00:00.000000000,1634745600000000000,522.8,539.5,519.5,529.8,110284,35789,34766
2021-10-22 00:00:00.000000000,1634832000000000000,528.8,533.3,517.6,520.2,162178,34766,30151
2021-10-25 00:00:00.000000000,1635091200000000000,528.9,537.3,523.4,533.2,121021,30151,32846
2021-10-26 00:00:00.000000000,1635177600000000000,536.8,537.8,530.5,531.6,100638,32846,31922
2021-10-27 00:00:00.000000000,1635264000000000000,535.5,535.6,527.1,528.3,113594,31922,29929
2021-10-28 00:00:00.000000000,1635350400000000000,528.0,531.4,505.5,517.5,199525,29929,31403
2021-10-29 00:00:00.000000000,1635436800000000000,516.9,526.5,512.7,525.5,122257,31403,29943
2021-11-01 00:00:00.000000000,1635696000000000000,520.2,526.6,515.8,520.3,115450,29943,28659
2021-11-02 00:00:00.000000000,1635782400000000000,528.4,535.9,527.7,534.8,97727,28659,30223
2021-11-03 00:00:00.000000000,1635868800000000000,532.6,533.6,520.3,524.3,111395,30223,28603
2021-11-04 00:00:00.000000000,1635955200000000000,517.7,519.8,506.6,510.2,123377,28603,31173
2021-11-05 00:00:00.000000000,1636041600000000000,525.5,530.8,501.6,508.5,174718,31173,29199
2021-11-08 00:00:00.000000000,1636300800000000000,509.7,534.0,508.1,532.0,135409,29199,27759
2021-11-09 00:00:00.000000000,1636387200000000000,530.0,530.6,523.2,524.9,83081,27759,27395
2021-11-10 00:00:00.000000000,1636473600000000000,527.2,539.9,524.0,538.0,90879,27395,28683
2021-11-11 00:00:00.000000000,1636560000000000000,533.7,536.6,517.5,519.3,114467,28683,24948
2021-11-12 00:00:00.000000000,1636646400000000000,514.9,522.7,513.2,514.7,103146,24948,25643
2021-11-15 00:00:00.000000000,1636905600000000000,509.0,519.3,506.2,508.1,89795,25643,23197
2021-11-16 00:00:00.000000000,1636992000000000000,505.1,520.3,503.7,518.0,76643,23197,17329
2021-11-17 00:00:00.000000000,1637078400000000000,517.0,517.8,506.4,510.4,84321,17329,30275
2021-11-18 00:00:00.000000000,1637164800000000000,510.1,510.4,489.2,489.9,147728,30275,37099
2021-11-19 00:00:00.000000000,1637251200000000000,492.7,509.9,492.2,506.3,140972,37099,33160
2021-11-22 00:00:00.000000000,1637510400000000000,485.2,497.0,484.3,487.5,177130,33160,33596
2021-11-23 00:00:00.000000000,1637596800000000000,487.1,496.6,484.6,491.2,146673,33596,34114
2021-11-24 00:00:00.000000000,1637683200000000000,495.4,515.0,494.8,513.4,163843,34114,35050
2021-11-25 00:00:00.000000000,1637769600000000000,511.0,515.3,507.6,509.1,103737,35050,32243
2021-11-26 00:00:00.000000000,1637856000000000000,510.3,511.4,495.3,496.3,102288,32243,31261
2021-11-29 00:00:00.000000000,1638115200000000000,484.2,487.3,464.1,473.6,257013,31261,30055
2021-11-30 00:00:00.000000000,1638201600000000000,475.0,480.7,446.5,447.8,249820,30055,30848
2021-12-01 00:00:00.000000000,1638288000000000000,450.9,454.9,428.7,451.4,253532,30848,28383
2021-12-02 00:00:00.000000000,1638374400000000000,455.4,455.9,435.5,441.1,225469,28383,28834
2021-12-03 00:00:00.000000000,1638460800000000000,435.3,449.5,417.5,446.7,305326,28834,29333
2021-12-06 00:00:00.000000000,1638720000000000000,450.9,457.9,443.1,451.2,197015,29333,26588
2021-12-07 00:00:00.000000000,1638806400000000000,453.6,466.9,448.3,463.8,153649,26588,25154
2021-12-08 00:00:00.000000000,1638892800000000000,470.1,479.8,466.3,473.4,145878,25154,22161
2021-12-09 00:00:00.000000000,1638979200000000000,476.7,481.8,470.8,477.7,110916,22161,19033
2021-12-10 00:00:00.000000000,1639065600000000000,470.7,477.6,464.6,465.0,105758,19033,14144
2021-12-13 00:00:00.000000000,1639324800000000000,470.1,482.6,467.1,480.9,119562,14144,35340
2021-12-14 00:00:00.000000000,1639411200000000000,471.7,473.5,463.4,469.0,170125,35340,35946
2021-12-15 00:00:00.000000000,1639497600000000000,467.5,469.2,456.4,460.0,196038,35946,39154
2021-12-16 00:00:00.000000000,1639584000000000000,460.5,472.8,457.1,470.5,167934,39154,36162
2021-12-17 00:00:00.000000000,1639670400000000000,467.5,475.0,467.2,469.2,148674,36162,37047
2021-12-20 00:00:00.000000000,1639929600000000000,465.0,468.6,446.9,450.5,210591,37047,38995
2021-12-21 00:00:00.000000000,1640016000000000000,444.9,457.1,438.4,454.4,210100,38995,37715
2021-12-22 00:00:00.000000000,1640102400000000000,456.0,469.6,455.3,465.6,170220,37715,37120
2021-12-23 00:00:00.000000000,1640188800000000000,464.9,476.0,462.7,472.6,136391,37120,38068
2021-12-24 00:00:00.000000000,1640275200000000000,473.5,478.9,470.9,478.6,111904,38068,39194
2021-12-27 00:00:00.000000000,1640534400000000000,475.7,484.5,470.8,472.9,92894,39194,38552
2021-12-28 00:00:00.000000000,1640620800000000000,472.9,494.6,472.4,494.0,162817,38552,43804
2021-12-29 00:00:00.000000000,1640707200000000000,497.2,498.0,489.3,493.4,148949,43804,39188
2021-12-30 00:00:00.000000000,1640793600000000000,490.1,501.1,488.9,498.6,183633,39188,35976
2021-12-31 00:00:00.000000000,1640880000000000000,496.5,501.7,490.3,499.0,141418,35976,32206
2022-01-04 00:00:00.000000000,1641225600000000000,494.9,497.0,491.0,494.1,47269,32206,30206
2022-01-05 00:00:00.000000000,1641312000000000000,496.6,505.2,495.4,502.8,134441,30206,30763
2022-01-06 00:00:00.000000000,1641398400000000000,503.2,509.5,498.3,501.0,113525,30763,28042
2022-01-07 00:00:00.000000000,1641484800000000000,512.3,519.7,511.4,519.4,120332,28042,24669
2022-01-10 00:00:00.000000000,1641744000000000000,517.0,517.5,506.5,512.0,92155,24669,14844
2022-01-11 00:00:00.000000000,1641830400000000000,506.5,510.3,502.5,505.9,91261,14844,40219
2022-01-12 00:00:00.000000000,1641916800000000000,510.6,522.1,507.2,518.4,158691,40219,45356
2022-01-13 00:00:00.000000000,1642003200000000000,519.5,527.8,519.1,524.1,124782,45356,47714
2022-01-14 00:00:00.000000000,1642089600000000000,523.6,528.6,521.2,527.0,128615,47714,51791
2022-01-17 00:00:00.000000000,1642348800000000000,528.5,537.7,524.3,534.8,162814,51791,51570
2022-01-18 00:00:00.000000000,1642435200000000000,532.7,544.9,529.5,543.4,109890,51570,56034
2022-01-19 00:00:00.000000000,1642521600000000000,541.2,552.3,538.8,544.6,169080,56034,53224
2022-01-20 00:00:00.000000000,1642608000000000000,545.4,552.0,539.7,545.4,146296,53224,53696
2022-01-21 00:00:00.000000000,1642694400000000000,544.3,551.6,527.7,536.4,183939,53696,51447
2022-01-24 00:00:00.000000000,1642953600000000000,537.1,547.8,534.5,543.8,163670,51447,49769
2022-01-25 00:00:00.000000000,1643040000000000000,540.5,540.9,522.5,533.8,240361,49769,45387
2022-01-26 00:00:00.000000000,1643126400000000000,530.6,540.3,528.1,539.1,151929,45387,36250
2022-01-27 00:00:00.000000000,1643212800000000000,543.9,549.7,539.5,542.6,122569,36250,33647
2022-01-28 00:00:00.000000000,1643299200000000000,551.0,551.2,532.5,534.5,126600,33647,26406
2022-02-07 00:00:00.000000000,1644163200000000000,559.9,571.6,558.2,566.9,41203,26406,28773
2022-02-08 00:00:00.000000000,1644249600000000000,561.6,562.8,553.3,558.4,93369,28773,27237
2022-02-09 00:00:00.000000000,1644336000000000000,548.7,552.3,543.7,544.4,90885,27237,23375
2022-02-10 00:00:00.000000000,1644422400000000000,544.1,553.7,541.9,549.7,82384,23375,21494
2022-02-11 00:00:00.000000000,1644508800000000000,554.1,560.8,544.7,546.1,78802,21494,19384
2022-02-14 00:00:00.000000000,1644768000000000000,560.0,582.0,557.1,576.8,132879,19384,45977
2022-02-15 00:00:00.000000000,1644854400000000000,566.0,578.0,564.0,577.7,142518,45977,49746
2022-02-16 00:00:00.000000000,1644940800000000000,563.3,568.4,553.6,562.1,188973,49746,48488
2022-02-17 00:00:00.000000000,1645027200000000000,568.0,573.9,550.0,565.9,173264,48488,49402
2022-02-18 00:00:00.000000000,1645113600000000000,564.7,570.1,559.5,567.3,198957,49402,50798
2022-02-21 00:00:00.000000000,1645372800000000000,559.6,579.1,556.2,569.5,239083,50798,51239
2022-02-22 00:00:00.000000000,1645459200000000000,573.4,597.5,572.6,596.9,177226,51239,54840
2022-02-23 00:00:00.000000000,1645545600000000000,593.0,596.6,584.0,590.0,178329,54840,52079
2022-02-24 00:00:00.000000000,1645632000000000000,590.1,624.4,587.8,620.8,266122,52079,49643
2022-02-25 00:00:00.000000000,1645718400000000000,636.3,637.0,608.3,612.3,275761,49643,42271
2022-02-28 00:00:00.000000000,1645977600000000000,599.9,622.2,586.2,621.2,257846,42271,38230
2022-03-01 00:00:00.000000000,1646064000000000000,609.9,625.5,608.1,622.8,173902,38230,36771
2022-03-02 00:00:00.000000000,1646150400000000000,642.0,663.9,633.9,663.9,246876,36771,42995
2022-03-03 00:00:00.000000000,1646236800000000000,679.1,719.9,669.1,719.9,230032,42995,38679
2022-03-04 00:00:00.000000000,1646323200000000000,729.8,732.9,683.7,693.2,263674,38679,37148
2022-03-07 00:00:00.000000000,1646582400000000000,706.8,761.4,700.8,761.4,136345,37148,38444
2022-03-08 00:00:00.000000000,1646668800000000000,762.3,803.0,733.2,785.0,270165,38444,37263
2022-03-09 00:00:00.000000000,1646755200000000000,780.5,823.6,768.2,806.6,247280,37263,36586
2022-03-10 00:00:00.000000000,1646841600000000000,760.1,775.8,700.3,700.3,191044,36586,34148
2022-03-11 00:00:00.000000000,1646928000000000000,712.0,731.8,660.3,683.0,268524,34148,32716
2022-03-14 00:00:00.000000000,1647187200000000000,679.0,696.6,667.7,683.5,169079,32716,29469
2022-03-15 00:00:00.000000000,1647273600000000000,674.7,675.6,618.0,628.1,223676,29469,28224
2022-03-16 00:00:00.000000000,1647360000000000000,623.5,641.0,606.1,632.9,199261,28224,27374
2022-03-17 00:00:00.000000000,1647446400000000000,630.9,635.7,604.7,619.4,140686,27374,23523
2022-03-18 00:00:00.000000000,1647532800000000000,643.5,674.2,641.3,674.0,132936,23523,24546
2022-03-21 00:00:00.000000000,1647792000000000000,660.0,684.9,653.2,676.1,184351,24546,28359
2022-03-22 00:00:00.000000000,1647878400000000000,684.9,722.7,682.2,713.0,194842,28359,31434
2022-03-23 00:00:00.000000000,1647964800000000000,703.8,712.5,690.3,699.0,226311,31434,30701
2022-03-24 00:00:00.000000000,1648051200000000000,723.8,747.7,720.1,723.0,221178,30701,31388
2022-03-25 00:00:00.000000000,1648137600000000000,731.2,733.8,709.5,722.6,218040,31388,31079
2022-03-28 00:00:00.000000000,1648396800000000000,706.8,734.8,698.4,704.9,266981,31079,27798
2022-03-29 00:00:00.000000000,1648483200000000000,697.0,697.6,673.3,677.8,245505,27798,28431
2022-03-30 00:00:00.000000000,1648569600000000000,641.2,690.9,638.0,690.7,269101,28431,27135
2022-03-31 00:00:00.000000000,1648656000000000000,696.1,701.5,661.1,675.1,216920,27135,25559
2022-04-01 00:00:00.000000000,1648742400000000000,664.7,681.6,647.4,648.7,233864,25559,23017
2022-04-06 00:00:00.000000000,1649174400000000000,663.0,680.8,660.5,677.1,57806,23017,24435
2022-04-07 00:00:00.000000000,1649260800000000000,680.4,680.7,623.3,628.7,246482,24435,28556
2022-04-08 00:00:00.000000000,1649347200000000000,626.5,632.0,602.4,625.6,228551,28556,29833
2022-04-11 00:00:00.000000000,1649606400000000000,627.7,641.1,615.1,624.6,180614,29833,27104
2022-04-12 00:00:00.000000000,1649692800000000000,610.8,636.8,606.8,635.4,176449,27104,27307
2022-04-13 00:00:00.000000000,1649779200000000000,637.9,655.9,635.8,650.5,147922,27307,25635
2022-04-14 00:00:00.000000000,1649865600000000000,662.0,675.0,652.7,666.0,135255,25635,23878
2022-04-15 00:00:00.000000000,1649952000000000000,662.9,693.7,661.1,690.2,115528,23878,21941
2022-04-18 00:00:00.000000000,1650211200000000000,689.6,704.7,683.4,695.7,60501,21941,19421
2022-04-19 00:00:00.000000000,1650297600000000000,699.6,711.8,693.3,695.9,154448,19421,35010
2022-04-20 00:00:00.000000000,1650384000000000000,684.9,687.0,665.0,676.6,226790,35010,32685
2022-04-21 00:00:00.000000000,1650470400000000000,676.6,684.2,658.6,682.4,227251,32685,32179
2022-04-22 00:00:00.000000000,1650556800000000000,675.6,693.4,665.5,674.0,233243,32179,32082
2022-04-25 00:00:00.000000000,1650816000000000000,676.0,677.0,631.1,635.2,225190,32082,30877
2022-04-26 00:00:00.000000000,1650902400000000000,630.4,648.1,619.0,642.1,216816,30877,27309
2022-04-27 00:00:00.000000000,1650988800000000000,644.6,666.4,643.2,664.7,231518,27309,26676
2022-04-28 00:00:00.000000000,1651075200000000000,656.8,662.1,639.3,652.8,228410,26676,25187
2022-04-29 00:00:00.000000000,1651161600000000000,655.3,682.5,653.4,673.4,188675,25187,22387
2022-05-05 00:00:00.000000000,1651680000000000000,690.0,698.8,686.6,693.1,42571,22387,23251
2022-05-06 00:00:00.000000000,1651766400000000000,701.1,713.0,683.1,697.7,197279,23251,23684
2022-05-09 00:00:00.000000000,1652025600000000000,701.3,716.4,692.3,702.7,210305,23684,23787
2022-05-10 00:00:00.000000000,1652112000000000000,694.4,702.3,646.8,657.4,244782,23787,22658
2022-05-11 00:00:00.000000000,1652198400000000000,661.5,667.5,641.5,661.2,230761,22658,22691
2022-05-12 00:00:00.000000000,1652284800000000000,664.5,688.6,663.1,678.7,206364,22691,20288
2022-05-13 00:00:00.000000000,1652371200000000000,678.1,703.0,676.1,690.6,171172,20288,19037
2022-05-16 00:00:00.000000000,1652630400000000000,706.7,716.7,696.5,702.5,142445,19037,18162
2022-05-17 00:00:00.000000000,1652716800000000000,708.0,734.5,705.4,729.9,124835,18162,16655
2022-05-18 00:00:00.000000000,1652803200000000000,722.5,727.6,701.6,704.0,140389,16655,33182
2022-05-19 00:00:00.000000000,1652889600000000000,711.8,714.0,682.1,694.4,260010,33182,32677
2022-05-20 00:00:00.000000000,1652976000000000000,668.0,703.9,667.0,697.9,266582,32677,32912
2022-05-23 00:00:00.000000000,1653235200000000000,700.2,709.1,690.2,706.0,210143,32912,34102
2022-05-24 00:00:00.000000000,1653321600000000000,706.0,706.0,684.1,685.8,216242,34102,34778
2022-05-25 00:00:00.000000000,1653408000000000000,696.4,713.2,692.5,709.4,213439,34778,35794
2022-05-26 00:00:00.000000000,1653494400000000000,710.9,716.8,701.4,714.9,178375,35794,36310
2022-05-27 00:00:00.000000000,1653580800000000000,716.1,742.7,713.4,730.3,175685,36310,38352
2022-05-30 00:00:00.000000000,1653840000000000000,728.1,744.2,724.0,734.8,163744,38352,36974
2022-05-31 00:00:00.000000000,1653926400000000000,736.2,760.2,734.0,757.2,122120,36974,36732
2022-06-01 00:00:00.000000000,1654012800000000000,758.3,763.5,725.1,734.9,228051,36732,33750
2022-06-02 00:00:00.000000000,1654099200000000000,735.6,744.6,710.0,714.5,203933,33750,30233
2022-06-06 00:00:00.000000000,1654444800000000000,756.6,757.8,743.0,750.2,52101,30233,31614
2022-06-07 00:00:00.000000000,1654531200000000000,744.9,755.6,741.2,753.9,138492,31614,32627
2022-06-08 00:00:00.000000000,1654617600000000000,749.1,759.7,742.0,758.0,156159,32627,33259
2022-06-09 00:00:00.000000000,1654704000000000000,762.9,783.4,757.2,770.1,164872,33259,34291
2022-06-10 00:00:00.000000000,1654790400000000000,770.3,775.9,761.2,767.9,133797,34291,32530
2022-06-13 00:00:00.000000000,1655049600000000000,770.5,771.0,747.1,753.5,199443,32530,30637
2022-06-14 00:00:00.000000000,1655136000000000000,756.2,778.3,748.2,774.8,198833,30637,30927
2022-06-15 00:00:00.000000000,1655222400000000000,780.0,787.2,756.1,758.0,180194,30927,28403
2022-06-16 00:00:00.000000000,1655308800000000000,757.7,760.3,740.8,745.4,168045,28403,24071
2022-06-17 00:00:00.000000000,1655395200000000000,734.7,740.3,716.7,738.6,161798,24071,35032
2022-06-20 00:00:00.000000000,1655654400000000000,731.8,733.7,687.0,692.9,302822,35032,36648
2022-06-21 00:00:00.000000000,1655740800000000000,692.9,714.3,690.0,708.2,166119,36648,35636
2022-06-22 00:00:00.000000000,1655827200000000000,712.0,721.2,682.9,683.9,234871,35636,39152
2022-06-23 00:00:00.000000000,1655913600000000000,676.0,703.3,672.5,694.4,284977,39152,40444
2022-06-24 00:00:00.000000000,1656000000000000000,698.9,706.2,670.2,675.1,292048,40444,41656
2022-06-27 00:00:00.000000000,1656259200000000000,690.1,703.7,676.3,700.5,258983,41656,39533
2022-06-28 00:00:00.000000000,1656345600000000000,702.3,729.0,693.3,727.6,231393,39533,37218
2022-06-29 00:00:00.000000000,1656432000000000000,728.7,736.2,719.7,727.7,219041,37218,32812
2022-06-30 00:00:00.000000000,1656518400000000000,743.5,747.6,720.4,720.6,201127,32812,29260
2022-07-01 00:00:00.000000000,1656604800000000000,722.1,724.1,693.9,696.6,242438,29260,28440
2022-07-04 00:00:00.000000000,1656864000000000000,716.3,719.2,702.8,716.9,207050,28440,31372
2022-07-05 00:00:00.000000000,1656950400000000000,724.0,736.6,719.1,723.0,138248,31372,33871
2022-07-06 00:00:00.000000000,1657036800000000000,714.4,714.7,658.1,676.0,377837,33871,34498
2022-07-07 00:00:00.000000000,1657123200000000000,672.1,673.8,631.7,642.3,334908,34498,33968
2022-07-08 00:00:00.000000000,1657209600000000000,651.5,685.7,651.2,678.1,258762,33968,30686
2022-07-11 00:00:00.000000000,1657468800000000000,681.4,695.7,677.9,680.3,244690,30686,30455
2022-07-12 00:00:00.000000000,1657555200000000000,669.6,689.3,667.7,677.4,208966,30455,29402
2022-07-13 00:00:00.000000000,1657641600000000000,663.8,667.4,639.6,658.5,219653,29402,26720
2022-07-14 00:00:00.000000000,1657728000000000000,646.9,659.3,641.9,650.3,189891,26720,24691
2022-07-15 00:00:00.000000000,1657814400000000000,647.3,655.9,621.0,648.0,202787,24691,22682
2022-07-18 00:00:00.000000000,1658073600000000000,665.1,683.1,655.3,683.0,127407,22682,15300
2022-07-19 00:00:00.000000000,1658160000000000000,659.5,672.4,659.5,663.1,210653,15300,50389
2022-07-20 00:00:00.000000000,1658246400000000000,652.5,672.8,646.1,662.2,256974,50389,52505
2022-07-21 00:00:00.000000000,1658332800000000000,660.1,669.6,656.0,659.7,218898,52505,53574
2022-07-22 00:00:00.000000000,1658419200000000000,645.1,660.7,643.2,659.9,259257,53574,53878
2022-07-25 00:00:00.000000000,1658678400000000000,647.0,664.2,637.2,639.6,263672,53878,52738
2022-07-26 00:00:00.000000000,1658764800000000000,653.1,681.5,648.0,678.5,216500,52738,54265
2022-07-27 00:00:00.000000000,1658851200000000000,679.7,682.7,652.3,659.9,214878,54265,48354
2022-07-28 00:00:00.000000000,1658937600000000000,663.5,691.8,654.6,690.7,231351,48354,46082
2022-07-29 00:00:00.000000000,1659024000000000000,691.0,691.3,675.7,686.6,213163,46082,41643
2022-08-01 00:00:00.000000000,1659283200000000000,695.8,711.7,687.3,692.1,205426,41643,36729
2022-08-02 00:00:00.000000000,1659369600000000000,680.2,681.4,663.4,681.0,238704,36729,32378
2022-08-03 00:00:00.000000000,1659456000000000000,680.2,689.9,675.3,677.8,203495,32378,31801
2022-08-04 00:00:00.000000000,1659542400000000000,691.9,692.8,655.0,657.7,215806,31801,31642
2022-08-05 00:00:00.000000000,1659628800000000000,659.0,660.2,643.6,653.0,155469,31642,31275
2022-08-08 00:00:00.000000000,1659888000000000000,646.4,668.3,642.3,665.2,165875,31275,28455
2022-08-09 00:00:00.000000000,1659974400000000000,654.1,675.4,653.0,671.3,131645,28455,27586
2022-08-10 00:00:00.000000000,1660060800000000000,682.1,684.4,671.4,675.5,119188,27586,25910
2022-08-11 00:00:00.000000000,1660147200000000000,678.4,693.6,666.2,691.1,139603,25910,25329
2022-08-12 00:00:00.000000000,1660233600000000000,699.0,705.0,691.0,703.6,92978,25329,24611
2022-08-15 00:00:00.000000000,1660492800000000000,696.4,700.7,691.0,697.2,97031,24611,21609
2022-08-16 00:00:00.000000000,1660579200000000000,673.2,691.6,672.0,687.6,72892,21609,18029
2022-08-17 00:00:00.000000000,1660665600000000000,664.0,670.3,654.2,663.4,145434,18029,39577
2022-08-18 00:00:00.000000000,1660752000000000000,661.5,682.2,660.2,679.1,168414,39577,44110
2022-08-19 00:00:00.000000000,1660838400000000000,688.2,703.6,684.8,692.7,165545,44110,47423
2022-08-22 00:00:00.000000000,1661097600000000000,689.7,709.6,689.2,699.3,156505,47423,47340
2022-08-23 00:00:00.000000000,1661184000000000000,702.1,713.5,686.0,712.8,184052,47340,47431
2022-08-24 00:00:00.000000000,1661270400000000000,715.3,734.8,711.5,734.1,162118,47431,51209
2022-08-25 00:00:00.000000000,1661356800000000000,733.2,752.4,730.1,745.2,200700,51209,48421
2022-08-26 00:00:00.000000000,1661443200000000000,745.1,750.8,732.1,740.0,151698,48421,44563
2022-08-29 00:00:00.000000000,1661702400000000000,732.4,736.3,719.6,729.5,185594,44563,41819
2022-08-30 00:00:00.000000000,1661788800000000000,733.3,747.4,729.7,736.7,130185,41819,42524
2022-08-31 00:00:00.000000000,1661875200000000000,725.7,728.0,712.6,716.5,144205,42524,37870
2022-09-01 00:00:00.000000000,1661961600000000000,702.6,714.4,695.4,698.9,148610,37870,34820
2022-09-02 00:00:00.000000000,1662048000000000000,694.8,702.0,688.8,695.4,136414,34820,33785
2022-09-05 00:00:00.000000000,1662307200000000000,702.0,704.9,687.2,703.9,135891,33785,32931
2022-09-06 00:00:00.000000000,1662393600000000000,709.2,715.4,699.0,703.5,94958,32931,31911
2022-09-07 00:00:00.000000000,1662480000000000000,692.8,699.0,680.0,684.1,120851,31911,29007
2022-09-08 00:00:00.000000000,1662566400000000000,685.8,686.8,663.1,664.9,132491,29007,25490
2022-09-09 00:00:00.000000000,1662652800000000000,666.1,675.0,661.1,672.0,105443,25490,18446
2022-09-13 00:00:00.000000000,1662998400000000000,698.4,725.4,688.6,703.9,33978,18446,8123
2022-09-14 00:00:00.000000000,1663084800000000000,645.0,653.6,636.7,646.5,162182,8123,36786
2022-09-15 00:00:00.000000000,1663171200000000000,649.0,680.3,647.4,675.9,189650,36786,39617
2022-09-16 00:00:00.000000000,1663257600000000000,670.0,672.6,661.5,663.5,148784,39617,37385
2022-09-19 00:00:00.000000000,1663516800000000000,661.5,662.6,634.1,634.7,179200,37385,38120
2022-09-20 00:00:00.000000000,1663603200000000000,624.9,645.4,623.5,642.1,132815,38120,36116
2022-09-21 00:00:00.000000000,1663689600000000000,643.8,660.8,633.6,660.0,172332,36116,36030
2022-09-22 00:00:00.000000000,1663776000000000000,655.4,660.8,640.3,652.1,163377,36030,33859
2022-09-23 00:00:00.000000000,1663862400000000000,660.0,664.8,649.1,651.1,143426,33859,34278
2022-09-26 00:00:00.000000000,1664121600000000000,640.4,641.3,607.1,610.3,174453,34278,36910
2022-09-27 00:00:00.000000000,1664208000000000000,616.4,623.3,602.3,608.8,146265,36910,34803
2022-09-28 00:00:00.000000000,1664294400000000000,610.9,620.5,605.0,608.5,145423,34803,33218
2022-09-29 00:00:00.000000000,1664380800000000000,620.5,637.8,616.9,630.9,128869,33218,28137
2022-09-30 00:00:00.000000000,1664467200000000000,636.4,638.0,626.0,634.4,106564,28137,23436
2022-10-10 00:00:00.000000000,1665331200000000000,703.5,705.9,694.1,701.9,40685,23436,21862
2022-10-11 00:00:00.000000000,1665417600000000000,702.9,709.5,693.5,695.3,81258,21862,21281
2022-10-12 00:00:00.000000000,1665504000000000000,693.3,694.5,679.5,690.9,76277,21281,20048
2022-10-13 00:00:00.000000000,1665590400000000000,685.5,689.5,679.6,685.3,70499,20048,19138
2022-10-14 00:00:00.000000000,1665676800000000000,679.8,694.7,678.6,690.1,63913,19138,15860
2022-10-17 00:00:00.000000000,1665936000000000000,677.8,678.8,665.9,671.0,114703,15860,29106
