datetime,datetime_nano,KQ.m@CZCE.CF.open,KQ.m@CZCE.CF.high,KQ.m@CZCE.CF.low,KQ.m@CZCE.CF.close,KQ.m@CZCE.CF.volume,KQ.m@CZCE.CF.open_oi,KQ.m@CZCE.CF.close_oi
2021-06-11 00:00:00.000000000,1623340800000000000,15995.0,16160.0,15935.0,16035.0,350182,454394,460098
2021-06-15 00:00:00.000000000,1623686400000000000,15875.0,15900.0,15600.0,15730.0,324875,460098,436496
2021-06-16 00:00:00.000000000,1623772800000000000,15750.0,15800.0,15650.0,15660.0,194600,436496,428904
2021-06-17 00:00:00.000000000,1623859200000000000,15680.0,15755.0,15585.0,15640.0,239458,428904,422363
2021-06-18 00:00:00.000000000,1623945600000000000,15590.0,15610.0,15455.0,15485.0,281482,422363,425181
2021-06-21 00:00:00.000000000,1624204800000000000,15505.0,15595.0,15430.0,15430.0,234418,425181,433453
2021-06-22 00:00:00.000000000,1624291200000000000,15430.0,15595.0,15400.0,15570.0,208982,433453,430322
2021-06-23 00:00:00.000000000,1624377600000000000,15580.0,15840.0,15550.0,15835.0,273878,430322,412444
2021-06-24 00:00:00.000000000,1624464000000000000,15855.0,15930.0,15815.0,15920.0,213379,412444,404365
2021-06-25 00:00:00.000000000,1624550400000000000,15895.0,16055.0,15860.0,16015.0,217571,404365,410313
2021-06-28 00:00:00.000000000,1624809600000000000,16020.0,16065.0,15890.0,16025.0,222868,410313,413908
2021-06-29 00:00:00.000000000,1624896000000000000,16050.0,16100.0,15900.0,16030.0,292093,413908,414847
2021-06-30 00:00:00.000000000,1624982400000000000,16040.0,16090.0,15935.0,16060.0,208417,414847,422069
2021-07-01 00:00:00.000000000,1625068800000000000,16010.0,16025.0,15785.0,15885.0,289761,422069,403884
2021-07-02 00:00:00.000000000,1625155200000000000,15985.0,16290.0,15975.0,16285.0,436450,403884,447759
2021-07-05 00:00:00.000000000,1625414400000000000,16260.0,16495.0,16175.0,16400.0,352659,447759,467788
2021-07-06 00:00:00.000000000,1625500800000000000,16470.0,16655.0,16425.0,16610.0,295104,467788,476677
2021-07-07 00:00:00.000000000,1625587200000000000,16655.0,16670.0,16180.0,16475.0,538523,476677,442905
2021-07-08 00:00:00.000000000,1625673600000000000,16450.0,16505.0,16265.0,16395.0,289099,442905,435645
2021-07-09 00:00:00.000000000,1625760000000000000,16320.0,16380.0,16220.0,16355.0,250979,435645,431874
2021-07-12 00:00:00.000000000,1626019200000000000,16425.0,16575.0,16370.0,16410.0,279678,431874,428534
2021-07-13 00:00:00.000000000,1626105600000000000,16395.0,16640.0,16370.0,16625.0,244050,428534,448224
2021-07-14 00:00:00.000000000,1626192000000000000,16555.0,16860.0,16525.0,16745.0,386776,448224,471481
2021-07-15 00:00:00.000000000,1626278400000000000,16815.0,16975.0,16750.0,16835.0,338903,471481,467610
2021-07-16 00:00:00.000000000,1626364800000000000,16830.0,16910.0,16625.0,16840.0,324995,467610,456067
2021-07-19 00:00:00.000000000,1626624000000000000,16880.0,16940.0,16650.0,16705.0,362304,456067,438667
2021-07-20 00:00:00.000000000,1626710400000000000,16555.0,16720.0,16380.0,16685.0,389926,438667,402612
2021-07-21 00:00:00.000000000,1626796800000000000,16690.0,16815.0,16625.0,16680.0,227849,402612,399535
2021-07-22 00:00:00.000000000,1626883200000000000,16690.0,17175.0,16665.0,17025.0,354425,399535,420497
2021-07-23 00:00:00.000000000,1626969600000000000,17080.0,17270.0,16980.0,17180.0,364353,420497,421735
2021-07-26 00:00:00.000000000,1627228800000000000,17160.0,17215.0,16915.0,17005.0,318310,421735,406652
2021-07-27 00:00:00.000000000,1627315200000000000,17005.0,17835.0,16980.0,17475.0,664147,406652,410446
2021-07-28 00:00:00.000000000,1627401600000000000,17505.0,17625.0,17475.0,17590.0,360701,410446,409118
2021-07-29 00:00:00.000000000,1627488000000000000,17575.0,17665.0,17365.0,17600.0,325835,409118,405507
2021-07-30 00:00:00.000000000,1627574400000000000,17610.0,17615.0,17215.0,17335.0,394489,405507,365142
2021-08-02 00:00:00.000000000,1627833600000000000,17325.0,17395.0,17030.0,17305.0,334932,365142,349366
2021-08-03 00:00:00.000000000,1627920000000000000,17325.0,17360.0,17050.0,17055.0,286522,349366,323706
2021-08-04 00:00:00.000000000,1628006400000000000,17040.0,17310.0,17010.0,17245.0,244842,323706,306538
2021-08-05 00:00:00.000000000,1628092800000000000,17210.0,17270.0,17100.0,17115.0,246329,306538,271603
2021-08-06 00:00:00.000000000,1628179200000000000,17405.0,17755.0,17335.0,17705.0,252557,271603,359637
2021-08-09 00:00:00.000000000,1628438400000000000,17730.0,17855.0,17655.0,17725.0,321885,359637,400433
2021-08-10 00:00:00.000000000,1628524800000000000,17670.0,17940.0,17620.0,17870.0,335941,400433,422172
2021-08-11 00:00:00.000000000,1628611200000000000,17970.0,17975.0,17730.0,17840.0,313117,422172,422619
2021-08-12 00:00:00.000000000,1628697600000000000,17865.0,17905.0,17690.0,17730.0,276307,422619,431201
2021-08-13 00:00:00.000000000,1628784000000000000,17760.0,17990.0,17675.0,17875.0,308775,431201,443547
2021-08-16 00:00:00.000000000,1629043200000000000,17890.0,18185.0,17870.0,18145.0,382462,443547,472014
2021-08-17 00:00:00.000000000,1629129600000000000,18095.0,18445.0,18045.0,18300.0,391671,472014,485705
2021-08-18 00:00:00.000000000,1629216000000000000,18320.0,18505.0,18230.0,18290.0,371047,485705,486216
2021-08-19 00:00:00.000000000,1629302400000000000,18335.0,18420.0,18015.0,18265.0,574214,486216,472928
2021-08-20 00:00:00.000000000,1629388800000000000,18055.0,18100.0,17530.0,17595.0,672852,472928,446170
2021-08-23 00:00:00.000000000,1629648000000000000,17615.0,17950.0,17590.0,17860.0,387099,446170,431549
2021-08-24 00:00:00.000000000,1629734400000000000,17895.0,17905.0,17365.0,17385.0,487443,431549,420980
2021-08-25 00:00:00.000000000,1629820800000000000,17410.0,17645.0,17405.0,17555.0,307313,420980,416460
2021-08-26 00:00:00.000000000,1629907200000000000,17595.0,17750.0,17425.0,17565.0,398940,416460,406196
2021-08-27 00:00:00.000000000,1629993600000000000,17560.0,17690.0,17430.0,17570.0,330033,406196,401571
2021-08-30 00:00:00.000000000,1630252800000000000,17605.0,17735.0,17400.0,17440.0,412344,401571,399677
2021-08-31 00:00:00.000000000,1630339200000000000,17495.0,17595.0,17200.0,17270.0,399913,399677,400578
2021-09-01 00:00:00.000000000,1630425600000000000,17290.0,17350.0,17105.0,17270.0,355228,400578,389417
2021-09-02 00:00:00.000000000,1630512000000000000,17300.0,17515.0,17155.0,17455.0,376537,389417,386337
2021-09-03 00:00:00.000000000,1630598400000000000,17480.0,17930.0,17460.0,17920.0,429366,386337,375661
2021-09-06 00:00:00.000000000,1630857600000000000,17880.0,17945.0,17740.0,17810.0,283255,375661,376467
2021-09-07 00:00:00.000000000,1630944000000000000,17840.0,17915.0,17665.0,17910.0,278263,376467,387758
2021-09-08 00:00:00.000000000,1631030400000000000,17870.0,18115.0,17785.0,18085.0,460790,387758,399975
2021-09-09 00:00:00.000000000,1631116800000000000,18105.0,18185.0,17965.0,17975.0,378086,399975,405570
2021-09-10 00:00:00.000000000,1631203200000000000,17945.0,18015.0,17465.0,17540.0,628673,405570,403678
2021-09-13 00:00:00.000000000,1631462400000000000,17645.0,17690.0,17375.0,17420.0,407704,403678,403457
2021-09-14 00:00:00.000000000,1631548800000000000,17445.0,17480.0,17320.0,17405.0,289992,403457,397320
2021-09-15 00:00:00.000000000,1631635200000000000,17400.0,17535.0,17255.0,17465.0,296729,397320,393503
2021-09-16 00:00:00.000000000,1631721600000000000,17465.0,17675.0,17375.0,17620.0,328100,393503,383882
2021-09-17 00:00:00.000000000,1631808000000000000,17560.0,17625.0,17270.0,17360.0,325006,383882,383806
2021-09-22 00:00:00.000000000,1632240000000000000,17140.0,17335.0,17030.0,17155.0,288581,383806,382946
2021-09-23 00:00:00.000000000,1632326400000000000,17225.0,17285.0,17060.0,17125.0,267004,382946,383788
2021-09-24 00:00:00.000000000,1632412800000000000,17210.0,17530.0,17185.0,17515.0,337995,383788,375515
2021-09-27 00:00:00.000000000,1632672000000000000,17530.0,18675.0,17515.0,18510.0,719741,375515,392216
2021-09-28 00:00:00.000000000,1632758400000000000,18480.0,18850.0,18325.0,18745.0,490925,392216,387927
2021-09-29 00:00:00.000000000,1632844800000000000,18800.0,19500.0,18695.0,19230.0,666052,387927,403351
2021-09-30 00:00:00.000000000,1632931200000000000,19445.0,20035.0,19200.0,20005.0,950681,403351,422504
2021-10-08 00:00:00.000000000,1633622400000000000,21255.0,21255.0,21255.0,21255.0,34105,422504,398108
2021-10-11 00:00:00.000000000,1633881600000000000,22130.0,22200.0,21015.0,21545.0,1133575,398108,422841
2021-10-12 00:00:00.000000000,1633968000000000000,21220.0,21820.0,20740.0,21735.0,796713,422841,459300
2021-10-13 00:00:00.000000000,1634054400000000000,21640.0,21775.0,20325.0,20945.0,946350,459300,430295
2021-10-14 00:00:00.000000000,1634140800000000000,21025.0,21500.0,20835.0,21285.0,662241,430295,446969
2021-10-15 00:00:00.000000000,1634227200000000000,21270.0,22855.0,21260.0,22855.0,789358,446969,486342
2021-10-18 00:00:00.000000000,1634486400000000000,22780.0,22960.0,21130.0,21905.0,1284319,486342,476089
2021-10-19 00:00:00.000000000,1634572800000000000,21815.0,21880.0,21465.0,21700.0,381422,476089,490174
2021-10-20 00:00:00.000000000,1634659200000000000,21540.0,21635.0,21110.0,21440.0,463977,490174,475482
2021-10-21 00:00:00.000000000,1634745600000000000,21505.0,21880.0,21055.0,21115.0,461640,475482,481577
2021-10-22 00:00:00.000000000,1634832000000000000,21205.0,21390.0,20755.0,21210.0,570500,481577,474421
2021-10-25 00:00:00.000000000,1635091200000000000,21200.0,21540.0,20915.0,21495.0,437342,474421,473873
2021-10-26 00:00:00.000000000,1635177600000000000,21425.0,21440.0,21005.0,21190.0,321493,473873,468338
2021-10-27 00:00:00.000000000,1635264000000000000,21235.0,21455.0,20965.0,21125.0,412230,468338,467014
2021-10-28 00:00:00.000000000,1635350400000000000,21130.0,21680.0,20835.0,21435.0,602982,467014,452542
2021-10-29 00:00:00.000000000,1635436800000000000,21675.0,21890.0,21310.0,21345.0,457419,452542,448614
2021-11-01 00:00:00.000000000,1635696000000000000,21515.0,21770.0,21395.0,21620.0,280638,448614,450120
2021-11-02 00:00:00.000000000,1635782400000000000,21730.0,21990.0,21470.0,21640.0,424930,450120,450462
2021-11-03 00:00:00.000000000,1635868800000000000,21680.0,21740.0,21230.0,21565.0,328808,450462,446350
2021-11-04 00:00:00.000000000,1635955200000000000,21575.0,21620.0,21325.0,21355.0,230157,446350,449914
2021-11-05 00:00:00.000000000,1636041600000000000,21440.0,21580.0,21250.0,21445.0,300933,449914,446568
2021-11-08 00:00:00.000000000,1636300800000000000,21410.0,21720.0,20965.0,21680.0,474413,446568,445874
2021-11-09 00:00:00.000000000,1636387200000000000,21710.0,21710.0,21380.0,21480.0,209155,445874,436176
2021-11-10 00:00:00.000000000,1636473600000000000,21525.0,21685.0,21390.0,21600.0,251405,436176,432535
2021-11-11 00:00:00.000000000,1636560000000000000,21615.0,21830.0,21460.0,21510.0,283449,432535,427983
2021-11-12 00:00:00.000000000,1636646400000000000,21500.0,21535.0,21270.0,21370.0,202148,427983,431149
2021-11-15 00:00:00.000000000,1636905600000000000,21315.0,21660.0,21290.0,21615.0,201658,431149,421728
2021-11-16 00:00:00.000000000,1636992000000000000,21570.0,21850.0,21540.0,21780.0,236437,421728,425528
2021-11-17 00:00:00.000000000,1637078400000000000,21775.0,21945.0,21715.0,21830.0,219548,425528,439750
2021-11-18 00:00:00.000000000,1637164800000000000,21850.0,21980.0,21800.0,21840.0,153230,439750,434173
2021-11-19 00:00:00.000000000,1637251200000000000,21800.0,21800.0,21580.0,21745.0,211168,434173,423784
2021-11-22 00:00:00.000000000,1637510400000000000,21635.0,21845.0,21620.0,21685.0,159048,423784,420701
2021-11-23 00:00:00.000000000,1637596800000000000,21670.0,21730.0,21435.0,21485.0,234490,420701,426506
2021-11-24 00:00:00.000000000,1637683200000000000,21485.0,21780.0,21455.0,21770.0,182601,426506,425946
2021-11-25 00:00:00.000000000,1637769600000000000,21765.0,21770.0,21450.0,21530.0,196314,425946,418909
2021-11-26 00:00:00.000000000,1637856000000000000,21530.0,21565.0,21400.0,21400.0,168339,418909,421486
2021-11-29 00:00:00.000000000,1638115200000000000,21290.0,21380.0,20920.0,21110.0,341213,421486,403654
2021-11-30 00:00:00.000000000,1638201600000000000,21215.0,21220.0,20035.0,20055.0,450841,403654,383957
2021-12-01 00:00:00.000000000,1638288000000000000,20055.0,20870.0,19685.0,20695.0,456305,383957,342952
2021-12-02 00:00:00.000000000,1638374400000000000,20685.0,20745.0,20300.0,20705.0,241686,342952,325244
2021-12-03 00:00:00.000000000,1638460800000000000,19250.0,19540.0,18935.0,19425.0,295664,325244,304734
2021-12-06 00:00:00.000000000,1638720000000000000,19475.0,19680.0,19410.0,19615.0,248980,304734,334951
2021-12-07 00:00:00.000000000,1638806400000000000,19635.0,19930.0,19560.0,19760.0,238253,334951,349847
2021-12-08 00:00:00.000000000,1638892800000000000,19750.0,19785.0,19415.0,19635.0,271812,349847,377869
2021-12-09 00:00:00.000000000,1638979200000000000,19570.0,19685.0,19440.0,19485.0,243947,377869,393038
2021-12-10 00:00:00.000000000,1639065600000000000,19350.0,19630.0,19215.0,19540.0,267000,393038,400256
2021-12-13 00:00:00.000000000,1639324800000000000,19575.0,19775.0,19375.0,19615.0,266413,400256,400272
2021-12-14 00:00:00.000000000,1639411200000000000,19590.0,19620.0,19325.0,19485.0,254909,400272,408844
2021-12-15 00:00:00.000000000,1639497600000000000,19515.0,19675.0,19350.0,19545.0,284008,408844,414678
2021-12-16 00:00:00.000000000,1639584000000000000,19560.0,19760.0,19360.0,19690.0,324265,414678,402431
2021-12-17 00:00:00.000000000,1639670400000000000,19690.0,20250.0,19650.0,19880.0,344992,402431,400701
2021-12-20 00:00:00.000000000,1639929600000000000,19865.0,19925.0,19715.0,19725.0,217154,400701,403951
2021-12-21 00:00:00.000000000,1640016000000000000,19705.0,19870.0,19580.0,19765.0,225270,403951,404680
2021-12-22 00:00:00.000000000,1640102400000000000,19785.0,19925.0,19720.0,19870.0,181605,404680,406860
2021-12-23 00:00:00.000000000,1640188800000000000,19855.0,20075.0,19845.0,20045.0,219499,406860,412852
2021-12-24 00:00:00.000000000,1640275200000000000,20085.0,20100.0,19955.0,19985.0,176043,412852,412651
2021-12-27 00:00:00.000000000,1640534400000000000,19995.0,20070.0,19935.0,19990.0,189647,412651,416584
2021-12-28 00:00:00.000000000,1640620800000000000,19995.0,20405.0,19905.0,20250.0,301842,416584,421795
2021-12-29 00:00:00.000000000,1640707200000000000,20280.0,20295.0,20100.0,20215.0,179191,421795,422677
2021-12-30 00:00:00.000000000,1640793600000000000,20175.0,20465.0,20170.0,20455.0,196486,422677,431104
2021-12-31 00:00:00.000000000,1640880000000000000,20450.0,20735.0,20390.0,20715.0,255943,431104,436215
2022-01-04 00:00:00.000000000,1641225600000000000,20660.0,20780.0,20590.0,20670.0,144246,436215,435906
2022-01-05 00:00:00.000000000,1641312000000000000,20735.0,21145.0,20700.0,21065.0,350603,435906,439247
2022-01-06 00:00:00.000000000,1641398400000000000,21055.0,21105.0,20855.0,20900.0,213365,439247,437177
2022-01-07 00:00:00.000000000,1641484800000000000,20960.0,21135.0,20905.0,21010.0,197751,437177,442532
2022-01-10 00:00:00.000000000,1641744000000000000,20990.0,21195.0,20965.0,21165.0,210885,442532,445534
2022-01-11 00:00:00.000000000,1641830400000000000,21165.0,21195.0,20925.0,21115.0,207834,445534,446125
2022-01-12 00:00:00.000000000,1641916800000000000,21175.0,21295.0,21090.0,21120.0,198717,446125,449592
2022-01-13 00:00:00.000000000,1642003200000000000,21150.0,21380.0,21130.0,21355.0,238725,449592,450278
2022-01-14 00:00:00.000000000,1642089600000000000,21375.0,21400.0,21115.0,21335.0,191212,450278,448926
2022-01-17 00:00:00.000000000,1642348800000000000,21375.0,21615.0,21330.0,21570.0,231857,448926,460468
2022-01-18 00:00:00.000000000,1642435200000000000,21545.0,21550.0,21240.0,21475.0,238344,460468,440182
2022-01-19 00:00:00.000000000,1642521600000000000,21490.0,21770.0,21475.0,21760.0,230438,440182,444893
2022-01-20 00:00:00.000000000,1642608000000000000,21795.0,21840.0,21715.0,21785.0,171184,444893,440088
2022-01-21 00:00:00.000000000,1642694400000000000,21735.0,21810.0,21570.0,21660.0,240754,440088,430491
2022-01-24 00:00:00.000000000,1642953600000000000,21680.0,21730.0,21515.0,21610.0,198957,430491,422565
2022-01-25 00:00:00.000000000,1643040000000000000,21620.0,21800.0,21560.0,21670.0,196986,422565,428830
2022-01-26 00:00:00.000000000,1643126400000000000,21680.0,21795.0,21580.0,21680.0,196982,428830,425029
2022-01-27 00:00:00.000000000,1643212800000000000,21725.0,21875.0,21605.0,21760.0,229427,425029,424409
2022-01-28 00:00:00.000000000,1643299200000000000,21760.0,21790.0,21460.0,21495.0,214767,424409,395637
2022-02-07 00:00:00.000000000,1644163200000000000,21825.0,22210.0,21820.0,22005.0,210794,395637,405814
2022-02-08 00:00:00.000000000,1644249600000000000,21985.0,22060.0,21780.0,21795.0,162429,405814,401776
2022-02-09 00:00:00.000000000,1644336000000000000,21790.0,21855.0,21700.0,21735.0,166069,401776,394511
2022-02-10 00:00:00.000000000,1644422400000000000,21800.0,21830.0,21620.0,21685.0,150168,394511,392085
2022-02-11 00:00:00.000000000,1644508800000000000,21720.0,21835.0,21655.0,21755.0,170791,392085,388961
2022-02-14 00:00:00.000000000,1644768000000000000,21820.0,21890.0,21725.0,21760.0,173618,388961,382557
2022-02-15 00:00:00.000000000,1644854400000000000,21765.0,21780.0,21280.0,21415.0,338249,382557,385308
2022-02-16 00:00:00.000000000,1644940800000000000,21420.0,21465.0,21175.0,21190.0,205220,385308,390713
2022-02-17 00:00:00.000000000,1645027200000000000,21205.0,21380.0,21025.0,21320.0,252287,390713,384889
2022-02-18 00:00:00.000000000,1645113600000000000,21300.0,21360.0,21125.0,21285.0,176655,384889,382552
2022-02-21 00:00:00.000000000,1645372800000000000,21285.0,21440.0,21245.0,21270.0,133413,382552,381781
2022-02-22 00:00:00.000000000,1645459200000000000,21320.0,21365.0,21200.0,21300.0,182118,381781,376519
2022-02-23 00:00:00.000000000,1645545600000000000,21250.0,21385.0,21220.0,21315.0,140825,376519,378923
2022-02-24 00:00:00.000000000,1645632000000000000,21320.0,21460.0,21110.0,21450.0,262468,378923,373761
2022-02-25 00:00:00.000000000,1645718400000000000,21480.0,21555.0,20840.0,20890.0,354369,373761,392226
2022-02-28 00:00:00.000000000,1645977600000000000,20795.0,21115.0,20640.0,20720.0,291382,392226,387561
2022-03-01 00:00:00.000000000,1646064000000000000,20705.0,20965.0,20670.0,20905.0,175892,387561,380669
2022-03-02 00:00:00.000000000,1646150400000000000,20925.0,21430.0,20915.0,21340.0,298135,380669,363273
2022-03-03 00:00:00.000000000,1646236800000000000,21350.0,21375.0,20935.0,21200.0,198717,363273,358577
2022-03-04 00:00:00.000000000,1646323200000000000,21315.0,21340.0,21035.0,21080.0,179233,358577,356431
2022-03-07 00:00:00.000000000,1646582400000000000,21100.0,21295.0,20985.0,21225.0,270366,356431,345795
2022-03-08 00:00:00.000000000,1646668800000000000,21115.0,21445.0,20950.0,21440.0,321495,345795,342282
2022-03-09 00:00:00.000000000,1646755200000000000,21300.0,21665.0,21125.0,21595.0,299910,342282,338634
2022-03-10 00:00:00.000000000,1646841600000000000,21430.0,21605.0,21175.0,21370.0,268854,338634,315933
2022-03-11 00:00:00.000000000,1646928000000000000,21395.0,21505.0,21285.0,21470.0,194367,315933,310335
2022-03-14 00:00:00.000000000,1647187200000000000,21415.0,21550.0,21205.0,21245.0,207213,310335,309781
2022-03-15 00:00:00.000000000,1647273600000000000,21215.0,21300.0,21020.0,21060.0,248263,309781,311064
2022-03-16 00:00:00.000000000,1647360000000000000,21020.0,21360.0,20970.0,21345.0,206498,311064,312770
2022-03-17 00:00:00.000000000,1647446400000000000,21415.0,21455.0,21235.0,21315.0,142226,312770,309449
2022-03-18 00:00:00.000000000,1647532800000000000,21400.0,21540.0,21350.0,21490.0,155670,309449,316110
2022-03-21 00:00:00.000000000,1647792000000000000,21615.0,21700.0,21420.0,21550.0,219438,316110,315139
2022-03-22 00:00:00.000000000,1647878400000000000,21685.0,21695.0,21575.0,21610.0,126174,315139,316327
2022-03-23 00:00:00.000000000,1647964800000000000,21575.0,21600.0,21315.0,21560.0,188079,316327,301588
2022-03-24 00:00:00.000000000,1648051200000000000,21595.0,21640.0,21525.0,21600.0,119576,301588,302848
2022-03-25 00:00:00.000000000,1648137600000000000,21630.0,21795.0,21560.0,21790.0,202988,302848,303841
2022-03-28 00:00:00.000000000,1648396800000000000,21775.0,22000.0,21700.0,21875.0,281055,303841,298392
2022-03-29 00:00:00.000000000,1648483200000000000,21830.0,21900.0,21665.0,21740.0,158253,298392,282369
2022-03-30 00:00:00.000000000,1648569600000000000,21635.0,21830.0,21620.0,21745.0,146374,282369,274941
2022-03-31 00:00:00.000000000,1648656000000000000,21770.0,21810.0,21680.0,21755.0,109496,274941,271854
2022-04-01 00:00:00.000000000,1648742400000000000,21755.0,21870.0,21595.0,21740.0,145560,271854,264373
2022-04-06 00:00:00.000000000,1649174400000000000,21780.0,21935.0,21630.0,21675.0,130212,264373,264850
2022-04-07 00:00:00.000000000,1649260800000000000,21665.0,21670.0,21495.0,21575.0,160375,264850,246036
2022-04-08 00:00:00.000000000,1649347200000000000,21550.0,21640.0,21470.0,21605.0,117988,246036,237223
2022-04-11 00:00:00.000000000,1649606400000000000,21620.0,21650.0,21530.0,21555.0,115071,237223,223870
2022-04-12 00:00:00.000000000,1649692800000000000,21525.0,21685.0,21500.0,21630.0,162082,223870,200085
2022-04-13 00:00:00.000000000,1649779200000000000,21655.0,21680.0,21505.0,21515.0,150370,200085,175678
2022-04-14 00:00:00.000000000,1649865600000000000,21560.0,21635.0,21400.0,21550.0,149104,175678,139718
2022-04-15 00:00:00.000000000,1649952000000000000,21250.0,21500.0,21205.0,21490.0,163323,139718,285359
2022-04-18 00:00:00.000000000,1650211200000000000,21495.0,21780.0,21455.0,21505.0,187572,285359,299081
2022-04-19 00:00:00.000000000,1650297600000000000,21520.0,21660.0,21515.0,21570.0,117960,299081,306171
2022-04-20 00:00:00.000000000,1650384000000000000,21505.0,21515.0,21355.0,21400.0,158188,306171,298662
2022-04-21 00:00:00.000000000,1650470400000000000,21435.0,21475.0,21380.0,21445.0,87467,298662,296019
2022-04-22 00:00:00.000000000,1650556800000000000,21395.0,21545.0,21380.0,21455.0,116776,296019,303909
2022-04-25 00:00:00.000000000,1650816000000000000,21450.0,21500.0,21080.0,21085.0,251034,303909,298872
2022-04-26 00:00:00.000000000,1650902400000000000,21070.0,21210.0,20995.0,21130.0,154143,298872,295607
2022-04-27 00:00:00.000000000,1650988800000000000,21130.0,21200.0,21055.0,21115.0,111980,295607,295157
2022-04-28 00:00:00.000000000,1651075200000000000,21255.0,21735.0,21205.0,21735.0,330812,295157,343094
2022-04-29 00:00:00.000000000,1651161600000000000,21715.0,21835.0,21455.0,21770.0,246455,343094,344857
2022-05-05 00:00:00.000000000,1651680000000000000,21965.0,22035.0,21850.0,21895.0,123367,344857,359621
2022-05-06 00:00:00.000000000,1651766400000000000,21860.0,21885.0,21280.0,21300.0,311657,359621,312464
2022-05-09 00:00:00.000000000,1652025600000000000,21360.0,21445.0,21150.0,21155.0,223880,312464,303825
2022-05-10 00:00:00.000000000,1652112000000000000,21270.0,21320.0,21135.0,21185.0,175159,303825,302945
2022-05-11 00:00:00.000000000,1652198400000000000,21200.0,21345.0,21155.0,21275.0,128854,302945,299368
2022-05-12 00:00:00.000000000,1652284800000000000,21240.0,21325.0,21200.0,21245.0,113955,299368,297041
2022-05-13 00:00:00.000000000,1652371200000000000,21310.0,21410.0,21105.0,21380.0,214733,297041,298176
2022-05-16 00:00:00.000000000,1652630400000000000,21300.0,21370.0,21185.0,21350.0,154781,298176,297407
2022-05-17 00:00:00.000000000,1652716800000000000,21400.0,21520.0,21320.0,21485.0,175428,297407,302962
2022-05-18 00:00:00.000000000,1652803200000000000,21415.0,21425.0,21280.0,21285.0,135156,302962,295569
2022-05-19 00:00:00.000000000,1652889600000000000,21230.0,21280.0,21150.0,21235.0,166766,295569,298297
2022-05-20 00:00:00.000000000,1652976000000000000,21155.0,21330.0,21135.0,21285.0,151554,298297,298385
2022-05-23 00:00:00.000000000,1653235200000000000,21230.0,21260.0,20875.0,20950.0,293327,298385,331393
2022-05-24 00:00:00.000000000,1653321600000000000,20950.0,21055.0,20680.0,20680.0,238049,331393,341957
2022-05-25 00:00:00.000000000,1653408000000000000,20665.0,20730.0,20335.0,20565.0,273993,341957,349055
2022-05-26 00:00:00.000000000,1653494400000000000,20660.0,20715.0,20370.0,20510.0,214407,349055,353633
2022-05-27 00:00:00.000000000,1653580800000000000,20500.0,20570.0,20420.0,20540.0,141487,353633,353939
2022-05-30 00:00:00.000000000,1653840000000000000,20545.0,20620.0,20060.0,20115.0,265245,353939,363461
2022-05-31 00:00:00.000000000,1653926400000000000,20140.0,20720.0,20120.0,20655.0,265784,363461,343573
2022-06-01 00:00:00.000000000,1654012800000000000,20580.0,20630.0,20410.0,20440.0,134919,343573,339065
2022-06-02 00:00:00.000000000,1654099200000000000,20385.0,20475.0,20205.0,20280.0,183937,339065,338788
2022-06-06 00:00:00.000000000,1654444800000000000,20380.0,20465.0,20155.0,20415.0,145324,338788,330789
2022-06-07 00:00:00.000000000,1654531200000000000,20455.0,20575.0,20280.0,20290.0,153103,330789,332605
2022-06-08 00:00:00.000000000,1654617600000000000,20300.0,20370.0,20240.0,20320.0,135385,332605,332894
2022-06-09 00:00:00.000000000,1654704000000000000,20320.0,20490.0,20300.0,20390.0,144131,332894,328685
2022-06-10 00:00:00.000000000,1654790400000000000,20385.0,20500.0,20260.0,20320.0,157509,328685,328650
2022-06-13 00:00:00.000000000,1655049600000000000,20310.0,20370.0,20030.0,20320.0,274273,328650,335070
2022-06-14 00:00:00.000000000,1655136000000000000,20315.0,20380.0,20255.0,20365.0,158485,335070,327791
2022-06-15 00:00:00.000000000,1655222400000000000,20325.0,20350.0,19820.0,19860.0,292139,327791,346288
2022-06-16 00:00:00.000000000,1655308800000000000,19850.0,19900.0,19485.0,19560.0,254447,346288,347332
2022-06-17 00:00:00.000000000,1655395200000000000,19550.0,19645.0,19480.0,19515.0,162418,347332,344780
2022-06-20 00:00:00.000000000,1655654400000000000,19560.0,19645.0,18750.0,19240.0,359487,344780,329221
2022-06-21 00:00:00.000000000,1655740800000000000,19265.0,19380.0,19040.0,19065.0,212934,329221,332930
2022-06-22 00:00:00.000000000,1655827200000000000,19085.0,19285.0,18840.0,18890.0,224259,332930,336189
2022-06-23 00:00:00.000000000,1655913600000000000,18770.0,18815.0,18160.0,18435.0,415887,336189,321474
2022-06-24 00:00:00.000000000,1656000000000000000,18365.0,18460.0,16885.0,17230.0,671944,321474,314798
2022-06-27 00:00:00.000000000,1656259200000000000,17655.0,17710.0,17055.0,17145.0,345194,314798,302801
2022-06-28 00:00:00.000000000,1656345600000000000,17195.0,17675.0,16505.0,17615.0,755923,302801,290863
2022-06-29 00:00:00.000000000,1656432000000000000,17520.0,17645.0,17045.0,17575.0,453457,290863,278873
2022-06-30 00:00:00.000000000,1656518400000000000,17630.0,18075.0,17440.0,17655.0,569514,278873,274546
2022-07-01 00:00:00.000000000,1656604800000000000,17675.0,17745.0,17140.0,17315.0,442152,274546,272394
