datetime,datetime_nano,KQ.m@CZCE.SM.open,KQ.m@CZCE.SM.high,KQ.m@CZCE.SM.low,KQ.m@CZCE.SM.close,KQ.m@CZCE.SM.volume,KQ.m@CZCE.SM.open_oi,KQ.m@CZCE.SM.close_oi
2019-03-11 00:00:00.000000000,1552233600000000000,7798.0,7918.0,7790.0,7866.0,68552,76993,87538
2019-03-12 00:00:00.000000000,1552320000000000000,7918.0,7968.0,7852.0,7924.0,49344,87538,85534
2019-03-13 00:00:00.000000000,1552406400000000000,7948.0,7948.0,7870.0,7900.0,45381,85534,90490
2019-03-14 00:00:00.000000000,1552492800000000000,7920.0,7930.0,7844.0,7900.0,45892,90490,82461
2019-03-15 00:00:00.000000000,1552579200000000000,7852.0,7904.0,7764.0,7790.0,58768,82461,80503
2019-03-18 00:00:00.000000000,1552838400000000000,7806.0,7812.0,7730.0,7736.0,35501,80503,71877
2019-03-19 00:00:00.000000000,1552924800000000000,7750.0,7788.0,7728.0,7766.0,33761,71877,73583
2019-03-20 00:00:00.000000000,1553011200000000000,7782.0,7832.0,7730.0,7796.0,47265,73583,73921
2019-03-21 00:00:00.000000000,1553097600000000000,7806.0,7820.0,7756.0,7796.0,33927,73921,69064
2019-03-22 00:00:00.000000000,1553184000000000000,7786.0,7848.0,7764.0,7822.0,41038,69064,75250
2019-03-25 00:00:00.000000000,1553443200000000000,7792.0,7814.0,7664.0,7684.0,60710,75250,68134
2019-03-26 00:00:00.000000000,1553529600000000000,7690.0,7736.0,7620.0,7636.0,37066,68134,61963
2019-03-27 00:00:00.000000000,1553616000000000000,7638.0,7670.0,7580.0,7608.0,36886,61963,59926
2019-03-28 00:00:00.000000000,1553702400000000000,7608.0,7670.0,7600.0,7630.0,27226,59926,59122
2019-03-29 00:00:00.000000000,1553788800000000000,7640.0,7700.0,7612.0,7634.0,31073,59122,59795
2019-04-01 00:00:00.000000000,1554048000000000000,7644.0,7728.0,7614.0,7668.0,36457,59795,56118
2019-04-02 00:00:00.000000000,1554134400000000000,7662.0,7688.0,7594.0,7600.0,41212,56118,56110
2019-04-03 00:00:00.000000000,1554220800000000000,7624.0,7664.0,7586.0,7650.0,33707,56110,50225
2019-04-04 00:00:00.000000000,1554307200000000000,7638.0,7684.0,7540.0,7600.0,42565,50225,53278
2019-04-08 00:00:00.000000000,1554652800000000000,7584.0,7750.0,7566.0,7746.0,51027,53278,49729
2019-04-09 00:00:00.000000000,1554739200000000000,7748.0,7784.0,7664.0,7674.0,36848,49729,46800
2019-04-10 00:00:00.000000000,1554825600000000000,7672.0,7690.0,7606.0,7610.0,37968,46800,42852
2019-04-11 00:00:00.000000000,1554912000000000000,7624.0,7628.0,7504.0,7518.0,48795,42852,43752
2019-04-12 00:00:00.000000000,1554998400000000000,7518.0,7524.0,7466.0,7494.0,20548,43752,39072
2019-04-15 00:00:00.000000000,1555257600000000000,7500.0,7540.0,7474.0,7482.0,16688,39072,38473
2019-04-16 00:00:00.000000000,1555344000000000000,7474.0,7492.0,7406.0,7410.0,25556,38473,33177
2019-04-17 00:00:00.000000000,1555430400000000000,7426.0,7460.0,7364.0,7450.0,17563,33177,29804
2019-04-18 00:00:00.000000000,1555516800000000000,7434.0,7526.0,7426.0,7488.0,19810,29804,27882
2019-04-19 00:00:00.000000000,1555603200000000000,7512.0,7548.0,7400.0,7410.0,18062,27882,22778
2019-04-22 00:00:00.000000000,1555862400000000000,7324.0,7348.0,7220.0,7236.0,23139,22778,38512
2019-04-23 00:00:00.000000000,1555948800000000000,7236.0,7274.0,7182.0,7266.0,34945,38512,42671
2019-04-24 00:00:00.000000000,1556035200000000000,7256.0,7262.0,7170.0,7182.0,31995,42671,48286
2019-04-25 00:00:00.000000000,1556121600000000000,7176.0,7230.0,7164.0,7184.0,26553,48286,47708
2019-04-26 00:00:00.000000000,1556208000000000000,7190.0,7220.0,7174.0,7198.0,30857,47708,47949
2019-04-29 00:00:00.000000000,1556467200000000000,7224.0,7326.0,7220.0,7266.0,44810,47949,42696
2019-04-30 00:00:00.000000000,1556553600000000000,7280.0,7308.0,7254.0,7290.0,20654,42696,42499
2019-05-06 00:00:00.000000000,1557072000000000000,7240.0,7272.0,7062.0,7078.0,52336,42499,55529
2019-05-07 00:00:00.000000000,1557158400000000000,7082.0,7118.0,7032.0,7064.0,41808,55529,58439
2019-05-08 00:00:00.000000000,1557244800000000000,7066.0,7140.0,7066.0,7124.0,36175,58439,58701
2019-05-09 00:00:00.000000000,1557331200000000000,7110.0,7180.0,7100.0,7160.0,40341,58701,55832
2019-05-10 00:00:00.000000000,1557417600000000000,7174.0,7198.0,7142.0,7160.0,24636,55832,54166
2019-05-13 00:00:00.000000000,1557676800000000000,7164.0,7266.0,7114.0,7232.0,34200,54166,51912
2019-05-14 00:00:00.000000000,1557763200000000000,7222.0,7250.0,7170.0,7200.0,32548,51912,48921
2019-05-15 00:00:00.000000000,1557849600000000000,7212.0,7240.0,7150.0,7232.0,32428,48921,48837
2019-05-16 00:00:00.000000000,1557936000000000000,7246.0,7294.0,7194.0,7204.0,35846,48837,48459
2019-05-17 00:00:00.000000000,1558022400000000000,7208.0,7264.0,7182.0,7228.0,31974,48459,46094
2019-05-20 00:00:00.000000000,1558281600000000000,7232.0,7242.0,7074.0,7120.0,50983,46094,57443
2019-05-21 00:00:00.000000000,1558368000000000000,7130.0,7160.0,7112.0,7146.0,29695,57443,56560
2019-05-22 00:00:00.000000000,1558454400000000000,7144.0,7350.0,7130.0,7338.0,84308,56560,53666
2019-05-23 00:00:00.000000000,1558540800000000000,7326.0,7416.0,7290.0,7296.0,78150,53666,54429
2019-05-24 00:00:00.000000000,1558627200000000000,7272.0,7350.0,7244.0,7348.0,34121,54429,54905
2019-05-27 00:00:00.000000000,1558886400000000000,7356.0,7400.0,7304.0,7308.0,36958,54905,52551
2019-05-28 00:00:00.000000000,1558972800000000000,7328.0,7428.0,7316.0,7394.0,51544,52551,58142
2019-05-29 00:00:00.000000000,1559059200000000000,7388.0,7418.0,7358.0,7392.0,34420,58142,57493
2019-05-30 00:00:00.000000000,1559145600000000000,7394.0,7450.0,7350.0,7396.0,47703,57493,57300
2019-05-31 00:00:00.000000000,1559232000000000000,7396.0,7444.0,7388.0,7416.0,34132,57300,62383
2019-06-03 00:00:00.000000000,1559491200000000000,7390.0,7404.0,7246.0,7278.0,55307,62383,56584
2019-06-04 00:00:00.000000000,1559577600000000000,7278.0,7324.0,7256.0,7298.0,44514,56584,57458
2019-06-05 00:00:00.000000000,1559664000000000000,7310.0,7336.0,7260.0,7272.0,39805,57458,59527
2019-06-06 00:00:00.000000000,1559750400000000000,7252.0,7348.0,7210.0,7328.0,57074,59527,57102
2019-06-10 00:00:00.000000000,1560096000000000000,7340.0,7350.0,7284.0,7316.0,25211,57102,56459
2019-06-11 00:00:00.000000000,1560182400000000000,7328.0,7468.0,7326.0,7458.0,68332,56459,67594
2019-06-12 00:00:00.000000000,1560268800000000000,7432.0,7464.0,7402.0,7440.0,39043,67594,67450
2019-06-13 00:00:00.000000000,1560355200000000000,7438.0,7580.0,7418.0,7472.0,74629,67450,72909
2019-06-14 00:00:00.000000000,1560441600000000000,7488.0,7548.0,7410.0,7428.0,39387,72909,70773
2019-06-17 00:00:00.000000000,1560700800000000000,7418.0,7558.0,7400.0,7524.0,39541,70773,74181
2019-06-18 00:00:00.000000000,1560787200000000000,7526.0,7612.0,7490.0,7512.0,52035,74181,75542
2019-06-19 00:00:00.000000000,1560873600000000000,7568.0,7594.0,7514.0,7554.0,35151,75542,75716
2019-06-20 00:00:00.000000000,1560960000000000000,7578.0,7590.0,7518.0,7532.0,37590,75716,76164
2019-06-21 00:00:00.000000000,1561046400000000000,7540.0,7656.0,7502.0,7638.0,62667,76164,85536
2019-06-24 00:00:00.000000000,1561305600000000000,7642.0,7644.0,7572.0,7574.0,46973,85536,78480
2019-06-25 00:00:00.000000000,1561392000000000000,7584.0,7740.0,7578.0,7682.0,66443,78480,85204
2019-06-26 00:00:00.000000000,1561478400000000000,7674.0,7834.0,7670.0,7828.0,68494,85204,87779
2019-06-27 00:00:00.000000000,1561564800000000000,7822.0,7896.0,7780.0,7786.0,56084,87779,83611
2019-06-28 00:00:00.000000000,1561651200000000000,7794.0,7814.0,7704.0,7774.0,47395,83611,76559
2019-07-01 00:00:00.000000000,1561910400000000000,7816.0,7828.0,7722.0,7742.0,36852,76559,73804
2019-07-02 00:00:00.000000000,1561996800000000000,7738.0,7796.0,7636.0,7764.0,37234,73804,70699
2019-07-03 00:00:00.000000000,1562083200000000000,7724.0,7760.0,7692.0,7714.0,27481,70699,69584
2019-07-04 00:00:00.000000000,1562169600000000000,7740.0,7810.0,7714.0,7734.0,42990,69584,69915
2019-07-05 00:00:00.000000000,1562256000000000000,7728.0,7780.0,7712.0,7744.0,28781,69915,68751
2019-07-08 00:00:00.000000000,1562515200000000000,7772.0,7772.0,7566.0,7574.0,56693,68751,64239
2019-07-09 00:00:00.000000000,1562601600000000000,7578.0,7604.0,7502.0,7526.0,41501,64239,59724
2019-07-10 00:00:00.000000000,1562688000000000000,7498.0,7544.0,7450.0,7488.0,30789,59724,57679
2019-07-11 00:00:00.000000000,1562774400000000000,7494.0,7528.0,7472.0,7504.0,25999,57679,55783
2019-07-12 00:00:00.000000000,1562860800000000000,7520.0,7636.0,7480.0,7498.0,66138,55783,52629
2019-07-15 00:00:00.000000000,1563120000000000000,7528.0,7564.0,7478.0,7506.0,30142,52629,51399
2019-07-16 00:00:00.000000000,1563206400000000000,7514.0,7614.0,7510.0,7560.0,36195,51399,49121
2019-07-17 00:00:00.000000000,1563292800000000000,7548.0,7554.0,7410.0,7450.0,50908,49121,49937
2019-07-18 00:00:00.000000000,1563379200000000000,7456.0,7492.0,7436.0,7464.0,26415,49937,49108
2019-07-19 00:00:00.000000000,1563465600000000000,7412.0,7614.0,7408.0,7590.0,42665,49108,45699
2019-07-22 00:00:00.000000000,1563724800000000000,7570.0,7580.0,7438.0,7446.0,34308,45699,42029
2019-07-23 00:00:00.000000000,1563811200000000000,7468.0,7488.0,7398.0,7444.0,26700,42029,43051
2019-07-24 00:00:00.000000000,1563897600000000000,7442.0,7484.0,7412.0,7438.0,25778,43051,41697
2019-07-25 00:00:00.000000000,1563984000000000000,7442.0,7534.0,7428.0,7510.0,34560,41697,39699
2019-07-26 00:00:00.000000000,1564070400000000000,7496.0,7540.0,7428.0,7440.0,33559,39699,39464
2019-07-29 00:00:00.000000000,1564329600000000000,7392.0,7508.0,7358.0,7470.0,45362,39464,38706
2019-07-30 00:00:00.000000000,1564416000000000000,7502.0,7510.0,7416.0,7436.0,32293,38706,37800
2019-07-31 00:00:00.000000000,1564502400000000000,7450.0,7498.0,7438.0,7480.0,35410,37800,35507
2019-08-01 00:00:00.000000000,1564588800000000000,7490.0,7528.0,7446.0,7488.0,27775,35507,37405
2019-08-02 00:00:00.000000000,1564675200000000000,7432.0,7514.0,7376.0,7388.0,52473,37405,38212
2019-08-05 00:00:00.000000000,1564934400000000000,7390.0,7416.0,7332.0,7362.0,35557,38212,39515
2019-08-06 00:00:00.000000000,1565020800000000000,7362.0,7396.0,7298.0,7326.0,27319,39515,39445
2019-08-07 00:00:00.000000000,1565107200000000000,7338.0,7386.0,7310.0,7362.0,26392,39445,35474
2019-08-08 00:00:00.000000000,1565193600000000000,7366.0,7400.0,7322.0,7326.0,23469,35474,33692
2019-08-09 00:00:00.000000000,1565280000000000000,7342.0,7384.0,7250.0,7260.0,35148,33692,34370
2019-08-12 00:00:00.000000000,1565539200000000000,7270.0,7330.0,7260.0,7320.0,21125,34370,32014
2019-08-13 00:00:00.000000000,1565625600000000000,7318.0,7322.0,7262.0,7308.0,17768,32014,32425
2019-08-14 00:00:00.000000000,1565712000000000000,7332.0,7340.0,7260.0,7282.0,23172,32425,32896
2019-08-15 00:00:00.000000000,1565798400000000000,7282.0,7340.0,7230.0,7330.0,22703,32896,32341
2019-08-16 00:00:00.000000000,1565884800000000000,7312.0,7380.0,7302.0,7350.0,22599,32341,29697
2019-08-19 00:00:00.000000000,1566144000000000000,7360.0,7516.0,7354.0,7456.0,36497,29697,23721
2019-08-20 00:00:00.000000000,1566230400000000000,7478.0,7484.0,7416.0,7478.0,18295,23721,21062
2019-08-21 00:00:00.000000000,1566316800000000000,7472.0,7526.0,7350.0,7434.0,32321,21062,18651
2019-08-22 00:00:00.000000000,1566403200000000000,7444.0,7480.0,7398.0,7452.0,19279,18651,17072
2019-08-23 00:00:00.000000000,1566489600000000000,7460.0,7500.0,7410.0,7486.0,16699,17072,15877
2019-08-26 00:00:00.000000000,1566748800000000000,7114.0,7118.0,6962.0,6970.0,37533,15877,50782
2019-08-27 00:00:00.000000000,1566835200000000000,6968.0,7018.0,6936.0,7006.0,27146,50782,54913
2019-08-28 00:00:00.000000000,1566921600000000000,7004.0,7030.0,6980.0,6996.0,19128,54913,57191
2019-08-29 00:00:00.000000000,1567008000000000000,7006.0,7016.0,6836.0,6866.0,45465,57191,69059
2019-08-30 00:00:00.000000000,1567094400000000000,6892.0,6960.0,6882.0,6956.0,33682,69059,63314
2019-09-02 00:00:00.000000000,1567353600000000000,6950.0,7090.0,6936.0,7012.0,52126,63314,55490
2019-09-03 00:00:00.000000000,1567440000000000000,7022.0,7068.0,6978.0,7060.0,22084,55490,55953
2019-09-04 00:00:00.000000000,1567526400000000000,7054.0,7066.0,7002.0,7030.0,23190,55953,53504
2019-09-05 00:00:00.000000000,1567612800000000000,7080.0,7100.0,7018.0,7020.0,22148,53504,54530
2019-09-06 00:00:00.000000000,1567699200000000000,7016.0,7050.0,6984.0,7042.0,20906,54530,54576
2019-09-09 00:00:00.000000000,1567958400000000000,7054.0,7090.0,6958.0,6990.0,46077,54576,57388
2019-09-10 00:00:00.000000000,1568044800000000000,7000.0,7048.0,6972.0,7044.0,28169,57388,55945
2019-09-11 00:00:00.000000000,1568131200000000000,7034.0,7034.0,6922.0,6928.0,42697,55945,62025
2019-09-12 00:00:00.000000000,1568217600000000000,6940.0,6952.0,6888.0,6928.0,28969,62025,63835
2019-09-16 00:00:00.000000000,1568563200000000000,6936.0,6958.0,6918.0,6922.0,19833,63835,62376
2019-09-17 00:00:00.000000000,1568649600000000000,6926.0,6970.0,6910.0,6938.0,26513,62376,59970
2019-09-18 00:00:00.000000000,1568736000000000000,6920.0,7000.0,6884.0,6898.0,45754,59970,63798
2019-09-19 00:00:00.000000000,1568822400000000000,6886.0,6916.0,6870.0,6888.0,27431,63798,64782
2019-09-20 00:00:00.000000000,1568908800000000000,6892.0,6902.0,6742.0,6794.0,70045,64782,77191
2019-09-23 00:00:00.000000000,1569168000000000000,6800.0,6850.0,6784.0,6792.0,33211,77191,75992
2019-09-24 00:00:00.000000000,1569254400000000000,6804.0,6808.0,6756.0,6802.0,31208,75992,76006
2019-09-25 00:00:00.000000000,1569340800000000000,6804.0,6820.0,6774.0,6790.0,22923,76006,74345
2019-09-26 00:00:00.000000000,1569427200000000000,6790.0,6806.0,6754.0,6792.0,32226,74345,71526
2019-09-27 00:00:00.000000000,1569513600000000000,6784.0,6792.0,6660.0,6676.0,49123,71526,76933
2019-09-30 00:00:00.000000000,1569772800000000000,6692.0,6716.0,6666.0,6712.0,24758,76933,70362
2019-10-08 00:00:00.000000000,1570464000000000000,6702.0,6738.0,6674.0,6690.0,19729,70362,73157
2019-10-09 00:00:00.000000000,1570550400000000000,6686.0,6706.0,6636.0,6638.0,36588,73157,81771
2019-10-10 00:00:00.000000000,1570636800000000000,6648.0,6670.0,6622.0,6652.0,24456,81771,83079
2019-10-11 00:00:00.000000000,1570723200000000000,6662.0,6664.0,6582.0,6588.0,35240,83079,91716
2019-10-14 00:00:00.000000000,1570982400000000000,6606.0,6614.0,6550.0,6592.0,37923,91716,90618
2019-10-15 00:00:00.000000000,1571068800000000000,6574.0,6624.0,6562.0,6576.0,29318,90618,90726
2019-10-16 00:00:00.000000000,1571155200000000000,6590.0,6638.0,6574.0,6614.0,36902,90726,90985
2019-10-17 00:00:00.000000000,1571241600000000000,6620.0,6658.0,6580.0,6584.0,34863,90985,87240
2019-10-18 00:00:00.000000000,1571328000000000000,6590.0,6624.0,6570.0,6606.0,27539,87240,82239
2019-10-21 00:00:00.000000000,1571587200000000000,6604.0,6604.0,6470.0,6530.0,42623,82239,84056
2019-10-22 00:00:00.000000000,1571673600000000000,6528.0,6534.0,6472.0,6476.0,19808,84056,86214
2019-10-23 00:00:00.000000000,1571760000000000000,6500.0,6520.0,6482.0,6498.0,17387,86214,86855
2019-10-24 00:00:00.000000000,1571846400000000000,6494.0,6496.0,6380.0,6402.0,50303,86855,90724
2019-10-25 00:00:00.000000000,1571932800000000000,6400.0,6408.0,6286.0,6304.0,43318,90724,95973
2019-10-28 00:00:00.000000000,1572192000000000000,6272.0,6326.0,6248.0,6280.0,45974,95973,100305
2019-10-29 00:00:00.000000000,1572278400000000000,6290.0,6324.0,6268.0,6312.0,34559,100305,99951
2019-10-30 00:00:00.000000000,1572364800000000000,6308.0,6310.0,6198.0,6202.0,44749,99951,103925
2019-10-31 00:00:00.000000000,1572451200000000000,6216.0,6248.0,6140.0,6144.0,61313,103925,109654
2019-11-01 00:00:00.000000000,1572537600000000000,6154.0,6186.0,6126.0,6128.0,48774,109654,109825
2019-11-04 00:00:00.000000000,1572796800000000000,6146.0,6156.0,6048.0,6050.0,57862,109825,117053
2019-11-05 00:00:00.000000000,1572883200000000000,6040.0,6120.0,6022.0,6104.0,62792,117053,114640
2019-11-06 00:00:00.000000000,1572969600000000000,6098.0,6156.0,6066.0,6126.0,61815,114640,112352
2019-11-07 00:00:00.000000000,1573056000000000000,6122.0,6144.0,6092.0,6094.0,35749,112352,108838
2019-11-08 00:00:00.000000000,1573142400000000000,6070.0,6078.0,5964.0,5988.0,81611,108838,113890
2019-11-11 00:00:00.000000000,1573401600000000000,5980.0,5992.0,5930.0,5956.0,52239,113890,114210
2019-11-12 00:00:00.000000000,1573488000000000000,5932.0,5976.0,5906.0,5922.0,43910,114210,114624
2019-11-13 00:00:00.000000000,1573574400000000000,5926.0,5956.0,5866.0,5940.0,74299,114624,120732
2019-11-14 00:00:00.000000000,1573660800000000000,5950.0,6132.0,5944.0,6078.0,132359,120732,116768
2019-11-15 00:00:00.000000000,1573747200000000000,6086.0,6148.0,6086.0,6120.0,70101,116768,111515
2019-11-18 00:00:00.000000000,1574006400000000000,6134.0,6286.0,6132.0,6240.0,102860,111515,102907
2019-11-19 00:00:00.000000000,1574092800000000000,6230.0,6266.0,6202.0,6242.0,54018,102907,98960
2019-11-20 00:00:00.000000000,1574179200000000000,6254.0,6306.0,6158.0,6164.0,74656,98960,96259
2019-11-21 00:00:00.000000000,1574265600000000000,6162.0,6246.0,6110.0,6220.0,61105,96259,90211
2019-11-22 00:00:00.000000000,1574352000000000000,6212.0,6230.0,6168.0,6206.0,40998,90211,89518
2019-11-25 00:00:00.000000000,1574611200000000000,6206.0,6236.0,6178.0,6194.0,35611,89518,87610
2019-11-26 00:00:00.000000000,1574697600000000000,6182.0,6200.0,6144.0,6170.0,43849,87610,85441
2019-11-27 00:00:00.000000000,1574784000000000000,6170.0,6186.0,6132.0,6138.0,26922,85441,86371
2019-11-28 00:00:00.000000000,1574870400000000000,6134.0,6136.0,6020.0,6046.0,67522,86371,82311
2019-11-29 00:00:00.000000000,1574956800000000000,6060.0,6080.0,6024.0,6032.0,26348,82311,80068
2019-12-02 00:00:00.000000000,1575216000000000000,6000.0,6176.0,5988.0,6146.0,62903,80068,75216
2019-12-03 00:00:00.000000000,1575302400000000000,6142.0,6216.0,6094.0,6108.0,43668,75216,72770
2019-12-04 00:00:00.000000000,1575388800000000000,6098.0,6130.0,6056.0,6102.0,28645,72770,73364
2019-12-05 00:00:00.000000000,1575475200000000000,6090.0,6120.0,6060.0,6112.0,23290,73364,73352
2019-12-06 00:00:00.000000000,1575561600000000000,6122.0,6220.0,6114.0,6152.0,58578,73352,72734
2019-12-09 00:00:00.000000000,1575820800000000000,6180.0,6236.0,6170.0,6210.0,45586,72734,70129
2019-12-10 00:00:00.000000000,1575907200000000000,6218.0,6260.0,6206.0,6252.0,34834,70129,65231
2019-12-11 00:00:00.000000000,1575993600000000000,6252.0,6418.0,6250.0,6414.0,62562,65231,65195
2019-12-12 00:00:00.000000000,1576080000000000000,6412.0,6424.0,6270.0,6278.0,55496,65195,57632
2019-12-13 00:00:00.000000000,1576166400000000000,6286.0,6368.0,6256.0,6354.0,34838,57632,53329
2019-12-16 00:00:00.000000000,1576425600000000000,6340.0,6380.0,6288.0,6348.0,30382,53329,46888
2019-12-17 00:00:00.000000000,1576512000000000000,6238.0,6308.0,6228.0,6274.0,25836,46888,59267
2019-12-18 00:00:00.000000000,1576598400000000000,6300.0,6448.0,6274.0,6422.0,104572,59267,80647
2019-12-19 00:00:00.000000000,1576684800000000000,6414.0,6456.0,6382.0,6396.0,50128,80647,81405
2019-12-20 00:00:00.000000000,1576771200000000000,6408.0,6490.0,6402.0,6470.0,59523,81405,86415
2019-12-23 00:00:00.000000000,1577030400000000000,6476.0,6538.0,6400.0,6428.0,74557,86415,85439
2019-12-24 00:00:00.000000000,1577116800000000000,6446.0,6450.0,6302.0,6350.0,68823,85439,80837
2019-12-25 00:00:00.000000000,1577203200000000000,6364.0,6406.0,6358.0,6366.0,33249,80837,81741
2019-12-26 00:00:00.000000000,1577289600000000000,6356.0,6424.0,6324.0,6398.0,38558,81741,79978
2019-12-27 00:00:00.000000000,1577376000000000000,6412.0,6472.0,6402.0,6446.0,42727,79978,81754
2019-12-30 00:00:00.000000000,1577635200000000000,6452.0,6474.0,6366.0,6408.0,45429,81754,75727
2019-12-31 00:00:00.000000000,1577721600000000000,6414.0,6430.0,6380.0,6386.0,31174,75727,73949
2020-01-02 00:00:00.000000000,1577894400000000000,6394.0,6430.0,6360.0,6386.0,39826,73949,69328
2020-01-03 00:00:00.000000000,1577980800000000000,6390.0,6454.0,6370.0,6380.0,51770,69328,68372
2020-01-06 00:00:00.000000000,1578240000000000000,6370.0,6380.0,6262.0,6280.0,76307,68372,61153
2020-01-07 00:00:00.000000000,1578326400000000000,6270.0,6332.0,6242.0,6300.0,49762,61153,60931
2020-01-08 00:00:00.000000000,1578412800000000000,6300.0,6322.0,6276.0,6288.0,37363,60931,59051
2020-01-09 00:00:00.000000000,1578499200000000000,6272.0,6340.0,6254.0,6288.0,49883,59051,61283
2020-01-10 00:00:00.000000000,1578585600000000000,6282.0,6310.0,6244.0,6286.0,39254,61283,60076
2020-01-13 00:00:00.000000000,1578844800000000000,6300.0,6360.0,6220.0,6220.0,63330,60076,62212
2020-01-14 00:00:00.000000000,1578931200000000000,6222.0,6260.0,6182.0,6228.0,52119,62212,62952
2020-01-15 00:00:00.000000000,1579017600000000000,6244.0,6248.0,6208.0,6240.0,42374,62952,63047
2020-01-16 00:00:00.000000000,1579104000000000000,6228.0,6254.0,6202.0,6248.0,33545,63047,63284
2020-01-17 00:00:00.000000000,1579190400000000000,6264.0,6322.0,6252.0,6284.0,51395,63284,57864
2020-01-20 00:00:00.000000000,1579449600000000000,6278.0,6434.0,6276.0,6420.0,72569,57864,62080
2020-01-21 00:00:00.000000000,1579536000000000000,6420.0,6450.0,6370.0,6418.0,40842,62080,56647
2020-01-22 00:00:00.000000000,1579622400000000000,6400.0,6450.0,6380.0,6428.0,42843,56647,57393
2020-01-23 00:00:00.000000000,1579708800000000000,6418.0,6438.0,6388.0,6432.0,29035,57393,51403
2020-02-03 00:00:00.000000000,1580659200000000000,6316.0,6638.0,6282.0,6538.0,139735,51403,61886
2020-02-04 00:00:00.000000000,1580745600000000000,6526.0,6686.0,6514.0,6668.0,88207,61886,68736
2020-02-05 00:00:00.000000000,1580832000000000000,6674.0,6700.0,6500.0,6506.0,87452,68736,69714
2020-02-06 00:00:00.000000000,1580918400000000000,6502.0,6548.0,6464.0,6514.0,55440,69714,69065
2020-02-07 00:00:00.000000000,1581004800000000000,6532.0,6544.0,6478.0,6510.0,46203,69065,68236
2020-02-10 00:00:00.000000000,1581264000000000000,6510.0,6530.0,6480.0,6510.0,37345,68236,67387
2020-02-11 00:00:00.000000000,1581350400000000000,6502.0,6568.0,6484.0,6560.0,56214,67387,69706
2020-02-12 00:00:00.000000000,1581436800000000000,6568.0,6574.0,6420.0,6454.0,76184,69706,59352
2020-02-13 00:00:00.000000000,1581523200000000000,6458.0,6470.0,6356.0,6372.0,60625,59352,56920
2020-02-14 00:00:00.000000000,1581609600000000000,6354.0,6366.0,6282.0,6288.0,60771,56920,56133
2020-02-17 00:00:00.000000000,1581868800000000000,6218.0,6292.0,6214.0,6280.0,53201,56133,58521
2020-02-18 00:00:00.000000000,1581955200000000000,6272.0,6318.0,6220.0,6230.0,69741,58521,60710
2020-02-19 00:00:00.000000000,1582041600000000000,6234.0,6258.0,6188.0,6202.0,49144,60710,59452
2020-02-20 00:00:00.000000000,1582128000000000000,6216.0,6296.0,6198.0,6282.0,67205,59452,62958
2020-02-21 00:00:00.000000000,1582214400000000000,6258.0,6304.0,6216.0,6236.0,64374,62958,64472
2020-02-24 00:00:00.000000000,1582473600000000000,6242.0,6258.0,6074.0,6100.0,108878,64472,72237
2020-02-25 00:00:00.000000000,1582560000000000000,6066.0,6104.0,6028.0,6068.0,62793,72237,79944
2020-02-26 00:00:00.000000000,1582646400000000000,6044.0,6144.0,6030.0,6088.0,70199,79944,80490
2020-02-27 00:00:00.000000000,1582732800000000000,6068.0,6080.0,6010.0,6050.0,51745,80490,81729
2020-02-28 00:00:00.000000000,1582819200000000000,6032.0,6068.0,6000.0,6048.0,61441,81729,79833
2020-03-02 00:00:00.000000000,1583078400000000000,6036.0,6112.0,6012.0,6088.0,63721,79833,80054
2020-03-03 00:00:00.000000000,1583164800000000000,6108.0,6120.0,6062.0,6072.0,52816,80054,81414
2020-03-04 00:00:00.000000000,1583251200000000000,6062.0,6176.0,5972.0,6138.0,132884,81414,79565
2020-03-05 00:00:00.000000000,1583337600000000000,6136.0,6156.0,6092.0,6096.0,52703,79565,79535
2020-03-06 00:00:00.000000000,1583424000000000000,6058.0,6088.0,6022.0,6084.0,55828,79535,77374
2020-03-09 00:00:00.000000000,1583683200000000000,5992.0,6078.0,5926.0,5974.0,101506,77374,81421
2020-03-10 00:00:00.000000000,1583769600000000000,5988.0,6062.0,5978.0,6024.0,52210,81421,81336
2020-03-11 00:00:00.000000000,1583856000000000000,6030.0,6048.0,5982.0,6020.0,55685,81336,83567
2020-03-12 00:00:00.000000000,1583942400000000000,6004.0,6104.0,6004.0,6084.0,103884,83567,84547
2020-03-13 00:00:00.000000000,1584028800000000000,6062.0,6102.0,6022.0,6084.0,71727,84547,78679
2020-03-16 00:00:00.000000000,1584288000000000000,6192.0,6308.0,6138.0,6264.0,130454,78679,73979
2020-03-17 00:00:00.000000000,1584374400000000000,6260.0,6290.0,6204.0,6280.0,64277,73979,69316
2020-03-18 00:00:00.000000000,1584460800000000000,6332.0,6438.0,6280.0,6358.0,101456,69316,72639
2020-03-19 00:00:00.000000000,1584547200000000000,6340.0,6372.0,6224.0,6298.0,95370,72639,64843
2020-03-20 00:00:00.000000000,1584633600000000000,6390.0,6450.0,6310.0,6352.0,72201,64843,64779
2020-03-23 00:00:00.000000000,1584892800000000000,6310.0,6360.0,6258.0,6268.0,71676,64779,65411
2020-03-24 00:00:00.000000000,1584979200000000000,6302.0,6506.0,6294.0,6470.0,151359,65411,75236
2020-03-25 00:00:00.000000000,1585065600000000000,6542.0,6598.0,6504.0,6596.0,107136,75236,81604
2020-03-26 00:00:00.000000000,1585152000000000000,6644.0,6950.0,6618.0,6950.0,184947,81604,94639
