datetime,datetime_nano,KQ.m@DCE.pp.open,KQ.m@DCE.pp.high,KQ.m@DCE.pp.low,KQ.m@DCE.pp.close,KQ.m@DCE.pp.volume,KQ.m@DCE.pp.open_oi,KQ.m@DCE.pp.close_oi
2021-08-09 00:00:00.000000000,1628438400000000000,8377.0,8410.0,8252.0,8339.0,690134,252540,235631
2021-08-10 00:00:00.000000000,1628524800000000000,8301.0,8485.0,8296.0,8479.0,616845,235631,213333
2021-08-11 00:00:00.000000000,1628611200000000000,8483.0,8545.0,8457.0,8531.0,501668,213333,175465
2021-08-12 00:00:00.000000000,1628697600000000000,8509.0,8581.0,8483.0,8537.0,508986,175465,165103
2021-08-13 00:00:00.000000000,1628784000000000000,8547.0,8568.0,8453.0,8541.0,435319,165103,142034
2021-08-16 00:00:00.000000000,1629043200000000000,8547.0,8598.0,8503.0,8570.0,384785,142034,127310
2021-08-17 00:00:00.000000000,1629129600000000000,8548.0,8602.0,8504.0,8586.0,361625,127310,114561
2021-08-18 00:00:00.000000000,1629216000000000000,8586.0,8624.0,8539.0,8556.0,386307,114561,101000
2021-08-19 00:00:00.000000000,1629302400000000000,8563.0,8576.0,8410.0,8420.0,323778,101000,75365
2021-08-20 00:00:00.000000000,1629388800000000000,8245.0,8300.0,8203.0,8251.0,548237,75365,308251
2021-08-23 00:00:00.000000000,1629648000000000000,8230.0,8320.0,8154.0,8315.0,726836,308251,329826
2021-08-24 00:00:00.000000000,1629734400000000000,8325.0,8416.0,8292.0,8370.0,620271,329826,304620
2021-08-25 00:00:00.000000000,1629820800000000000,8364.0,8385.0,8317.0,8318.0,431818,304620,317724
2021-08-26 00:00:00.000000000,1629907200000000000,8328.0,8337.0,8112.0,8120.0,696467,317724,398382
2021-08-27 00:00:00.000000000,1629993600000000000,8120.0,8196.0,8119.0,8163.0,513317,398382,403728
2021-08-30 00:00:00.000000000,1630252800000000000,8178.0,8223.0,8140.0,8189.0,601596,403728,399918
2021-08-31 00:00:00.000000000,1630339200000000000,8192.0,8215.0,8110.0,8134.0,551218,399918,406838
2021-09-01 00:00:00.000000000,1630425600000000000,8111.0,8242.0,8096.0,8184.0,673366,406838,375091
2021-09-02 00:00:00.000000000,1630512000000000000,8184.0,8355.0,8171.0,8349.0,633839,375091,356846
2021-09-03 00:00:00.000000000,1630598400000000000,8348.0,8397.0,8305.0,8394.0,529597,356846,355849
2021-09-06 00:00:00.000000000,1630857600000000000,8400.0,8408.0,8320.0,8356.0,476375,355849,352712
2021-09-07 00:00:00.000000000,1630944000000000000,8366.0,8505.0,8351.0,8502.0,659713,352712,411992
2021-09-08 00:00:00.000000000,1631030400000000000,8497.0,8553.0,8440.0,8533.0,665631,411992,427473
2021-09-09 00:00:00.000000000,1631116800000000000,8534.0,8572.0,8452.0,8484.0,687088,427473,429001
2021-09-10 00:00:00.000000000,1631203200000000000,8473.0,8611.0,8458.0,8493.0,727165,429001,448655
2021-09-13 00:00:00.000000000,1631462400000000000,8513.0,8666.0,8505.0,8545.0,795856,448655,457519
2021-09-14 00:00:00.000000000,1631548800000000000,8553.0,8667.0,8491.0,8602.0,796480,457519,464843
2021-09-15 00:00:00.000000000,1631635200000000000,8619.0,9044.0,8542.0,9036.0,1259743,464843,549508
2021-09-16 00:00:00.000000000,1631721600000000000,9062.0,9333.0,9000.0,9003.0,1514458,549508,515793
2021-09-17 00:00:00.000000000,1631808000000000000,8998.0,9073.0,8818.0,8880.0,1137567,515793,457656
2021-09-22 00:00:00.000000000,1632240000000000000,8857.0,9120.0,8850.0,9109.0,736441,457656,472351
2021-09-23 00:00:00.000000000,1632326400000000000,9111.0,9356.0,8975.0,9345.0,1231571,472351,488435
2021-09-24 00:00:00.000000000,1632412800000000000,9343.0,9466.0,9154.0,9304.0,1185393,488435,476838
2021-09-27 00:00:00.000000000,1632672000000000000,9289.0,9820.0,9216.0,9509.0,1340389,476838,486544
2021-09-28 00:00:00.000000000,1632758400000000000,9519.0,9868.0,9505.0,9834.0,1286442,486544,501225
2021-09-29 00:00:00.000000000,1632844800000000000,9846.0,9942.0,9615.0,9729.0,1050637,501225,460029
2021-09-30 00:00:00.000000000,1632931200000000000,9792.0,10165.0,9658.0,10152.0,1007985,460029,446260
2021-10-08 00:00:00.000000000,1633622400000000000,10400.0,10597.0,9911.0,10056.0,719829,446260,427375
2021-10-11 00:00:00.000000000,1633881600000000000,10058.0,10612.0,10024.0,10301.0,1232068,427375,461519
2021-10-12 00:00:00.000000000,1633968000000000000,10268.0,10353.0,9986.0,10068.0,1254349,461519,437679
2021-10-13 00:00:00.000000000,1634054400000000000,10095.0,10247.0,9479.0,9795.0,1477423,437679,418644
2021-10-14 00:00:00.000000000,1634140800000000000,9762.0,9826.0,9580.0,9706.0,1162753,418644,394291
2021-10-15 00:00:00.000000000,1634227200000000000,9706.0,9889.0,9526.0,9791.0,1098745,394291,389476
2021-10-18 00:00:00.000000000,1634486400000000000,9796.0,9831.0,9586.0,9756.0,950801,389476,393605
2021-10-19 00:00:00.000000000,1634572800000000000,9780.0,9809.0,9553.0,9643.0,1133600,393605,375068
2021-10-20 00:00:00.000000000,1634659200000000000,9535.0,9553.0,9173.0,9202.0,1365764,375068,366659
2021-10-21 00:00:00.000000000,1634745600000000000,9180.0,9438.0,9167.0,9265.0,1039804,366659,346255
2021-10-22 00:00:00.000000000,1634832000000000000,9234.0,9322.0,8860.0,9023.0,1275999,346255,331678
2021-10-25 00:00:00.000000000,1635091200000000000,9040.0,9088.0,8835.0,8852.0,929701,331678,342631
2021-10-26 00:00:00.000000000,1635177600000000000,8903.0,8922.0,8682.0,8864.0,1009081,342631,325176
2021-10-27 00:00:00.000000000,1635264000000000000,8888.0,8905.0,8501.0,8560.0,990136,325176,321888
2021-10-28 00:00:00.000000000,1635350400000000000,8562.0,8788.0,8434.0,8658.0,1195691,321888,289884
2021-10-29 00:00:00.000000000,1635436800000000000,8800.0,8900.0,8605.0,8679.0,941363,289884,306081
2021-11-01 00:00:00.000000000,1635696000000000000,8663.0,8880.0,8638.0,8644.0,874591,306081,310532
2021-11-02 00:00:00.000000000,1635782400000000000,8661.0,8743.0,8459.0,8550.0,974061,310532,306782
2021-11-03 00:00:00.000000000,1635868800000000000,8578.0,8799.0,8521.0,8766.0,999883,306782,306839
2021-11-04 00:00:00.000000000,1635955200000000000,8750.0,8790.0,8483.0,8534.0,965485,306839,307122
2021-11-05 00:00:00.000000000,1636041600000000000,8575.0,8720.0,8500.0,8604.0,999355,307122,308412
2021-11-08 00:00:00.000000000,1636300800000000000,8627.0,8745.0,8502.0,8573.0,855323,308412,298723
2021-11-09 00:00:00.000000000,1636387200000000000,8580.0,8739.0,8556.0,8587.0,852398,298723,293749
2021-11-10 00:00:00.000000000,1636473600000000000,8590.0,8686.0,8424.0,8584.0,1070060,293749,288882
2021-11-11 00:00:00.000000000,1636560000000000000,8587.0,8696.0,8494.0,8677.0,854874,288882,286413
2021-11-12 00:00:00.000000000,1636646400000000000,8678.0,8803.0,8600.0,8673.0,971259,286413,280925
2021-11-15 00:00:00.000000000,1636905600000000000,8651.0,8726.0,8371.0,8374.0,1117378,280925,339430
2021-11-16 00:00:00.000000000,1636992000000000000,8370.0,8398.0,8238.0,8304.0,966202,339430,321682
2021-11-17 00:00:00.000000000,1637078400000000000,8312.0,8375.0,8273.0,8353.0,766906,321682,311513
2021-11-18 00:00:00.000000000,1637164800000000000,8354.0,8416.0,8244.0,8315.0,974802,311513,301693
2021-11-19 00:00:00.000000000,1637251200000000000,8314.0,8420.0,8218.0,8363.0,941758,301693,304865
2021-11-22 00:00:00.000000000,1637510400000000000,8282.0,8386.0,8132.0,8258.0,1048208,304865,305399
2021-11-23 00:00:00.000000000,1637596800000000000,8253.0,8363.0,8172.0,8295.0,744163,305399,291994
2021-11-24 00:00:00.000000000,1637683200000000000,8294.0,8426.0,8284.0,8420.0,764936,291994,278683
2021-11-25 00:00:00.000000000,1637769600000000000,8418.0,8447.0,8296.0,8306.0,721558,278683,290732
2021-11-26 00:00:00.000000000,1637856000000000000,8310.0,8358.0,8165.0,8195.0,749270,290732,292283
2021-11-29 00:00:00.000000000,1638115200000000000,8120.0,8197.0,8013.0,8136.0,805518,292283,289621
2021-11-30 00:00:00.000000000,1638201600000000000,8145.0,8156.0,7953.0,7963.0,772115,289621,317763
2021-12-01 00:00:00.000000000,1638288000000000000,7982.0,8188.0,7974.0,8107.0,790902,317763,270568
2021-12-02 00:00:00.000000000,1638374400000000000,8129.0,8216.0,8004.0,8006.0,752543,270568,271003
2021-12-03 00:00:00.000000000,1638460800000000000,7980.0,8016.0,7801.0,7992.0,967712,271003,286348
2021-12-06 00:00:00.000000000,1638720000000000000,8002.0,8127.0,7954.0,8102.0,731421,286348,249756
2021-12-07 00:00:00.000000000,1638806400000000000,8097.0,8156.0,8055.0,8111.0,541139,249756,224740
2021-12-08 00:00:00.000000000,1638892800000000000,8129.0,8166.0,7992.0,8020.0,630860,224740,213833
2021-12-09 00:00:00.000000000,1638979200000000000,8051.0,8179.0,8001.0,8012.0,632317,213833,210646
2021-12-10 00:00:00.000000000,1639065600000000000,7980.0,8017.0,7903.0,7918.0,558019,210646,197448
2021-12-13 00:00:00.000000000,1639324800000000000,7947.0,8195.0,7881.0,8183.0,677742,197448,169618
2021-12-14 00:00:00.000000000,1639411200000000000,8148.0,8216.0,8135.0,8164.0,419071,169618,152072
2021-12-15 00:00:00.000000000,1639497600000000000,8164.0,8204.0,8026.0,8032.0,413123,152072,122824
2021-12-16 00:00:00.000000000,1639584000000000000,7895.0,8050.0,7876.0,8044.0,365332,122824,306531
2021-12-17 00:00:00.000000000,1639670400000000000,8044.0,8186.0,8025.0,8137.0,664308,306531,302931
2021-12-20 00:00:00.000000000,1639929600000000000,8121.0,8245.0,8057.0,8102.0,803550,302931,318108
2021-12-21 00:00:00.000000000,1640016000000000000,8101.0,8175.0,8074.0,8097.0,755795,318108,321850
2021-12-22 00:00:00.000000000,1640102400000000000,8092.0,8133.0,7982.0,8062.0,684663,321850,337045
2021-12-23 00:00:00.000000000,1640188800000000000,8062.0,8180.0,8044.0,8163.0,671479,337045,341492
2021-12-24 00:00:00.000000000,1640275200000000000,8170.0,8288.0,8159.0,8232.0,684894,341492,351539
2021-12-27 00:00:00.000000000,1640534400000000000,8244.0,8267.0,7947.0,7951.0,829667,351539,357342
2021-12-28 00:00:00.000000000,1640620800000000000,7950.0,8005.0,7920.0,7980.0,568364,357342,368890
2021-12-29 00:00:00.000000000,1640707200000000000,7983.0,8146.0,7972.0,8139.0,748872,368890,318111
2021-12-30 00:00:00.000000000,1640793600000000000,8140.0,8179.0,8104.0,8165.0,522284,318111,317082
2021-12-31 00:00:00.000000000,1640880000000000000,8160.0,8190.0,8066.0,8143.0,543522,317082,293357
2022-01-04 00:00:00.000000000,1641225600000000000,8173.0,8376.0,8173.0,8287.0,567741,293357,326047
2022-01-05 00:00:00.000000000,1641312000000000000,8287.0,8310.0,8205.0,8226.0,451884,326047,322772
2022-01-06 00:00:00.000000000,1641398400000000000,8249.0,8296.0,8212.0,8281.0,512268,322772,321767
2022-01-07 00:00:00.000000000,1641484800000000000,8316.0,8410.0,8270.0,8370.0,664471,321767,333034
2022-01-10 00:00:00.000000000,1641744000000000000,8371.0,8400.0,8208.0,8223.0,555659,333034,320020
2022-01-11 00:00:00.000000000,1641830400000000000,8204.0,8225.0,8111.0,8224.0,507217,320020,307541
2022-01-12 00:00:00.000000000,1641916800000000000,8230.0,8344.0,8217.0,8307.0,532000,307541,301134
2022-01-13 00:00:00.000000000,1642003200000000000,8336.0,8381.0,8308.0,8332.0,459030,301134,311073
2022-01-14 00:00:00.000000000,1642089600000000000,8329.0,8470.0,8300.0,8447.0,622939,311073,325168
2022-01-17 00:00:00.000000000,1642348800000000000,8448.0,8470.0,8321.0,8340.0,583898,325168,324606
2022-01-18 00:00:00.000000000,1642435200000000000,8340.0,8487.0,8262.0,8450.0,642429,324606,333829
2022-01-19 00:00:00.000000000,1642521600000000000,8429.0,8572.0,8419.0,8516.0,634418,333829,345608
2022-01-20 00:00:00.000000000,1642608000000000000,8521.0,8580.0,8493.0,8576.0,510771,345608,348141
2022-01-21 00:00:00.000000000,1642694400000000000,8569.0,8585.0,8401.0,8535.0,694764,348141,335313
2022-01-24 00:00:00.000000000,1642953600000000000,8535.0,8645.0,8460.0,8461.0,681613,335313,324924
2022-01-25 00:00:00.000000000,1643040000000000000,8461.0,8518.0,8420.0,8463.0,484337,324924,321047
2022-01-26 00:00:00.000000000,1643126400000000000,8472.0,8648.0,8438.0,8641.0,582757,321047,345976
2022-01-27 00:00:00.000000000,1643212800000000000,8640.0,8680.0,8576.0,8608.0,604013,345976,328064
2022-01-28 00:00:00.000000000,1643299200000000000,8641.0,8688.0,8461.0,8469.0,594138,328064,301350
2022-02-07 00:00:00.000000000,1644163200000000000,8651.0,9015.0,8651.0,8952.0,614122,301350,342006
2022-02-08 00:00:00.000000000,1644249600000000000,8952.0,8955.0,8807.0,8837.0,533109,342006,325328
2022-02-09 00:00:00.000000000,1644336000000000000,8746.0,8773.0,8565.0,8582.0,647289,325328,320476
2022-02-10 00:00:00.000000000,1644422400000000000,8564.0,8642.0,8537.0,8602.0,491860,320476,322317
2022-02-11 00:00:00.000000000,1644508800000000000,8615.0,8680.0,8447.0,8458.0,759878,322317,326696
2022-02-14 00:00:00.000000000,1644768000000000000,8514.0,8620.0,8435.0,8492.0,596689,326696,322632
2022-02-15 00:00:00.000000000,1644854400000000000,8450.0,8649.0,8407.0,8512.0,750282,322632,309831
2022-02-16 00:00:00.000000000,1644940800000000000,8446.0,8488.0,8386.0,8470.0,577390,309831,314992
2022-02-17 00:00:00.000000000,1645027200000000000,8491.0,8496.0,8287.0,8338.0,659588,314992,338160
2022-02-18 00:00:00.000000000,1645113600000000000,8328.0,8396.0,8315.0,8362.0,476759,338160,330788
2022-02-21 00:00:00.000000000,1645372800000000000,8333.0,8377.0,8282.0,8347.0,508327,330788,343561
2022-02-22 00:00:00.000000000,1645459200000000000,8347.0,8460.0,8330.0,8358.0,567051,343561,344688
2022-02-23 00:00:00.000000000,1645545600000000000,8357.0,8482.0,8355.0,8427.0,494067,344688,341777
2022-02-24 00:00:00.000000000,1645632000000000000,8436.0,8582.0,8426.0,8503.0,624524,341777,350592
2022-02-25 00:00:00.000000000,1645718400000000000,8583.0,8722.0,8456.0,8540.0,846367,350592,352918
2022-02-28 00:00:00.000000000,1645977600000000000,8522.0,8700.0,8480.0,8669.0,673741,352918,357606
2022-03-01 00:00:00.000000000,1646064000000000000,8656.0,8730.0,8600.0,8721.0,588021,357606,370236
2022-03-02 00:00:00.000000000,1646150400000000000,8798.0,9000.0,8763.0,8910.0,789667,370236,372207
2022-03-03 00:00:00.000000000,1646236800000000000,8926.0,9196.0,8889.0,9162.0,830732,372207,384839
2022-03-04 00:00:00.000000000,1646323200000000000,9162.0,9211.0,8908.0,8945.0,845389,384839,379776
2022-03-07 00:00:00.000000000,1646582400000000000,8999.0,9474.0,8968.0,9414.0,918653,379776,380587
2022-03-08 00:00:00.000000000,1646668800000000000,9349.0,9410.0,9203.0,9374.0,680507,380587,367381
2022-03-09 00:00:00.000000000,1646755200000000000,9405.0,9861.0,9372.0,9676.0,905336,367381,369189
2022-03-10 00:00:00.000000000,1646841600000000000,9536.0,9571.0,9100.0,9277.0,850183,369189,324257
2022-03-11 00:00:00.000000000,1646928000000000000,9329.0,9486.0,9142.0,9195.0,739122,324257,316632
2022-03-14 00:00:00.000000000,1647187200000000000,9155.0,9160.0,8892.0,8897.0,598568,316632,314839
2022-03-15 00:00:00.000000000,1647273600000000000,8848.0,8888.0,8635.0,8638.0,656843,314839,298991
2022-03-16 00:00:00.000000000,1647360000000000000,8617.0,8794.0,8575.0,8752.0,501534,298991,291301
2022-03-17 00:00:00.000000000,1647446400000000000,8765.0,8796.0,8638.0,8720.0,524773,291301,292172
2022-03-18 00:00:00.000000000,1647532800000000000,8822.0,8876.0,8764.0,8870.0,529760,292172,299455
2022-03-21 00:00:00.000000000,1647792000000000000,8817.0,8935.0,8775.0,8858.0,602833,299455,297697
2022-03-22 00:00:00.000000000,1647878400000000000,8870.0,8958.0,8834.0,8848.0,538627,297697,302885
2022-03-23 00:00:00.000000000,1647964800000000000,8819.0,8900.0,8737.0,8900.0,544022,302885,290803
2022-03-24 00:00:00.000000000,1648051200000000000,8995.0,9088.0,8930.0,8949.0,655674,290803,278571
2022-03-25 00:00:00.000000000,1648137600000000000,8980.0,9068.0,8938.0,9042.0,538827,278571,280608
2022-03-28 00:00:00.000000000,1648396800000000000,8988.0,9188.0,8957.0,9121.0,679634,280608,264524
2022-03-29 00:00:00.000000000,1648483200000000000,9104.0,9157.0,9024.0,9149.0,546261,264524,249211
2022-03-30 00:00:00.000000000,1648569600000000000,9018.0,9140.0,8968.0,9079.0,597387,249211,227533
2022-03-31 00:00:00.000000000,1648656000000000000,9074.0,9087.0,8855.0,8920.0,630266,227533,229012
2022-04-01 00:00:00.000000000,1648742400000000000,8905.0,8931.0,8760.0,8805.0,624735,229012,211947
2022-04-06 00:00:00.000000000,1649174400000000000,8837.0,8860.0,8751.0,8810.0,315781,211947,212365
2022-04-07 00:00:00.000000000,1649260800000000000,8828.0,8898.0,8777.0,8790.0,486699,212365,202618
2022-04-08 00:00:00.000000000,1649347200000000000,8780.0,8807.0,8643.0,8746.0,459531,202618,211197
2022-04-11 00:00:00.000000000,1649606400000000000,8763.0,8765.0,8561.0,8594.0,410606,211197,226224
2022-04-12 00:00:00.000000000,1649692800000000000,8557.0,8754.0,8552.0,8751.0,386447,226224,214389
2022-04-13 00:00:00.000000000,1649779200000000000,8764.0,8780.0,8648.0,8662.0,394263,214389,207928
2022-04-14 00:00:00.000000000,1649865600000000000,8700.0,8776.0,8697.0,8721.0,340270,207928,193861
2022-04-15 00:00:00.000000000,1649952000000000000,8720.0,8752.0,8588.0,8675.0,429587,193861,200228
2022-04-18 00:00:00.000000000,1650211200000000000,8664.0,8863.0,8621.0,8840.0,494053,200228,147251
2022-04-19 00:00:00.000000000,1650297600000000000,8850.0,8969.0,8838.0,8838.0,397583,147251,106546
2022-04-20 00:00:00.000000000,1650384000000000000,8813.0,8904.0,8803.0,8838.0,252837,106546,95197
2022-04-21 00:00:00.000000000,1650470400000000000,8867.0,8889.0,8816.0,8861.0,370158,95197,251137
2022-04-22 00:00:00.000000000,1650556800000000000,8853.0,8878.0,8733.0,8754.0,492068,251137,259975
2022-04-25 00:00:00.000000000,1650816000000000000,8730.0,8778.0,8455.0,8492.0,607833,259975,299083
2022-04-26 00:00:00.000000000,1650902400000000000,8456.0,8633.0,8447.0,8528.0,503765,299083,315667
2022-04-27 00:00:00.000000000,1650988800000000000,8546.0,8619.0,8540.0,8580.0,416306,315667,311643
2022-04-28 00:00:00.000000000,1651075200000000000,8580.0,8625.0,8550.0,8595.0,443635,311643,301324
2022-04-29 00:00:00.000000000,1651161600000000000,8590.0,8751.0,8551.0,8722.0,528536,301324,278514
2022-05-05 00:00:00.000000000,1651680000000000000,8793.0,8887.0,8769.0,8869.0,366938,278514,279644
2022-05-06 00:00:00.000000000,1651766400000000000,8889.0,8950.0,8803.0,8809.0,448456,279644,295535
2022-05-09 00:00:00.000000000,1652025600000000000,8808.0,8815.0,8663.0,8682.0,570477,295535,299817
2022-05-10 00:00:00.000000000,1652112000000000000,8655.0,8688.0,8541.0,8606.0,568275,299817,307137
2022-05-11 00:00:00.000000000,1652198400000000000,8620.0,8684.0,8550.0,8664.0,451265,307137,310551
2022-05-12 00:00:00.000000000,1652284800000000000,8672.0,8715.0,8555.0,8572.0,525244,310551,329292
2022-05-13 00:00:00.000000000,1652371200000000000,8574.0,8618.0,8536.0,8581.0,470995,329292,333267
2022-05-16 00:00:00.000000000,1652630400000000000,8623.0,8684.0,8572.0,8605.0,444522,333267,325865
2022-05-17 00:00:00.000000000,1652716800000000000,8616.0,8723.0,8581.0,8637.0,505315,325865,315478
2022-05-18 00:00:00.000000000,1652803200000000000,8644.0,8695.0,8545.0,8552.0,480570,315478,346253
2022-05-19 00:00:00.000000000,1652889600000000000,8570.0,8596.0,8470.0,8493.0,499994,346253,370905
2022-05-20 00:00:00.000000000,1652976000000000000,8470.0,8529.0,8433.0,8437.0,548316,370905,416917
2022-05-23 00:00:00.000000000,1653235200000000000,8442.0,8534.0,8432.0,8475.0,462344,416917,424179
2022-05-24 00:00:00.000000000,1653321600000000000,8485.0,8555.0,8419.0,8429.0,500434,424179,429256
2022-05-25 00:00:00.000000000,1653408000000000000,8461.0,8541.0,8433.0,8506.0,462487,429256,420251
2022-05-26 00:00:00.000000000,1653494400000000000,8520.0,8750.0,8494.0,8747.0,751826,420251,402734
2022-05-27 00:00:00.000000000,1653580800000000000,8745.0,8783.0,8658.0,8725.0,565332,402734,380211
2022-05-30 00:00:00.000000000,1653840000000000000,8724.0,8806.0,8709.0,8801.0,501471,380211,388219
2022-05-31 00:00:00.000000000,1653926400000000000,8800.0,8910.0,8766.0,8902.0,449643,388219,400145
2022-06-01 00:00:00.000000000,1654012800000000000,8903.0,8925.0,8814.0,8908.0,445370,400145,408731
2022-06-02 00:00:00.000000000,1654099200000000000,8915.0,8967.0,8835.0,8890.0,514870,408731,410986
2022-06-06 00:00:00.000000000,1654444800000000000,8981.0,9034.0,8904.0,8926.0,432621,410986,417988
2022-06-07 00:00:00.000000000,1654531200000000000,8924.0,8998.0,8873.0,8915.0,486157,417988,429121
2022-06-08 00:00:00.000000000,1654617600000000000,8910.0,9025.0,8848.0,9005.0,547847,429121,439548
2022-06-09 00:00:00.000000000,1654704000000000000,9037.0,9124.0,8958.0,8972.0,599388,439548,434590
2022-06-10 00:00:00.000000000,1654790400000000000,8966.0,8986.0,8866.0,8928.0,491446,434590,423802
2022-06-13 00:00:00.000000000,1655049600000000000,8926.0,8963.0,8777.0,8810.0,625567,423802,410232
2022-06-14 00:00:00.000000000,1655136000000000000,8813.0,8843.0,8741.0,8805.0,513525,410232,398868
2022-06-15 00:00:00.000000000,1655222400000000000,8822.0,8848.0,8708.0,8715.0,522305,398868,383858
2022-06-16 00:00:00.000000000,1655308800000000000,8717.0,8754.0,8616.0,8619.0,499707,383858,383129
2022-06-17 00:00:00.000000000,1655395200000000000,8600.0,8636.0,8539.0,8551.0,530588,383129,383475
2022-06-20 00:00:00.000000000,1655654400000000000,8553.0,8585.0,8482.0,8513.0,521670,383475,389112
2022-06-21 00:00:00.000000000,1655740800000000000,8515.0,8563.0,8461.0,8526.0,431225,389112,391443
2022-06-22 00:00:00.000000000,1655827200000000000,8532.0,8583.0,8447.0,8447.0,466194,391443,402763
2022-06-23 00:00:00.000000000,1655913600000000000,8428.0,8489.0,8353.0,8431.0,539861,402763,417122
2022-06-24 00:00:00.000000000,1656000000000000000,8448.0,8525.0,8305.0,8313.0,578197,417122,438501
2022-06-27 00:00:00.000000000,1656259200000000000,8358.0,8507.0,8260.0,8439.0,607446,438501,420876
2022-06-28 00:00:00.000000000,1656345600000000000,8450.0,8543.0,8426.0,8529.0,432347,420876,408680
2022-06-29 00:00:00.000000000,1656432000000000000,8541.0,8555.0,8398.0,8488.0,455733,408680,406057
2022-06-30 00:00:00.000000000,1656518400000000000,8520.0,8528.0,8424.0,8450.0,439950,406057,399345
2022-07-01 00:00:00.000000000,1656604800000000000,8450.0,8450.0,8293.0,8341.0,564200,399345,436154
2022-07-04 00:00:00.000000000,1656864000000000000,8375.0,8480.0,8298.0,8474.0,477848,436154,410850
2022-07-05 00:00:00.000000000,1656950400000000000,8490.0,8498.0,8410.0,8432.0,421263,410850,397864
2022-07-06 00:00:00.000000000,1657036800000000000,8401.0,8407.0,8111.0,8234.0,712962,397864,435046
2022-07-07 00:00:00.000000000,1657123200000000000,8221.0,8315.0,8079.0,8212.0,653496,435046,427460
2022-07-08 00:00:00.000000000,1657209600000000000,8253.0,8383.0,8244.0,8328.0,509045,427460,398881
2022-07-11 00:00:00.000000000,1657468800000000000,8321.0,8357.0,8070.0,8130.0,640688,398881,420045
2022-07-12 00:00:00.000000000,1657555200000000000,8079.0,8122.0,7988.0,8036.0,547510,420045,421482
2022-07-13 00:00:00.000000000,1657641600000000000,7977.0,8032.0,7883.0,7989.0,607445,421482,423152
2022-07-14 00:00:00.000000000,1657728000000000000,7942.0,8047.0,7912.0,7970.0,482187,423152,416566
2022-07-15 00:00:00.000000000,1657814400000000000,7937.0,7948.0,7673.0,7681.0,687208,416566,426581
2022-07-18 00:00:00.000000000,1658073600000000000,7737.0,8023.0,7679.0,8021.0,746643,426581,389764
2022-07-19 00:00:00.000000000,1658160000000000000,8007.0,8094.0,7895.0,7942.0,544720,389764,378918
2022-07-20 00:00:00.000000000,1658246400000000000,7908.0,8063.0,7862.0,7896.0,635317,378918,381587
2022-07-21 00:00:00.000000000,1658332800000000000,7844.0,7865.0,7640.0,7704.0,763390,381587,421388
2022-07-22 00:00:00.000000000,1658419200000000000,7620.0,7754.0,7608.0,7750.0,633503,421388,414504
2022-07-25 00:00:00.000000000,1658678400000000000,7710.0,7898.0,7700.0,7812.0,589847,414504,384699
2022-07-26 00:00:00.000000000,1658764800000000000,7860.0,7990.0,7793.0,7935.0,539646,384699,366134
2022-07-27 00:00:00.000000000,1658851200000000000,7927.0,7963.0,7871.0,7929.0,430947,366134,358506
2022-07-28 00:00:00.000000000,1658937600000000000,7960.0,8118.0,7932.0,8097.0,543270,358506,341150
2022-07-29 00:00:00.000000000,1659024000000000000,8108.0,8165.0,8061.0,8141.0,504821,341150,333669
2022-08-01 00:00:00.000000000,1659283200000000000,8146.0,8208.0,8042.0,8088.0,551155,333669,328063
2022-08-02 00:00:00.000000000,1659369600000000000,8053.0,8134.0,8024.0,8121.0,576860,328063,318554
2022-08-03 00:00:00.000000000,1659456000000000000,8139.0,8166.0,8078.0,8098.0,490675,318554,305548
2022-08-04 00:00:00.000000000,1659542400000000000,8143.0,8159.0,7887.0,7925.0,502590,305548,306736
2022-08-05 00:00:00.000000000,1659628800000000000,7918.0,7928.0,7822.0,7883.0,481122,306736,298867
2022-08-08 00:00:00.000000000,1659888000000000000,7878.0,8070.0,7833.0,8014.0,555365,298867,271861
2022-08-09 00:00:00.000000000,1659974400000000000,7969.0,8035.0,7928.0,7949.0,380434,271861,264698
2022-08-10 00:00:00.000000000,1660060800000000000,7986.0,8003.0,7831.0,7846.0,423293,264698,256494
2022-08-11 00:00:00.000000000,1660147200000000000,7870.0,7954.0,7858.0,7920.0,392368,256494,236887
2022-08-12 00:00:00.000000000,1660233600000000000,7948.0,7957.0,7880.0,7928.0,342354,236887,225447
2022-08-15 00:00:00.000000000,1660492800000000000,7894.0,8061.0,7861.0,7891.0,481974,225447,214804
2022-08-16 00:00:00.000000000,1660579200000000000,7822.0,7905.0,7786.0,7824.0,431568,214804,187290
2022-08-17 00:00:00.000000000,1660665600000000000,7856.0,7869.0,7722.0,7725.0,354544,187290,164459
2022-08-18 00:00:00.000000000,1660752000000000000,7719.0,7845.0,7710.0,7762.0,302770,164459,129962
2022-08-19 00:00:00.000000000,1660838400000000000,7805.0,7866.0,7764.0,7829.0,230483,129962,112422
2022-08-22 00:00:00.000000000,1661097600000000000,7528.0,7685.0,7503.0,7576.0,512638,112422,369334
2022-08-23 00:00:00.000000000,1661184000000000000,7589.0,7646.0,7506.0,7574.0,463283,369334,388331
2022-08-24 00:00:00.000000000,1661270400000000000,7594.0,7678.0,7572.0,7675.0,506083,388331,378727
2022-08-25 00:00:00.000000000,1661356800000000000,7688.0,7777.0,7678.0,7729.0,502172,378727,376801
2022-08-26 00:00:00.000000000,1661443200000000000,7742.0,7850.0,7714.0,7840.0,508253,376801,381912
