datetime,datetime_nano,KQ.m@DCE.v.open,KQ.m@DCE.v.high,KQ.m@DCE.v.low,KQ.m@DCE.v.close,KQ.m@DCE.v.volume,KQ.m@DCE.v.open_oi,KQ.m@DCE.v.close_oi
2021-08-16 00:00:00.000000000,1629043200000000000,9330.0,9435.0,9300.0,9330.0,265546,269624,243547
2021-08-17 00:00:00.000000000,1629129600000000000,9320.0,9480.0,9300.0,9450.0,265346,243547,232809
2021-08-18 00:00:00.000000000,1629216000000000000,9440.0,9450.0,9300.0,9330.0,308687,232809,165580
2021-08-19 00:00:00.000000000,1629302400000000000,9350.0,9420.0,9220.0,9375.0,263078,165580,135832
2021-08-20 00:00:00.000000000,1629388800000000000,9075.0,9150.0,9025.0,9135.0,417228,135832,374670
2021-08-23 00:00:00.000000000,1629648000000000000,9110.0,9245.0,9075.0,9130.0,495444,374670,370491
2021-08-24 00:00:00.000000000,1629734400000000000,9150.0,9230.0,9105.0,9225.0,378717,370491,386904
2021-08-25 00:00:00.000000000,1629820800000000000,9215.0,9320.0,9175.0,9290.0,387878,386904,430446
2021-08-26 00:00:00.000000000,1629907200000000000,9300.0,9350.0,9180.0,9190.0,444632,430446,428835
2021-08-27 00:00:00.000000000,1629993600000000000,9170.0,9180.0,9080.0,9140.0,411728,428835,397021
2021-08-30 00:00:00.000000000,1630252800000000000,9150.0,9380.0,9105.0,9300.0,510348,397021,441113
2021-08-31 00:00:00.000000000,1630339200000000000,9295.0,9360.0,9200.0,9220.0,434786,441113,436620
2021-09-01 00:00:00.000000000,1630425600000000000,9210.0,9215.0,9125.0,9190.0,447850,436620,418302
2021-09-02 00:00:00.000000000,1630512000000000000,9200.0,9445.0,9185.0,9350.0,606488,418302,519517
2021-09-03 00:00:00.000000000,1630598400000000000,9350.0,9475.0,9330.0,9420.0,466618,519517,533736
2021-09-06 00:00:00.000000000,1630857600000000000,9420.0,9490.0,9370.0,9460.0,383082,533736,541638
2021-09-07 00:00:00.000000000,1630944000000000000,9465.0,9725.0,9460.0,9695.0,620220,541638,580832
2021-09-08 00:00:00.000000000,1631030400000000000,9675.0,10060.0,9605.0,9830.0,848206,580832,573405
2021-09-09 00:00:00.000000000,1631116800000000000,9820.0,10020.0,9790.0,9885.0,600031,573405,566169
2021-09-10 00:00:00.000000000,1631203200000000000,9880.0,10095.0,9845.0,9915.0,651427,566169,569301
2021-09-13 00:00:00.000000000,1631462400000000000,9940.0,10070.0,9810.0,9820.0,658363,569301,541284
2021-09-14 00:00:00.000000000,1631548800000000000,9820.0,9860.0,9635.0,9665.0,674755,541284,504898
2021-09-15 00:00:00.000000000,1631635200000000000,9700.0,9995.0,9550.0,9960.0,934679,504898,524269
2021-09-16 00:00:00.000000000,1631721600000000000,9985.0,10285.0,9955.0,10075.0,845774,524269,518012
2021-09-17 00:00:00.000000000,1631808000000000000,10050.0,10180.0,9750.0,9825.0,821652,518012,463736
2021-09-22 00:00:00.000000000,1632240000000000000,9995.0,10350.0,9905.0,10335.0,631452,463736,516533
2021-09-23 00:00:00.000000000,1632326400000000000,10315.0,10725.0,10275.0,10635.0,973044,516533,526149
2021-09-24 00:00:00.000000000,1632412800000000000,10635.0,10875.0,10300.0,10565.0,1078343,526149,505665
2021-09-27 00:00:00.000000000,1632672000000000000,10630.0,11365.0,10625.0,11295.0,1220618,505665,491969
2021-09-28 00:00:00.000000000,1632758400000000000,11345.0,11700.0,11205.0,11635.0,1019973,491969,478502
2021-09-29 00:00:00.000000000,1632844800000000000,11650.0,12035.0,11450.0,11740.0,1293861,478502,444255
2021-09-30 00:00:00.000000000,1632931200000000000,11885.0,12210.0,11690.0,12160.0,772552,444255,422248
2021-10-08 00:00:00.000000000,1633622400000000000,12495.0,12615.0,11805.0,12180.0,645452,422248,389625
2021-10-11 00:00:00.000000000,1633881600000000000,12235.0,13075.0,12225.0,13075.0,1104045,389625,436249
2021-10-12 00:00:00.000000000,1633968000000000000,13115.0,13380.0,12845.0,13215.0,1096139,436249,412813
2021-10-13 00:00:00.000000000,1634054400000000000,13135.0,13145.0,12225.0,12225.0,1262212,412813,397679
2021-10-14 00:00:00.000000000,1634140800000000000,12015.0,12065.0,11370.0,11715.0,1609683,397679,298783
2021-10-15 00:00:00.000000000,1634227200000000000,11795.0,11980.0,11070.0,11495.0,1723534,298783,310614
2021-10-18 00:00:00.000000000,1634486400000000000,11610.0,12080.0,11250.0,11840.0,1581908,310614,308049
2021-10-19 00:00:00.000000000,1634572800000000000,11850.0,12110.0,11650.0,11860.0,950332,308049,316258
2021-10-20 00:00:00.000000000,1634659200000000000,11670.0,11685.0,11040.0,11040.0,354887,316258,314741
2021-10-21 00:00:00.000000000,1634745600000000000,10645.0,11050.0,10315.0,10355.0,1026908,314741,284115
2021-10-22 00:00:00.000000000,1634832000000000000,10230.0,10610.0,9990.0,10225.0,1024912,284115,273074
2021-10-25 00:00:00.000000000,1635091200000000000,10330.0,10480.0,9870.0,10195.0,1185460,273074,277725
2021-10-26 00:00:00.000000000,1635177600000000000,10110.0,10190.0,9495.0,9775.0,1429667,277725,265882
2021-10-27 00:00:00.000000000,1635264000000000000,9750.0,9755.0,9105.0,9105.0,1282960,265882,293046
2021-10-28 00:00:00.000000000,1635350400000000000,9070.0,9700.0,8790.0,9545.0,1552723,293046,255745
2021-10-29 00:00:00.000000000,1635436800000000000,9545.0,9655.0,8920.0,9120.0,1374472,255745,299772
2021-11-01 00:00:00.000000000,1635696000000000000,9066.0,9435.0,9021.0,9048.0,1140018,299772,304594
2021-11-02 00:00:00.000000000,1635782400000000000,9044.0,9178.0,8572.0,8673.0,1506304,304594,331205
2021-11-03 00:00:00.000000000,1635868800000000000,8677.0,8958.0,8515.0,8901.0,1565662,331205,316564
2021-11-04 00:00:00.000000000,1635955200000000000,8896.0,8930.0,8137.0,8188.0,1860758,316564,363554
2021-11-05 00:00:00.000000000,1636041600000000000,8252.0,8446.0,8108.0,8372.0,1542099,363554,324234
2021-11-08 00:00:00.000000000,1636300800000000000,8394.0,8551.0,8232.0,8515.0,1284087,324234,322416
2021-11-09 00:00:00.000000000,1636387200000000000,8533.0,8778.0,8382.0,8654.0,1390745,322416,299204
2021-11-10 00:00:00.000000000,1636473600000000000,8655.0,8938.0,8465.0,8853.0,1551985,299204,316438
2021-11-11 00:00:00.000000000,1636560000000000000,8895.0,9203.0,8808.0,9095.0,925692,316438,370062
2021-11-12 00:00:00.000000000,1636646400000000000,9097.0,9099.0,8666.0,8700.0,978276,370062,343029
2021-11-15 00:00:00.000000000,1636905600000000000,8672.0,8836.0,8513.0,8545.0,799673,343029,335035
2021-11-16 00:00:00.000000000,1636992000000000000,8544.0,8700.0,8336.0,8359.0,820496,335035,354207
2021-11-17 00:00:00.000000000,1637078400000000000,8370.0,8468.0,8251.0,8316.0,686586,354207,338784
2021-11-18 00:00:00.000000000,1637164800000000000,8303.0,8517.0,8266.0,8392.0,746664,338784,318184
2021-11-19 00:00:00.000000000,1637251200000000000,8433.0,8961.0,8340.0,8961.0,995582,318184,362350
2021-11-22 00:00:00.000000000,1637510400000000000,8879.0,9081.0,8736.0,8855.0,930042,362350,342172
2021-11-23 00:00:00.000000000,1637596800000000000,8800.0,8999.0,8714.0,8808.0,795783,342172,352899
2021-11-24 00:00:00.000000000,1637683200000000000,8816.0,9118.0,8763.0,9050.0,890501,352899,353877
2021-11-25 00:00:00.000000000,1637769600000000000,9048.0,9243.0,9011.0,9069.0,712794,353877,338458
2021-11-26 00:00:00.000000000,1637856000000000000,9031.0,9075.0,8611.0,8641.0,762769,338458,334594
2021-11-29 00:00:00.000000000,1638115200000000000,8557.0,8830.0,8467.0,8776.0,627912,334594,289736
2021-11-30 00:00:00.000000000,1638201600000000000,8776.0,8797.0,8472.0,8555.0,579942,289736,288476
2021-12-01 00:00:00.000000000,1638288000000000000,8555.0,8765.0,8541.0,8677.0,562358,288476,273021
2021-12-02 00:00:00.000000000,1638374400000000000,8697.0,8747.0,8330.0,8332.0,782250,273021,315958
2021-12-03 00:00:00.000000000,1638460800000000000,8312.0,8505.0,8183.0,8450.0,630555,315958,278685
2021-12-06 00:00:00.000000000,1638720000000000000,8475.0,8568.0,8362.0,8531.0,532286,278685,274894
2021-12-07 00:00:00.000000000,1638806400000000000,8571.0,8676.0,8481.0,8537.0,533654,274894,256858
2021-12-08 00:00:00.000000000,1638892800000000000,8553.0,8645.0,8286.0,8303.0,576708,256858,259039
2021-12-09 00:00:00.000000000,1638979200000000000,8292.0,8400.0,8226.0,8339.0,390588,259039,192969
2021-12-10 00:00:00.000000000,1639065600000000000,8337.0,8380.0,8223.0,8311.0,313110,192969,148590
2021-12-13 00:00:00.000000000,1639324800000000000,8177.0,8250.0,7926.0,8223.0,1242718,148590,269645
2021-12-14 00:00:00.000000000,1639411200000000000,8188.0,8388.0,8180.0,8258.0,844454,269645,280370
2021-12-15 00:00:00.000000000,1639497600000000000,8257.0,8314.0,8050.0,8050.0,882390,280370,314871
2021-12-16 00:00:00.000000000,1639584000000000000,8048.0,8162.0,8015.0,8124.0,893349,314871,321453
2021-12-17 00:00:00.000000000,1639670400000000000,8126.0,8347.0,8109.0,8338.0,1030737,321453,311099
2021-12-20 00:00:00.000000000,1639929600000000000,8337.0,8536.0,8256.0,8281.0,1242290,311099,298614
2021-12-21 00:00:00.000000000,1640016000000000000,8279.0,8560.0,8272.0,8423.0,1240718,298614,341829
2021-12-22 00:00:00.000000000,1640102400000000000,8435.0,8459.0,8300.0,8359.0,1046227,341829,317837
2021-12-23 00:00:00.000000000,1640188800000000000,8350.0,8508.0,8282.0,8501.0,977245,317837,339257
2021-12-24 00:00:00.000000000,1640275200000000000,8505.0,8571.0,8421.0,8489.0,976997,339257,334243
2021-12-27 00:00:00.000000000,1640534400000000000,8509.0,8605.0,8233.0,8239.0,1162292,334243,322968
2021-12-28 00:00:00.000000000,1640620800000000000,8239.0,8510.0,8224.0,8496.0,936931,322968,341398
2021-12-29 00:00:00.000000000,1640707200000000000,8500.0,8520.0,8413.0,8484.0,797016,341398,348914
2021-12-30 00:00:00.000000000,1640793600000000000,8480.0,8503.0,8372.0,8492.0,948861,348914,349565
2021-12-31 00:00:00.000000000,1640880000000000000,8490.0,8530.0,8276.0,8321.0,987714,349565,320158
2022-01-04 00:00:00.000000000,1641225600000000000,8350.0,8636.0,8345.0,8578.0,796365,320158,382041
2022-01-05 00:00:00.000000000,1641312000000000000,8582.0,8599.0,8375.0,8425.0,877410,382041,361980
2022-01-06 00:00:00.000000000,1641398400000000000,8423.0,8453.0,8337.0,8426.0,744369,361980,368622
2022-01-07 00:00:00.000000000,1641484800000000000,8460.0,8546.0,8364.0,8489.0,1014813,368622,378448
2022-01-10 00:00:00.000000000,1641744000000000000,8489.0,8493.0,8251.0,8262.0,983932,378448,404661
2022-01-11 00:00:00.000000000,1641830400000000000,8261.0,8362.0,8180.0,8360.0,832135,404661,392475
2022-01-12 00:00:00.000000000,1641916800000000000,8400.0,8525.0,8345.0,8507.0,952677,392475,387611
2022-01-13 00:00:00.000000000,1642003200000000000,8510.0,8618.0,8471.0,8501.0,966595,387611,410573
2022-01-14 00:00:00.000000000,1642089600000000000,8502.0,8793.0,8462.0,8776.0,1166638,410573,455406
2022-01-17 00:00:00.000000000,1642348800000000000,8775.0,8778.0,8551.0,8575.0,1129047,455406,418408
2022-01-18 00:00:00.000000000,1642435200000000000,8563.0,8679.0,8504.0,8661.0,895010,418408,404360
2022-01-19 00:00:00.000000000,1642521600000000000,8685.0,8850.0,8636.0,8715.0,1195247,404360,422258
2022-01-20 00:00:00.000000000,1642608000000000000,8725.0,8880.0,8684.0,8848.0,1004152,422258,433990
2022-01-21 00:00:00.000000000,1642694400000000000,8836.0,8885.0,8660.0,8856.0,1145644,433990,443619
2022-01-24 00:00:00.000000000,1642953600000000000,8853.0,8936.0,8662.0,8676.0,1090773,443619,415968
2022-01-25 00:00:00.000000000,1643040000000000000,8662.0,8749.0,8607.0,8696.0,883586,415968,370914
2022-01-26 00:00:00.000000000,1643126400000000000,8698.0,8844.0,8655.0,8825.0,803168,370914,381388
2022-01-27 00:00:00.000000000,1643212800000000000,8842.0,8927.0,8754.0,8845.0,853240,381388,375248
2022-01-28 00:00:00.000000000,1643299200000000000,8876.0,8940.0,8694.0,8738.0,785886,375248,325659
2022-02-07 00:00:00.000000000,1644163200000000000,8870.0,9350.0,8850.0,9267.0,704577,325659,391347
2022-02-08 00:00:00.000000000,1644249600000000000,9290.0,9304.0,9201.0,9245.0,646477,391347,395127
2022-02-09 00:00:00.000000000,1644336000000000000,9199.0,9264.0,9092.0,9128.0,846851,395127,408895
2022-02-10 00:00:00.000000000,1644422400000000000,9130.0,9375.0,9038.0,9339.0,1010427,408895,457581
2022-02-11 00:00:00.000000000,1644508800000000000,9495.0,9513.0,9065.0,9070.0,1310490,457581,419246
2022-02-14 00:00:00.000000000,1644768000000000000,9102.0,9165.0,8855.0,8927.0,1232921,419246,385857
2022-02-15 00:00:00.000000000,1644854400000000000,8891.0,8905.0,8670.0,8715.0,1131199,385857,385355
2022-02-16 00:00:00.000000000,1644940800000000000,8665.0,8837.0,8620.0,8771.0,861653,385355,375385
2022-02-17 00:00:00.000000000,1645027200000000000,8787.0,8806.0,8460.0,8478.0,1040583,375385,411528
2022-02-18 00:00:00.000000000,1645113600000000000,8489.0,8685.0,8471.0,8650.0,872902,411528,371434
2022-02-21 00:00:00.000000000,1645372800000000000,8610.0,8633.0,8464.0,8587.0,877700,371434,376895
2022-02-22 00:00:00.000000000,1645459200000000000,8591.0,8723.0,8510.0,8510.0,955211,376895,398015
2022-02-23 00:00:00.000000000,1645545600000000000,8499.0,8612.0,8480.0,8543.0,754421,398015,417888
2022-02-24 00:00:00.000000000,1645632000000000000,8555.0,8647.0,8490.0,8566.0,1128711,417888,412736
2022-02-25 00:00:00.000000000,1645718400000000000,8628.0,8685.0,8405.0,8501.0,1300353,412736,406107
2022-02-28 00:00:00.000000000,1645977600000000000,8477.0,8629.0,8463.0,8534.0,861309,406107,390494
2022-03-01 00:00:00.000000000,1646064000000000000,8524.0,8667.0,8493.0,8663.0,855555,390494,375988
2022-03-02 00:00:00.000000000,1646150400000000000,8744.0,9018.0,8713.0,8922.0,1085554,375988,349744
2022-03-03 00:00:00.000000000,1646236800000000000,8927.0,9047.0,8803.0,9027.0,1012955,349744,357258
2022-03-04 00:00:00.000000000,1646323200000000000,9022.0,9066.0,8834.0,8931.0,918691,357258,347041
2022-03-07 00:00:00.000000000,1646582400000000000,8956.0,9268.0,8935.0,9176.0,1011436,347041,348406
2022-03-08 00:00:00.000000000,1646668800000000000,9150.0,9244.0,8920.0,9190.0,941390,348406,336850
2022-03-09 00:00:00.000000000,1646755200000000000,9199.0,9343.0,9120.0,9227.0,1056059,336850,347946
2022-03-10 00:00:00.000000000,1646841600000000000,9140.0,9143.0,8853.0,9100.0,962030,347946,325807
2022-03-11 00:00:00.000000000,1646928000000000000,9173.0,9375.0,9088.0,9156.0,1115672,325807,333270
2022-03-14 00:00:00.000000000,1647187200000000000,9120.0,9252.0,8973.0,8976.0,864036,333270,324317
2022-03-15 00:00:00.000000000,1647273600000000000,8976.0,8998.0,8754.0,8758.0,808743,324317,308110
2022-03-16 00:00:00.000000000,1647360000000000000,8730.0,8984.0,8701.0,8968.0,670939,308110,304408
2022-03-17 00:00:00.000000000,1647446400000000000,9000.0,9128.0,8965.0,9042.0,926669,304408,331202
2022-03-18 00:00:00.000000000,1647532800000000000,9130.0,9150.0,8952.0,9074.0,867048,331202,332802
2022-03-21 00:00:00.000000000,1647792000000000000,9021.0,9060.0,8873.0,8911.0,770969,332802,321798
2022-03-22 00:00:00.000000000,1647878400000000000,8910.0,9099.0,8882.0,9045.0,640847,321798,321481
2022-03-23 00:00:00.000000000,1647964800000000000,9035.0,9050.0,8902.0,9012.0,603097,321481,312263
2022-03-24 00:00:00.000000000,1648051200000000000,9079.0,9185.0,8984.0,9048.0,789542,312263,310849
2022-03-25 00:00:00.000000000,1648137600000000000,9062.0,9166.0,9027.0,9152.0,666270,310849,332852
2022-03-28 00:00:00.000000000,1648396800000000000,9106.0,9365.0,9101.0,9248.0,878821,332852,347219
2022-03-29 00:00:00.000000000,1648483200000000000,9247.0,9349.0,9205.0,9291.0,810534,347219,371406
2022-03-30 00:00:00.000000000,1648569600000000000,9161.0,9435.0,9110.0,9319.0,944051,371406,387560
2022-03-31 00:00:00.000000000,1648656000000000000,9342.0,9372.0,9180.0,9242.0,787013,387560,356307
2022-04-01 00:00:00.000000000,1648742400000000000,9238.0,9460.0,9193.0,9454.0,893880,356307,388154
2022-04-06 00:00:00.000000000,1649174400000000000,9455.0,9529.0,9252.0,9282.0,591046,388154,349084
2022-04-07 00:00:00.000000000,1649260800000000000,9306.0,9416.0,9230.0,9252.0,849234,349084,330643
2022-04-08 00:00:00.000000000,1649347200000000000,9252.0,9256.0,9084.0,9166.0,686916,330643,280369
2022-04-11 00:00:00.000000000,1649606400000000000,9173.0,9188.0,8990.0,9064.0,543999,280369,251064
2022-04-12 00:00:00.000000000,1649692800000000000,9061.0,9253.0,9026.0,9242.0,502850,251064,234690
2022-04-13 00:00:00.000000000,1649779200000000000,9245.0,9250.0,9076.0,9117.0,531532,234690,207687
2022-04-14 00:00:00.000000000,1649865600000000000,9127.0,9208.0,9121.0,9141.0,418646,207687,193127
2022-04-15 00:00:00.000000000,1649952000000000000,9128.0,9174.0,9036.0,9073.0,430564,193127,178093
2022-04-18 00:00:00.000000000,1650211200000000000,9051.0,9250.0,8938.0,9200.0,552935,178093,160123
2022-04-19 00:00:00.000000000,1650297600000000000,9208.0,9265.0,9034.0,9081.0,480532,160123,130962
2022-04-20 00:00:00.000000000,1650384000000000000,9053.0,9271.0,9050.0,9199.0,423027,130962,118080
2022-04-21 00:00:00.000000000,1650470400000000000,9199.0,9199.0,9086.0,9092.0,299598,118080,86605
2022-04-22 00:00:00.000000000,1650556800000000000,8996.0,9009.0,8813.0,8815.0,614558,86605,311255
2022-04-25 00:00:00.000000000,1650816000000000000,8828.0,8875.0,8489.0,8500.0,739185,311255,348484
2022-04-26 00:00:00.000000000,1650902400000000000,8498.0,8672.0,8462.0,8562.0,644866,348484,340582
2022-04-27 00:00:00.000000000,1650988800000000000,8586.0,8690.0,8567.0,8671.0,624845,340582,322954
2022-04-28 00:00:00.000000000,1651075200000000000,8671.0,8671.0,8536.0,8628.0,578687,322954,332746
2022-04-29 00:00:00.000000000,1651161600000000000,8611.0,8663.0,8530.0,8615.0,663853,332746,330429
2022-05-05 00:00:00.000000000,1651680000000000000,8652.0,8748.0,8573.0,8711.0,449780,330429,342593
2022-05-06 00:00:00.000000000,1651766400000000000,8744.0,8793.0,8675.0,8683.0,577011,342593,341438
2022-05-09 00:00:00.000000000,1652025600000000000,8686.0,8730.0,8559.0,8584.0,674880,341438,353786
2022-05-10 00:00:00.000000000,1652112000000000000,8551.0,8586.0,8402.0,8495.0,710669,353786,359496
2022-05-11 00:00:00.000000000,1652198400000000000,8519.0,8678.0,8477.0,8645.0,650138,359496,326897
2022-05-12 00:00:00.000000000,1652284800000000000,8631.0,8686.0,8552.0,8601.0,558051,326897,324004
2022-05-13 00:00:00.000000000,1652371200000000000,8596.0,8680.0,8579.0,8638.0,516005,324004,327952
2022-05-16 00:00:00.000000000,1652630400000000000,8666.0,8733.0,8605.0,8673.0,574551,327952,336654
2022-05-17 00:00:00.000000000,1652716800000000000,8688.0,8696.0,8605.0,8611.0,630408,336654,369428
2022-05-18 00:00:00.000000000,1652803200000000000,8610.0,8630.0,8455.0,8463.0,619098,369428,420492
2022-05-19 00:00:00.000000000,1652889600000000000,8466.0,8518.0,8432.0,8501.0,572656,420492,400631
2022-05-20 00:00:00.000000000,1652976000000000000,8473.0,8547.0,8413.0,8435.0,672745,400631,414741
2022-05-23 00:00:00.000000000,1653235200000000000,8449.0,8519.0,8350.0,8380.0,661659,414741,442193
2022-05-24 00:00:00.000000000,1653321600000000000,8390.0,8407.0,8318.0,8326.0,515289,442193,459837
2022-05-25 00:00:00.000000000,1653408000000000000,8335.0,8364.0,8152.0,8232.0,766354,459837,493378
2022-05-26 00:00:00.000000000,1653494400000000000,8234.0,8272.0,8150.0,8225.0,758908,493378,487409
2022-05-27 00:00:00.000000000,1653580800000000000,8200.0,8275.0,8130.0,8175.0,818377,487409,523976
2022-05-30 00:00:00.000000000,1653840000000000000,8163.0,8400.0,8151.0,8389.0,897241,523976,468528
2022-05-31 00:00:00.000000000,1653926400000000000,8390.0,8447.0,8355.0,8421.0,522683,468528,448574
2022-06-01 00:00:00.000000000,1654012800000000000,8416.0,8444.0,8315.0,8415.0,589361,448574,447308
2022-06-02 00:00:00.000000000,1654099200000000000,8420.0,8523.0,8338.0,8501.0,657579,447308,418582
2022-06-06 00:00:00.000000000,1654444800000000000,8568.0,8772.0,8500.0,8728.0,685786,418582,405262
2022-06-07 00:00:00.000000000,1654531200000000000,8721.0,8749.0,8670.0,8730.0,552816,405262,397135
2022-06-08 00:00:00.000000000,1654617600000000000,8707.0,8856.0,8683.0,8792.0,647809,397135,404671
2022-06-09 00:00:00.000000000,1654704000000000000,8802.0,8829.0,8590.0,8616.0,788225,404671,408539
2022-06-10 00:00:00.000000000,1654790400000000000,8586.0,8652.0,8555.0,8573.0,552654,408539,403730
2022-06-13 00:00:00.000000000,1655049600000000000,8595.0,8618.0,8355.0,8378.0,773612,403730,412141
2022-06-14 00:00:00.000000000,1655136000000000000,8373.0,8409.0,8220.0,8234.0,668759,412141,433930
2022-06-15 00:00:00.000000000,1655222400000000000,8241.0,8266.0,8162.0,8173.0,666310,433930,457672
2022-06-16 00:00:00.000000000,1655308800000000000,8160.0,8258.0,8006.0,8007.0,788801,457672,511781
2022-06-17 00:00:00.000000000,1655395200000000000,7997.0,8068.0,7860.0,7949.0,906390,511781,502612
2022-06-20 00:00:00.000000000,1655654400000000000,7974.0,8016.0,7731.0,7751.0,866507,502612,517746
2022-06-21 00:00:00.000000000,1655740800000000000,7726.0,7783.0,7606.0,7650.0,796637,517746,529615
2022-06-22 00:00:00.000000000,1655827200000000000,7649.0,7707.0,7352.0,7381.0,918970,529615,561395
2022-06-23 00:00:00.000000000,1655913600000000000,7370.0,7608.0,7343.0,7543.0,1123773,561395,513175
2022-06-24 00:00:00.000000000,1656000000000000000,7540.0,7587.0,7240.0,7276.0,1025373,513175,533367
2022-06-27 00:00:00.000000000,1656259200000000000,7322.0,7436.0,7153.0,7265.0,1114915,533367,540752
2022-06-28 00:00:00.000000000,1656345600000000000,7263.0,7433.0,7256.0,7423.0,922993,540752,528185
2022-06-29 00:00:00.000000000,1656432000000000000,7411.0,7450.0,7179.0,7318.0,1132244,528185,551325
2022-06-30 00:00:00.000000000,1656518400000000000,7361.0,7412.0,7277.0,7345.0,1049174,551325,542690
2022-07-01 00:00:00.000000000,1656604800000000000,7310.0,7342.0,7141.0,7170.0,1050533,542690,561023
2022-07-04 00:00:00.000000000,1656864000000000000,7202.0,7217.0,6932.0,6996.0,1083388,561023,586118
2022-07-05 00:00:00.000000000,1656950400000000000,7012.0,7033.0,6803.0,6820.0,1024676,586118,625582
2022-07-06 00:00:00.000000000,1657036800000000000,6788.0,6822.0,6570.0,6819.0,1329909,625582,563597
2022-07-07 00:00:00.000000000,1657123200000000000,6799.0,6900.0,6654.0,6698.0,1331409,563597,568833
2022-07-08 00:00:00.000000000,1657209600000000000,6726.0,6784.0,6510.0,6512.0,1251869,568833,628731
2022-07-11 00:00:00.000000000,1657468800000000000,6507.0,6618.0,6452.0,6582.0,1305634,628731,597092
2022-07-12 00:00:00.000000000,1657555200000000000,6534.0,6558.0,6273.0,6278.0,1292105,597092,636149
2022-07-13 00:00:00.000000000,1657641600000000000,6248.0,6336.0,6157.0,6223.0,1287572,636149,612181
2022-07-14 00:00:00.000000000,1657728000000000000,6190.0,6409.0,6167.0,6223.0,1352841,612181,592060
2022-07-15 00:00:00.000000000,1657814400000000000,6190.0,6195.0,6005.0,6007.0,1344600,592060,592536
2022-07-18 00:00:00.000000000,1658073600000000000,6062.0,6356.0,6056.0,6328.0,1417158,592536,563960
2022-07-19 00:00:00.000000000,1658160000000000000,6332.0,6505.0,6228.0,6323.0,1531124,563960,550343
2022-07-20 00:00:00.000000000,1658246400000000000,6291.0,6535.0,6263.0,6445.0,1494258,550343,548291
2022-07-21 00:00:00.000000000,1658332800000000000,6435.0,6465.0,6205.0,6317.0,1473181,548291,562804
2022-07-22 00:00:00.000000000,1658419200000000000,6249.0,6493.0,6211.0,6466.0,1222780,562804,538644
2022-07-25 00:00:00.000000000,1658678400000000000,6475.0,6618.0,6428.0,6474.0,1191773,538644,531419
2022-07-26 00:00:00.000000000,1658764800000000000,6523.0,6573.0,6439.0,6555.0,1098030,531419,532015
2022-07-27 00:00:00.000000000,1658851200000000000,6559.0,6600.0,6450.0,6565.0,1039529,532015,514635
2022-07-28 00:00:00.000000000,1658937600000000000,6579.0,6787.0,6576.0,6772.0,1005280,514635,512738
2022-07-29 00:00:00.000000000,1659024000000000000,6768.0,6961.0,6742.0,6883.0,1105789,512738,486109
2022-08-01 00:00:00.000000000,1659283200000000000,6902.0,6988.0,6769.0,6827.0,1361897,486109,455978
2022-08-02 00:00:00.000000000,1659369600000000000,6828.0,6880.0,6735.0,6836.0,958079,455978,440674
2022-08-03 00:00:00.000000000,1659456000000000000,6835.0,6908.0,6667.0,6685.0,996034,440674,446336
2022-08-04 00:00:00.000000000,1659542400000000000,6751.0,6767.0,6635.0,6665.0,1080066,446336,449754
2022-08-05 00:00:00.000000000,1659628800000000000,6660.0,6665.0,6503.0,6584.0,1069565,449754,438495
2022-08-08 00:00:00.000000000,1659888000000000000,6549.0,6845.0,6522.0,6820.0,976483,438495,415319
2022-08-09 00:00:00.000000000,1659974400000000000,6785.0,6826.0,6721.0,6741.0,670597,415319,389517
2022-08-10 00:00:00.000000000,1660060800000000000,6763.0,6775.0,6627.0,6694.0,744646,389517,371239
2022-08-11 00:00:00.000000000,1660147200000000000,6709.0,6765.0,6615.0,6679.0,834431,371239,361101
2022-08-12 00:00:00.000000000,1660233600000000000,6693.0,6716.0,6588.0,6639.0,738185,361101,354705
2022-08-15 00:00:00.000000000,1660492800000000000,6587.0,6681.0,6490.0,6505.0,927803,354705,347308
2022-08-16 00:00:00.000000000,1660579200000000000,6454.0,6554.0,6402.0,6511.0,767359,347308,315865
2022-08-17 00:00:00.000000000,1660665600000000000,6517.0,6572.0,6453.0,6509.0,743622,315865,295189
2022-08-18 00:00:00.000000000,1660752000000000000,6505.0,6568.0,6365.0,6368.0,727610,295189,249922
2022-08-19 00:00:00.000000000,1660838400000000000,6403.0,6495.0,6402.0,6440.0,534418,249922,225289
2022-08-22 00:00:00.000000000,1661097600000000000,6436.0,6727.0,6432.0,6612.0,532529,225289,195600
2022-08-23 00:00:00.000000000,1661184000000000000,6279.0,6298.0,6161.0,6196.0,850663,195600,511406
2022-08-24 00:00:00.000000000,1661270400000000000,6182.0,6418.0,6180.0,6357.0,1073391,511406,478508
2022-08-25 00:00:00.000000000,1661356800000000000,6370.0,6430.0,6278.0,6308.0,913848,478508,490705
2022-08-26 00:00:00.000000000,1661443200000000000,6317.0,6498.0,6308.0,6476.0,1021314,490705,444732
2022-08-29 00:00:00.000000000,1661702400000000000,6460.0,6470.0,6280.0,6313.0,936148,444732,464809
2022-08-30 00:00:00.000000000,1661788800000000000,6341.0,6359.0,6231.0,6245.0,815125,464809,478073
2022-08-31 00:00:00.000000000,1661875200000000000,6224.0,6303.0,6215.0,6246.0,765981,478073,475351
2022-09-01 00:00:00.000000000,1661961600000000000,6220.0,6350.0,6210.0,6302.0,804836,475351,456624
