datetime,datetime_nano,KQ.m@DCE.l.open,KQ.m@DCE.l.high,KQ.m@DCE.l.low,KQ.m@DCE.l.close,KQ.m@DCE.l.volume,KQ.m@DCE.l.open_oi,KQ.m@DCE.l.close_oi
2021-08-12 00:00:00.000000000,1628697600000000000,8270.0,8320.0,8225.0,8280.0,232825,186583,171050
2021-08-13 00:00:00.000000000,1628784000000000000,8290.0,8380.0,8270.0,8355.0,250258,171050,159329
2021-08-16 00:00:00.000000000,1629043200000000000,8355.0,8395.0,8310.0,8375.0,207150,159329,136515
2021-08-17 00:00:00.000000000,1629129600000000000,8370.0,8435.0,8340.0,8430.0,171093,136515,127548
2021-08-18 00:00:00.000000000,1629216000000000000,8415.0,8440.0,8355.0,8380.0,363161,127548,253916
2021-08-19 00:00:00.000000000,1629302400000000000,8380.0,8385.0,8150.0,8155.0,409659,253916,260334
2021-08-20 00:00:00.000000000,1629388800000000000,8135.0,8170.0,8080.0,8130.0,361388,260334,260002
2021-08-23 00:00:00.000000000,1629648000000000000,8095.0,8190.0,8075.0,8175.0,373361,260002,254931
2021-08-24 00:00:00.000000000,1629734400000000000,8185.0,8300.0,8170.0,8270.0,348145,254931,255563
2021-08-25 00:00:00.000000000,1629820800000000000,8275.0,8295.0,8225.0,8235.0,246672,255563,259934
2021-08-26 00:00:00.000000000,1629907200000000000,8245.0,8255.0,8080.0,8090.0,347286,259934,270580
2021-08-27 00:00:00.000000000,1629993600000000000,8085.0,8150.0,8065.0,8115.0,298914,270580,273750
2021-08-30 00:00:00.000000000,1630252800000000000,8130.0,8260.0,8095.0,8190.0,462261,273750,267241
2021-08-31 00:00:00.000000000,1630339200000000000,8195.0,8205.0,8020.0,8035.0,414135,267241,300917
2021-09-01 00:00:00.000000000,1630425600000000000,8035.0,8095.0,7980.0,8075.0,405012,300917,312279
2021-09-02 00:00:00.000000000,1630512000000000000,8075.0,8285.0,8060.0,8285.0,446858,312279,288740
2021-09-03 00:00:00.000000000,1630598400000000000,8285.0,8390.0,8280.0,8375.0,424181,288740,311256
2021-09-06 00:00:00.000000000,1630857600000000000,8380.0,8380.0,8275.0,8330.0,330693,311256,305905
2021-09-07 00:00:00.000000000,1630944000000000000,8345.0,8485.0,8335.0,8465.0,416304,305905,338440
2021-09-08 00:00:00.000000000,1631030400000000000,8450.0,8575.0,8385.0,8520.0,515789,338440,357683
2021-09-09 00:00:00.000000000,1631116800000000000,8545.0,8545.0,8430.0,8455.0,382970,357683,349548
2021-09-10 00:00:00.000000000,1631203200000000000,8445.0,8560.0,8415.0,8490.0,438401,349548,354461
2021-09-13 00:00:00.000000000,1631462400000000000,8510.0,8650.0,8500.0,8515.0,514764,354461,363565
2021-09-14 00:00:00.000000000,1631548800000000000,8510.0,8625.0,8420.0,8565.0,554230,363565,359601
2021-09-15 00:00:00.000000000,1631635200000000000,8575.0,8985.0,8470.0,8980.0,764154,359601,404494
2021-09-16 00:00:00.000000000,1631721600000000000,9005.0,9275.0,8910.0,8930.0,891110,404494,382461
2021-09-17 00:00:00.000000000,1631808000000000000,8915.0,8965.0,8685.0,8760.0,743713,382461,335302
2021-09-22 00:00:00.000000000,1632240000000000000,8750.0,8950.0,8670.0,8870.0,448521,335302,326936
2021-09-23 00:00:00.000000000,1632326400000000000,8865.0,9030.0,8765.0,8915.0,609531,326936,338915
2021-09-24 00:00:00.000000000,1632412800000000000,8920.0,9085.0,8815.0,9035.0,680918,338915,341559
2021-09-27 00:00:00.000000000,1632672000000000000,9040.0,9480.0,8965.0,9235.0,739757,341559,341051
2021-09-28 00:00:00.000000000,1632758400000000000,9240.0,9545.0,9230.0,9480.0,558002,341051,343172
2021-09-29 00:00:00.000000000,1632844800000000000,9490.0,9595.0,9230.0,9385.0,512437,343172,316778
2021-09-30 00:00:00.000000000,1632931200000000000,9420.0,9975.0,9300.0,9910.0,523681,316778,322940
2021-10-08 00:00:00.000000000,1633622400000000000,10100.0,10250.0,9630.0,9800.0,366385,322940,330883
2021-10-11 00:00:00.000000000,1633881600000000000,9795.0,10325.0,9775.0,10000.0,661565,330883,351979
2021-10-12 00:00:00.000000000,1633968000000000000,10020.0,10090.0,9760.0,9885.0,679164,351979,333149
2021-10-13 00:00:00.000000000,1634054400000000000,9900.0,10065.0,9335.0,9600.0,877482,333149,323635
2021-10-14 00:00:00.000000000,1634140800000000000,9600.0,9645.0,9405.0,9535.0,614207,323635,311450
2021-10-15 00:00:00.000000000,1634227200000000000,9560.0,9685.0,9370.0,9600.0,588538,311450,310945
2021-10-18 00:00:00.000000000,1634486400000000000,9590.0,9750.0,9455.0,9690.0,605370,310945,311441
2021-10-19 00:00:00.000000000,1634572800000000000,9740.0,9820.0,9525.0,9585.0,561129,311441,309310
2021-10-20 00:00:00.000000000,1634659200000000000,9500.0,9515.0,9185.0,9210.0,656922,309310,288688
2021-10-21 00:00:00.000000000,1634745600000000000,9200.0,9500.0,9190.0,9305.0,582963,288688,289648
2021-10-22 00:00:00.000000000,1634832000000000000,9225.0,9395.0,8950.0,9145.0,738754,289648,274705
2021-10-25 00:00:00.000000000,1635091200000000000,9200.0,9215.0,9020.0,9065.0,513443,274705,268747
2021-10-26 00:00:00.000000000,1635177600000000000,9090.0,9150.0,8895.0,9035.0,530432,268747,273709
2021-10-27 00:00:00.000000000,1635264000000000000,9015.0,9060.0,8650.0,8710.0,546215,273709,270806
2021-10-28 00:00:00.000000000,1635350400000000000,8730.0,8875.0,8570.0,8760.0,593760,270806,246379
2021-10-29 00:00:00.000000000,1635436800000000000,8750.0,8885.0,8715.0,8765.0,478239,246379,237343
2021-11-01 00:00:00.000000000,1635696000000000000,8765.0,8960.0,8763.0,8801.0,398644,237343,237430
2021-11-02 00:00:00.000000000,1635782400000000000,8820.0,8906.0,8546.0,8668.0,445509,237430,236500
2021-11-03 00:00:00.000000000,1635868800000000000,8679.0,8880.0,8580.0,8850.0,444501,236500,238223
2021-11-04 00:00:00.000000000,1635955200000000000,8823.0,8864.0,8580.0,8718.0,579962,238223,244435
2021-11-05 00:00:00.000000000,1636041600000000000,8758.0,8980.0,8750.0,8919.0,728812,244435,270318
2021-11-08 00:00:00.000000000,1636300800000000000,8943.0,9040.0,8802.0,8901.0,628644,270318,263464
2021-11-09 00:00:00.000000000,1636387200000000000,8901.0,8993.0,8843.0,8865.0,535738,263464,264707
2021-11-10 00:00:00.000000000,1636473600000000000,8864.0,9020.0,8734.0,8919.0,697861,264707,266097
2021-11-11 00:00:00.000000000,1636560000000000000,8925.0,8988.0,8803.0,8956.0,584017,266097,253136
2021-11-12 00:00:00.000000000,1636646400000000000,8999.0,9138.0,8887.0,9016.0,801683,253136,279321
2021-11-15 00:00:00.000000000,1636905600000000000,9000.0,9108.0,8740.0,8742.0,762833,279321,269737
2021-11-16 00:00:00.000000000,1636992000000000000,8740.0,8779.0,8583.0,8727.0,789593,269737,254978
2021-11-17 00:00:00.000000000,1637078400000000000,8720.0,8771.0,8650.0,8728.0,577773,254978,255079
2021-11-18 00:00:00.000000000,1637164800000000000,8720.0,8787.0,8640.0,8672.0,666297,255079,246554
2021-11-19 00:00:00.000000000,1637251200000000000,8676.0,8924.0,8594.0,8825.0,753962,246554,244762
2021-11-22 00:00:00.000000000,1637510400000000000,8748.0,8830.0,8634.0,8737.0,628442,244762,236033
2021-11-23 00:00:00.000000000,1637596800000000000,8740.0,8955.0,8678.0,8905.0,590501,236033,263132
2021-11-24 00:00:00.000000000,1637683200000000000,8905.0,9029.0,8857.0,8907.0,513994,263132,258485
2021-11-25 00:00:00.000000000,1637769600000000000,8915.0,8973.0,8820.0,8889.0,429490,258485,242754
2021-11-26 00:00:00.000000000,1637856000000000000,8898.0,8913.0,8663.0,8665.0,487702,242754,221436
2021-11-29 00:00:00.000000000,1638115200000000000,8578.0,8664.0,8511.0,8600.0,494681,221436,223254
2021-11-30 00:00:00.000000000,1638201600000000000,8608.0,8649.0,8434.0,8435.0,489911,223254,220394
2021-12-01 00:00:00.000000000,1638288000000000000,8428.0,8596.0,8392.0,8508.0,452260,220394,205231
2021-12-02 00:00:00.000000000,1638374400000000000,8559.0,8596.0,8371.0,8377.0,403434,205231,205676
2021-12-03 00:00:00.000000000,1638460800000000000,8362.0,8550.0,8300.0,8547.0,473976,205676,196500
2021-12-06 00:00:00.000000000,1638720000000000000,8558.0,8698.0,8511.0,8649.0,414535,196500,191493
2021-12-07 00:00:00.000000000,1638806400000000000,8654.0,8672.0,8505.0,8568.0,346381,191493,180241
2021-12-08 00:00:00.000000000,1638892800000000000,8584.0,8632.0,8464.0,8477.0,314428,180241,176462
2021-12-09 00:00:00.000000000,1638979200000000000,8461.0,8609.0,8430.0,8460.0,320540,176462,169131
2021-12-10 00:00:00.000000000,1639065600000000000,8442.0,8461.0,8273.0,8282.0,342863,169131,158247
2021-12-13 00:00:00.000000000,1639324800000000000,8300.0,8507.0,8282.0,8505.0,309915,158247,138541
2021-12-14 00:00:00.000000000,1639411200000000000,8487.0,8599.0,8466.0,8566.0,260697,138541,130659
2021-12-15 00:00:00.000000000,1639497600000000000,8598.0,8633.0,8370.0,8375.0,270043,130659,117405
2021-12-16 00:00:00.000000000,1639584000000000000,8370.0,8436.0,8335.0,8410.0,217181,117405,103411
2021-12-17 00:00:00.000000000,1639670400000000000,8318.0,8442.0,8294.0,8431.0,274653,103411,181239
2021-12-20 00:00:00.000000000,1639929600000000000,8442.0,8546.0,8386.0,8456.0,464128,181239,213349
2021-12-21 00:00:00.000000000,1640016000000000000,8448.0,8582.0,8438.0,8495.0,500860,213349,239772
2021-12-22 00:00:00.000000000,1640102400000000000,8500.0,8554.0,8432.0,8490.0,384967,239772,242448
2021-12-23 00:00:00.000000000,1640188800000000000,8499.0,8538.0,8433.0,8521.0,354230,242448,247301
2021-12-24 00:00:00.000000000,1640275200000000000,8550.0,8634.0,8530.0,8598.0,416782,247301,256761
2021-12-27 00:00:00.000000000,1640534400000000000,8600.0,8660.0,8376.0,8382.0,484021,256761,247967
2021-12-28 00:00:00.000000000,1640620800000000000,8382.0,8515.0,8350.0,8505.0,442229,247967,248412
2021-12-29 00:00:00.000000000,1640707200000000000,8518.0,8600.0,8487.0,8599.0,403497,248412,265781
2021-12-30 00:00:00.000000000,1640793600000000000,8594.0,8606.0,8529.0,8595.0,317010,265781,265222
2021-12-31 00:00:00.000000000,1640880000000000000,8585.0,8633.0,8460.0,8522.0,404394,265222,253654
2022-01-04 00:00:00.000000000,1641225600000000000,8528.0,8768.0,8528.0,8736.0,394454,253654,308744
2022-01-05 00:00:00.000000000,1641312000000000000,8738.0,8748.0,8570.0,8591.0,384344,308744,289356
2022-01-06 00:00:00.000000000,1641398400000000000,8596.0,8695.0,8591.0,8687.0,357497,289356,296260
2022-01-07 00:00:00.000000000,1641484800000000000,8721.0,8839.0,8669.0,8759.0,487558,296260,311369
2022-01-10 00:00:00.000000000,1641744000000000000,8753.0,8759.0,8582.0,8590.0,389478,311369,275578
2022-01-11 00:00:00.000000000,1641830400000000000,8581.0,8640.0,8500.0,8638.0,385765,275578,278821
2022-01-12 00:00:00.000000000,1641916800000000000,8647.0,8785.0,8638.0,8775.0,479819,278821,290585
2022-01-13 00:00:00.000000000,1642003200000000000,8789.0,8804.0,8714.0,8754.0,364279,290585,293387
2022-01-14 00:00:00.000000000,1642089600000000000,8757.0,8882.0,8735.0,8859.0,447395,293387,309975
2022-01-17 00:00:00.000000000,1642348800000000000,8859.0,8896.0,8744.0,8774.0,413141,309975,293791
2022-01-18 00:00:00.000000000,1642435200000000000,8768.0,8899.0,8710.0,8888.0,420589,293791,320156
2022-01-19 00:00:00.000000000,1642521600000000000,8876.0,8976.0,8857.0,8932.0,418574,320156,324910
2022-01-20 00:00:00.000000000,1642608000000000000,8945.0,8994.0,8888.0,8989.0,343046,324910,328406
2022-01-21 00:00:00.000000000,1642694400000000000,8984.0,9000.0,8806.0,8967.0,525497,328406,324503
2022-01-24 00:00:00.000000000,1642953600000000000,8955.0,9096.0,8883.0,8888.0,523012,324503,308363
2022-01-25 00:00:00.000000000,1643040000000000000,8883.0,8935.0,8837.0,8891.0,330088,308363,309176
2022-01-26 00:00:00.000000000,1643126400000000000,8873.0,9069.0,8853.0,9064.0,411668,309176,334525
2022-01-27 00:00:00.000000000,1643212800000000000,9078.0,9144.0,9033.0,9044.0,376805,334525,321572
2022-01-28 00:00:00.000000000,1643299200000000000,9078.0,9113.0,8877.0,8890.0,397194,321572,291960
2022-02-07 00:00:00.000000000,1644163200000000000,9081.0,9512.0,9058.0,9448.0,486476,291960,331516
2022-02-08 00:00:00.000000000,1644249600000000000,9436.0,9461.0,9282.0,9330.0,472383,331516,330772
2022-02-09 00:00:00.000000000,1644336000000000000,9241.0,9276.0,9023.0,9031.0,527166,330772,321940
2022-02-10 00:00:00.000000000,1644422400000000000,9034.0,9122.0,9006.0,9064.0,381493,321940,328435
2022-02-11 00:00:00.000000000,1644508800000000000,9085.0,9146.0,8938.0,8957.0,568673,328435,329346
2022-02-14 00:00:00.000000000,1644768000000000000,9010.0,9078.0,8914.0,8934.0,490189,329346,328387
2022-02-15 00:00:00.000000000,1644854400000000000,8891.0,9096.0,8842.0,8943.0,596053,328387,332305
2022-02-16 00:00:00.000000000,1644940800000000000,8883.0,8898.0,8800.0,8876.0,493541,332305,327911
2022-02-17 00:00:00.000000000,1645027200000000000,8900.0,8900.0,8660.0,8685.0,514116,327911,328887
2022-02-18 00:00:00.000000000,1645113600000000000,8694.0,8780.0,8670.0,8732.0,350400,328887,316054
2022-02-21 00:00:00.000000000,1645372800000000000,8683.0,8730.0,8638.0,8693.0,418997,316054,319396
2022-02-22 00:00:00.000000000,1645459200000000000,8694.0,8813.0,8675.0,8685.0,426319,319396,332315
2022-02-23 00:00:00.000000000,1645545600000000000,8690.0,8835.0,8686.0,8799.0,390302,332315,339561
2022-02-24 00:00:00.000000000,1645632000000000000,8808.0,8932.0,8799.0,8839.0,504225,339561,335186
2022-02-25 00:00:00.000000000,1645718400000000000,8926.0,9032.0,8751.0,8807.0,615251,335186,314961
2022-02-28 00:00:00.000000000,1645977600000000000,8807.0,8877.0,8715.0,8835.0,475602,314961,310916
2022-03-01 00:00:00.000000000,1646064000000000000,8801.0,8959.0,8725.0,8953.0,473593,310916,313431
2022-03-02 00:00:00.000000000,1646150400000000000,9048.0,9246.0,8980.0,9124.0,610522,313431,320086
2022-03-03 00:00:00.000000000,1646236800000000000,9136.0,9325.0,9102.0,9319.0,511463,320086,333050
2022-03-04 00:00:00.000000000,1646323200000000000,9312.0,9335.0,9076.0,9132.0,520318,333050,314956
2022-03-07 00:00:00.000000000,1646582400000000000,9169.0,9518.0,9128.0,9421.0,568796,314956,317113
2022-03-08 00:00:00.000000000,1646668800000000000,9360.0,9410.0,9152.0,9399.0,571396,317113,305352
2022-03-09 00:00:00.000000000,1646755200000000000,9431.0,9886.0,9362.0,9693.0,750558,305352,317730
2022-03-10 00:00:00.000000000,1646841600000000000,9577.0,9588.0,9185.0,9364.0,647374,317730,287585
2022-03-11 00:00:00.000000000,1646928000000000000,9411.0,9535.0,9241.0,9282.0,548170,287585,278067
2022-03-14 00:00:00.000000000,1647187200000000000,9267.0,9270.0,9002.0,9056.0,469126,278067,275388
2022-03-15 00:00:00.000000000,1647273600000000000,9010.0,9020.0,8760.0,8766.0,429714,275388,268769
2022-03-16 00:00:00.000000000,1647360000000000000,8750.0,8911.0,8710.0,8865.0,403326,268769,267215
2022-03-17 00:00:00.000000000,1647446400000000000,8888.0,8921.0,8780.0,8891.0,357567,267215,274923
2022-03-18 00:00:00.000000000,1647532800000000000,8990.0,9050.0,8898.0,9044.0,399076,274923,288298
2022-03-21 00:00:00.000000000,1647792000000000000,8981.0,9086.0,8945.0,8972.0,443315,288298,280769
2022-03-22 00:00:00.000000000,1647878400000000000,8985.0,9053.0,8938.0,8950.0,378524,280769,285072
2022-03-23 00:00:00.000000000,1647964800000000000,8930.0,9012.0,8874.0,9006.0,340300,285072,280790
2022-03-24 00:00:00.000000000,1648051200000000000,9153.0,9187.0,9027.0,9041.0,431274,280790,278252
2022-03-25 00:00:00.000000000,1648137600000000000,9060.0,9144.0,9041.0,9137.0,319301,278252,279161
2022-03-28 00:00:00.000000000,1648396800000000000,9090.0,9275.0,9075.0,9219.0,433467,279161,280180
2022-03-29 00:00:00.000000000,1648483200000000000,9205.0,9343.0,9165.0,9310.0,426302,280180,284549
2022-03-30 00:00:00.000000000,1648569600000000000,9216.0,9369.0,9176.0,9291.0,473770,284549,268114
2022-03-31 00:00:00.000000000,1648656000000000000,9289.0,9293.0,9120.0,9169.0,436603,268114,243721
2022-04-01 00:00:00.000000000,1648742400000000000,9148.0,9183.0,9031.0,9053.0,402787,243721,228176
2022-04-06 00:00:00.000000000,1649174400000000000,9086.0,9135.0,8985.0,9067.0,262051,228176,214227
2022-04-07 00:00:00.000000000,1649260800000000000,9085.0,9200.0,9046.0,9048.0,336976,214227,208113
2022-04-08 00:00:00.000000000,1649347200000000000,9040.0,9078.0,8891.0,8980.0,356482,208113,193392
2022-04-11 00:00:00.000000000,1649606400000000000,9000.0,9009.0,8787.0,8877.0,334979,193392,182079
2022-04-12 00:00:00.000000000,1649692800000000000,8841.0,8940.0,8780.0,8932.0,277687,182079,165277
2022-04-13 00:00:00.000000000,1649779200000000000,8953.0,8980.0,8817.0,8836.0,268015,165277,153721
2022-04-14 00:00:00.000000000,1649865600000000000,8873.0,8944.0,8869.0,8892.0,219795,153721,141087
2022-04-15 00:00:00.000000000,1649952000000000000,8893.0,8913.0,8786.0,8829.0,261045,141087,125832
2022-04-18 00:00:00.000000000,1650211200000000000,8829.0,9050.0,8772.0,9034.0,291831,125832,104374
2022-04-19 00:00:00.000000000,1650297600000000000,9050.0,9122.0,8990.0,8991.0,195300,104374,85529
2022-04-20 00:00:00.000000000,1650384000000000000,8984.0,9025.0,8950.0,8971.0,306655,85529,234343
2022-04-21 00:00:00.000000000,1650470400000000000,8960.0,8993.0,8920.0,8955.0,287018,234343,249708
2022-04-22 00:00:00.000000000,1650556800000000000,8950.0,8968.0,8854.0,8872.0,321826,249708,260546
2022-04-25 00:00:00.000000000,1650816000000000000,8870.0,8899.0,8603.0,8644.0,435171,260546,274477
2022-04-26 00:00:00.000000000,1650902400000000000,8605.0,8724.0,8583.0,8625.0,344515,274477,278860
2022-04-27 00:00:00.000000000,1650988800000000000,8641.0,8702.0,8630.0,8681.0,296430,278860,278291
2022-04-28 00:00:00.000000000,1651075200000000000,8665.0,8710.0,8628.0,8680.0,344386,278291,273292
2022-04-29 00:00:00.000000000,1651161600000000000,8677.0,8806.0,8625.0,8765.0,394177,273292,275088
2022-05-05 00:00:00.000000000,1651680000000000000,8850.0,8936.0,8815.0,8926.0,284452,275088,266415
2022-05-06 00:00:00.000000000,1651766400000000000,8950.0,8999.0,8823.0,8825.0,347198,266415,268158
2022-05-09 00:00:00.000000000,1652025600000000000,8820.0,8835.0,8680.0,8704.0,389943,268158,274284
2022-05-10 00:00:00.000000000,1652112000000000000,8673.0,8694.0,8565.0,8636.0,400053,274284,275909
2022-05-11 00:00:00.000000000,1652198400000000000,8655.0,8698.0,8575.0,8682.0,340620,275909,281013
2022-05-12 00:00:00.000000000,1652284800000000000,8682.0,8736.0,8599.0,8609.0,372026,281013,286829
2022-05-13 00:00:00.000000000,1652371200000000000,8607.0,8688.0,8590.0,8647.0,318018,286829,285308
2022-05-16 00:00:00.000000000,1652630400000000000,8686.0,8748.0,8636.0,8669.0,373905,285308,281426
2022-05-17 00:00:00.000000000,1652716800000000000,8683.0,8780.0,8660.0,8719.0,356526,281426,282330
2022-05-18 00:00:00.000000000,1652803200000000000,8730.0,8764.0,8657.0,8659.0,317988,282330,283948
2022-05-19 00:00:00.000000000,1652889600000000000,8673.0,8703.0,8580.0,8582.0,373768,283948,292437
2022-05-20 00:00:00.000000000,1652976000000000000,8553.0,8614.0,8464.0,8468.0,482333,292437,343351
2022-05-23 00:00:00.000000000,1653235200000000000,8466.0,8567.0,8460.0,8535.0,393069,343351,343795
2022-05-24 00:00:00.000000000,1653321600000000000,8538.0,8584.0,8472.0,8494.0,347788,343795,344117
2022-05-25 00:00:00.000000000,1653408000000000000,8516.0,8575.0,8474.0,8542.0,366059,344117,335107
2022-05-26 00:00:00.000000000,1653494400000000000,8546.0,8750.0,8525.0,8749.0,562210,335107,320342
2022-05-27 00:00:00.000000000,1653580800000000000,8743.0,8850.0,8725.0,8794.0,485478,320342,305951
2022-05-30 00:00:00.000000000,1653840000000000000,8794.0,8880.0,8747.0,8874.0,381533,305951,326296
2022-05-31 00:00:00.000000000,1653926400000000000,8877.0,9003.0,8854.0,8996.0,360704,326296,340537
2022-06-01 00:00:00.000000000,1654012800000000000,8996.0,9033.0,8927.0,9015.0,363585,340537,349446
2022-06-02 00:00:00.000000000,1654099200000000000,9023.0,9093.0,8966.0,9048.0,494356,349446,356990
2022-06-06 00:00:00.000000000,1654444800000000000,9120.0,9171.0,9017.0,9023.0,382868,356990,370964
2022-06-07 00:00:00.000000000,1654531200000000000,9020.0,9126.0,9006.0,9051.0,366905,370964,374338
2022-06-08 00:00:00.000000000,1654617600000000000,9052.0,9167.0,9005.0,9144.0,421609,374338,386862
2022-06-09 00:00:00.000000000,1654704000000000000,9186.0,9250.0,9104.0,9118.0,442246,386862,386532
2022-06-10 00:00:00.000000000,1654790400000000000,9115.0,9146.0,9054.0,9110.0,388981,386532,394719
2022-06-13 00:00:00.000000000,1655049600000000000,9115.0,9178.0,8952.0,8982.0,616111,394719,390348
2022-06-14 00:00:00.000000000,1655136000000000000,8974.0,9028.0,8902.0,8959.0,417797,390348,395965
2022-06-15 00:00:00.000000000,1655222400000000000,8976.0,9025.0,8885.0,8889.0,423273,395965,384386
2022-06-16 00:00:00.000000000,1655308800000000000,8865.0,8907.0,8748.0,8751.0,422232,384386,377697
2022-06-17 00:00:00.000000000,1655395200000000000,8720.0,8785.0,8658.0,8698.0,468864,377697,347557
2022-06-20 00:00:00.000000000,1655654400000000000,8695.0,8717.0,8582.0,8592.0,447554,347557,335389
2022-06-21 00:00:00.000000000,1655740800000000000,8585.0,8658.0,8543.0,8578.0,370124,335389,325231
2022-06-22 00:00:00.000000000,1655827200000000000,8578.0,8638.0,8480.0,8482.0,378020,325231,328144
2022-06-23 00:00:00.000000000,1655913600000000000,8470.0,8527.0,8394.0,8481.0,438275,328144,333932
2022-06-24 00:00:00.000000000,1656000000000000000,8490.0,8551.0,8320.0,8330.0,469680,333932,352595
2022-06-27 00:00:00.000000000,1656259200000000000,8382.0,8516.0,8292.0,8438.0,491923,352595,332771
2022-06-28 00:00:00.000000000,1656345600000000000,8442.0,8563.0,8421.0,8545.0,389387,332771,321525
2022-06-29 00:00:00.000000000,1656432000000000000,8547.0,8558.0,8404.0,8503.0,407169,321525,328501
2022-06-30 00:00:00.000000000,1656518400000000000,8537.0,8545.0,8431.0,8447.0,426270,328501,327388
2022-07-01 00:00:00.000000000,1656604800000000000,8450.0,8452.0,8310.0,8341.0,471681,327388,339393
2022-07-04 00:00:00.000000000,1656864000000000000,8373.0,8529.0,8311.0,8523.0,428488,339393,342095
2022-07-05 00:00:00.000000000,1656950400000000000,8546.0,8598.0,8492.0,8504.0,397788,342095,329735
2022-07-06 00:00:00.000000000,1657036800000000000,8475.0,8496.0,8132.0,8252.0,604622,329735,351641
2022-07-07 00:00:00.000000000,1657123200000000000,8236.0,8280.0,8076.0,8208.0,561112,351641,354030
2022-07-08 00:00:00.000000000,1657209600000000000,8248.0,8396.0,8241.0,8357.0,414794,354030,339066
2022-07-11 00:00:00.000000000,1657468800000000000,8344.0,8368.0,8084.0,8148.0,476508,339066,348320
2022-07-12 00:00:00.000000000,1657555200000000000,8103.0,8121.0,7971.0,8023.0,476590,348320,365959
2022-07-13 00:00:00.000000000,1657641600000000000,7971.0,8039.0,7851.0,7948.0,504551,365959,365260
2022-07-14 00:00:00.000000000,1657728000000000000,7899.0,8024.0,7864.0,7922.0,368759,365260,365243
2022-07-15 00:00:00.000000000,1657814400000000000,7897.0,7900.0,7557.0,7568.0,518706,365243,388122
2022-07-18 00:00:00.000000000,1658073600000000000,7630.0,7930.0,7543.0,7927.0,699587,388122,369126
2022-07-19 00:00:00.000000000,1658160000000000000,7933.0,8023.0,7787.0,7857.0,527034,369126,364346
2022-07-20 00:00:00.000000000,1658246400000000000,7820.0,7993.0,7781.0,7850.0,536630,364346,351432
2022-07-21 00:00:00.000000000,1658332800000000000,7808.0,7844.0,7635.0,7675.0,533595,351432,362640
2022-07-22 00:00:00.000000000,1658419200000000000,7606.0,7738.0,7581.0,7729.0,504593,362640,358452
2022-07-25 00:00:00.000000000,1658678400000000000,7691.0,7890.0,7685.0,7825.0,496226,358452,334113
2022-07-26 00:00:00.000000000,1658764800000000000,7872.0,7955.0,7785.0,7906.0,418607,334113,319436
2022-07-27 00:00:00.000000000,1658851200000000000,7900.0,7954.0,7842.0,7912.0,340433,319436,313736
2022-07-28 00:00:00.000000000,1658937600000000000,7944.0,8083.0,7907.0,8059.0,423159,313736,300364
2022-07-29 00:00:00.000000000,1659024000000000000,8068.0,8137.0,8041.0,8105.0,338505,300364,290767
2022-08-01 00:00:00.000000000,1659283200000000000,8114.0,8185.0,8028.0,8086.0,430472,290767,284320
2022-08-02 00:00:00.000000000,1659369600000000000,8043.0,8116.0,8000.0,8079.0,421979,284320,271330
2022-08-03 00:00:00.000000000,1659456000000000000,8096.0,8125.0,8034.0,8044.0,377003,271330,265724
2022-08-04 00:00:00.000000000,1659542400000000000,8084.0,8090.0,7803.0,7842.0,434720,265724,278096
2022-08-05 00:00:00.000000000,1659628800000000000,7832.0,7863.0,7748.0,7787.0,354585,278096,276140
2022-08-08 00:00:00.000000000,1659888000000000000,7760.0,7969.0,7727.0,7951.0,356594,276140,258113
2022-08-09 00:00:00.000000000,1659974400000000000,7910.0,7979.0,7871.0,7885.0,276351,258113,246866
2022-08-10 00:00:00.000000000,1660060800000000000,7927.0,7970.0,7755.0,7770.0,316266,246866,236283
2022-08-11 00:00:00.000000000,1660147200000000000,7795.0,7894.0,7770.0,7861.0,289392,236283,207430
2022-08-12 00:00:00.000000000,1660233600000000000,7883.0,7894.0,7778.0,7852.0,291479,207430,200888
2022-08-15 00:00:00.000000000,1660492800000000000,7820.0,7987.0,7782.0,7796.0,343824,200888,187762
2022-08-16 00:00:00.000000000,1660579200000000000,7714.0,7811.0,7683.0,7699.0,291359,187762,179579
2022-08-17 00:00:00.000000000,1660665600000000000,7729.0,7763.0,7602.0,7608.0,289449,179579,154072
2022-08-18 00:00:00.000000000,1660752000000000000,7603.0,7727.0,7592.0,7611.0,208317,154072,116083
2022-08-19 00:00:00.000000000,1660838400000000000,7488.0,7514.0,7411.0,7491.0,375395,116083,311751
2022-08-22 00:00:00.000000000,1661097600000000000,7480.0,7587.0,7452.0,7480.0,386571,311751,318758
2022-08-23 00:00:00.000000000,1661184000000000000,7501.0,7577.0,7450.0,7489.0,314696,318758,330549
2022-08-24 00:00:00.000000000,1661270400000000000,7503.0,7609.0,7486.0,7605.0,364402,330549,327519
2022-08-25 00:00:00.000000000,1661356800000000000,7615.0,7694.0,7605.0,7632.0,363135,327519,323889
2022-08-26 00:00:00.000000000,1661443200000000000,7647.0,7739.0,7630.0,7735.0,360465,323889,315713
2022-08-29 00:00:00.000000000,1661702400000000000,7737.0,7786.0,7666.0,7690.0,387642,315713,318297
2022-08-30 00:00:00.000000000,1661788800000000000,7692.0,7792.0,7678.0,7729.0,340733,318297,331683
2022-08-31 00:00:00.000000000,1661875200000000000,7701.0,7741.0,7624.0,7660.0,355888,331683,339030
2022-09-01 00:00:00.000000000,1661961600000000000,7625.0,7747.0,7620.0,7737.0,334171,339030,341197
